0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.058551,0.013072,0.0011048,8.5774e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,7.2257e-06,0.00023928,0.002915,0.013064,0.02154,0.013084,0.0031543,0.0013117,0.0017753,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3984e-05,5.2025e-05,0.00024651,0.001073,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017753,0.0013117,0.0031543,0.013085,0.021547,0.013097,0.0029684,0.00027166,1.4451e-05,5.9312e-07,1.7911e-08,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,1.7911e-08,5.9312e-07,6.0617e-05,0.0018004,0.021593,0.096565,0.15916,0.096534,0.021539,0.0017681,5.3391e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017753,0.0013117,0.0031543,0.013084,0.02154,0.013064,0.002915,0.00023928,7.2257e-06,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,8.5774e-05,0.0011048,0.013072,0.05857,0.096772,0.059623,0.014832,0.0021448,0.00027166,1.9641e-05,5.9312e-07,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,5.9312e-07,1.9641e-05,0.00027166,0.0021448,0.014832,0.059623,0.096772,0.05857,0.013065,0.0010724,3.2383e-05,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021572,0.014137,0.015979,0.058789,0.09654,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,5.3391e-05,0.0017681,0.021547,0.096772,0.16207,0.1096,0.043111,0.014886,0.0030008,0.00024651,7.8188e-06,1.7911e-08,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,7.2436e-06,0.00023987,0.0029295,0.013336,0.024508,0.026161,0.024462,0.013304,0.0029223,0.00023928,7.2257e-06,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096586,0.060318,0.034604,0.097605,0.15919,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,3.2383e-05,0.0010724,0.013097,0.059623,0.10962,0.11734,0.11067,0.061391,0.014169,0.0013117,5.2025e-05,5.9312e-07,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,3.2976e-05,0.001092,0.013304,0.059642,0.09854,0.060695,0.015072,0.0021644,0.00027226,1.9641e-05,5.9312e-07,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15919,0.097605,0.034604,0.060318,0.096586,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,7.2257e-06,0.00023928,0.0029684,0.01484,0.043318,0.11251,0.17514,0.11831,0.034611,0.0046831,0.00029267,7.2257e-06,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.001073,3.9609e-05,3.2383e-05,5.3391e-05,3.2383e-05,6.7842e-05,0.0020079,0.024454,0.1096,0.1807,0.10963,0.024508,0.0020398,6.9028e-05,1.5044e-05,6.4802e-05,0.00010737,7.1992e-05,4.6835e-05,5.4577e-05,3.2419e-05,3.9609e-05,0.001073,0.013065,0.058557,0.096566,0.058611,0.013129,0.001133,6.5359e-05,7.2436e-06,5.9312e-07,1.7911e-08,3.2383e-05,0.0010724,0.013064,0.058551,0.096547,0.058822,0.016033,0.014169,0.021579,0.013065,0.0029151,0.00023928,7.2257e-06,0,0,0,0,5.9312e-07,1.9641e-05,0.00027166,0.0021772,0.015905,0.072687,0.15532,0.1551,0.071615,0.014137,0.0011048,3.2383e-05,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.0029156,0.00025892,0.00024651,0.0010724,0.0017687,0.0010796,0.00033643,0.0022178,0.026162,0.11711,0.19307,0.11713,0.026182,0.0021783,0.00011127,0.00047916,0.0021454,0.0035558,0.0023846,0.0015582,0.0018397,0.001127,0.00032506,0.0017955,0.02156,0.096773,0.16025,0.09854,0.023684,0.0037754,0.0011454,0.00023987,1.9659e-05,1.1862e-06,1.4451e-05,0.00027166,0.002969,0.013116,0.021787,0.014157,0.0049224,0.0023846,0.0020218,0.001125,0.00030049,8.4408e-05,6.1228e-05,3.3569e-05,1.4469e-05,3.2976e-05,5.3409e-05,3.2401e-05,7.8188e-06,1.5044e-05,0.00032507,0.0047365,0.034636,0.11808,0.17222,0.099448,0.021779,0.0017753,5.3409e-05,7.8188e-06,0.00024651,0.0029474,0.013118,0.021572,0.013072,0.0029156,0.0002393,7.2257e-06,0,0,0,0,0,0
