378065	18963	869	584	0.674	0.442	557.924	3.742	0	784	569	0.354	0.480	571.695	3.627	0
378085	18964	848	564	0.674	0.442	557.921	3.816	0	805	579	0.354	0.480	571.606	3.664	0
378105	18965	835	568	0.674	0.442	557.920	3.737	0	814	583	0.354	0.481	571.828	3.685	0
378124	18966	844	547	0.674	0.442	557.549	3.702	0	799	516	0.354	0.481	571.852	3.794	0
378144	18967	881	535	0.674	0.442	556.827	3.735	0	820	554	0.354	0.480	571.853	3.711	0
378164	18968	875	551	0.674	0.442	556.080	3.768	0	798	563	0.354	0.480	572.118	3.844	0
378184	18969	871	607	0.674	0.442	555.462	3.693	0	779	557	0.354	0.480	572.317	3.711	0
378204	18970	898	581	0.674	0.442	554.803	3.706	0	815	575	0.354	0.480	572.415	3.721	0
378224	18971	876	568	0.674	0.442	551.987	3.721	0	814	543	0.354	0.480	572.681	3.721	0
378244	18972	827	617	0.674	0.442	551.875	3.722	0	765	503	0.354	0.480	572.759	3.828	0
378264	18973	856	596	0.674	0.442	551.886	3.766	0	810	538	0.354	0.480	572.760	3.727	0
378284	18974	845	567	0.674	0.442	551.899	3.808	0	762	513	0.354	0.480	572.761	3.740	0
378304	18975	820	589	0.674	0.442	552.963	3.674	0	816	533	0.354	0.480	570.380	3.653	0
378324	18976	828	569	0.674	0.442	555.417	3.764	0	763	542	0.354	0.480	568.492	3.621	0
378344	18977	860	552	0.674	0.442	556.080	3.701	0	814	510	0.354	0.481	567.251	3.831	0
378364	18978	854	593	0.674	0.442	556.080	3.792	0	852	555	0.354	0.481	567.250	3.753	0
378384	18979	870	538	0.674	0.442	556.079	3.796	0	822	538	0.354	0.480	567.248	3.684	0
378404	18980	903	575	0.674	0.442	555.051	3.801	0	811	579	0.354	0.480	567.541	3.598	0
378424	18981	866	611	0.674	0.442	553.763	3.760	0	846	501	0.354	0.480	569.921	3.674	0
378444	18982	850	578	0.674	0.442	552.338	3.677	0	794	554	0.354	0.481	571.352	3.704	0
378463	18983	872	606	0.674	0.442	551.946	3.703	0	781	507	0.354	0.481	571.375	3.731	0
378483	18984	852	588	0.674	0.442	551.944	3.725	0	803	565	0.354	0.480	571.404	3.690	0
378503	18985	856	608	0.674	0.442	551.942	3.601	0	773	549	0.354	0.480	570.567	3.674	0
378523	18986	859	597	0.674	0.442	552.345	3.850	0	791	559	0.354	0.480	570.151	3.674	0
378543	18987	855	602	0.674	0.442	552.887	3.707	0	812	534	0.354	0.480	569.887	3.778	0
378563	18988	888	603	0.674	0.442	553.326	3.734	0	768	515	0.354	0.481	568.654	3.673	0
378583	18989	835	592	0.674	0.442	553.409	3.749	0	816	562	0.354	0.481	566.784	3.746	0
378603	18990	858	570	0.674	0.442	553.524	3.865	0	816	541	0.354	0.480	566.436	3.559	0
378623	18991	875	565	0.674	0.442	553.641	3.705	0	786	563	0.354	0.480	567.720	3.695	0
378643	18992	872	550	0.674	0.442	553.775	3.748	0	803	556	0.354	0.480	568.946	3.626	0
378663	18993	846	580	0.674	0.442	553.858	3.773	0	809	506	0.354	0.481	569.031	3.677	0
378683	18994	857	619	0.674	0.443	554.030	3.750	0	790	541	0.354	0.481	569.264	3.682	0
378703	18995	852	618	0.674	0.443	554.157	3.826	0	783	551	0.354	0.481	570.666	3.783	0
378723	18996	884	583	0.674	0.442	554.165	3.776	0	815	571	0.354	0.481	570.936	3.667	0
378743	18997	864	630	0.674	0.442	554.242	3.686	0	779	532	0.354	0.481	570.936	3.697	0
378763	18998	841	595	0.673	0.442	554.202	3.689	0	783	542	0.354	0.480	570.935	3.666	0
378782	18999	860	585	0.673	0.442	554.195	3.681	0	754	546	0.354	0.480	570.898	3.633	0
378802	19000	869	570	0.674	0.442	554.137	3.623	0	794	512	0.354	0.480	570.798	3.567	0
378822	19001	860	599	0.674	0.442	554.126	3.686	0	803	505	0.354	0.481	570.767	3.704	0
378842	19002	861	580	0.674	0.442	553.024	3.720	0	782	550	0.354	0.481	570.421	3.605	0
378862	19003	871	593	0.674	0.442	552.158	3.786	0	812	528	0.354	0.480	570.429	3.668	0
378882	19004	869	610	0.674	0.442	550.715	3.785	0	779	595	0.354	0.480	570.764	3.693	0
378902	19005	844	641	0.674	0.442	549.331	3.598	0	731	582	0.354	0.480	571.076	3.622	0
378922	19006	838	637	0.674	0.442	547.517	3.660	0	775	521	0.354	0.481	571.114	3.643	0
378942	19007	823	643	0.674	0.443	546.809	3.652	0	747	535	0.354	0.481	571.039	3.570	0
378962	19008	855	640	0.674	0.443	546.807	3.576	0	785	583	0.354	0.481	570.921	3.550	0
378982	19009	838	670	0.674	0.443	546.653	3.635	0	747	500	0.354	0.481	570.917	3.555	0
379002	19010	839	669	0.674	0.442	546.652	3.626	0	748	526	0.354	0.481	569.102	3.613	0
379022	19011	845	661	0.674	0.442	549.003	3.644	0	763	588	0.354	0.480	567.663	3.461	0
379042	19012	852	622	0.674	0.442	551.041	3.716	0	776	595	0.354	0.480	566.354	3.521	0
379062	19013	868	657	0.674	0.442	550.431	3.717	0	779	575	0.354	0.480	566.227	3.587	0
379082	19014	839	659	0.674	0.442	550.777	3.739	0	776	569	0.354	0.480	566.032	3.557	0
379101	19015	912	575	0.674	0.442	550.568	3.786	0	780	587	0.354	0.480	566.284	3.469	0
379121	19016	-1600	-1200	0.354	0.479	-1.000	-1.000	4	792	649	0.354	0.479	566.502	3.613	0
379141	19017	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4	-1600	-1200	-1.000	-1.000	-1.000	-1.000	4
379161	19018	-1600	-1200	0.354	0.479	-1.000	-1.000	4	705	639	0.354	0.479	567.681	3.735	0
379181	19019	-1600	-1200	0.354	0.479	-1.000	-1.000	4	783	619	0.354	0.479	569.322	3.378	0
379201	19020	805	681	0.675	0.440	552.200	3.606	0	801	561	0.354	0.479	570.983	3.497	0
379221	19021	930	555	0.674	0.441	552.191	3.775	0	778	555	0.354	0.479	573.065	3.530	0
379241	19022	845	499	0.675	0.441	552.576	3.599	0	806	555	0.354	0.479	573.539	3.642	0
379261	19023	821	600	0.674	0.441	557.513	3.535	0	803	548	0.354	0.479	573.912	3.586	0
379281	19024	803	501	0.674	0.441	563.391	3.673	0	743	534	0.354	0.479	573.911	3.472	0
379301	19025	774	562	0.674	0.441	567.421	3.804	0	782	585	0.354	0.479	573.905	3.540	0
379321	19026	788	602	0.674	0.441	568.503	3.698	0	802	583	0.354	0.479	573.653	3.575	0
379341	19027	807	593	0.674	0.441	569.047	3.747	0	780	578	0.354	0.480	573.653	3.503	0
379361	19028	798	567	0.674	0.441	570.438	3.756	0	811	605	0.354	0.480	573.530	3.571	0
379381	19029	789	571	0.674	0.442	571.208	3.791	0	805	645	0.354	0.480	573.335	3.530	0
379400	19030	824	568	0.674	0.442	572.960	3.678	0	801	567	0.354	0.480	573.157	3.521	0
379420	19031	813	541	0.674	0.442	573.971	3.861	0	739	550	0.354	0.480	573.127	3.459	0
379440	19032	805	577	0.674	0.442	573.968	3.696	0	770	566	0.354	0.480	572.952	3.518	0
379460	19033	817	506	0.674	0.442	573.964	3.664	0	799	584	0.354	0.480	572.586	3.588	0
379480	19034	844	553	0.674	0.442	572.314	3.723	0	788	546	0.354	0.480	571.917	3.547	0
379500	19035	860	545	0.674	0.442	570.563	3.725	0	796	530	0.354	0.480	571.048	3.515	0
379520	19036	810	578	0.674	0.442	568.985	3.666	0	771	563	0.354	0.480	570.528	3.482	0
379540	19037	800	575	0.674	0.442	568.981	3.624	0	783	621	0.354	0.480	568.531	3.663	0
379560	19038	835	548	0.674	0.442	568.975	3.705	0	832	555	0.354	0.480	568.516	3.581	0
379580	19039	784	579	0.674	0.442	569.231	3.670	0	813	595	0.354	0.480	568.497	3.483	0
379600	19040	841	534	0.674	0.442	570.072	3.690	0	766	625	0.354	0.480	570.570	3.658	0
379620	19041	823	511	0.674	0.442	571.808	3.784	0	813	568	0.354	0.480	570.744	3.710	0
379640	19042	855	501	0.674	0.442	571.822	3.737	0	805	518	0.354	0.480	570.925	3.461	0
379660	19043	867	586	0.674	0.442	571.840	3.652	0	817	596	0.354	0.480	570.926	3.527	0
379680	19044	852	542	0.674	0.442	571.184	3.647	0	809	581	0.354	0.480	571.043	3.545	0
379700	19045	854	565	0.674	0.442	568.681	3.548	0	812	537	0.354	0.480	571.189	3.503	0
379719	19046	860	587	0.674	0.442	566.535	3.587	0	813	489	0.354	0.480	571.026	3.472	0
379739	19047	842	564	0.674	0.442	564.058	3.635	0	800	579	0.354	0.480	571.169	3.555	0
379759	19048	860	531	0.674	0.442	562.559	3.640	0	808	556	0.354	0.480	571.171	3.493	0
379779	19049	863	599	0.674	0.442	562.005	3.575	0	771	560	0.354	0.480	571.064	3.539	0
379799	19050	861	578	0.674	0.442	561.511	3.581	0	785	554	0.354	0.480	571.122	3.357	0
379819	19051	858	583	0.674	0.442	561.508	3.668	0	784	612	0.354	0.480	571.121	3.489	0
379839	19052	875	631	0.674	0.442	558.577	3.550	0	792	606	0.355	0.480	570.908	3.405	0
379859	19053	847	598	0.674	0.442	555.842	3.539	0	814	577	0.355	0.480	570.847	3.534	0
379879	19054	865	632	0.674	0.442	553.398	3.635	0	776	540	0.354	0.480	570.649	3.421	0
379899	19055	847	626	0.674	0.442	552.992	3.401	0	809	559	0.354	0.480	568.626	3.404	0
379919	19056	867	637	0.674	0.442	552.906	3.454	0	794	588	0.354	0.480	567.103	3.332	0
379939	19057	852	597	0.674	0.442	552.710	3.450	0	784	568	0.355	0.480	565.789	3.261	0
379959	19058	830	638	0.674	0.442	552.708	3.419	0	804	541	0.355	0.480	565.604	3.389	0
379979	19059	856	642	0.674	0.442	552.639	3.448	0	807	567	0.355	0.480	565.437	3.417	0
379999	19060	852	645	0.674	0.442	552.586	3.411	0	794	537	0.355	0.480	565.333	3.404	0
380019	19061	848	614	0.674	0.442	552.587	3.475	0	766	539	0.355	0.480	565.137	3.466	0
380038	19062	873	628	0.674	0.442	552.477	3.518	0	802	563	0.355	0.480	564.985	3.432	0
380058	19063	867	660	0.674	0.442	552.347	3.388	0	790	589	0.355	0.480	564.873	3.410	0
380078	19064	897	645	0.674	0.442	552.401	3.447	0	798	575	0.355	0.480	564.873	3.357	0
380098	19065	859	629	0.674	0.442	552.398	3.490	0	766	601	0.355	0.480	564.835	3.284	0
380118	19066	863	595	0.674	0.442	552.254	3.591	0	787	559	0.355	0.480	564.867	3.429	0
380138	19067	841	619	0.674	0.442	552.048	3.427	0	765	562	0.355	0.480	564.926	3.447	0
380158	19068	858	632	0.674	0.442	552.118	3.414	0	810	555	0.355	0.480	564.976	3.336	0
380178	19069	859	616	0.674	0.442	552.029	3.492	0	789	525	0.354	0.480	564.958	3.396	0
380198	19070	845	594	0.674	0.442	552.024	3.396	0	744	532	0.354	0.480	565.089	3.367	0
380218	19071	854	657	0.674	0.442	551.666	3.406	0	765	544	0.354	0.480	565.149	3.234	0
380238	19072	898	651	0.674	0.442	551.461	3.449	0	761	604	0.354	0.480	567.257	3.450	0
380258	19073	860	599	0.674	0.442	551.660	3.517	0	774	579	0.355	0.480	569.313	3.389	0
380278	19074	847	614	0.674	0.442	552.026	3.491	0	806	524	0.355	0.480	569.210	3.381	0
380298	19075	828	603	0.674	0.442	552.035	3.550	0	811	543	0.355	0.480	568.604	3.412	0
380318	19076	798	601	0.674	0.442	552.871	3.459	0	799	566	0.355	0.480	570.365	3.486	0
380338	19077	835	583	0.674	0.442	554.467	3.564	0	778	532	0.355	0.480	570.184	3.457	0
380357	19078	844	564	0.674	0.442	558.778	3.540	0	790	549	0.355	0.480	570.053	3.476	0
380377	19079	853	595	0.674	0.442	561.215	3.539	0	789	555	0.355	0.480	570.041	3.475	0
380397	19080	867	603	0.674	0.442	562.375	3.650	0	797	555	0.355	0.480	570.041	3.561	0
380417	19081	856	603	0.674	0.442	562.368	3.600	0	785	497	0.355	0.480	570.104	3.550	0
380437	19082	860	555	0.674	0.442	562.380	3.726	0	804	512	0.355	0.480	570.104	3.480	0
380457	19083	864	562	0.674	0.442	562.569	3.611	0	796	556	0.355	0.480	570.625	3.424	0
380477	19084	886	601	0.674	0.442	562.576	3.577	0	824	548	0.355	0.480	571.069	3.435	0
380497	19085	878	595	0.675	0.442	561.610	3.650	0	835	550	0.355	0.480	571.030	3.513	0
380517	19086	851	606	0.674	0.442	561.346	3.574	0	803	512	0.355	0.480	571.007	3.603	0
380537	19087	846	575	0.674	0.442	562.382	3.588	0	838	472	0.355	0.480	570.579	3.473	0
380557	19088	868	608	0.674	0.442	563.119	3.669	0	812	477	0.355	0.480	570.631	3.512	0
380577	19089	884	605	0.674	0.442	563.484	3.609	0	824	550	0.355	0.480	570.984	3.626	0
380597	19090	857	572	0.674	0.442	561.691	3.696	0	794	535	0.355	0.480	571.046	3.509	0
380617	19091	857	602	0.674	0.442	561.572	3.644	0	795	503	0.355	0.480	571.050	3.445	0
380637	19092	851	593	0.674	0.442	562.359	3.616	0	846	555	0.355	0.480	570.981	3.617	0
380657	19093	852	564	0.674	0.442	562.743	3.668	0	817	509	0.355	0.480	571.342	3.494	0
380676	19094	848	572	0.674	0.442	562.684	3.571	0	810	505	0.355	0.480	571.344	3.517	0
380696	19095	867	579	0.674	0.442	562.685	3.628	0	819	535	0.355	0.480	571.413	3.616	0
380716	19096	834	564	0.674	0.442	562.686	3.630	0	810	543	0.355	0.480	571.122	3.506	0
380736	19097	874	582	0.674	0.442	562.965	3.695	0	793	541	0.355	0.480	570.897	3.568	0
380756	19098	831	524	0.674	0.442	562.914	3.583	0	795	555	0.355	0.480	570.642	3.659	0
380776	19099	867	601	0.674	0.442	562.920	3.637	0	798	549	0.355	0.480	570.362	3.627	0
380796	19100	872	545	0.674	0.442	562.565	3.657	0	802	589	0.355	0.480	569.168	3.588	0
380816	19101	865	561	0.674	0.442	561.985	3.510	0	805	529	0.355	0.480	568.850	3.533	0
380837	19102	873	562	0.674	0.442	558.151	3.801	0	798	572	0.355	0.480	567.661	3.575	0
380856	19103	886	631	0.674	0.442	554.818	3.605	0	824	573	0.355	0.480	567.638	3.634	0
380876	19104	877	601	0.674	0.442	551.781	3.633	0	790	547	0.355	0.480	567.613	3.421	0
380896	19105	845	664	0.674	0.442	551.270	3.554	0	809	550	0.355	0.480	568.028	3.507	0
380916	19106	868	622	0.674	0.442	550.860	3.517	0	836	550	0.355	0.480	569.475	3.684	0
380936	19107	869	608	0.674	0.442	550.863	3.625	0	789	566	0.355	0.481	570.540	3.465	0
380956	19108	875	622	0.674	0.442	550.791	3.612	0	787	564	0.355	0.480	570.762	3.440	0
380976	19109	848	585	0.674	0.442	550.996	3.616	0	775	538	0.355	0.480	571.137	3.495	0
380995	19110	860	645	0.674	0.442	551.119	3.565	0	813	567	0.355	0.480	570.992	3.569	0
381015	19111	871	608	0.674	0.442	550.900	3.578	0	808	513	0.355	0.480	570.995	3.605	0
381035	19112	880	594	0.675	0.442	550.898	3.639	0	809	532	0.355	0.480	571.255	3.613	0
381055	19113	866	609	0.675	0.442	550.895	3.549	0	815	487	0.355	0.480	571.349	3.549	0
381075	19114	850	632	0.675	0.442	550.108	3.555	0	781	540	0.355	0.480	571.358	3.637	0
381095	19115	856	671	0.675	0.442	550.148	3.534	0	816	522	0.355	0.480	571.784	3.639	0
381115	19116	841	626	0.675	0.442	550.507	3.563	0	799	555	0.355	0.480	572.039	3.546	0
381135	19117	867	647	0.675	0.442	550.447	3.657	0	761	546	0.355	0.480	572.071	3.557	0
381155	19118	885	607	0.675	0.442	549.915	3.554	0	769	556	0.355	0.480	572.241	3.559	0
381175	19119	885	612	0.675	0.442	549.830	3.535	0	832	526	0.355	0.480	572.202	3.504	0
381195	19120	852	583	0.675	0.442	549.703	3.525	0	790	525	0.355	0.480	572.367	3.644	0
381215	19121	846	618	0.675	0.442	548.466	3.555	0	781	554	0.355	0.480	572.389	3.609	0
381235	19122	891	601	0.675	0.442	546.404	3.560	0	779	552	0.355	0.480	572.441	3.616	0
381255	19123	906	597	0.675	0.442	545.383	3.576	0	782	517	0.355	0.480	572.364	3.590	0
381275	19124	865	607	0.675	0.442	545.060	3.595	0	777	531	0.355	0.480	572.367	3.591	0
381295	19125	916	607	0.675	0.442	544.514	3.497	0	783	497	0.355	0.480	572.206	3.496	0
381314	19126	908	613	0.675	0.442	541.467	3.527	0	755	544	0.355	0.480	572.019	3.547	0
381334	19127	878	629	0.675	0.442	539.390	3.584	0	743	548	0.355	0.480	570.199	3.599	0
381354	19128	869	620	0.675	0.442	538.031	3.495	0	798	627	0.355	0.480	568.575	3.572	0
381374	19129	875	626	0.675	0.442	538.033	3.491	0	796	512	0.355	0.480	567.628	3.570	0
381394	19130	872	690	0.675	0.442	538.035	3.461	0	778	539	0.355	0.480	567.630	3.494	0
381414	19131	857	625	0.675	0.442	538.239	3.504	0	776	559	0.355	0.480	567.420	3.497	0
381434	19132	826	612	0.675	0.442	538.363	3.498	0	786	556	0.355	0.480	567.539	3.475	0
381454	19133	858	626	0.675	0.442	538.458	3.517	0	789	535	0.355	0.480	567.749	3.594	0
381474	19134	877	620	0.675	0.442	540.244	3.443	0	782	535	0.355	0.480	567.876	3.582	0
381494	19135	883	633	0.675	0.442	540.065	3.470	0	784	532	0.355	0.480	567.877	3.543	0
381514	19136	856	648	0.675	0.442	538.622	3.460	0	752	541	0.355	0.480	567.731	3.440	0
381534	19137	857	641	0.675	0.442	538.737	3.506	0	778	525	0.355	0.480	567.402	3.459	0
381554	19138	902	645	0.675	0.442	540.544	3.545	0	811	612	0.355	0.480	567.600	3.535	0
381574	19139	855	630	0.675	0.442	542.918	3.532	0	806	553	0.355	0.480	567.526	3.467	0
381594	19140	932	613	0.675	0.442	542.912	3.460	0	826	549	0.355	0.480	567.195	3.496	0
