3.929,-1.245
2.1973,2.3184
4.9354,-0.15678
1.3976,3.8163
1.3826,1.9964
6.4068,0.075771
2.3656,3.5195
2.1902,3.8511
4.4414,3.2285
1.2493,-0.93805
4.7665,3.5848
6.495,-0.046359
4.5513,0.80623
2.6053,-0.9041
5.9628,3.2287
2.7134,0.0929
11.455,4.3284
3.0401,0.32001
10.408,4.6661
2.2717,0.25394
7.4442,-1.1674
8.7654,3.1568
3.4102,0.11337
10.419,3.0554
3.2843,0.70586
11.579,4.3436
3.5664,-0.28605
4.3719,-0.91043
4.8724,-0.075717
3.4029,-1.4024
4.5232,-0.11884
2.1499,0.3341
8.2933,3.5314
5.6228,2.9892
8.0659,3.0629
1.337,3.0157
4.8547,-0.13848
4.4746,-1.4845
1.0253,2.5899
0.45124,-0.7854
4.188,4.0833
0.97798,0.2783
3.082,3.6979
0.43012,2.4669
6.1545,3.6685
0.66602,0.98279
6.3443,4.2711
3.0732,3.5515
1.7541,0.68371
1.9852,-0.83924
5.455,3.2122
2.4005,0.35713
3.4795,-0.3187
2.1586,2.2127
4.7024,4.4233
4.0457,3.4489
0.67923,0.14889
2.8407,0.67659
2.4076,2.5246
4.1732,3.9099
3.7234,-0.8651
1.0589,3.3981
5.2745,2.865
3.1362,2.7978
2.2157,3.5714
3.2808,0.076772
5.516,3.3402
5.9222,-0.88546
4.074,3.781
8.5946,-1.2938
8.4714,3.681
3.0475,3.806
4.1993,0.67225
3.1475,0.73638
5.0152,-1.4199
12.573,3.94
3.0914,-0.47336
4.7001,0.10357
2.6691,3.1667
2.1044,4.12
4.01,-1.5332
4.4891,3.4137
2.1215,2.8774
2.6456,-0.51757
0.78279,0.39644
1.3251,3.2942
2.9196,-0.879
3.878,-0.76399
1.9349,4.5644
6.2804,3.091
3.1796,-1.015
8.5711,3.1708
2.8666,2.9591
2.2559,4.0748
4.9214,4.3249
2.0497,-0.040961
1.8601,-0.63809
1.2091,-0.47607
2.2114,-0.59642
0.84163,0.49935
1.8993,2.3562
0.62878,0.59541
1.0292,-0.588
1.4296,1.512
3.623,-1.4734
3.0368,-1.4656
0.92372,-0.01818
4.21,2.3252
3.2346,-1.3246
2.3513,-0.31949
3.4097,-1.1556
3.1721,0.1808
2.601,0.25437
1.9781,-0.11909
1.6508,-0.081452
5.6556,4.5609
2.9561,-0.88187
3.2461,0.67555
