0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.02154,0.0017877,0.00029267,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,7.2257e-06,0.00023928,0.0029156,0.013084,0.021779,0.014137,0.0046831,0.0013117,0.00024651,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00024651,0.0013117,0.0046831,0.014137,0.021779,0.013084,0.0029156,0.00023928,7.2257e-06,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00029267,0.0017877,0.02154,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013072,0.0013117,0.0029474,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,3.2383e-05,0.0010724,0.013072,0.058789,0.099448,0.071614,0.034604,0.014137,0.0029474,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.0029474,0.014137,0.034604,0.071614,0.099448,0.058789,0.013072,0.0010724,3.2383e-05,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.0029474,0.0013117,0.013072,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.0029474,0.0013117,0.013072,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,0.00010678,0.0018004,0.021579,0.097606,0.17222,0.15508,0.11807,0.060318,0.013118,0.0010724,3.2383e-05,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,3.2383e-05,0.0010724,0.013118,0.060318,0.11807,0.15508,0.17222,0.097606,0.021579,0.0018004,0.00010678,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013072,0.0013117,0.0029474,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00029267,0.0017877,0.02154,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0018004,0.0021448,0.013357,0.060338,0.11807,0.15508,0.17222,0.097605,0.021572,0.0017681,5.3391e-05,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,5.3391e-05,0.0017681,0.021572,0.097605,0.17222,0.15508,0.11807,0.060338,0.013357,0.0021448,0.0018004,0.0010724,0.00023928,1.9641e-05,5.9312e-07,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.02154,0.0017877,0.00029267,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,3.9609e-05,0.001073,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,7.2257e-06,0.00023928,0.002915,0.013064,0.021547,0.013304,0.0058625,0.014376,0.034611,0.071614,0.099448,0.058789,0.013072,0.0010724,3.2383e-05,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,3.2383e-05,0.0010724,0.013072,0.058789,0.099448,0.071614,0.034611,0.014376,0.0058625,0.013304,0.021547,0.013064,0.002915,0.00023928,7.2257e-06,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.001073,3.9609e-05,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.0002393,0.0029156,0.013072,0.021572,0.013118,0.0029474,0.00024651,7.8188e-06,3.2401e-05,0.0010724,0.013064,0.05855,0.096534,0.05857,0.013311,0.002384,0.0047155,0.014137,0.021779,0.013084,0.0029156,0.00023928,7.2257e-06,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,7.2257e-06,0.00023928,0.0029156,0.013084,0.021779,0.014137,0.0047155,0.002384,0.013311,0.05857,0.096534,0.05855,0.013064,0.0010724,3.2401e-05,7.8188e-06,0.00024651,0.0029474,0.013118,0.021572,0.013072,0.0029156,0.0002393,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,2.0235e-05,0.00025892,0.0013117,0.0028404,0.0028404,0.0013117,0.00025892,2.0235e-05,5.3984e-05,0.0017681,0.021539,0.096533,0.15916,0.096534,0.021547,0.0018201,0.00034606,0.0011048,0.0017753,0.001073,0.0002393,1.9641e-05,5.9312e-07,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,5.9312e-07,1.9641e-05,0.0002393,0.001073,0.0017753,0.0011048,0.00034606,0.0018201,0.021547,0.096534,0.15916,0.096533,0.021539,0.0017681,5.3984e-05,2.0235e-05,0.00025892,0.0013117,0.0028404,0.0028404,0.0013117,0.00025892,2.0235e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,1.7911e-08,7.8188e-06,0.00024651,0.0029474,0.013118,0.021572,0.013072,0.0029156,0.0002393,3.9609e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.001073,3.9609e-05,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.058551,0.09654,0.058583,0.013118,0.0011048,4.0202e-05,4.0202e-05,0.0011048,0.013118,0.058583,0.09654,0.058551,0.013064,0.0010724,3.2383e-05,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,3.9609e-05,0.001073,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.9609e-05,0.0002393,0.0029156,0.013072,0.021572,0.013118,0.0029474,0.00024651,7.8188e-06,1.7911e-08,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.9609e-05,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.0002393,0.0029162,0.013091,0.021811,0.01419,0.0047155,0.0013195,0.00026676,0.00026676,0.0013195,0.0047155,0.01419,0.021811,0.013091,0.0029162,0.0002393,7.2257e-06,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,3.9609e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3984e-05,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,5.9312e-07,2.0235e-05,0.00026615,0.0015509,0.0057555,0.015905,0.022851,0.01333,0.0031752,0.0031752,0.01333,0.022851,0.015905,0.0057555,0.0015509,0.00026615,2.0235e-05,5.9312e-07,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00023928,1.9641e-05,5.3984e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0
