Data properties:
 
Recording date: 28/03/2008
Recording time : 14:46:11:612 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: MK
Recording: mk2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	85	239	857	682
2	344	319	793	604
3	683	419	796	592
4	1142	219	979	528
5	1401	1057	823	565
6	2478	1675	908	686
7	4172	1695	854	600
8	5887	299	894	565
9	6226	937	1067	656
10	7641	917	965	634
11	8578	419	852	564
12	9037	179	829	1011
13	9276	1057	928	569
14	10612	1595	823	570
15	12266	179	1006	334
16	12466	558	878	453
17	13044	797	937	413
18	13861	857	855	489
19	14758	578	835	518
20	15396	219	911	311
21	15675	279	913	691
22	15975	1376	857	689
23	17370	478	824	632
24	17869	219	863	588
25	18108	279	804	568
26	18407	578	835	592
27	19045	140	1000	458
28	19204	1814	1043	446
29	21038	797	898	489
30	21856	439	958	565
31	22354	279	1216	291
32	22693	259	470	350
33	22972	1276	650	507
34	24288	638	795	517
35	24946	219	859	535
36	25185	678	796	516
37	26022	1615	808	57
38	27876	339	844	470
39	28255	299	804	334
40	28574	419	853	385
41	29033	259	1159	389
42	29372	479	681	549
43	29870	120	783	667
44	30010	399	867	667
45	30428	159	953	822
46	30608	399	1061	844
47	31066	219	1158	459
48	31306	2452	1219	547
49	33798	179	1000	554
50	34017	279	855	554
51	34316	758	897	493
52	35113	359	1057	619
53	35532	299	605	593
54	35851	319	692	575
55	36190	219	795	683
56	36449	239	1062	917
57	36708	2313	991	939
58	39061	199	946	830
59	39360	359	860	508
60	39739	299	862	544
61	40058	1515	906	465
62	42031	758	815	546
63	42809	100	887	513
64	42948	1136	917	681
65	44105	1156	855	616
66	45281	399	842	549
67	45700	3309	758	501
68	49029	299	659	545
69	49368	399	927	663
70	49806	1854	943	913
71	52039	199	865	684
72	52259	379	843	591
73	52657	259	806	578
74	52936	678	818	617
75	53774	319	1100	288
76	54133	199	719	369
77	54372	1874	702	372
78	56266	319	755	433
79	56605	957	784	500
80	57602	319	735	428
81	57960	1894	508	384
82	59874	897	563	439
83	60891	479	710	313
84	61409	498	779	500
85	61948	1435	717	299
86	63423	399	811	394
87	63842	259	767	480
88	64121	518	719	380
89	64659	219	745	287
90	64938	299	1021	841
91	65297	219	597	722
92	65556	1336	626	536
93	66912	1834	785	546
94	68766	199	740	481
95	69005	1017	694	774
96	70062	179	817	598
97	70480	1595	807	587
98	72095	2691	848	510
99	74807	518	806	558
100	75385	140	872	448
101	75604	1216	633	363
102	76860	359	793	425
103	77299	399	796	485
104	77717	1037	795	507
105	78794	140	801	355
106	78973	3927	827	205
107	82961	359	835	593
108	83339	399	624	753
109	83778	399	899	831
110	84236	478	830	447
111	84755	379	753	163
112	85173	339	794	332
113	85592	359	403	283
114	85991	359	591	655
115	86389	399	839	721
116	86828	518	973	910
117	87386	299	604	962
118	87745	518	879	703
119	88303	439	1195	672
120	88782	518	925	567
121	89360	419	840	959
122	89819	239	397	775
123	90078	459	344	795
124	90616	578	849	474
125	91234	259	1067	459
126	91533	399	1221	656
127	91972	299	1080	760
128	92311	319	1265	810
129	92669	459	964	703
130	93208	299	632	346
131	93547	399	767	416
132	94005	359	783	93
133	94424	419	399	335
134	94882	319	537	566
135	95221	439	563	632
136	95700	359	665	769
137	96079	259	725	881
138	96378	239	863	949
139	96657	3808	711	629
140	100484	399	813	575
141	100923	319	1279	531
142	101302	419	682	621
