1.9789,-0.99691
2.4552,4.1661
4.7323,3.273
3.1083,3.9194
1.4105,-1.5589
0.23391,4.3452
6.222,0.84817
9.1969,3.0017
5.3997,2.7334
7.0181,3.1368
3.1362,3.4853
2.0882,3.2221
0.78656,3.4228
1.5134,4.4082
2.5012,3.1215
1.8814,4.1046
1.4018,3.0336
3.0035,4.4525
1.9667,3.1928
2.2357,3.3611
2.2754,4.2784
7.3843,4.6852
3.2712,-1.0383
0.80621,3.1208
2.8807,-0.58639
1.4537,-0.11576
2.6185,3.1608
1.7567,3.8119
2.078,3.0283
2.5521,3.6199
4.7896,3.4656
4.8241,-1.3073
1.697,3.592
1.4752,3.8626
4.4207,0.33614
0.9441,3.8136
4.1011,0.46182
3.0033,1.5652
5.3893,4.2932
2.0983,-0.35971
7.0852,2.6558
3.7564,0
2.1252,0.63402
2.6348,-0.27742
4.7193,-0.18208
3.746,0.05823
0.99413,2.8679
0.53843,3.0792
0.41169,2.9362
3.1953,-1.3538
1.3382,0.30588
1.1364,3.4727
0.33587,0
3.2384,4.6086
1.0816,1.0863
1.5972,-0.052583
0.33587,1.5708
5.682,0.76873
1.2016,4.136
1.6171,2.9218
3.7657,0.72553
1.3501,4.3434
1.4845,3.903
1.4492,3.6104
3.3683,0.45919
1.0966,-1.1277
9.1693,3.0907
1.5993,-1.4972
7.8196,3.4161
8.4371,3.4096
0.23868,4.0267
3.1067,0.043216
1.5324,1.6476
2.0702,-0.073041
0.93268,-0.40726
4.0937,-1.3854
9.4077,3.5997
0.085631,-0.1974
4.8284,3.3124
1.7699,-0.90643
2.7036,-0.16209
2.2632,0.11148
2.3369,-0.057491
10.037,3.3637
9.5237,3.1049
7.6015,3.621
3.1206,0.80441
3.7974,2.5193
8.0296,2.9344
2.9283,1.4386
3.744,-0.17104
3.236,0.14043
9.0022,4.616
6.4997,3.5857
1.9006,0.33292
4.37,3.6636
2.8107,-0.37275
3.1355,0.32683
2.442,1.2708
3.8018,0.72298
1.9557,-0.96851
0.7213,4.5013
3.9146,-1.1704
0.88618,2.9702
3.2488,0.082712
4.3993,4.5748
7.6256,3.3489
4.9034,3.538
5.0132,2.5656
4.4565,-0.76944
2.4654,0.36913
4.6778,-1.1344
3.6384,-0.48426
0.993,2.8145
3.3934,3.8395
0.84764,3.7296
2.6146,-0.37455
4.1544,2.6996
2.0811,0.59024
0.58003,2.7557
3.5165,1.2506
4.8998,3.0113
6.989,2.4273
6.1511,3.7628
4.2143,0.9265
9.6473,-1.3852
3.6437,0.37709
1.3432,2.4981
2.8854,2.2573
8.9544,2.9336
4.2943,2.8729
0.69177,3.0443
3.6699,3.2285
3.3394,2.7499
2.4048,-0.34162
1.6493,1.957
2.3921,2.612
2.2571,2.3141
1.4542,2.5952
0.66919,0.30588
3.4581,1.1028
3.3067,3.2483
2.6475,-0.81678
2.7085,3.5025
4.2679,0.93594
6.3133,-1.1154
1.9171,2.4928
0.88347,1.7234
5.087,-1.1646
5.0202,4.0429
0.15843,3.7002
0.15932,1.8925
2.3536,3.0845
4.6578,4.5934
3.0688,-0.45876
1.2372,4.5763
1.5772,-0.43984
1.9854,-0.067693
1.3896,3.3485
3.0714,3.1143
4.8437,1.9166
4.0038,2.457
4.5287,1.9699
3.9599,1.0427
5.8842,4.0581
0.45837,2.6452
0.30645,1.7359
6.8768,4.6028
3.2843,2.9202
3.4493,2.1939
1.6293,0.030918
1.0664,0.12631
5.3644,-0.99665
4.7872,0.8052
2.0187,0.67344
3.6072,2.0969
4.1083,1.2981
3.0763,2.8993
2.3504,0.1217
3.5557,1.3762
3.4386,-0.6435
2.3221,-1.201
3.4987,3.9236
2.3805,1.0219
3.5342,1.1347
1.3285,-1.289
3.3361,-0.24376
1.1114,-1.1004
4.9334,2.7951
4.5318,0.63315
1.0211,-0.7854
3.6749,4.3387
2.7545,-0.81987
2.8705,3.1124
5.1551,1.1348
3.7026,-1.4436
1.2765,-0.61719
2.7453,2.2131
4.2906,1.2157
3.1848,-0.72577
1.3229,-1.1526
2.8359,0.87757
2.6505,3.6364
3.0945,3.8079
2.5226,1.131
1.9943,-0.7973
1.7698,-0.75185
4.5298,2.275
0.98315,-0.13707
1.2396,3.6355
1.3667,4.0664
1.0947,1.6476
1.1926,1.5426
2.0179,1.2754
2.6558,4.6555
5.0492,1.3636
2.8873,-1.5417
3.6152,-1.1092
5.9185,4.6501
1.2286,-0.068386
1.0841,1.8534
3.221,2.2195
1.3128,1.2045
2.1945,1.0592
3.0637,3.795
2.4162,2.8528
4.6046,3.6427
2.0346,-0.58571
1.6857,0.57972
1.243,3.1146
0.83507,-0.26449
1.7846,2.9331
1.6454,1.581
3.2593,1.9284
2.3236,0.079542
3.6081,3.3809
1.982,3.5977
2.3036,2.8152
2.6579,-0.57399
4.1111,0.42899
1.7194,-0.94487
2.6863,-0.67474
2.8275,4.6352
5.0635,4.6196
2.8385,1.1442
2.2157,-1.2946
3.324,4.3188
1.0214,-0.76215
2.1819,1.2661
1.011,3.2247
3.3017,0.48637
1.6361,3.8179
2.0389,-0.30092
3.2983,2.9781
3.2295,4.1417
3.9103,3.2792
2.178,-0.1081
1.1926,0.028162
1.8194,0.84415
1.054,0.53496
1.1518,0.77509
6.2226,1.5708
1.4784,-0.034078
1.778,2.9516
1.1131,4.515
4.4112,1.6659
1.9324,1.2436
3.1136,0.22276
1.3749,2.6452
3.0505,2.5124
3.6072,3.6677
5.5561,-0.9502
2.3083,-1.3135
3.2232,-0.51721
0.43695,3.18
1.6757,3.5649
4.7108,1.5388
4.9915,1.2745
2.9235,1.6225
2.8081,3.5732
6.5385,3.1569
3.0425,4.1994
7.1895,3.4097
2.5444,2.9558
3.5494,2.9321
6.4478,3.1961
4.14,3.9642
4.7495,0.66537
2.0809,2.83
0.9636,2.2945
4.3587,-1.5516
3.5258,2.3999
4.5235,0.50674
3.6528,3.0127
7.7257,-1.5103
8.8538,3.0455
1.6743,3.2622
3.1105,2.591
4.692,0.79045
3.146,-0.32006
2.6716,2.8616
2.1084,4.5525
4.1229,1.7714
2.6582,1.8326
1.8323,0.24053
0.7383,1.871
2.7553,3.1903
3.6393,-1.1381
1.3484,1.6581
4.9969,-0.84944
4.8262,-0.94813
3.1911,-0.78912
3.5165,2.9545
2.9479,2.7442
1.4841,0.38261
3.2916,2.8892
3.0809,-0.85863
3.44,-1.5415
6.3171,2.3787
2.5975,2.5679
9.3969,2.6145
3.3884,4.0639
2.7578,1.0554
4.0042,0.91306
3.8292,-1.3992
5.6017,3.0428
1.0947,3.0648
1.6757,0.91327
3.3923,-0.77841
1.5479,1.5057
9.1871,3.3962
1.3815,1.8541
2.8666,4.5655
4.5952,0.44081
4.3382,-1.3089
6.0951,3.9561
1.1423,3.171
2.9244,1.9161
3.7062,3.1416
1.867,-0.65789
3.6333,3.8322
5.7249,3.1562
4.3422,3.7403
2.7367,-0.9862
1.7552,-1.1885
4.3297,3.5307
2.1882,1.0488
6.5586,3.3055
3.0001,4.6172
0.9595,-1.5007
3.0552,4.6023
2.3574,1.9196
4.15,-0.76254
3.4866,3.2331
3.078,3.2125
9.1098,2.5764
1.6629,-0.030294
5.0552,2.1413
3.3641,3.7462
3.6124,-1.4217
4.3072,2.403
9.6347,2.9733
4.6267,2.8703
2.2739,2.4346
5.249,3.0457
1.8439,2.9585
2.2894,3.4239
1.8447,-0.22953
0.73964,-0.68892
5.1219,2.9641
5.9469,3.2799
3.8793,3.7488
3.1157,2.7141
3.7126,-0.70226
5.1159,3.6067
5.696,2.9073
5.1052,2.9835
3.95,3.4123
3.3758,3.2912
8.1902,3.1273
1.9273,0.6557
1.9419,4.1052
1.9358,-0.2008
2.9478,2.8649
7.4944,4.1639
2.3671,-0.41606
1.9826,1.9434
5.362,2.6891
1.0048,1.4029
6.2813,3.8629
5.25,-1.2763
5.257,3.9924
2.0438,0.24896
3.8445,-1.2559
4.3883,2.1577
2.9803,-1.4353
1.8409,4.2079
3.3879,3.8604
1.9898,4.2299
2.4336,-0.9273
3.1305,-1.4039
9.3025,2.7428
2.2114,2.5452
2.3298,2.5096
4.064,3.1994
1.3401,3.8026
2.5254,1.491
2.5871,2.347
1.7145,4.6634
3.8499,0.33277
4.5702,3.8335
2.3687,-1.5283
6.8963,2.717
0.79264,0.63503
3.543,2.8139
2.4236,0.53804
3.2991,0.87541
2.7782,2.3904
0.80744,-0.29544
4.4902,0.97658
1.4966,2.3879
5.0041,3.0712
4.2765,-0.85197
6.7176,3.6944
4.8075,4.569
2.2224,4.3333
2.9868,4.6055
2.4903,1.9651
3.2069,4.6023
4.7758,0.62596
1.3741,3.6107
7.1488,2.2718
5.5354,1.926
6.2325,4.149
0.85773,-0.40232
3.2153,4.4915
1.9809,-1.5623
3.9975,-0.10927
1.8546,1.4071
5.3446,0.24042
1.9674,3.7817
7.3983,0.0067719
5.8133,2.528
2.0162,2.1426
5.8384,3.0382
2.3044,3.3247
2.3947,1.9214
0.70609,2.6992
3.866,3.0721
3.6647,3.0729
5.4148,1.6203
3.6657,2.8444
6.109,3.0621
3.6175,-0.15829
1.5811,0.83798
4.213,3.5465
2.8722,3.9022
1.6792,0.019997
3.1011,3.0005
1.0516,1.9127
0.2375,-1.4289
1.2331,-1.4616
5.2277,1.1057
4.5268,0.30068
1.976,-1.4001
1.6618,2.823
3.45,2.2425
6.0734,-0.19686
1.0895,4.2143
3.1139,-0.4516
2.3808,2.7126
3.2621,2.3598
1.5092,3.5056
3.8799,-0.23554
0.7741,1.6359
4.8836,3.5546
5.8201,0.10081
1.2976,-1.3886
3.6699,3.0547
1.7138,2.1751
1.8649,0.23625
2.5648,4.488
4.0971,3.035
0.62945,0.16076
2.061,-0.35782
5.0336,-0.25224
3.0725,1.5326
3.7996,3.3641
2.6645,4.3249
1.5924,-1.1354
2.7392,1.3169
6.2601,-1.1526
6.5809,2.9447
4.9248,3.3437
0.91019,0.91623
1.2842,2.0169
1.6743,2.0389
1.198,3.0433
0.20292,1.1442
1.3069,0.74905
5.5484,3.2626
3.0878,0.31488
2.1015,3.1975
2.0292,4.4273
6.9025,0.0096849
2.4357,3.1829
0.90382,0.95703
6.5046,1.5708
3.1938,3.2998
2.9355,2.9576
2.05,-0.29067
2.9471,2.5836
1.1171,3.9695
3.6724,0.16515
0.51842,1.1361
4.5286,-0.040718
3.5918,0.24045
2.132,-0.45661
3.6481,1.7511
5.1973,-0.12276
2.8609,1.2732
4.52,3.814
6.7203,0.30051
0.74534,2.7485
3.5809,-0.34397
3.5646,2.7095
2.2894,3.6052
2.2825,3.5822
2.5468,2.9894
0.72908,2.8854
2.9142,4.0988
2.2299,4.5992
0.22842,2.1996
0.64012,4.6336
8.0008,4.5023
0.90007,0.14981
6.6237,0.52916
0.38295,1.837
2.6487,-0.15265
7.8719,3.0864
5.6753,3.6805
2.6401,-0.063608
0.62945,-0.76653
3.3573,1.0244
2.0763,-0.88848
1.7473,0.038443
3.6611,-0.25942
1.9071,-1.2852
6.1603,2.917
0.52731,2.9817
6.4375,-0.14337
1.6147,2.985
6.5844,2.8664
0.93811,0.77274
3.9785,-1.06
2.6993,2.7391
5.0621,4.5092
2.1413,1.4766
5.5123,-0.96679
1.589,2.8633
5.3698,2.6933
1.8973,3.1593
3.7948,0.67267
3.6981,-0.89464
5.659,3.9061
3.1965,2.4603
0.83254,3.9841
6.4095,0.77802
0.85773,1.9731
6.7585,0.47803
3.6609,2.7909
0.9947,2.7611
0.8111,0.47291
4.8454,3.9343
0.62473,3.7743
4.2026,-0.87861
4.2752,-0.6239
2.4971,3.2968
2.9866,2.2087
3.9412,3.6528
3.1498,1.2002
1.5027,1.8076
1.4133,1.7379
1.6635,1.5304
0.73658,2.3884
0.067174,1.5708
