13.248,0.024901
4.8169,4.5164
1.9687,1.6391
3.5532,4.6226
5.2251,-0.39479
8.6536,0.030819
6.1523,0.12267
12.498,6.0456
12.786,6.1667
8.6296,5.4034
8.321,4.7144
12.922,5.7108
6.2792,4.9244
8.7416,6.1243
10.654,0.10928
10.837,0.016844
8.7164,6.0967
6.4769,6.2419
7.6713,4.8367
4.1876,5.5828
2.7565,5.4461
1.031,5.3591
8.4205,5.0222
2.5188,4.8326
12.162,6.256
15.675,5.3053
12.018,0.060615
4.0233,4.9867
10.147,0.045869
4.9285,5.6376
10.942,4.6699
10.318,6.1313
3.9871,5.1234
9.6539,-1.2987
11.877,0.039032
1.6296,-0.48208
12.01,-0.070326
12.5,-0.2267
7.3225,-0.10512
7.16,5.2596
3.2051,2.3192
1.4579,2.8854
7.3356,0.12097
1.7571,5.5113
4.6014,0.18311
7.3885,5.4514
4.8613,0.034469
6.7427,5.7385
2.7059,4.8367
1.3277,5.7232
11.208,4.6991
11.911,4.8378
10.382,4.8731
5.6969,5.767
7.9195,0.20153
11.465,4.7876
3.1464,0.33693
8.4723,-1.5019
1.7347,1.8252
4.7548,0.23472
5.8618,-0.18956
12.533,-0.84043
6.642,5.2753
0.55924,0.84914
1.5293,3.1855
12.369,0.02406
8.9484,5.1302
13.033,6.1345
1.8948,6.1588
11.894,0.066846
8.0694,5.2947
4.526,4.6234
6.6173,5.6847
5.6708,4.6444
10.408,6.2097
1.8877,4.6233
9.0374,5.5774
2.3068,2.08
0.78656,0.28123
4.625,5.4568
11.794,4.8461
6.5875,0.0025381
5.1853,0.30847
9.6715,-0.67205
8.2555,-1.5627
5.9524,0.09855
3.0175,4.5052
3.1826,-0.26671
6.6988,-0.45472
4.4447,0.21662
6.4703,-0.14263
6.3938,4.6023
1.0416,0.36254
11.065,6.2232
8.1382,6.1743
5.8914,0.017044
13.777,5.8463
1.9926,5.763
0.92889,2.433
6.4097,5.0391
7.0854,4.8329
6.4488,0.11696
11.544,4.8303
14.806,4.7912
5.4927,5.064
8.9258,5.1936
5.34,4.7877
12.197,5.8268
4.869,5.082
7.6202,4.8354
13.927,-0.009456
2.2958,-0.16154
11.766,-0.21699
5.4126,4.6722
5.8576,-0.011428
6.5886,-1.4102
10.145,-0.66349
11.852,0.0027933
1.9885,-1.3668
1.5653,0.61776
2.6687,5.6585
3.221,4.5078
1.8263,1.8984
6.3436,6.0868
4.4969,0.17985
9.7917,5.8689
3.2996,5.3244
5.325,0.0031446
7.3812,5.6116
2.2672,5.7034
4.4826,5.8798
6.5023,4.8103
2.771,5.0073
