Data properties:
 
Recording date: 02/05/2008
Recording time : 13:20:44:828 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: ED
Recording: ED1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	77	100	861	576
2	376	179	790	404
3	575	159	796	468
4	755	698	813	543
5	1791	179	881	486
6	1991	140	816	520
7	2190	100	1430	583
8	2349	160	707	419
9	2549	259	868	711
10	2968	139	1123	558
11	3127	638	1143	638
12	3785	419	1109	558
13	4224	199	1048	531
14	4463	339	932	501
15	4961	140	893	521
16	5121	658	814	518
17	5799	199	761	484
18	6018	1176	686	460
19	7453	1376	816	498
20	8968	877	928	555
21	10105	120	831	457
22	10244	678	790	441
23	10942	797	836	468
24	11760	957	810	403
25	13075	479	814	485
26	13574	179	857	379
27	13773	339	806	347
28	14132	419	839	470
29	14571	100	736	412
30	14690	837	574	413
31	15986	399	760	451
32	16405	179	726	382
33	16604	160	630	383
34	16784	219	722	375
35	17023	339	828	368
36	17382	100	681	398
37	17501	957	777	426
38	18658	1555	786	382
39	20233	159	788	267
40	20512	140	1142	196
41	20671	199	1015	87
42	20930	199	800	705
43	21229	738	1055	699
44	22286	1675	869	405
45	23980	100	764	549
46	24100	120	745	756
47	24240	558	757	723
48	25077	259	794	435
49	25356	678	811	405
50	26054	658	841	399
51	26752	179	738	558
52	26991	160	823	164
53	27170	678	839	80
54	28068	159	766	352
55	28247	598	814	424
56	28865	299	783	316
57	29184	538	851	381
58	29742	259	857	157
59	30061	199	722	903
60	30281	120	932	844
61	30420	159	720	947
62	30599	299	732	937
63	31217	897	805	415
64	32135	797	815	352
65	32952	100	726	377
66	33091	399	647	155
67	33510	359	612	270
68	34168	120	760	240
69	34308	339	804	371
70	34686	419	722	240
71	35125	797	724	193
72	35982	279	619	712
73	36281	299	723	901
74	36620	159	504	477
75	36820	100	772	1026
76	36939	658	752	948
77	37896	777	799	370
78	38694	259	810	349
79	38973	359	751	422
80	39351	299	812	446
81	39671	159	716	446
82	39850	120	731	263
83	40009	738	528	664
84	41046	1316	799	457
85	42382	299	746	475
86	42721	140	595	562
87	42880	459	603	633
88	43777	399	777	447
89	44196	159	828	383
90	44376	558	766	471
91	44954	439	812	439
92	45412	598	735	605
93	46050	1974	798	504
94	48044	259	690	438
95	48323	120	729	385
96	48462	319	836	209
97	48881	239	619	729
98	49140	100	563	789
99	49280	199	687	772
100	49519	179	976	952
101	49758	179	399	1014
102	49958	140	473	1002
103	50257	199	1109	244
104	50476	159	1125	141
105	50675	419	606	125
106	51114	359	647	199
107	51513	459	925	393
108	51991	419	611	533
109	52430	239	593	638
110	52709	1495	1066	611
111	54463	1814	804	454
112	56297	1037	701	440
113	57713	299	775	430
114	58032	1535	793	416
115	59607	179	575	106
116	59806	319	503	45
117	60165	259	590	451
118	60464	159	906	699
119	60644	219	632	455
120	60903	219	498	973
121	61142	797	781	990
122	61959	100	768	932
123	62597	718	805	497
124	63335	459	836	486
125	63813	279	777	467
126	64132	100	675	564
127	64272	179	728	958
128	64471	478	785	969
129	65329	538	814	492
130	65887	1116	810	500
131	67023	219	785	230
132	67302	100	631	886
133	67422	120	693	830
134	67562	518	685	747
135	68399	239	717	588
136	68658	1097	795	542
137	69774	399	837	629
138	70193	239	682	902
139	70452	239	792	310
140	70711	120	746	215
141	70851	120	807	142
142	70991	239	697	33
143	71270	239	461	656
144	71549	259	727	528
145	71828	259	797	576
146	72127	319	638	866
147	72466	179	418	995
148	72685	259	1077	995
149	73144	120	1236	790
150	73283	299	1133	872
151	73602	219	1164	508
152	73861	160	1179	233
153	74041	359	1163	-3
154	74440	259	978	372
155	74719	419	1035	102
156	75177	339	876	100
157	75556	379	534	226
158	75955	179	454	253
159	76174	419	918	430
160	76653	498	473	230
161	77171	239	391	387
162	77430	199	670	495
163	77649	199	660	436
164	77869	319	942	684
165	78208	139	793	704
166	78387	459	940	529
167	78885	379	1253	545
168	79304	299	1204	937
169	79643	259	786	937
170	79942	299	1001	967
171	80281	419	620	1057
172	80939	319	388	790
173	81278	219	479	882
174	81517	120	478	829
175	81676	179	448	340
176	81876	239	404	136
177	82135	459	325	275
178	82614	219	339	520
179	83172	159	1165	203
180	83371	199	1165	31
181	83650	419	760	64
182	84109	1037	1139	504
183	85385	140	923	325
184	85544	219	829	397
185	85783	618	807	365
186	86541	479	780	347
187	87039	219	817	385
188	87299	658	844	607
189	88236	718	817	462
190	88993	199	825	260
191	89212	159	825	358
192	89392	658	811	457
193	90090	279	525	231
194	90429	558	796	844
195	91007	399	745	562
196	91445	797	1089	615
197	92761	518	821	446
198	93299	259	797	426
199	93578	778	805	468
200	94476	179	775	352
201	94695	199	489	848
202	94914	698	594	895
203	95911	100	770	482
204	96031	618	808	497
205	96669	937	830	574
206	97646	179	646	191
207	97865	159	503	348
208	98044	578	480	387
209	98862	139	774	366
210	99021	678	822	501
