Data properties:
 
Recording date: 01/04/2008
Recording time : 10:42:25:683 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: IHH
Recording: IHH2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	267	120	749	554
2	407	120	760	615
3	706	917	765	603
4	1643	738	769	577
5	2401	179	793	572
6	2600	100	885	784
7	2719	439	860	731
8	3178	379	786	651
9	3577	379	783	577
10	3975	1196	771	638
11	5192	120	908	687
12	5331	279	1008	720
13	5670	160	986	730
14	6049	1495	780	581
15	7564	239	759	611
16	7823	239	836	690
17	8082	120	768	691
18	8222	120	560	771
19	8381	279	866	665
20	8681	718	884	634
21	9418	159	786	615
22	9777	379	766	555
23	10176	1017	765	523
24	11212	219	799	603
25	11452	100	879	595
26	11571	179	802	485
27	11771	479	813	487
28	12269	299	810	488
29	12588	1256	756	546
30	13884	219	837	445
31	14143	139	737	551
32	14382	319	847	508
33	14741	199	498	740
34	14960	219	562	797
35	15319	837	816	759
36	16376	259	785	457
37	16655	1216	771	575
38	17891	219	802	716
39	18230	140	879	563
40	18390	758	952	538
41	19446	239	938	480
42	19725	1097	782	582
43	20842	179	784	505
44	21061	120	911	507
45	21240	159	947	399
46	21440	139	629	460
47	21599	758	617	522
48	22377	2034	752	564
49	24430	180	870	539
50	24729	120	982	657
51	24909	140	858	178
52	25068	578	732	88
53	25846	897	754	512
54	26763	977	766	530
55	28318	199	790	810
56	28537	239	764	715
57	28816	100	1114	576
58	29076	239	1062	659
59	29335	120	1105	650
60	29534	439	1146	646
61	30013	199	1146	640
62	30451	638	787	564
63	31288	797	790	545
64	32126	100	988	601
65	32265	817	968	950
66	33123	279	799	717
67	33641	1057	792	574
68	34718	339	822	514
69	35076	817	847	511
70	36133	1216	780	543
71	37369	439	844	577
72	37848	219	692	407
73	38107	179	957	783
74	38306	100	886	770
75	38426	817	874	732
76	39263	100	767	658
77	39582	1156	762	555
78	40758	518	779	510
79	41297	538	685	506
80	41855	1097	762	580
81	42971	1017	768	523
82	44028	120	700	497
83	44187	239	872	918
84	44586	758	921	955
85	45384	419	770	566
86	45922	159	1317	248
87	46141	598	752	560
88	46759	498	767	530
89	47278	140	787	514
90	47457	159	797	780
91	47696	120	1238	458
92	47975	120	1046	308
93	48135	179	693	220
94	48354	120	916	219
95	48514	857	673	371
96	49750	219	749	456
97	49989	1216	771	513
98	51225	139	713	463
99	51384	100	644	425
100	51624	239	885	675
101	51903	1017	531	388
102	52959	339	784	637
103	53318	1376	770	524
104	54734	119	698	339
105	54873	1037	673	308
106	56229	379	768	454
107	56628	459	763	535
108	57106	837	758	498
109	58023	160	731	366
110	58223	180	626	540
111	58422	578	606	584
112	59040	100	746	603
113	59379	279	768	480
114	59678	1296	755	525
115	61133	279	669	855
116	61432	299	672	825
117	61751	638	758	620
118	62609	1176	764	546
119	63825	120	682	704
120	63964	179	789	659
121	64164	199	819	567
122	64383	917	816	555
123	65320	459	767	534
124	66197	598	778	480
125	66815	159	689	355
126	66995	538	628	332
127	67852	319	758	457
128	68191	1316	768	533
129	69626	160	764	256
130	69806	558	755	199
131	70424	139	765	692
132	70583	239	774	620
133	70842	1495	763	547
134	72358	159	721	753
135	72657	100	1156	716
136	72816	120	1010	707
137	73035	120	1242	666
138	73195	199	824	791
139	73414	179	770	766
140	73634	120	826	693
141	73793	219	707	299
142	74052	219	452	298
143	74291	399	710	159
144	74770	319	659	881
145	75109	219	1002	916
146	75508	518	1125	878
147	76046	140	1005	787
148	76225	239	747	1039
149	76484	299	654	997
150	76803	339	524	1004
151	77162	299	454	874
152	77501	279	567	678
153	77800	279	529	603
154	78099	199	483	657
155	78319	259	495	779
156	78618	179	719	306
157	78857	139	964	218
158	79056	120	887	297
159	79295	219	1102	132
160	79654	179	927	88
161	79874	399	648	109
162	80312	538	481	269
163	81090	219	1022	395
164	81329	219	938	482
165	81668	239	1192	399
166	81927	339	1234	621
167	82286	199	1148	659
168	82525	259	1120	826
169	82804	219	1162	928
170	83044	439	1188	1057
171	83522	299	977	1040
172	83861	219	693	1026
173	84100	199	495	1013
174	84319	299	713	1038
175	84658	219	868	981
176	84918	558	810	727
177	85516	359	770	471
178	85894	598	735	547
179	86512	179	681	748
180	86732	299	402	718
181	87051	139	432	759
182	87210	259	584	827
183	87489	359	571	952
184	87868	159	517	989
185	88067	518	738	812
186	88606	399	991	819
187	89025	379	1136	852
188	89423	259	996	801
189	90121	120	840	362
190	90380	120	1074	323
191	90520	100	1080	189
192	90679	100	1078	186
193	91058	319	698	351
194	91397	857	568	349
195	92294	339	540	568
196	92653	219	605	653
197	92892	379	763	700
198	93291	1376	644	682
199	94985	1276	772	530
200	96281	399	767	599
201	96700	279	690	571
202	97019	179	825	716
203	97218	239	880	819
204	97478	199	801	755
205	97717	199	661	473
206	97936	837	649	416
207	98793	239	751	567
208	99252	877	754	503
209	100189	259	773	443
210	100468	259	755	539
211	100747	279	714	409
212	101066	120	720	657
213	101206	359	688	525
214	101604	120	685	773
215	101744	698	675	756
216	102840	1236	764	535
217	104096	319	790	618
218	104455	379	754	517
219	104874	239	826	726
220	105133	120	950	1009
221	105273	459	967	981
222	105771	100	813	671
223	106090	259	736	467
224	106389	1336	765	521
225	107864	259	933	413
226	108144	359	930	484
227	108522	120	924	482
228	108961	1216	777	541
229	110237	419	818	489
230	110675	179	742	680
231	110895	738	647	757
232	111692	1834	759	521
233	113566	159	942	609
234	113746	140	868	723
235	114005	718	1031	683
236	114982	199	829	471
237	115201	1256	778	536
238	116477	239	775	554
239	116736	159	920	668
240	116916	159	1018	709
241	117095	1176	1059	718
242	118311	120	792	631
243	118650	219	744	449
244	118889	1017	759	541
245	119926	359	807	582
246	120325	140	965	528
247	120484	100	743	531
248	120604	678	713	494
249	121601	1057	767	505
250	122677	498	816	598
251	123196	219	747	592
252	123475	140	998	722
253	123634	159	939	816
254	123853	120	1075	571
255	124113	140	1049	578
256	124452	199	1061	576
257	124910	299	817	572
258	125229	1396	784	517
259	126645	139	754	497
260	126824	797	804	888
261	127661	439	775	680
262	128120	1575	761	535
263	129715	179	655	577
264	129914	758	620	673
265	130692	199	761	622
266	131190	1515	767	565
267	132725	219	749	550
268	132984	179	882	704
269	133283	399	744	579
270	133702	179	750	631
271	133901	1116	724	554
272	135038	159	867	692
273	135297	459	797	839
274	135775	239	736	951
275	136055	897	541	932
276	137271	1834	775	516
277	139145	159	848	287
278	139424	100	846	178
279	139683	199	573	1021
280	139942	179	805	131
281	140401	359	840	171
282	140800	498	767	602
283	141318	199	771	549
284	141736	837	777	534
285	142594	199	770	617
286	142913	618	682	503
287	143571	120	783	552
288	143949	1675	770	522
289	145664	140	586	587
290	145823	1236	434	647
291	147099	419	759	606
292	147538	1655	772	533
293	149213	120	587	537
294	149352	239	647	526
295	149651	180	1025	858
296	149851	558	1031	943
297	150728	1156	762	550
298	151924	239	753	332
299	152183	239	740	502
300	152442	698	487	460
301	153180	1934	772	541
302	155154	219	986	565
303	155473	738	887	846
304	156689	1196	781	569
305	157905	199	742	418
306	158144	279	618	401
307	158463	239	872	797
308	158722	120	735	786
309	158862	997	583	790
310	159899	678	753	611
311	160596	1097	770	556
312	161713	638	894	656
313	162690	1734	761	520
314	164444	279	909	605
315	164783	797	471	452
