25.02,45.113,27.397,3.3956,14.277,44.406,3.5337,20.44,6.7605,0.82318,3.4077,8.8554,17.267,0.53415,6.2594,13.373,0.56755,1.6569,0.51956,2.388,3.9705,0.85713,5.7927,1.9341,0.37293,0.92629,0.20367,0.34307,0.013239,1.0462,0.66685,0.50997,0.58206,0.24782,5.1035,0.65154,1.0893,2.0139,0.99566,1.1251,1.0421,1.5977,1.1759,0.13466,17.937,4.134,1.7798,0.42512,0.62468
47.752,26.588,8.9764,21.052,1.1517,5.8619,3.9099,34.11,4.1862,21.836,2.8668,2.8114,0.83257,0.58817,0.81808,3.0039,3.9312,0.11673,0.0072413,1.1061,0.30864,0.052668,1.2454,2.6952,0.66787,0.24288,0.18065,0.10467,2.9887,17.981,18.955,3.2759,1.7681,1.1039,0.28509,0.21221,0.31168,0.35032,0.13676,0.35407,3.6947,1.8785,0.55349,0.54087,0.055521,0.61483,3.0407,0.19404,2.1737
46.249,9.2589,4.2801,28.731,8.6941,14.417,32.53,0.66759,1.1693,25.566,0.96366,1.0984,0.1972,5.1143,2.5177,4.3202,26.666,10.008,16.049,1.3918,0.60928,1.6788,0.21492,0.05126,1.5769,10.887,2.7442,1.4708,1.1103,0.65752,0.25541,0.57188,0.52092,0.23163,0.36482,0.10724,0.13121,0.44128,0.10103,0.090992,0.044802,0.079921,0.69351,0.21193,5.428,1.5613,0.93432,2.2777,0.61916
37.236,40.642,27.483,10.892,26.636,0.45677,13.668,21.132,5.7991,0.43175,8.7348,4.7679,0.49396,20.636,4.8433,0.38784,3.0364,3.2643,0.46067,9.627,7.7748,0.23778,3.4461,0.66527,2.1946,7.0174,0.62711,0.18771,1.0137,0.89111,0.99744,0.095718,0.46988,18.356,1.3779,3.0407,1.3984,1.7395,0.83363,4.925,2.4372,0.19698,1.3673,1.8425,0.3312,4.8768,3.0969,0.79543,1.0143
32.269,16.105,21.617,43.715,0.078777,2.0561,48.78,6.7593,1.4011,11.833,0.80653,2.4571,0.25548,1.4964,0.15926,38.823,7.3505,1.5271,3.7069,3.8352,0.057799,0.37634,2.7115,1.8039,0.53855,2.2303,4.4869,2.6433,1.4336,0.15148,0.72006,0.89999,1.4361,1.5832,0.86491,11.215,0.11963,3.2743,5.9965,1.4447,1.6969,0.37381,0.39825,1.511,0.096355,1.0076,0.4097,0.65087,1.3072
49.925,9.6232,6.6866,24.497,41.057,3.5809,12.769,5.2253,6.8418,14.583,19.899,0.18995,10.701,36.508,10.314,3.2353,8.7199,2.3249,4.0545,2.3558,1.1653,0.54846,0.10999,0.7524,0.15922,0.21536,1.7834,0.99112,3.0429,0.57261,0.26686,1.5842,0.48216,0.12818,0.77695,0.66113,0.63395,0.061227,0.55863,0.013616,0.25669,0.069606,0.035028,0.25318,0.51221,2.1762,0.07712,0.030924,0.13919
55.648,6.0904,41.035,8.8619,4.5262,11.191,28.787,1.4183,9.0327,35.32,11.674,7.1115,8.2645,7.8051,17.985,0.65917,11.703,2.8703,0.29705,0.54959,2.7078,0.68472,2.6225,2.2845,1.6055,1.9164,3.5623,6.668,2.3536,0.074061,3.017,1.3824,0.99923,0.55299,0.46464,0.39482,0.22658,0.035142,0.52968,0.92293,1.8508,0.31075,1.0361,0.059859,0.26446,0.12129,1.0658,0.49274,1.403
47.47,25.342,1.9552,1.3429,5.207,2.4374,11.5,46.078,10.179,0.061409,1.76,0.58609,7.8335,0.49403,6.5164,7.53,6.1081,0.12098,2.1281,3.1614,0.14049,0.41233,0.30084,2.6226,0.50525,0.25956,1.9917,4.3113,2.0907,0.22628,1.8901,31.431,2.6655,2.0452,0.71563,1.1945,0.33059,0.68867,0.55335,0.079189,0.30768,0.27373,0.15197,19.269,0.2539,0.48843,0.89434,0.20302,0.084008
49.916,13.032,42.236,49.17,12.807,12.425,10.654,17.869,1.9293,3.6715,0.37541,2.082,1.5545,0.65136,0.59394,0.21466,0.069918,0.17107,5.7316,5.0157,2.7278,0.42049,1.4719,0.74521,0.42809,0.22185,2.0586,6.8826,0.77686,0.13478,1.6742,0.26942,13.677,0.61295,1.1845,1.0728,0.32602,0.34311,0.08937,1.2159,0.28885,8.5207,13.295,4.0252,10.024,3.9502,0.19777,0.84596,0.44962
54.707,38.876,8.3472,0.71216,2.2036,47.221,3.1122,17.786,5.9484,2.6748,0.72232,14.82,9.9251,4.0159,1.6178,0.72427,3.753,0.5506,15.406,20.897,15.604,0.45663,0.82165,0.91237,0.1009,0.58547,2.5877,4.9069,0.93214,0.99526,5.8185,1.9179,0.57358,0.28026,0.63524,0.058221,1.0231,0.15412,0.17726,0.26477,0.63488,0.26586,0.82092,0.23878,5.0272,1.2983,0.11544,0.076061,1.4199
17.506,25.517,9.3737,11.641,5.6708,6.9632,10.365,2.0583,2.8494,3.9487,1.0233,0.051682,0.017215,0.053792,1.1972,0.18061,52.404,2.5314,1.1399,5.5682,38.96,7.4034,10.324,1.2108,8.8272,5.2855,1.1453,3.7319,6.2215,0.12231,6.7701,18.983,3.0305,0.5144,1.2227,3.5396,1.1047,1.1153,1.1503,0.45363,1.5859,1.3767,0.24857,0.069411,0.1728,0.020242,0.29814,0.041003,0.89795
54.461,48.69,8.035,0.11668,7.7504,4.4087,6.2079,4.9071,52.519,6.8667,4.0949,15.956,1.7089,0.57868,13.724,0.7773,1.0387,15.489,2.975,5.075,2.6168,7.6548,6.4854,1.683,4.703,2.6539,0.29711,4.7704,0.90433,0.23137,0.12752,0.33023,0.94691,0.30789,1.9808,3.3318,1.2512,0.83393,0.63822,0.30037,0.73218,0.069906,0.99151,0.70614,1.6646,0.75702,0.36564,0.26049,0.0095792
41.659,3.4414,16.831,54.567,34.497,17.661,23.323,7.5243,7.9101,1.2681,13.343,13.696,4.5815,1.3294,3.2112,0.68667,1.2022,0.52271,0.72985,1.473,0.29014,0.14573,8.2462,18.245,0.83757,4.8605,1.1518,0.92568,0.76017,1.0228,0.17723,0.35893,0.49281,2.1671,2.5945,0.55134,0.57399,0.64398,1.6312,0.23764,1.7761,1.6361,1.613,0.49203,0.41322,0.09378,0.75125,0.4202,0.091394
54.509,2.4213,51.614,8.9869,4.0222,32.298,4.8452,0.19287,0.80452,26.602,3.6992,0.30864,0.048583,12.239,3.5619,0.039685,6.6655,2.076,0.34009,0.85702,4.1018,8.3962,4.8867,2.326,2.7223,1.0606,6.679,3.1737,0.55725,0.29003,0.46181,0.94602,0.38339,0.24914,0.040004,0.12356,3.1423,8.0528,0.25533,0.46463,20.255,2.0528,1.2144,0.4647,0.29541,1.5188,0.18286,0.66885,1.976
31.863,30.212,22.402,2.2829,1.5958,1.3301,0.21491,0.966,39.909,25.455,1.664,6.7694,1.7852,14.897,1.9994,35.054,12.367,9.4717,7.1321,6.763,1.0263,2.0898,1.1001,1.177,1.1508,0.98998,2.0185,0.9865,0.71921,9.7491,4.8814,14.645,2.9663,6.2968,1.1342,0.22076,0.80456,2.7827,0.39796,0.81568,0.44402,0.45153,0.2911,0.10846,1.1276,0.15631,0.34438,2.1045,0.39062
52.398,34.593,9.3007,2.2528,2.9337,0.72388,0.43767,8.2324,0.3638,0.62346,2.1493,27.767,24.435,27.37,1.3227,3.1542,2.215,1.6478,8.136,9.9369,1.1128,5.3671,3.2545,1.1166,0.11635,0.17875,0.51092,0.079823,0.50766,0.30686,3.5386,4.5912,1.107,0.088265,0.17309,0.48879,1.0786,0.039582,0.16636,0.061289,3.6614,0.73471,0.10182,0.44047,0.20654,0.53755,0.59843,7.7934,0.28666
31.217,45.387,18.144,32.396,7.7216,16.146,20.275,10.285,3.0616,7.11,1.0105,0.49746,1.4163,1.0096,1.2891,2.9229,0.31838,4.1553,9.8746,0.91897,0.49151,0.21566,6.8536,0.12512,0.043472,29.638,3.5533,3.6515,15.696,8.661,4.661,1.4639,2.1045,0.47183,0.25325,1.0225,1.5426,0.47494,0.64923,0.048475,3.1535,1.3159,2.7104,1.7037,0.58637,0.48342,0.53111,3.0987,0.19295
55.836,26.476,37.97,8.8991,23.061,16.512,26.279,14.662,3.8604,1.1389,0.47356,5.5069,0.98201,1.5989,0.96542,1.3136,1.7357,2.9044,1.8759,0.26975,0.40666,0.35563,2.1071,10.355,0.94365,0.91056,0.0060293,1.3913,0.031427,0.47367,0.063376,0.6847,0.063241,0.089375,0.2772,0.5553,0.11385,1.878,0.049908,4.8881,0.25046,8.9837,2.5844,0.62079,0.38657,6.7593,0.23265,0.56047,0.40833
53.367,21.78,2.4465,11.564,1.3566,3.9281,1.5348,23.557,7.9995,1.7197,0.52383,2.7759,23.939,12.137,3.3488,23.235,0.39246,0.74976,0.54919,1.8548,0.32088,0.56056,0.29873,0.26361,0.18715,1.2769,3.0231,0.96084,1.4005,0.31244,0.33893,0.84102,0.1007,0.1966,0.055406,0.61431,1.8121,0.98127,0.038016,0.057325,0.10191,0.054401,0.019456,0.0027057,0.15964,1.8616,0.14805,0.12728,0.097594
52.741,55.476,2.2423,2.6819,12.302,2.5796,1.1956,0.45629,0.26184,3.023,4.4363,41.236,13.32,2.6096,0.25591,6.7572,4.1315,20.537,3.2112,0.84593,1.0111,0.59753,0.15187,0.055841,0.24404,4.0809,0.27385,0.75667,0.22829,0.45133,0.72821,10.662,1.658,1.0255,1.1628,4.2056,3.6675,10.62,1.8441,3.4741,0.32347,4.2709,1.1463,0.21917,0.56041,0.048692,0.11317,0.15244,0.67406
43.178,43.096,27.366,9.0391,18.085,16.6,5.4371,3.1284,33.492,34.538,17.36,0.93388,2.4549,0.95639,3.007,2.0941,0.45618,0.42242,0.12911,0.41362,1.754,1.3449,0.29819,0.58608,0.91611,0.19068,0.038464,0.090659,0.058165,0.52651,0.1982,0.25063,0.16293,0.20284,1.2743,7.0159,1.7467,7.7291,4.0932,1.7511,0.91993,0.11806,1.8645,0.8912,2.0385,1.4065,2.4713,0.15486,4.8767
51.789,33.744,1.5702,40.938,0.57358,3.6449,6.9453,11.4,5.7986,5.9121,1.4538,18.504,2.2971,5.5217,0.53778,28.404,23.068,6.5316,9.0392,0.098189,3.509,1.6128,1.8652,0.18515,3.9639,1.1198,0.47592,0.38061,6.2871,0.67909,0.24763,5.3796,3.9089,2.2334,0.1308,3.075,1.4535,0.1384,1.0832,0.066587,0.34043,0.67334,0.21806,1.3071,0.47067,0.075596,1.7436,0.4733,6.99
54.426,2.8592,26.225,2.4592,41.077,45.625,11.92,1.5749,10.305,7.3788,8.3435,1.6238,1.699,1.4954,0.54939,0.4234,1.9557,5.1773,10.913,6.7836,6.4731,0.56352,0.62742,0.41401,1.1277,0.19104,0.9785,0.43864,0.074371,0.045243,0.11096,0.10071,0.10265,0.10524,1.1684,0.65954,1.2513,0.53547,0.10799,0.90899,5.8687,5.0015,8.7199,1.4991,9.4033,0.47682,0.1964,2.1326,1.907
42.741,15.586,8.7644,24.1,16.23,5.2873,0.83602,10.499,0.71006,17.601,3.6365,0.60652,0.51085,5.9238,13.898,28.455,0.73671,5.3467,16.878,1.6332,9.8352,0.38503,1.4961,0.22555,1.7207,0.048843,0.93039,0.20176,0.057262,0.0276,0.59169,0.45128,0.51317,1.2866,0.080484,0.39362,0.25851,2.9569,0.55799,0.0056293,0.19453,0.43833,0.094996,0.062605,0.05214,0.62547,0.68883,0.69804,2.0793
56.053,15.446,8.1,4.5095,13.275,0.0978,0.3217,2.6003,0.48324,25.108,0.95736,52.967,15.534,11.328,7.8465,3.3153,1.0454,0.12321,0.10069,2.2856,2.7749,2.2843,2.7971,1.1975,1.7716,0.69064,0.21798,1.0827,0.72623,2.5764,0.66908,1.0131,0.079057,5.0437,0.15382,0.85253,0.10888,0.09071,0.57984,0.53631,0.43323,0.50126,0.25714,0.14508,0.37267,0.47506,11.243,0.026769,11.278
53.181,27.942,2.768,32.563,13.365,5.7364,11.576,5.1201,1.6709,2.9276,0.21421,0.13157,0.12551,1.7826,0.46968,0.82054,13.659,16.21,4.4968,15.319,17.063,0.50205,2.0915,0.23839,0.082466,1.9175,1.3709,0.428,0.18085,1.8068,0.33445,23.267,9.4816,1.0645,1.2112,0.15388,1.8621,1.4213,1.4062,12.64,0.40824,0.22261,0.23328,1.5472,4.0958,2.0382,1.1154,8.9956,5.7735
31.027,21.807,14.319,8.4542,7.8103,1.5069,36.301,9.3099,14.6,0.53213,10.479,4.722,26.105,19.744,33.84,12.807,4.7637,0.83253,13.57,5.1117,2.4368,0.13803,0.46834,2.1295,0.84859,0.3179,1.9664,1.6476,0.9951,2.3819,0.41836,1.4275,0.95196,0.67787,0.12641,2.1445,0.25143,0.026217,0.04506,0.068836,1.1585,0.095888,0.015549,0.076387,0.087739,0.17779,0.077216,0.68384,0.70877
31.65,31.655,17.095,4.5824,19.534,8.4178,8.0004,6.9542,12.504,6.6018,46.685,3.7306,1.608,0.35316,10.579,0.49576,0.65376,0.72998,4.0437,0.07637,21.64,1.1534,1.5662,0.97443,15.387,2.0026,0.055636,10.443,7.2325,0.33164,1.2809,0.47801,0.44674,0.09007,0.2365,1.0608,1.8759,2.6252,1.0482,0.087435,7.7992,0.15227,0.77124,0.10004,0.22127,0.35376,0.065127,0.11662,0.11294
50.122,13.691,0.69572,11.084,16.291,37.463,5.9363,1.9314,37.428,5.1958,6.4531,0.7176,1.0894,8.569,2.5155,3.4828,42.623,5.7796,18.982,0.11505,0.36808,2.073,2.5534,2.4855,1.4093,1.5751,7.4889,2.5284,1.2673,2.552,0.88846,0.52931,0.49199,0.42171,0.18653,0.30636,0.98664,0.18624,0.22211,0.1819,0.22325,0.062156,0.69997,0.30143,0.23353,0.35262,0.19467,0.12904,0.43052
53.921,29.117,13.525,2.9634,5.2758,15.574,39.072,12.478,2.2979,2.7449,1.5188,5.2669,0.20781,1.0548,0.45273,0.24401,0.091594,8.3777,40.745,11.563,1.6251,7.8113,8.9586,0.24067,4.8969,1.4039,0.7698,0.28818,0.44404,0.050332,0.75316,0.44258,0.58929,0.040678,4.5769,0.2073,1.5987,0.25877,0.82759,0.38564,0.063083,0.4,0.090085,4.1591,0.54919,0.35155,0.057016,0.30269,0.77112
17.606,20.905,19.859,0.82211,32.691,9.395,28.532,0.55272,48.548,22.087,8.9191,16.069,22.945,4.2883,1.2339,0.3951,3.071,3.5434,1.1054,1.1488,1.0649,1.3736,0.31074,1.7023,0.97084,1.2165,0.10587,0.55247,0.13983,0.31773,0.58239,0.41685,0.34452,2.1757,5.6067,0.91121,2.1994,0.065597,0.087692,0.22396,0.10502,0.47581,0.10642,0.43243,2.5,0.012328,0.16899,0.031955,7.9332
49.114,28.909,3.7501,2.0613,3.0034,0.79117,0.70774,0.29077,19.847,19.434,2.7701,1.8389,0.3448,1.0995,0.1865,0.20607,6.0228,0.095479,11.692,1.3812,0.47451,0.13884,0.25139,0.60699,19.033,17.73,0.19545,16.632,15.76,3.7783,0.3283,0.30169,2.7325,0.91678,0.1385,0.71554,0.044317,0.67205,0.57439,0.45039,0.26448,0.045174,3.8748,1.4493,0.07476,3.847,10.065,1.1458,3.6995
54.927,42.656,7.5751,51.274,19.028,6.1303,1.0685,1.6066,1.1892,18.502,4.1296,1.7076,0.10634,1.2331,2.8285,0.26461,11.04,3.4136,0.20326,1.9551,1.8995,0.20865,0.19347,1.9315,2.1321,1.456,0.37177,0.23047,0.58886,0.75868,1.0725,2.7896,0.99615,17.826,4.3411,2.9491,3.3064,1.0889,0.34,2.1296,0.96164,0.1582,1.0548,0.10575,0.019895,0.038976,0.17215,0.064505,3.7713
55.957,16.741,2.9647,13.406,54.99,8.9063,11.548,18.716,14.976,3.1041,1.3854,1.3078,2.1658,3.2449,11.897,25.23,0.077193,1.8959,2.6639,1.7321,8.0197,4.3278,0.47346,2.2812,1.3472,1.3844,0.40504,1.0316,0.57274,0.58852,1.0246,0.30066,0.39732,0.30452,0.32383,0.078587,0.14277,0.11487,0.13638,0.1613,0.78893,0.35465,2.2829,1.2326,1.3244,0.25369,0.4197,0.18209,0.069711
25.044,18.73,5.1272,49.19,20.611,1.4184,23.984,3.5212,0.4584,7.825,22.165,0.1539,0.3257,25.567,9.5459,4.9468,0.12931,0.55358,0.64214,0.5015,0.55937,7.107,1.0155,0.26214,0.080379,6.05,12.52,2.8458,1.4274,0.73899,0.50247,0.030664,0.056287,0.83024,0.15396,0.29974,2.8727,3.7761,0.59489,0.14834,2.3586,9.624,1.2065,5.4217,0.52464,0.060702,0.62852,0.32641,0.038673
55.192,8.0473,23.936,36.172,1.0312,4.781,0.26987,0.6804,3.6424,11.683,11.917,1.0356,0.79819,1.4638,3.7962,7.0207,13.752,31.531,6.7907,12.079,9.9257,6.6058,14.469,1.6212,0.78171,3.6915,0.19094,0.091626,2.7699,0.23795,0.83937,0.91967,3.6188,2.7755,0.075694,0.091467,0.32634,0.22253,0.068822,0.35765,0.29376,0.46651,0.10311,0.46736,0.20234,0.10723,3.2799,0.67805,0.082862
24.346,44.94,36.672,1.097,0.49968,8.6883,41.822,6.7095,4.3452,10.794,2.4646,6.4721,0.30445,0.96646,0.27468,26.007,2.6145,0.47175,0.44145,2.9236,5.4839,9.1424,13.25,2.0296,4.3625,13.174,0.82066,0.18879,7.339,1.0293,1.5332,0.45098,0.78831,0.7175,2.1413,1.0269,0.5654,8.2049,1.0344,1.3378,1.0056,0.19172,0.080638,0.17764,0.26527,0.007277,6.2141,0.47387,0.49914
25.399,17.945,2.861,18.679,15.201,19.614,2.0778,25.066,12.133,36.844,15.287,11.684,9.5267,7.8385,5.415,0.82586,0.39288,1.5547,1.986,0.30185,4.3647,0.036164,0.3957,0.17738,0.18333,0.24705,0.30348,0.10474,1.4754,2.83,0.10074,0.70731,0.33803,0.15826,0.087702,0.85214,0.40484,0.16547,0.3309,0.30355,0.82739,0.35184,0.35198,3.8563,0.005391,0.73735,0.0025027,0.21773,0.034241
53.742,34.068,35.049,5.4671,27.673,2.4619,36.727,9.2216,1.8059,1.0314,2.0626,23.182,0.53611,0.67008,0.32633,0.72245,0.22131,2.8405,1.3067,0.309,6.5533,0.30708,1.7177,2.0332,1.9003,0.73236,1.8295,0.32136,0.1759,1.2621,0.83652,0.049059,15.432,1.9739,0.41724,0.38395,1.4296,0.28793,0.71189,0.40921,0.011896,3.5433,2.1815,0.19176,3.619,5.8139,0.32017,0.17138,0.18391
17.457,6.6601,36.658,3.4631,38.176,3.3094,5.3397,2.3944,55.553,22.762,4.8395,17.334,0.65188,2.9571,1.4815,0.99808,1.9339,0.12885,0.3942,1.8247,0.49043,4.0747,11.289,4.134,0.084777,2.9121,0.26148,0.32379,0.15256,0.065909,2.3379,6.0779,2.4878,0.57535,8.3384,1.3231,0.20498,0.49082,0.22566,0.54054,1.2087,0.099586,0.10353,0.16819,0.95992,1.9394,0.55454,1.2893,0.7196
55.361,13.674,23.901,1.2166,33.776,3.0893,1.4462,0.18634,2.805,1.2043,0.48066,6.1634,20.531,1.4974,5.9839,24.284,1.1685,44.756,12.521,0.37784,0.42043,0.46921,0.35773,1.9424,0.10422,0.14817,6.2965,2.1714,0.31017,1.2272,2.0729,2.6285,0.079395,0.3932,0.1877,0.62468,0.20331,0.02518,0.14589,0.32257,0.027341,0.055422,0.28038,0.52591,0.56627,1.0461,0.0059718,0.013013,0.12144
54.443,4.5651,4.0203,6.3981,17.541,46.577,5.8794,3.6875,14.122,10.794,1.6236,3.3739,0.26322,1.0098,0.11637,1.8722,11.336,7.4179,31.641,7.1606,9.4314,19.018,0.71416,0.038766,0.70366,0.57818,0.61032,0.47743,1.9113,1.0207,0.30608,0.70948,0.41347,6.9893,4.551,1.0577,0.28407,0.55895,0.49623,0.34144,1.4067,0.47223,1.0301,0.022079,0.14349,0.14831,13.668,0.3115,1.2656
31.615,52.74,36.108,16.745,6.7909,5.0188,28.414,16.35,2.4981,2.0366,3.5493,0.45576,0.066724,0.4497,0.57147,1.4118,1.6055,0.75275,3.3403,0.32821,3.0456,7.2617,0.69705,0.026346,0.63544,0.71365,2.5118,2.0599,1.0987,0.15325,0.018794,0.12488,2.3194,0.89728,7.3312,0.7275,0.73974,0.37332,0.036398,0.25359,0.61586,10.442,0.13359,0.89732,3.5158,0.22093,12.276,11.1,4.5755
48.747,52.122,50.297,8.2607,5.5197,0.40128,14.561,2.0875,0.67826,0.95572,6.5425,0.52697,0.34723,1.3967,0.098298,3.3796,3.3148,0.66141,0.31892,0.57799,0.14066,5.3681,0.26013,16.812,3.6213,6.5441,1.0887,0.33005,6.7984,0.74021,0.18177,2.479,0.1835,13.971,4.754,3.9786,0.043001,0.61555,1.7469,1.0015,0.93743,0.46287,0.1124,0.46932,0.023455,1.1988,0.87944,0.62967,0.71027
17.194,25.94,51.12,27.369,4.5012,0.16128,4.9347,16.374,35.465,10.891,0.71977,19.818,8.4671,5.2872,3.8291,0.70031,11.585,4.8307,2.9382,2.1585,1.465,0.72486,1.5653,0.49904,0.68596,0.03533,0.1579,0.68262,1.0041,5.1932,2.1505,0.094931,1.3615,0.87752,0.63545,0.14409,0.2656,0.10221,0.13544,0.46369,3.5777,1.1502,3.1951,0.59763,0.70122,1.3627,0.18738,0.26548,10.44
56.535,18.483,0.82718,10,0.23603,8.185,32.751,12.385,2.2624,0.52058,0.54857,4.2696,0.14694,39.09,3.5131,2.301,0.9547,0.50036,0.80284,6.6995,4.861,2.8921,19.128,1.0244,6.1325,29.627,3.8087,0.75462,3.3869,0.87811,2.2659,1.455,0.83017,0.85444,0.079922,0.21651,0.13744,0.97614,0.34337,0.76398,0.42744,1.8772,0.11353,0.63969,2.2804,1.1031,0.29416,0.27416,0.0607
17.384,23.548,2.1049,49.915,22.906,4.9375,6.5871,10.051,1.9971,0.6092,1.0242,1.156,8.8697,12.81,18.53,23.072,8.1136,0.28982,0.1293,11.751,5.7175,0.27062,0.89116,1.3317,0.81023,0.044409,0.014756,1.6635,0.22088,0.74643,0.55145,0.092108,1.0296,0.003832,2.3937,0.031178,2.2505,0.045665,0.015503,0.39661,2.2786,0.39204,0.27678,0.017532,0.39248,5.1468,10.839,9.4707,1.8047
9.271,50.459,9.7146,29.609,7.4352,2.0831,5.6604,9.8312,2.3156,23.454,41.435,1.7552,30.129,3.9984,11.109,3.5514,1.8786,4.3137,9.1179,6.6453,1.7105,0.98268,1.815,0.15711,0.1327,0.27585,0.51431,0.72836,0.4359,1.1931,0.24056,0.35309,2.6262,0.93554,0.74803,0.47865,0.40141,0.33122,0.0235,0.61249,2.601,0.52008,0.18128,0.72227,0.089435,0.45428,0.017307,0.082247,0.48828
47.619,2.0115,12.708,11.322,19.894,1.9386,40.567,0.70489,0.98401,16.848,2.4155,0.25267,6.8619,6.9293,2.5994,0.066057,0.5259,0.042928,13.05,15.446,14.895,2.8578,4.9595,6.6682,3.373,0.081508,2.1912,1.6444,0.21105,0.34095,0.15731,0.85733,0.39264,0.077834,7.0976,20.695,2.0226,1.0492,0.64313,0.57989,0.4963,1.0358,2.2072,0.90469,0.78695,0.12912,0.2015,0.16393,0.097749
