Data properties:
 
Recording date: 31/03/2008
Recording time : 11:18:13:934 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: MY
Recording: my2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	78	199	917	519
2	298	179	798	564
3	497	459	785	599
4	1195	139	751	601
5	1514	518	803	544
6	2072	239	410	714
7	2351	259	750	599
8	2630	937	913	715
9	3747	1675	798	570
10	5441	160	897	527
11	5621	638	1043	708
12	6498	518	845	569
13	7036	1017	872	613
14	8073	319	812	596
15	8412	219	910	652
16	8771	140	532	461
17	8950	159	868	588
18	9130	618	930	590
19	10306	518	817	497
20	10844	259	880	551
21	11123	319	781	522
22	11562	279	805	505
23	11861	140	889	490
24	12020	479	874	459
25	12698	219	759	372
26	12957	618	800	569
27	13595	1096	796	390
28	14712	159	929	585
29	14911	239	906	775
30	15190	199	593	991
31	15409	219	775	1049
32	15669	179	567	864
33	15888	319	689	385
34	16247	239	996	255
35	16526	299	602	700
36	16845	558	841	718
37	17642	1894	794	525
38	19556	199	891	644
39	19795	439	1005	494
40	20473	618	904	468
41	21111	678	814	567
42	21809	658	843	480
43	22487	179	568	551
44	22686	638	632	536
45	23544	817	756	480
46	24381	259	788	522
47	24660	817	736	515
48	25557	498	806	161
49	26275	598	781	588
50	26913	339	782	262
51	27292	1076	780	493
52	28388	139	669	528
53	28567	339	942	239
54	28946	319	981	842
55	29305	199	625	975
56	29524	120	647	1021
57	29684	419	560	648
58	30142	239	760	644
59	30422	279	1101	426
60	30741	339	629	561
61	31119	359	619	240
62	31518	319	1050	274
63	31857	179	913	488
64	32156	339	1052	718
65	32515	498	1183	584
66	33233	977	893	503
67	34249	1136	820	511
68	35426	339	1052	722
69	35784	678	981	989
70	36702	339	908	622
71	37060	299	734	461
72	37379	718	832	500
73	38117	199	872	660
74	38336	479	785	627
75	38855	638	898	455
76	39712	419	875	499
77	40150	738	806	605
78	40908	718	825	473
79	41646	239	968	429
80	41925	259	833	862
81	42204	479	907	708
82	42882	299	849	423
83	43221	199	1017	371
84	43460	199	1273	192
85	43719	837	807	503
86	44596	239	869	212
87	44875	100	763	393
88	44995	498	700	526
89	45713	160	776	408
90	45892	1037	775	415
91	46949	459	771	511
92	47427	239	865	473
93	47686	219	749	577
94	47926	399	773	790
95	48364	359	547	1002
96	48763	199	962	478
97	48982	199	898	597
98	49202	160	926	482
99	49401	259	1151	184
100	49700	359	627	673
101	50099	239	826	764
102	50438	140	755	846
103	50597	658	907	984
104	51454	758	772	465
105	52252	1156	805	603
106	53428	120	967	659
107	53707	439	717	388
108	54365	219	791	444
109	54624	199	801	697
110	54844	459	764	582
111	55402	339	774	484
112	55761	638	809	498
113	56438	259	750	312
114	56738	179	938	338
115	56957	558	521	390
116	57714	1037	768	484
117	58791	379	935	355
118	59210	239	730	482
119	59469	179	786	544
120	59668	100	684	461
121	59788	239	708	330
122	60047	359	707	322
123	60625	140	738	361
124	60805	399	792	612
125	61243	239	685	313
126	61502	797	771	389
127	62320	239	771	476
128	62579	140	775	376
129	62758	179	637	609
130	62978	120	751	915
131	63137	538	635	589
132	64034	179	869	440
133	64313	179	768	565
134	64592	359	789	540
135	65011	279	724	441
