12.338,4.1828
9.475,4.0703
10.302,-1.5514
10.695,3.9522
4.3915,4.5165
7.0711,4.0627
5.8972,4.074
0.66539,3.8913
9.3698,4.4075
6.7401,4.6801
9.5642,4.0838
10.911,4.0412
7.8148,4.0086
10.941,4.417
10.957,3.1022
11.114,4.2961
3.5617,-0.83203
2.6396,3.99
6.1169,-1.4115
9.7941,4.0461
3.1281,1.9384
4.3223,-0.68928
9.0594,4.6074
12.338,5.242
9.475,5.3545
10.302,4.693
10.695,5.4725
4.3915,4.9083
7.0711,5.362
5.8972,5.3508
0.66539,5.5335
9.3698,5.0173
6.7401,4.7446
9.5642,5.3409
10.911,5.3836
7.8148,5.4162
10.941,5.0078
10.957,0.039374
11.114,5.1286
3.5617,3.9736
2.6396,5.4348
6.1169,4.5531
9.7941,5.3786
3.1281,1.2032
4.3223,3.8309
9.0594,4.8174
12.841,4.2004
7.4041,4.8527
6.274,3.6697
4.3476,4.415
10.879,3.7393
9.3386,4.4064
7.4319,3.3544
11.658,4.1871
3.7171,3.6557
12.841,5.2244
7.4041,4.5721
6.274,5.7551
4.3476,5.0098
10.879,5.6855
9.3386,5.0184
7.4319,6.0704
11.658,5.2377
3.7171,5.7691
9.9492,3.4401
10.137,3.0612
2.1415,-0.23737
1.3471,1.9675
8.5077,3.2378
10.145,3.1023
6.8248,3.0139
5.7418,-1.5533
2.3044,3.3247
10.66,4.2871
5.8304,3.2307
8.0433,3.6154
6.8835,3.3718
11.673,2.9431
12.618,-1.5263
0.43791,-0.56673
7.5809,3.3053
2.024,0.53046
11.473,-1.4869
9.3141,3.8979
1.2695,0.91671
2.2506,0.32647
11.158,4.0154
7.0617,4.2382
9.0648,3.4825
7.4741,3.2851
1.8935,4.4524
15.662,4.2787
8.5054,-1.5414
2.8724,-0.04675
4.8436,-1.3334
8.582,3.8707
2.2293,0.32175
10.675,3.0153
0.9988,0.47117
8.4938,4.5188
6.6567,2.9265
9.9492,5.9847
10.137,0.080418
2.1415,3.379
1.3471,1.1741
8.5077,6.187
10.145,0.039324
6.8248,0.1277
5.7418,4.6949
2.3044,6.1001
10.66,5.1377
5.8304,6.1941
8.0433,5.8093
6.8835,6.0529
11.673,0.19851
12.618,4.6679
0.43791,3.7083
7.5809,6.1195
2.024,2.6111
11.473,4.6285
9.3141,5.5269
1.2695,2.2249
2.2506,2.8151
11.158,5.4094
7.0617,5.1866
9.0648,5.9423
7.4741,6.1397
1.8935,4.9724
15.662,5.1461
8.5054,4.683
2.8724,3.1883
4.8436,4.475
8.582,5.5541
2.2293,2.8198
10.675,0.12628
0.9988,2.6704
8.4938,4.9059
6.6567,0.21513
5.8356,4.9087
3.6407,3.9237
1.6171,6.0634
11.132,4.8124
1.317,1.2329
1.6454,5.3457
7.9192,3.4147
1.6389,3.8035
0.52598,4.4209
3.5699,0.52672
3.337,3.5445
6.1802,3.3682
7.344,3.8497
1.5622,4.3498
9.1264,4.7306
7.1217,3.3615
9.9515,3.1867
10.56,4.7218
11.98,4.9225
10.223,4.3624
5.8356,4.5161
3.6407,5.501
1.6171,3.3614
11.132,4.6124
1.317,1.9087
1.6454,4.0791
7.9192,6.0101
1.6389,5.6212
0.52598,5.0038
3.5699,2.6149
3.337,5.8803
6.1802,6.0566
7.344,5.5751
1.5622,5.0749
9.1264,4.6941
7.1217,6.0632
9.9515,6.2381
10.56,4.703
11.98,4.5023
10.223,5.0624
6.9452,4.0997
11.654,3.9099
8.727,4.2915
7.2369,3.2433
3.2572,-0.2075
8.0396,4.3407
5.7587,4.692
12.877,4.2413
4.6476,-0.58
5.0217,4.4561
8.2251,-1.3061
8.4083,-1.4255
9.3875,4.3632
8.2808,3.8472
8.3869,3.1356
9.3272,3.606
6.2436,3.3879
10.018,3.3471
3.4124,4.0876
2.0084,3.421
1.8701,-0.70278
11.783,4.352
9.2428,3.7581
4.0951,-0.66643
12.355,4.0322
6.9452,5.3251
11.654,5.5149
8.727,5.1333
7.2369,6.1814
3.2572,3.3491
8.0396,5.084
5.7587,4.7327
12.877,5.1835
4.6476,3.7216
5.0217,4.9687
8.2251,4.4477
8.4083,4.5671
9.3875,5.0616
8.2808,5.5776
8.3869,0.0059641
9.3272,5.8187
6.2436,6.0369
10.018,6.0777
3.4124,5.3372
2.0084,6.0037
1.8701,3.8444
11.783,5.0728
9.2428,5.6667
4.0951,3.808
12.355,5.3926
6.8292,3.2298
9.5069,3.9344
8.937,4.3021
0.15021,5.176
12.189,3.9078
1.4096,4.9285
9.0608,3.3246
8.7618,4.896
3.2045,2.8331
7.3344,4.7374
7.1933,3.787
10.804,5.0866
1.9147,4.1584
11.871,4.6552
0.57022,2.9038
1.9048,3.5303
5.4474,4.5144
15.087,4.4574
3.3698,3.8389
1.5624,4.5614
6.9374,4.611
10.231,4.7888
10.723,4.8709
9.1722,4.3987
11.656,4.297
7.787,3.0923
6.8292,6.195
9.5069,5.4904
8.937,5.1227
0.15021,4.2487
12.189,5.517
1.4096,4.4963
9.0608,6.1002
8.7618,4.5288
3.2045,0.30851
7.3344,4.6873
7.1933,5.6378
10.804,4.3382
1.9147,5.2663
11.871,4.7696
0.57022,0.23784
1.9048,5.8945
5.4474,4.9104
15.087,4.9674
3.3698,5.5859
1.5624,4.8634
6.9374,4.8137
10.231,4.636
10.723,4.5539
9.1722,5.0261
11.656,5.1277
7.787,0.049316
11.722,4.4157
5.6485,-1.3467
1.4966,1.6269
8.125,-1.29
9.6318,3.1468
2.2097,-1.4719
10.18,3.838
5.6306,3.3512
2.9898,-0.77746
6.4469,-0.9792
10.303,4.5308
1.4623,0.045945
8.946,4.4118
2.8095,2.2334
5.5849,2.9942
1.3791,3.8753
11.722,5.0091
5.6485,4.4883
1.4966,1.5147
8.125,4.4316
9.6318,6.278
2.2097,4.6135
10.18,5.5868
5.6306,6.0735
2.9898,3.9191
6.4469,4.1208
10.303,4.894
1.4623,3.0956
8.946,5.0129
2.8095,0.90818
5.5849,0.14741
1.3791,5.5495
