Data properties:
 
Recording date: 01/04/2008
Recording time : 10:33:52:275 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: IHH
Recording: IHH
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	69	199	715	537
2	288	937	771	594
3	1245	897	789	624
4	2162	379	768	584
5	2561	139	675	588
6	2720	339	656	716
7	3079	219	448	837
8	3338	159	773	1057
9	3538	100	614	904
10	3658	279	664	877
11	3976	199	1075	785
12	4275	638	1099	738
13	4953	937	792	599
14	5910	299	774	577
15	6229	219	789	632
16	6608	379	776	578
17	7027	120	999	581
18	7186	339	668	552
19	7565	140	804	549
20	7744	219	656	554
21	7984	678	767	558
22	8682	1316	767	540
23	10017	797	896	681
24	10835	1675	776	553
25	12529	339	814	615
26	12888	997	781	507
27	14044	857	781	511
28	14922	299	754	491
29	15241	439	783	478
30	15699	718	559	521
31	16437	179	686	469
32	16636	758	774	510
33	17414	279	768	504
34	17713	339	764	436
35	18072	419	744	503
36	18510	678	749	507
37	19387	1675	774	483
38	21182	498	1024	767
39	21720	1994	769	557
40	23753	179	842	713
41	23953	578	741	805
42	24571	199	784	653
43	24790	1475	774	533
44	26305	239	775	663
45	26584	299	773	794
46	26943	159	954	742
47	27163	179	932	443
48	27402	140	694	247
49	27860	179	788	123
50	28080	159	801	330
51	28438	1575	769	504
52	30053	159	724	199
53	30253	120	757	69
54	30412	199	644	253
55	30651	219	412	405
56	30891	199	531	600
57	31110	239	508	833
58	31389	219	884	775
59	31628	459	1050	895
60	32107	160	929	866
61	32306	738	723	997
62	33104	738	769	553
63	33861	917	765	527
64	34798	239	758	475
65	35057	179	688	404
66	35277	618	628	215
67	35935	937	765	571
68	36892	957	767	532
69	37988	239	646	188
70	38287	279	815	725
71	38586	219	560	807
72	38865	160	873	933
73	39045	159	745	947
74	39284	199	1163	843
75	39523	100	1088	499
76	39922	339	1191	990
77	40281	339	1186	892
