person,x,y
4,295.3,621.9
4,309.9,596.3
4,452.8,813.5
4,548.5,699.2
4,554.4,662.2
4,535.4,888
4,684.4,465.3
4,756.1,306.4
4,638.1,163
4,567.2,160.3
4,507,214.3
4,494.9,126.7
4,496.4,129
4,595.8,173.2
4,768.3,463.9
4,617.3,440
4,482.1,333.9
4,584.3,672.6
4,713.5,693
4,869.8,431.3
4,768.5,383.8
4,245.5,430
4,406.8,454.4
4,513.6,841.8
4,621.7,800.6
4,642.9,829.4
4,212.5,482.9
4,258,411.2
4,475.1,166.7
4,400.5,176
4,524.8,410.8
4,557.5,380.2
4,580.8,482.7
4,571.3,545.8
4,660.2,871.4
4,374.8,653.3
4,334.7,318.3
4,511.4,344.8
4,596.2,341
4,705.5,185.8
4,684.2,201.9
4,716.5,773.7
4,772.5,699.3
4,459.3,895.9
4,242,731.3
4,199.2,629.3
4,322.6,452.1
4,782.5,579.8
4,873.8,426.8
4,532.8,406.1
4,603.2,191.9
4,744.9,193.6
4,383.9,720.7
4,347.7,807.8
4,674.5,850.4
4,312.5,645.7
4,535.2,269.2
4,186.2,334.1
4,455.9,444.1
4,220.9,455.2
4,481.8,469.6
4,286.6,619.5
4,509.7,212.5
4,559.5,333.1
4,500.1,707.6
4,541.9,729.3
4,271.3,739.4
4,244.5,419.7
4,372.3,427.5
4,779.7,321.1
4,723.4,219.8
4,865.2,466.2
4,536.6,323.2
4,559.8,314.6
4,836.3,239.4
4,449.9,424.4
4,535.6,540.5
4,676.2,519.8
4,694.6,612.6
4,751.1,327.3
4,683.1,793.5
4,403.8,989.5
4,206.3,474.9
4,225.2,422.2
4,324.5,326.3
4,539.4,163.1
4,440.9,167.2
4,593.2,381.8
4,799,400.6
4,497.3,829.8
4,694.5,558.9
4,299.1,498.2
4,540.5,394.8
4,648.2,345.3
4,695,304.2
4,490.5,170.9
4,448.2,60.2
4,172.3,317.2
4,411.8,427.5
4,317.1,453.1
4,566.2,358.7
4,709.5,212.6
4,536.1,414.3
4,472.7,415.1
4,439,401.8
4,759,583.8
4,510.5,375.4
4,159.5,464.3
4,615.7,595.2
4,775,362.6
4,500.1,652.6
4,735.8,750.7
4,898.2,709.8
4,487.1,229
4,460.8,847.6
4,272.7,621
4,200.9,413.9
4,383.3,174.9
4,776.1,185
4,697.8,250.2
4,743.2,429.2
4,588.2,562.2
4,490.6,867.3
4,361.7,688.1
4,307.1,309.1
4,381.2,322.2
4,424,323.2
4,361,690.5
4,423.2,925.3
4,470.6,485.8
4,709.6,537.2
4,860.5,223.5
4,508.1,798
4,622.4,970.7
4,281.1,359.8
4,439.8,187.7
4,197.8,283.6
4,741.5,112.9
4,238.8,669.7
4,402.7,672.5
4,425.9,969.9
4,337,995.3
4,808,630.6
4,839.3,494.7
4,582.2,611.5
4,449.4,681.7
4,394.3,822.7
4,316.7,520.6
4,872.8,295.4
4,553.9,361.1
4,589.1,318.8
4,504.2,396
4,547.3,753.8
4,531.2,477.3
4,490.6,839.6
4,750.7,527.3
4,439.4,168.9
4,355.9,170.9
4,193,368.4
4,215.7,565.5
4,319.8,915.6
4,517.6,826.6
4,691.7,492.3
4,732.4,237.7
4,583.6,144.2
4,812.8,554.2
4,913,430
4,582,771.6
4,489.5,913
4,737.3,769.2
4,313.7,542.4
4,185,531.3
4,466.1,584.8
4,489.3,576.5
4,428.9,420.4
4,472.3,342.2
4,300.6,273.4
4,547.1,168.6
4,681,491.5
4,765.3,579.4
4,677.4,876
4,151.3,638.6
4,167.8,445.4
4,158,397.2
4,442.7,326.1
4,656.9,281.9
4,770.9,94.3
4,300.7,192.8
4,160.9,399.6
4,479.2,528.6
4,668.4,499.7
4,872.3,486.1
4,575,446.6
4,473.6,468.6
4,515.1,231.3
4,492.2,458.7
4,476.6,385.5
4,489.6,696.1
4,542.9,619.4
4,503.7,578.2
4,545.9,388.4
4,577.6,818.6
4,831.5,828.8
4,808.2,336
4,847.6,625.9
4,826.5,796.9
4,785.5,819.8
4,275.8,532.6
4,179.9,756.7
4,346.2,494.1
4,647.8,623.2
4,668.7,349.9
4,598.5,652.3
4,239.3,530.4
4,527,718.2
4,283.1,463.2
4,733.5,445.4
4,514.6,451.6
4,308.7,145
4,689.9,184.1
4,749.4,323.7
4,645.5,211.2
4,512.7,436
4,263.5,330.7
4,739.2,199.3
4,482.1,439.1
4,625.2,575
4,567.3,301.9
4,903.6,253.5
4,773.8,684.6
4,736.3,604.2
4,802.4,658.7
4,526.5,448.6
4,553.4,817.5
4,580.9,161.4
4,665.5,164.6
4,552.9,620.3
4,732.8,647.4
4,210.8,499.3
4,203.7,368.4
4,218,796.7
4,437.4,640.2
4,361.5,627.8
4,438.1,340.9
4,454.1,181.1
4,501.5,145.8
4,281.2,245
4,442.4,553.4
4,482,974.8
4,452.2,623.1
4,441.4,593.6
4,416.3,545.4
4,399.2,496
4,691.6,486.3
4,565.1,500.6
4,430.7,624.1
4,584.1,505.5
4,445.4,755.7
4,569.8,632
4,532.5,579.8
4,501.9,439.3
4,409.1,447.1
4,732.3,504.2
4,552.4,840.1
4,637.6,255.3
4,575.2,196.3
4,239,565.9
4,206.1,539.8
4,301.7,685.1
4,527.3,332.9
4,746.9,249
4,864.4,231.1
4,685.8,708.2
4,517.7,807.4
4,430.6,208.4
4,208.9,307.3
4,286.1,445.1
4,357.9,425.8
4,168.6,486.2
4,403.4,548.6
4,371.3,632.8
4,455.3,885.6
4,727.2,718.8
4,820.1,503.7
4,445.8,547.3
4,414.1,526.4
4,436.2,410
4,371.1,321.5
4,183.2,421.6
4,521.7,417.4
4,476.6,423.4
4,404.5,408.8
4,429.4,399.3
4,182.1,418.8
4,264.1,446.9
4,387,820.2
4,500.1,774.1
4,698.7,495.6
4,704.2,715.8
4,523.9,384.2
4,657.7,402.6
4,754.5,335.2
4,504.3,426.9
4,533,730.1
4,579.4,465.9
4,635.2,664.4
4,269.7,543.4
4,232.2,487.2
4,554.1,480.7
4,623.2,530.2
4,423.7,392.3
4,698.6,225.3
4,649.8,205.4
4,576,389.1
4,456.5,606.1
4,210.5,533.5
4,316.7,415.4
4,500.8,447.9
4,530.2,391.1
4,728.4,462.4
4,558.6,393.2
4,158.6,446.9
4,346.8,503.6
4,489.2,623.5
4,354,852.1
4,324.8,377.9
4,531.9,442
4,562.6,570.2
4,655.1,235
4,279.8,384.5
4,234.9,332
4,177.5,583.5
4,135.1,717.8
4,693,658.5
4,881.3,580.3
4,709.2,780.5
4,539.1,441.4
4,515.1,490.8
4,408,375
4,393.5,203.9
4,277.3,381.4
4,802.9,251.4
4,334.2,570.2
4,437.6,476.9
4,395.6,521.3
4,585.4,782
4,778.3,794.2
4,776.3,255.2
4,491.5,743.8
4,495.8,608.2
4,588,571.7
4,461.9,401.2
4,427.8,358.8
4,785.6,472.6
4,411.9,502.5
4,282.9,523.5
4,153.3,529.6
4,665.7,494.2
4,758.8,511.4
4,552.3,835.3
4,503.4,860.7
4,507.8,393.5
4,502.3,271.4
4,726.9,178.9
4,833,485.5
4,362,429
4,629.6,419.1
4,539.8,467.4
4,608.6,473.1
4,694.7,828.9
4,493.2,425.9
4,643.3,231
4,197.3,402
4,350.8,450.1
4,521.7,524.9
4,512.8,200.8
4,647.6,165.4
4,736.2,576.9
4,664.6,595.6
4,464.5,761.5
4,392.2,644.9
4,276,440.7
4,134.5,426.7
4,687.8,298.3
4,496.8,210.5
4,696.8,135.7
4,485.4,372.8
4,550.9,313.3
4,346.2,476.6
4,390.9,480.2
4,252.8,427.9
4,395.9,464.9
4,390.9,411.5
4,617.2,136.9
4,786.1,130
4,715,543.9
4,462.9,732.4
4,450,513.3
4,508.7,440.7
4,644,360.1
4,699.5,192
4,433.1,366.4
4,316.2,164.1
4,617.1,513.8
4,284.1,405.2
4,440.2,391.8
4,348.7,384.5
4,284.4,396.2
4,506.3,190.5
4,739.6,119.8
4,679.6,606.3
4,375.1,635.5
4,828.9,549.8
4,646.4,885
4,506.8,906.9
4,336.7,445.7
4,480,952.8
4,504.2,905.8
4,508.9,846.5
4,522.7,936.1
4,500.7,887.7
4,615.7,808.9
4,729.8,465.3
4,661.9,277.5
4,739.1,135.4
4,519.5,264.3
4,409,586
4,452.9,874.5
4,618.4,838.3
4,845.7,637.3
4,614.9,572.9
4,795.4,610.6
4,314.4,449.2
4,184.2,427.5
4,207,406.2
4,472.2,419.3
4,327.8,465.2
4,542.4,224.5
4,720.9,156.8
4,650.7,574.1
4,265.5,543.8
4,144.1,409.8
4,225,644.6
4,542.4,375.8
4,876.6,201.9
4,732.8,448.4
4,543,902.4
4,319,504.8
4,676.7,886.6
4,474.2,421.9
4,444.4,422.9
4,427.9,725.3
4,717.3,626.5
4,641.4,684.2
4,230.7,547.6
4,464.6,404.9
4,377.5,752.1
4,637,712.6
4,330.4,518.8
4,610.2,381.5
4,653.3,353.5
4,624.1,556.9
4,508.1,437.1
4,707.9,612.7
4,848.9,549.3
4,641.5,438.4
4,614.8,686.9
4,578.2,961.2
4,817.2,535.7
4,843.4,453
4,565.4,431.5
4,790.3,281.8
4,422.8,758.7
4,565.5,883.6
4,921.9,401.1
4,451.2,421.7
4,540.2,351.9
4,492.5,378.3
4,371.7,372.3
4,795.3,298.4
4,689.8,620.3
4,361.4,410
4,268.7,434.7
4,482.6,205.9
4,484.3,397.6
4,671.8,393.3
4,704.4,514.9
4,335.8,769.2
4,613.4,847
4,588.3,674.6
4,571.1,191.5
4,552.5,134.4
4,175.1,459.5
4,139,467
4,557.5,778.7
4,847,528.6
4,888.5,224.7
4,492.6,192.9
4,626,148.3
4,457.9,802.5
4,610.8,722.6
4,568.5,757.9
4,414.7,492
4,193.4,456.7
4,442.3,372.1
4,374,368.9
4,659,498.9
4,712.6,527.7
4,510.6,501
4,481,441.3
4,506.5,333.4
4,533,216.7
4,489.5,561
4,757.3,399.5
4,547.1,821.1
4,912.8,380.3
4,673.3,888.9
4,382.4,792.3
4,456.8,870.5
4,149.7,626.5
4,324.3,162.4
4,631.5,144.5
4,707.6,720.8
4,240.8,468.1
4,495.3,408.6
4,404.4,364.4
4,699.2,119
4,826.3,265.2
4,609,757.4
4,322.6,646.8
4,487.4,472.5
4,809.2,527.4
4,497.5,470.8
4,672.1,334.7
4,356,493.6
4,387.1,489.9
4,532.1,324.4
4,350.2,405
4,649.5,126.3
4,724.5,143.4
4,844.2,624.8
4,511.5,822.3
4,811.1,620.5
4,339,360.9
4,593.2,690.8
4,725.6,529.1
4,773.5,469.5
4,647.7,826.3
4,573.5,522.4
4,499.6,279.5
4,495.1,189.5
4,464.3,157.4
4,453.8,353.2
4,449.2,350
4,458.7,601.8
4,642.1,693
4,626,877.6
4,353.8,894.9
4,555.6,207.7
4,519.4,182.1
4,726.1,538.6
4,475.6,470.2
4,474.4,781.3
4,342.7,745.8
4,294.1,579.1
4,527.5,396.9
4,793.5,566.8
4,452.9,389.9
4,424,395.6
4,292.4,682.9
4,425.8,376.9
4,208.1,607
4,292.5,692.3
4,569.5,686.4
4,389.2,735.3
4,654.1,494.3
4,715.8,397.7
4,835.7,174
4,421.7,359.8
4,501.4,386.7
4,492,371.9
4,488.1,454.6
4,316.6,349.6
4,542.9,790.8
4,608.6,721.7
4,682.1,833.9
4,465.9,455.9
4,692.8,802.6
4,349.9,840.2
4,523.8,484
4,660.9,420.2
4,640.6,813
4,727.5,759.4
4,475.6,426.6
4,387.6,707.3
4,386.2,427.4
4,272.2,360.3
4,474.4,459.4
4,675.2,197.7
4,499,628.4
4,792.7,580.2
4,666.2,655.1
4,868.5,769.4
4,366.9,361.7
4,247.4,396.6
4,829.9,727.5
4,555.1,482.4
4,575.7,480.6
4,556,525.4
4,366.6,536.3
4,436,223.6
4,737.9,298.8
4,813.9,491
4,520.9,461.9
4,472.6,440.9
4,520.4,464.7
4,546.9,470.6
4,381.5,499.3
4,368.3,424
4,125.7,636.7
4,434.9,876
4,689.8,710.3
4,855.2,503.8
4,901.7,285.2
4,488.2,133.3
4,248.4,187.9
4,427.6,582.2
4,569.2,483.4
4,581.8,667.2
4,669.8,909.9
4,207,696.6
4,135.8,493.6
4,248.3,840.6
4,286.1,784
4,448.8,822.2
4,207.9,595.1
4,479.9,439.9
4,457.9,421.9
4,332.2,453.3
4,273.6,523.1
4,242.5,542.5
4,590.3,243.8
4,663.4,677.2
4,477.8,854.8
4,298.1,644.3
4,170.9,387.1
4,474.2,417.7
4,453.9,408.5
4,498.7,398.6
4,313.2,412.9
4,391.6,634
4,638.1,639.4
4,643.9,702.6
4,476.6,407.5
4,552.6,446.9
4,207.2,546.3
4,607.7,229.4
4,836.5,201.6
4,309.7,403.3
4,425.4,748.7
4,665.1,724
4,863.6,349.7
4,867.6,262
4,558.1,234.2
4,372.9,186.9
4,676.4,237.7
4,708.7,784
4,555.4,713.1
4,266.9,771.2
4,467.7,826.5
4,486,845.9
4,222.2,586.2
4,548.4,883
4,610.4,834.3
4,833.5,675
4,217.2,656.8
4,498,443.4
4,396.8,760.6
4,411,552.1
4,430.8,358.3
4,431.8,342.4
4,497.6,78.9
4,846.5,525.2
4,340.5,846.5
4,254.3,525.4
4,96,477.7
4,663.1,405.3
4,504.9,448.6
4,428.6,378.1
4,487.7,400.3
4,313.2,728.3
4,536.8,246
4,883.6,248.9
4,415.9,726.9
4,602.2,737.9
4,702.8,643.1
4,456.4,393.1
4,578.4,426.4
4,562.4,408.5
4,340.1,375.7
4,564.2,574.6
4,711.6,224.4
4,593.6,737
5,605.5,451.7
5,799.9,492.5
5,714.1,655.7
5,721.8,634.4
5,624.4,861.6
5,207.9,854.2
5,333.2,239.9
5,524.3,191.8
5,620.5,299.3
5,310.4,445.6
5,352.2,349.6
5,395.2,345.8
5,221,317.8
5,418.3,428
5,291.9,601.1
5,299,572.3
5,364.5,785
5,632.1,557.9
5,453.1,611
5,280.2,878.7
5,282.5,861.9
5,310.1,237.8
5,587.3,262.5
5,798.7,491.3
5,641.9,590.2
5,730.6,839.1
5,445,457.2
5,153.6,428.2
5,814.3,364
5,391.9,664.4
5,388.1,254
5,829.6,383
5,893,294
5,877.4,249.3
5,391.3,733.8
5,469.1,699.8
5,416,939.4
5,93,682.8
5,272.4,410.6
5,728.1,641.8
5,611.7,633.5
5,563.1,750.6
5,499.8,601
5,538.6,535.4
5,618.5,515.6
5,749.5,870.3
5,89.4,551.7
5,81,722.2
5,263.1,628.1
5,458.9,521.4
5,666.3,638.8
5,310.4,369.5
5,608.2,252.9
5,620.5,371
5,236.2,438.8
5,471.1,159.7
5,646.3,288.7
5,412.4,216.1
5,493.7,362.4
5,202,601.2
5,314.6,475.1
5,183.8,696.8
5,226.6,723
5,321.3,570.8
5,587.5,442.2
5,170.6,679.6
5,293.4,633.1
5,189.4,558
5,342.6,306.5
5,777.8,620.4
5,259.5,645.3
5,266.5,604.5
5,833.4,541.9
5,583.1,891.3
5,466.1,798.4
5,587.5,287.3
5,330.4,269.1
5,305,158.7
5,482.6,235.5
5,741.6,656.1
5,723.4,459.8
5,651.9,255
5,597.5,771.1
5,591.9,259.1
5,532.3,214.2
5,293,194.9
5,279.1,542.7
5,404.1,756.8
5,647.2,878.4
5,317.9,899.4
5,441.7,1002.4
5,594.8,525.3
5,276.7,532.3
5,564.5,400.9
5,709.5,329.5
5,929.3,526
5,809.2,757.6
5,696.2,191.5
5,572.5,99.8
5,497.7,338.2
5,895.8,529.7
5,226.2,667.9
5,663.4,484.5
5,731.1,477.5
5,608.9,438.5
5,480.9,357.9
5,514.1,472.1
5,406.8,259.8
5,733.9,651.2
5,470.2,684.3
5,452.5,565.2
5,402.6,928.7
5,682.8,791.5
5,704.3,700.7
5,752.9,227.7
5,396.4,183.8
5,855.9,304.6
5,850.2,370.3
5,662.6,387.7
5,289.9,481.9
5,521.7,241.1
5,641.4,253
5,781.8,577.6
5,596.4,765.5
5,461.4,428.4
5,464.6,384.4
5,587.6,426.7
5,688,253.9
5,741.6,627.3
5,568.8,320.7
5,777,570.9
5,823.4,702
5,499.4,646
5,420.6,653.1
5,465.1,877.8
5,581,961.7
5,635.7,857.6
5,638.5,799.4
5,572,969.5
5,688.4,237.7
5,520.1,314.6
5,461.2,135.9
5,182.6,323.5
5,186.8,503.4
5,270.3,579.3
5,666.9,588.1
5,464.3,358.5
5,861.9,717.7
5,715.5,590.4
5,333.4,829
5,443.3,838.1
5,431.5,856.4
5,513.9,314.9
5,593.2,358.3
5,173.4,436.2
5,276.6,467.5
5,407.8,458.3
5,516.5,441.5
5,496.4,113.7
5,571.9,106.7
5,883.3,426.6
5,956,527.1
5,642,598.9
5,516.5,584.7
5,536.7,439.9
5,367.7,627.3
5,262.6,738.2
5,122.6,727.3
5,356.3,959.8
5,168.2,730.3
5,180.6,692.8
5,537.8,696.9
5,678.9,495.2
5,841.7,564.8
5,791.6,258.7
5,478.9,224.1
5,90.6,406.5
5,362.2,461
5,447.2,520.3
5,362.5,860.4
5,554.8,863.5
5,715,864.3
5,852.5,780.5
5,905.9,628.1
5,608.6,580.4
5,773.7,561.2
5,850.1,561.8
5,847.3,536
5,593.4,226.1
5,620.7,140.7
5,434.5,276
5,250.8,376.6
5,174.9,459.1
5,385.7,547.3
5,368.8,471.4
5,602.7,524.3
5,558.2,578.1
5,481.9,652.2
5,181.3,681.1
5,298.9,720.6
5,376.2,920.1
5,626.3,948.1
5,778.6,844.2
5,857.1,774.5
5,928,688
5,908.3,320.6
5,680.1,176
5,472.3,127.5
5,400.3,84.1
5,732,122.6
5,202.9,249.2
5,98.4,436.5
5,223.8,545
5,246.1,555.6
5,411.2,490.7
5,455.3,496.6
5,647.1,466.1
5,752.2,467.1
5,857.4,534.1
5,554.5,655
5,985.8,668.6
5,418.2,677.7
5,204.1,694.5
5,341.2,897.6
5,485.4,941
5,432.2,422.3
5,350.9,461.3
5,493.7,461.6
5,571.3,183.6
5,463.7,132.3
5,301.8,149.1
5,82.4,347.8
5,70.4,573.9
5,149.9,641.3
5,299.6,711.1
5,730.4,764.3
5,852.7,595.5
5,885.6,495.7
5,881.7,388.4
5,523.9,600.8
5,735.2,507.2
5,825.8,454.3
5,847.3,517.9
5,740.2,491
5,730.7,324.4
5,750.8,260.3
5,559.4,158.3
5,427.4,166.3
5,539.8,298
5,497.7,367.2
5,510.2,488.1
5,481.5,588.3
5,439.2,476.6
5,533.2,495.9
5,545.1,421.6
5,536.4,406.9
5,604.5,412
5,543.4,419.6
5,617.8,422.3
5,542.8,397
5,464.8,385.5
5,393.4,485.3
5,525.3,752.6
5,315.8,736.8
5,477.9,549.6
5,432.8,497.7
5,295.4,650.4
5,634.5,520
5,725.8,502.4
5,941.3,683.1
5,804.6,841.5
5,876.1,857.6
5,842.4,281.7
5,952,349.4
5,551.2,287.5
5,640.9,381.1
5,329.7,519.2
5,48.1,453
5,356.5,489.6
5,430,493
5,432,480.4
5,366.6,461.4
5,417,363.2
5,441.5,377.2
5,455,506.5
5,532.2,468.6
5,521.7,407.4
5,495.1,235.2
5,469.9,99.4
5,448.7,264.3
5,553.7,107.6
5,374.9,136.5
5,319.2,508.3
5,289,718.1
5,210,843.1
5,200.1,723.8
5,547.5,595.2
5,474.9,537.7
5,685,544.8
5,840,538.3
5,679.3,833.2
5,444.4,883.8
5,469,553.1
5,495.2,486.4
5,467.8,495.1
5,506.3,488.6
5,574.8,517.8
5,422.3,857.5
5,253.8,875.7
5,296.1,786.8
5,460.5,311.4
5,506.8,285
5,297,259
5,418.7,483.6
5,456.5,488.7
5,241.2,507.8
5,157.2,502.3
5,563.8,312.1
5,649.9,268.9
5,624.2,143.8
5,776.9,275.9
5,850.2,670.7
5,850.3,788.9
5,947.7,680
5,963.5,597.2
5,933.7,489.3
5,898.6,354.6
5,569.1,408
5,911,368.4
5,612.1,655.2
5,455.2,811.1
5,265.1,752.8
5,457.7,981.5
5,536.5,253.7
5,417.3,250.3
5,498.1,118.1
5,511,97.2
5,724.8,312.4
5,845.2,369.7
5,940.3,376.9
5,674,426.9
5,335.1,472.6
5,116.8,472.9
5,911.3,683.7
5,744.4,634.2
5,741.6,606.2
5,680.8,675.3
5,525,854.4
5,600.1,772.3
5,217,646.6
5,271,692.7
5,91.2,464.9
5,553.2,146.4
5,333.9,124.6
5,416.4,93.8
5,847.6,291.8
5,602.8,434.8
5,692.6,528.7
5,797.3,483.5
5,937.1,556
5,973.2,509.1
5,395.5,499.4
5,589.7,577
5,533.6,749.7
5,693.7,760.7
5,682.1,719.9
5,797.3,798.6
5,477.2,992.6
5,517.5,897.4
5,147.1,812.7
5,50.5,496
5,113.2,277.1
5,328.5,159.9
5,408.4,103
5,413.3,46.8
5,612.6,158.9
5,800.1,214.1
5,907.2,346.5
5,965.8,496.2
5,937.1,615.6
5,925.9,765.3
5,514.5,418.4
5,410.5,238.1
5,596,204.8
5,689.7,163.1
5,443.3,199.2
5,481.3,555.1
5,509.8,573.5
5,244.1,541
5,160.3,331.8
5,155.8,247
5,441.8,328.1
5,591.9,370.5
5,605.6,164
5,548.9,94.9
5,488.1,73.1
5,287.2,98.5
5,245.4,97.2
5,109.4,481.3
5,238.7,569.5
5,75.5,592
5,311.1,636.5
5,455.7,700.8
5,305.9,914
5,569.1,893.4
5,603.3,855.6
5,598,905.1
5,452.4,731.1
5,722.5,652.3
5,750.1,589.7
5,667.9,518.5
5,670.2,449.3
5,904.4,400.8
5,706.4,593.1
5,596.1,604.8
5,385.6,525.4
5,304.2,451.5
5,171.4,402.3
5,273.3,404.5
5,346.1,687.1
5,542.1,924.7
5,851,779.7
5,706,460.1
5,683.5,337.1
5,409.4,495.3
5,380.3,397.1
5,300.7,251.6
5,243.3,226.3
5,409.3,75.6
5,495.8,76.4
5,806.4,164.9
5,923,318.8
5,983,444.4
5,975.6,694.9
5,788.7,945.7
5,489.3,1006.6
5,25,574.2
5,37.2,420.7
5,151,233.5
5,239.9,236.3
5,181,151.7
5,372.2,524.1
5,627.6,659.8
5,779.6,801.8
5,717.7,734.6
5,757.2,559.4
5,408.6,889
5,502.9,935.2
5,129.7,757.6
5,135.2,728.6
5,285.2,453
5,191.6,347.4
5,447.4,286.5
5,609.7,268.2
5,485.9,103.9
5,473,77.2
5,719.3,310.7
5,848.9,367.8
5,769.1,359.9
5,746,496
5,501.2,500.1
5,676.1,594.9
5,502.7,693.4
5,561.8,822.3
5,306.7,792.5
5,840.3,836.2
5,703.4,962.8
5,482.4,431.3
5,580.1,403.7
5,544.4,433.6
5,863.1,377.5
5,484.3,281.8
5,635.9,283.6
5,712.9,301.5
5,617.5,205.1
5,563.8,96.3
5,625.6,212.9
5,690.2,214.1
5,422.8,488.5
5,834.2,522.8
5,128.3,375.5
5,456.2,396.4
5,282.3,674.3
5,297.2,734.9
5,258.3,726.8
5,286,891.8
5,266.3,827.5
5,642.3,282.5
5,446.9,226.8
5,853.9,444.4
5,805.2,545
5,888.3,691.1
5,774.9,310.4
5,295.8,648.1
5,845.6,500.3
5,903.9,475.1
5,854.7,434.8
5,711.3,567.6
5,967.3,583.2
5,842,367.3
5,851.2,292.7
5,541.3,200.6
5,365.2,160.8
5,737.8,421.9
5,691,418.3
5,757.4,444.3
5,580.9,864.4
5,802.5,465.5
5,783.3,468.4
5,752.6,402.6
5,780.7,405.1
5,796.1,449.5
5,766.1,713
5,651.6,582.7
5,840.6,854.1
5,732.4,296.2
5,401.4,280.5
5,303.2,372.6
5,330.1,788.2
5,489.3,864.1
5,597.1,769.8
5,492.7,609.4
5,609.9,164.5
5,771.2,249.2
5,687.1,207.2
5,351.8,370.9
5,169,442.5
5,146.6,561.1
5,183.7,681.8
5,435.8,862.2
5,564,896.5
5,761.3,588.2
5,669.9,766.7
5,749.4,601.9
5,507.9,833.6
5,546.4,813.9
5,186.6,407.8
5,620.4,561.7
5,552.2,228.8
5,722.7,468.9
5,567.9,249.3
5,625.9,219.2
5,528.1,262.6
5,428.5,728.8
5,449.6,380.8
5,521.8,523.2
5,570.3,599.7
5,316,932.4
5,877.2,779.5
5,905.4,677.1
5,769.1,282.5
5,413.3,236.5
5,273.2,385.2
5,486.9,451.1
5,224.8,616.2
5,301.6,407.9
5,480.4,463.7
5,375,400.6
5,870.1,351.8
5,534.9,384
5,163.7,654.6
5,820.2,760.4
5,510.9,889.9
5,559.7,344.1
5,537.9,239.6
5,515.1,84.9
5,419.2,538.3
5,545.3,593.8
5,182.7,475.8
5,408.5,287.2
5,479,197.2
5,315.1,191
5,206,252
5,549.4,193.9
5,717.4,250.5
5,332.4,279.1
5,368.6,289.3
5,619,795.7
5,831,595.4
5,383.1,838.3
5,649.8,568.4
5,705.3,834.4
5,511.3,378.9
5,541.8,394.8
5,504.9,803.2
5,649.3,604.3
5,576.9,203.6
5,712,709.2
5,666.1,781.9
5,761.1,530.7
5,505.2,459.9
5,672.4,181.4
5,783.4,732
5,694.3,597.8
5,490.2,833.8
5,504.9,788.5
5,493.2,408
5,624.1,437.9
5,635.3,404.1
5,696.2,287.5
5,42.1,556.7
5,665.8,594.6
5,661.8,418.2
5,549.4,314.1
5,497.3,202.2
5,465,297.7
5,605.5,374.2
5,438.5,227.5
5,700.6,228.6
5,785.3,232.2
5,695.8,676.4
5,611.9,934.6
5,182.8,454.6
5,214.6,253.5
5,504.7,354.1
5,734.8,492.1
5,662.1,478.3
5,222.2,617.9
5,563.6,437.6
5,402.4,309.3
5,455.4,336.4
5,560.4,214.3
5,463,194.5
5,423.5,196.8
5,496.6,714.9
5,590.5,925.6
5,641.9,517.3
5,668.3,785.3
5,572.1,669.2
5,790.7,789.8
5,441.6,773.8
5,594.5,467.7
5,255.8,125.6
5,521.7,229.7
5,604.4,215
5,636.1,219.9
5,530.4,370.8
5,501.9,296.8
5,511.2,255.8
5,481.7,242.8
5,665.1,629.1
5,740.5,663.4
5,475.2,806.2
5,602.3,872.6
5,724.9,656
5,771.4,625.4
5,210.7,519.4
5,81.3,703.8
5,323.1,211.3
5,396,398.3
5,357.4,173.3
5,350.8,256.1
5,392.4,805.1
5,409,759.5
5,633.2,560.6
5,224.5,690.7
5,889.5,507.9
5,877.4,735
5,447.5,732.6
5,409.8,604.9
5,327.3,555.5
5,335,739.2
5,383.1,735.5
5,560.6,312.7
5,582.6,224.5
5,399.1,217.9
5,656.4,153.6
5,690.4,224.9
5,692.9,193.9
5,641,296.6
5,719.7,681.1
5,536.3,442.6
5,543.2,268.2
5,498.4,217.1
5,216,288.5
5,702.4,379.5
5,369.6,280.3
5,545.9,767.8
5,522.7,394.9
5,691.9,253
5,743.5,515.8
5,510.7,550.9
5,707.9,797.3
5,830.2,492.1
5,929.3,511.8
5,657.2,376.4
5,206.1,557
5,213.9,541.4
5,555,369.8
5,597.1,302
5,612.8,337.3
5,688.4,663.9
5,688.9,698.3
5,569,607.7
5,595.9,759.2
5,569,345.9
5,692.4,857.8
5,614.8,779.1
5,827.9,408.2
5,394.2,622.1
5,459.4,367
5,404.9,430.2
5,529.3,313.3
5,836.3,675.8
5,584.2,531.1
5,46,412.4
5,474,949.2
5,509.8,550
5,472.3,633.1
5,456.7,333
5,741.7,307.7
5,752.8,634.6
5,494.2,633
5,439.6,536.1
5,558,506.8
5,832.4,573.9
5,927,632.2
5,537.2,222.8
5,488.4,144.7
5,470.9,86.4
5,486.9,620.8
5,401.7,477.1
5,701.2,502
5,856.7,781.5
5,795.2,649.8
5,767.5,555.1
5,764.2,511.9
5,280,734.8
5,313.4,828.9
5,451.3,754.6
5,443.3,708
5,665.3,600
5,843,476.3
5,897.8,477.2
5,493.1,476.1
5,432.2,479.8
5,594.4,695.7
5,637.5,643.8
5,688.9,588.3
5,390.9,267.5
5,715.7,883.2
5,686.3,874.5
5,705.9,891.4
5,351.6,859.5
5,466,913.7
5,375.7,466.3
5,483.7,588.2
5,832,506.2
5,826.8,459.2
5,330,324.5
5,339.1,427.6
