Data properties:
 
Recording date: 30/04/2008
Recording time : 10:58:58:531 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: HW
Recording: hw4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	73	199	907	639
2	293	219	815	578
3	751	120	813	541
4	1050	1396	785	567
5	2486	658	534	530
6	3184	2133	793	554
7	5357	718	587	727
8	6134	578	790	492
9	6732	1256	791	574
10	8008	299	799	523
11	8347	658	903	364
12	9224	299	863	485
13	9543	1555	790	503
14	11138	578	767	298
15	11896	1914	794	477
16	13830	479	923	657
17	14328	1914	820	533
18	16262	478	760	514
19	16780	239	854	271
20	17039	339	911	305
21	17418	159	644	327
22	17618	359	608	784
23	18016	379	836	979
24	18415	199	983	1015
25	18654	219	1212	818
26	18934	439	1054	502
27	19392	678	998	446
28	20110	319	1019	219
29	20469	279	758	201
30	20768	399	525	263
31	21206	259	378	414
32	21485	299	393	603
33	21824	299	383	733
34	22163	778	582	949
35	23180	479	827	460
36	23698	1316	783	563
37	25054	518	449	560
38	25612	1196	769	552
39	26828	857	829	464
40	27706	1974	878	533
41	29699	598	808	472
42	30317	219	669	475
43	30557	239	714	397
44	30836	319	824	779
45	31214	379	695	403
46	31633	279	914	189
47	31952	279	1183	346
48	32251	140	1099	496
49	32431	179	1099	483
50	32650	399	888	678
51	33088	359	597	847
52	33467	479	529	981
53	33966	259	797	1031
54	34265	458	1040	931
55	34763	379	1204	851
56	35202	379	466	688
57	35601	299	526	479
58	35919	758	574	506
59	36697	439	785	521
60	37315	1435	788	530
61	38790	459	978	692
62	39289	578	853	621
63	39887	1515	804	529
64	41442	159	379	654
65	41661	578	731	424
66	42259	598	839	510
67	42877	1256	794	520
68	44153	199	609	494
69	44373	359	558	475
70	44751	319	752	500
71	45270	1116	817	542
72	46406	459	825	446
73	46885	159	729	408
74	47064	518	759	451
75	47602	1974	788	479
76	49596	379	625	397
77	50015	578	585	800
78	50653	319	762	551
79	50992	1396	793	538
80	52407	319	778	410
81	52766	638	420	577
82	53444	498	782	523
83	53962	777	809	566
84	54760	778	789	463
85	55557	219	577	524
86	55796	339	658	755
87	56155	498	690	848
88	56713	1017	786	523
89	57750	259	764	570
90	58029	738	780	462
91	58807	518	833	266
92	59385	299	800	553
93	59843	997	787	520
94	60860	459	745	469
95	61359	160	700	850
96	61538	339	818	868
97	61917	1535	783	527
98	63492	459	788	488
99	64070	319	542	670
100	64449	339	798	324
101	64808	359	767	240
102	65206	259	1092	215
103	65525	518	966	684
104	66064	837	634	688
105	66921	379	787	571
106	67499	1475	794	514
107	69014	179	693	981
108	69233	259	657	985
109	69553	1097	793	529
110	70669	339	824	521
111	71048	618	775	538
112	71706	179	713	898
113	71905	558	811	976
114	72503	877	781	581
115	73400	957	769	592
116	74377	299	787	614
117	74796	498	874	673
118	75314	100	782	569
119	75454	140	773	575
120	75872	119	790	542
121	76072	120	782	654
122	76271	120	781	647
123	76510	159	786	650
124	76690	219	794	634
125	76949	379	799	581
126	77348	279	775	442
127	77667	140	775	448
128	77846	1116	774	498
129	78983	957	800	525
130	80039	518	898	714
131	80597	698	817	538
132	81514	459	796	554
133	82013	618	798	555
134	82671	199	985	722
135	82910	160	729	789
136	83089	618	626	768
137	83727	359	769	622
138	84106	1655	798	550
139	85801	498	709	616
140	86319	259	670	758
141	86638	459	959	418
142	87137	837	449	399
143	88014	2173	793	514
144	90207	538	921	410
145	90785	199	868	245
146	91024	359	1106	307
147	91423	837	763	195
148	92340	1276	786	580
149	93636	459	781	579
150	94154	120	778	576
151	94354	279	644	580
152	94673	259	866	544
153	94972	598	837	730
154	95590	120	844	743
155	95749	1974	792	573
156	97743	538	697	511
157	98301	1037	797	563
158	99358	339	775	585
159	99717	558	810	531
160	100315	1017	745	367
161	101351	239	820	489
162	101810	1555	763	434
163	103485	877	729	508
164	104402	119	709	493
165	104541	1316	795	471
166	106096	219	813	458
167	106336	518	768	704
168	106894	159	769	707
169	107292	538	798	452
170	107851	339	747	599
171	108229	718	752	397
172	108987	658	573	401
173	109864	339	667	390
174	110343	638	816	452
175	111021	538	687	342
176	111579	1116	441	390
177	112735	538	806	486
178	113333	1455	615	319
179	114809	279	415	326
180	115147	399	784	775
181	115586	379	986	698
182	116005	319	1179	908
183	116403	319	1091	417
184	116762	558	875	510
185	117380	259	716	233
186	117659	160	663	356
187	117859	578	721	212
188	118477	299	787	517
189	119015	718	752	476
190	119773	698	819	271
191	120510	419	592	330
192	120949	199	632	321
193	121188	259	456	303
194	121487	758	619	333
195	122285	219	613	839
196	122544	558	978	838
197	123142	319	776	532
198	123680	1455	785	503
199	125156	140	898	764
200	125315	618	875	715
201	125973	2053	805	575
202	128066	239	702	316
203	128326	498	636	369
204	128864	439	487	762
205	129382	1216	601	536
206	130638	638	776	522
207	131316	937	780	519
208	132293	718	521	363
209	133070	339	800	489
210	133449	578	770	492
211	134067	897	766	473
212	134984	219	744	338
213	135224	578	723	356
214	135842	379	786	572
215	136360	917	788	536
216	137317	498	747	367
217	137835	1196	811	479
218	139071	1595	784	476
219	140686	917	781	487
220	141623	1575	767	555
221	143218	778	938	585
222	144075	239	822	538
223	144335	299	781	561
224	144674	259	787	576
225	144973	1077	807	595
226	146069	558	613	621
227	146647	2014	772	582
228	148681	100	619	595
229	148820	339	624	600
230	149179	2293	778	561
231	151492	359	778	491
232	151871	498	952	558
233	152389	239	959	713
234	152668	199	1057	908
235	152927	140	533	927
236	153127	459	501	406
237	153625	459	818	383
238	154104	399	881	295
239	154522	279	1010	343
240	154821	179	1087	351
241	155061	359	623	453
242	155459	279	630	822
243	155778	478	563	921
244	156277	319	550	992
245	156635	499	478	657
246	157174	1096	827	716
247	158510	1794	792	503
248	160344	698	683	490
249	161301	1934	802	470
250	163254	538	850	746
251	163853	399	697	387
252	164311	339	629	911
253	164710	359	799	387
254	165089	199	794	265
255	165328	479	449	389
256	165846	239	345	198
257	166125	339	639	160
258	166524	359	1014	394
259	166923	339	1039	525
260	167282	339	1078	659
261	167641	459	1144	774
262	168119	439	1138	866
263	168578	179	1036	883
264	168837	798	604	798
265	169674	279	846	769
266	169993	379	406	899
267	170412	199	518	638
268	170651	120	517	639
269	170790	339	465	520
270	171169	299	801	364
271	171528	419	1111	231
272	171987	419	943	430
273	172445	419	1229	498
274	172924	618	655	182
275	173582	279	862	382
276	173881	479	688	435
277	174519	140	554	570
278	174718	439	571	815
279	175196	359	389	991
280	175615	279	931	902
281	176014	319	1055	974
282	176373	359	992	733
283	176772	419	785	647
284	177290	279	563	640
285	177609	459	318	680
286	178127	379	344	364
287	178546	299	343	221
288	178885	459	510	267
289	179363	319	463	392
290	179702	319	560	450
291	180061	419	766	411
292	180500	618	553	349
293	181138	439	715	281
294	181636	239	1054	316
295	181915	897	1239	617
296	183012	798	796	548
297	183849	1276	781	423
298	185165	319	751	759
299	185504	638	889	753
300	186261	1435	801	569
301	187717	459	807	447
302	188195	558	907	450
303	188793	1176	800	502
304	190009	718	934	424
305	190767	439	728	278
306	191485	1077	785	556
307	192601	997	752	346
