Data properties:
 
Recording date: 02/05/2008
Recording time : 13:27:54:765 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: ED
Recording: ED2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	441	259	807	635
2	1278	179	840	557
3	1737	100	846	545
4	1856	299	796	579
5	2335	259	805	539
6	2614	618	897	656
7	3252	259	835	497
8	3531	558	839	455
9	4109	199	919	520
10	4328	239	845	503
11	4588	718	892	523
12	5325	359	1045	594
13	6103	598	928	494
14	6721	259	1014	515
15	7000	199	943	531
16	7219	598	1010	556
17	7837	100	885	560
18	7957	319	881	655
19	8316	199	515	758
20	8555	259	750	239
21	8834	139	778	274
22	9013	678	930	494
23	9970	259	886	393
24	10249	319	855	495
25	10588	1276	910	540
26	11884	598	870	394
27	12841	778	829	488
28	13758	199	882	406
29	13978	259	797	479
30	14257	299	879	522
31	14576	160	787	417
32	14875	479	848	636
33	15553	1814	838	509
34	17387	558	1014	398
35	18264	957	902	459
36	19241	558	966	417
37	19839	179	815	498
38	20058	259	658	679
39	20357	180	900	903
40	20577	199	501	298
41	20836	160	745	247
42	21035	159	1048	288
43	21234	758	638	432
44	22191	857	805	493
45	23069	219	868	443
46	23308	319	806	433
47	23647	319	874	443
48	24006	120	763	726
49	24345	120	1056	984
50	24504	199	790	232
51	24723	139	808	99
52	24883	359	782	72
53	25640	738	805	458
54	26418	359	878	292
55	26797	239	802	250
56	27056	219	850	280
57	27295	120	756	284
58	27455	179	709	569
59	27674	857	1173	549
60	28830	877	882	510
61	29747	199	1020	373
62	29967	199	1017	288
63	30186	499	939	268
64	30724	159	753	774
65	30904	598	1003	909
66	31841	658	808	473
67	32538	199	993	274
68	32778	239	823	336
69	33037	219	893	319
70	33276	219	847	369
71	33515	498	904	375
72	34313	977	869	370
73	35310	399	876	346
74	35728	259	933	346
75	36027	179	773	593
76	36227	439	911	607
77	37064	100	810	463
78	37184	758	848	458
