Data properties:
 
Recording date: 28/03/2008
Recording time : 14:58:15:329 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: MK
Recording: mk3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	80	199	905	505
2	319	379	792	628
3	718	618	853	598
4	1356	219	801	621
5	1595	219	870	620
6	1834	239	802	634
7	2093	339	906	630
8	2452	1655	882	788
9	4565	1415	847	648
10	6001	997	762	719
11	7018	1894	827	627
12	8951	1096	723	503
13	10068	1874	801	516
14	11982	1376	863	766
15	13377	498	839	662
16	13896	1236	820	625
17	15172	339	413	622
18	15590	319	857	321
19	15949	1635	1068	282
20	18062	459	927	423
21	18541	618	827	455
22	19218	319	886	713
23	19577	997	603	832
24	20614	618	808	622
25	21611	1017	815	604
26	22648	1535	934	541
27	24203	1495	803	571
28	25718	339	935	514
29	26117	917	703	793
30	27093	419	1040	970
31	27592	299	922	351
32	27911	1635	1011	386
33	29585	598	907	455
34	30203	459	820	552
35	30682	299	799	533
36	31001	339	854	514
37	31360	279	952	528
38	31659	239	1039	570
39	31978	279	666	521
40	32277	1475	592	430
41	34510	379	758	461
42	34928	518	611	495
43	35487	199	877	243
44	35706	1914	924	145
45	37660	259	871	339
46	37959	538	824	533
47	38537	459	802	340
48	39095	179	1022	643
49	39294	1974	958	635
50	41288	1595	840	577
51	42903	658	700	539
52	43581	658	702	554
53	44259	419	802	553
54	44697	140	776	554
55	44976	100	834	558
56	45096	977	780	560
57	46093	219	724	611
58	46332	1336	713	659
59	47687	1535	776	604
60	49262	2412	1135	847
61	51735	199	894	722
62	51974	259	838	550
63	52253	379	762	558
64	52672	459	906	307
65	53210	2612	736	862
66	55921	957	802	647
67	56918	1316	627	557
68	58274	1356	800	587
69	59649	498	801	595
70	60168	179	779	559
71	60387	219	984	163
72	60726	100	1002	161
73	60885	339	791	504
74	61264	359	425	649
75	61663	299	715	730
76	61982	2093	641	765
77	64095	279	757	708
78	64394	1495	811	611
79	65929	1994	1232	637
80	67963	279	974	606
81	68262	877	812	606
82	69159	279	873	604
83	69458	140	826	600
84	69617	1695	990	531
85	71352	339	849	583
86	71731	259	850	590
87	72010	259	959	574
88	72289	179	840	596
89	72488	718	824	596
90	73246	339	832	476
91	73625	219	999	482
92	73864	1276	850	473
93	75160	199	853	472
94	75379	1555	805	527
95	76974	419	957	537
96	77452	379	1148	727
97	77891	439	571	746
98	78369	518	723	1006
99	78928	339	1209	1047
100	79346	379	960	470
101	79805	279	467	429
102	80124	319	1017	279
103	80503	339	337	207
104	80881	459	750	338
105	81360	319	978	364
106	81739	299	1017	658
107	82078	399	1271	389
108	82536	439	1236	704
109	83074	399	534	728
110	83513	399	549	545
111	83952	359	735	679
112	84350	459	837	875
113	84829	399	935	739
114	85248	399	1145	792
115	85666	359	1213	868
116	86065	319	1277	1030
