Data properties:
 
Recording date: 31/03/2008
Recording time : 15:03:20:410 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: LM
Recording: LM4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	69	120	885	470
2	208	179	812	611
3	1125	339	781	554
4	1504	179	329	1089
5	1703	199	58	943
6	1923	219	35	791
7	2202	658	762	593
8	2880	159	751	919
9	3079	897	549	560
10	4016	439	777	599
11	4474	319	781	521
12	4813	1256	791	597
13	6109	558	609	729
14	6687	698	604	769
15	7445	159	779	606
16	7624	399	788	520
17	8043	718	794	605
18	8781	758	796	614
19	9578	299	589	831
20	9917	439	585	707
21	10415	638	916	405
22	11173	1555	913	444
23	12768	199	797	591
24	12987	379	787	553
25	13386	797	795	582
26	14223	618	789	555
27	14881	219	593	566
28	15120	139	761	308
29	15280	837	775	282
30	16137	1276	789	550
31	17433	439	802	612
32	17892	379	806	538
33	18290	977	922	671
34	19486	239	806	548
35	19746	339	798	566
36	20105	478	816	610
37	20603	897	806	576
38	21540	379	428	235
39	21939	179	302	121
40	22158	159	758	511
41	22377	159	330	138
42	22557	219	290	109
43	22836	299	762	577
44	23195	259	902	968
45	23613	299	1124	667
46	23952	179	921	496
47	24152	179	762	299
48	24351	419	835	277
49	24790	199	834	373
50	25029	239	533	831
51	25288	179	581	800
52	25527	259	405	940
53	25826	239	751	665
54	26085	259	787	613
55	26365	299	1090	506
56	26683	179	1151	460
57	26883	339	1016	653
58	27262	359	883	797
59	27660	259	1181	736
60	27959	379	741	737
61	28358	319	856	974
62	28717	259	1022	919
63	28996	159	1053	950
64	29195	239	664	840
65	29475	439	567	437
66	29953	159	403	518
67	30133	159	405	513
68	30332	419	626	482
69	30770	179	636	555
70	30970	279	779	415
71	31269	439	811	385
72	31727	100	811	389
73	31847	419	788	349
74	32286	299	1213	256
75	32644	159	962	581
76	32824	817	1053	533
77	33661	498	855	686
78	34180	199	945	682
79	34399	419	1107	718
80	34837	399	1107	892
81	35276	279	958	828
82	35575	897	847	794
83	36492	219	745	849
84	36731	498	802	923
85	37250	379	868	862
86	37648	339	556	805
87	38087	399	410	705
88	38526	299	514	644
89	38845	279	649	718
90	39184	299	709	889
91	39502	219	624	810
92	39762	419	613	440
93	40200	219	528	480
94	40440	199	410	488
95	40659	279	506	294
96	40958	359	587	311
97	41516	359	770	306
98	41895	319	825	382
99	42234	279	1081	461
100	42553	379	712	354
101	42971	299	1112	260
102	43290	219	1186	277
103	43530	239	1303	168
104	43809	359	1046	614
105	44188	538	1085	887
106	44746	239	1222	798
107	45045	558	825	906
108	45643	419	787	1089
109	46181	239	1063	1056
110	46460	439	533	934
111	46939	219	451	982
112	47178	319	388	828
113	47537	638	545	734
114	48195	618	586	600
115	48833	179	607	502
116	49032	279	613	479
117	49331	379	711	207
118	49730	299	804	234
119	50069	479	800	463
120	50567	339	777	585
121	51026	299	771	763
122	51365	439	755	901
123	51843	1156	844	751
124	53019	279	844	815
125	53318	439	829	952
126	53797	359	864	606
127	54196	319	726	653
128	54534	498	649	476
129	55073	817	834	325
130	55930	538	781	557
131	56488	439	822	681
132	56967	518	854	953
133	57505	339	1007	905
134	57864	239	1054	912
135	58123	279	793	672
136	58422	140	846	668
137	58602	379	573	854
138	59020	159	500	1055
139	59259	379	520	465
140	59658	399	625	216
141	60097	219	1061	477
142	60336	279	1125	449
143	60635	598	1025	485
144	61253	359	856	510
145	61652	479	836	266
146	62190	359	1155	287
147	62589	817	1043	698
148	63426	299	1092	544
149	63745	279	812	594
150	64044	239	843	583
151	64303	379	676	752
152	64702	419	691	690
153	65160	598	507	548
154	65798	379	676	829
155	66197	199	801	904
156	66436	478	555	774
157	66975	479	494	977
158	67473	618	864	929
159	68151	239	1079	875
160	68430	139	875	730
161	68590	319	884	727
162	68948	339	861	978
163	69387	120	790	1067
164	69546	319	644	870
165	69905	379	514	980
166	70304	399	693	698
167	70743	359	396	745
168	71141	578	391	390
169	71739	419	363	484
170	72178	538	479	167
171	72756	319	621	128
172	73095	419	764	240
173	73554	259	526	291
174	73893	259	330	135
175	74192	339	818	134
