Data properties:
 
Recording date: 02/05/2008
Recording time : 11:41:51:218 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: AM
Recording: AM4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	260	259	809	488
2	2732	159	716	544
3	2931	179	1013	438
4	3131	140	837	503
5	3290	738	571	538
6	4068	100	799	524
7	4825	239	721	527
8	5084	977	844	425
9	6101	179	693	413
10	6321	139	509	725
11	6480	558	630	743
12	7915	718	788	549
13	8693	239	1093	363
14	8972	199	906	423
15	9191	140	718	504
16	9371	518	926	375
17	10069	159	1854	538
18	10268	199	1865	532
19	10567	319	985	448
20	10926	279	781	295
21	11225	738	894	356
22	11982	618	802	314
23	13159	179	930	449
24	13378	319	792	303
25	13717	199	903	315
26	13936	179	776	330
27	14136	578	861	285
28	14754	159	711	289
29	14953	658	936	659
30	16010	120	1933	811
31	16428	319	832	575
32	16787	917	929	536
33	17744	159	867	627
34	17943	379	752	278
35	18362	279	417	595
36	18661	179	469	834
37	18900	279	1038	911
38	19219	259	1174	693
39	19518	259	1219	428
40	19797	179	1180	336
41	20017	279	1225	178
42	20336	359	827	242
43	20735	179	798	525
44	20934	199	855	626
45	21173	379	805	924
46	21592	399	1196	894
47	22010	199	1200	581
48	22250	319	1270	869
49	22668	279	1213	605
50	23127	279	1212	260
51	23506	239	1210	94
52	23785	339	824	296
53	24164	219	458	310
54	24423	219	433	142
55	24682	618	769	142
56	25320	339	434	268
57	25679	319	837	270
58	26058	339	762	650
59	26436	239	505	810
60	26715	239	733	963
61	27074	359	1023	949
62	27473	658	1063	646
63	28171	439	1192	744
64	28669	399	961	340
65	29188	259	1212	352
66	29467	299	1211	152
67	29806	239	729	247
68	30065	179	781	273
69	30284	279	438	509
70	30603	299	596	570
71	30942	279	865	600
72	31241	259	878	682
73	31520	259	982	763
74	31819	359	1214	803
75	32218	259	1107	1011
76	32537	259	1031	324
77	32816	259	1026	234
78	33115	239	1255	399
79	33394	379	971	580
80	33913	299	960	886
81	34271	339	977	265
82	34630	339	1072	130
83	35009	159	883	297
84	35208	279	915	498
85	35507	498	882	590
86	36026	199	887	908
87	36265	279	774	643
88	36564	219	831	618
89	36843	498	784	257
90	37381	339	622	565
91	37740	279	626	711
92	38039	339	634	809
93	38438	279	356	817
94	38737	239	449	772
95	38996	219	401	1001
96	39255	259	378	605
97	39535	399	426	821
98	39973	319	398	420
99	40312	299	348	481
100	40651	299	370	161
101	40990	459	731	222
102	41468	339	831	280
103	41847	319	670	659
104	42186	419	743	908
105	42625	219	876	1014
106	42884	1057	605	995
107	45575	319	755	635
108	45914	140	810	575
109	46094	558	443	554
110	46931	179	986	494
111	47629	179	875	533
112	47828	538	764	537
113	48406	379	629	493
114	48805	538	922	539
115	49602	479	866	532
116	50659	179	832	544
117	50859	239	850	469
118	51138	339	973	496
119	51496	139	857	519
120	51676	179	750	798
121	51915	239	1221	583
122	52194	279	706	457
123	52493	379	898	476
124	52932	239	950	188
125	53191	239	1169	156
126	53470	259	472	328
127	53769	239	480	798
128	54028	239	704	858
129	54287	319	616	983
130	54646	319	959	940
131	55005	359	1203	919
132	55384	179	1270	1039
133	55603	598	1157	731
134	56241	399	699	844
135	56680	498	706	686
136	57238	199	847	315
137	57477	319	1049	159
138	57816	399	1168	205
139	58255	299	1236	330
140	58574	299	953	358
141	58913	199	671	458
142	59172	299	565	76
143	59531	299	1105	112
144	59850	199	1241	129
145	60089	618	496	236
146	60747	279	810	270
