Data properties:
 
Recording date: 27/03/2008
Recording time : 14:31:19:995 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: PS
Recording: ps3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	207	259	795	665
2	526	199	850	600
3	825	897	786	582
4	1742	439	823	612
5	2261	299	804	596
6	2599	179	1004	726
7	2799	499	883	771
8	3437	1136	869	774
9	5052	120	965	732
10	5191	140	846	833
11	5351	1057	868	743
12	6527	758	866	748
13	7404	219	816	540
14	7643	1675	784	579
15	9338	479	755	682
16	9956	1495	759	691
17	11591	1635	758	681
18	13285	439	735	638
19	13744	199	773	612
20	14083	459	756	627
21	14561	199	699	789
22	14801	219	711	641
23	15040	459	731	491
24	15598	598	725	470
25	16216	1495	732	475
26	17891	877	788	486
27	18788	219	711	452
28	19027	678	785	488
29	19745	239	843	731
30	20104	399	863	739
31	20522	120	868	724
32	20722	419	869	744
33	21180	239	895	737
34	21758	419	831	541
35	22197	139	850	540
36	22536	459	745	468
37	23014	219	692	529
38	23254	219	804	502
39	23552	279	734	708
40	23852	279	689	897
41	24190	319	1073	951
42	24709	259	1110	570
43	25048	399	430	555
44	25506	299	464	223
45	25845	159	1007	249
46	26025	199	1052	265
47	26364	1376	1040	243
48	27819	479	1037	211
49	28596	139	855	497
50	28935	917	829	482
51	29872	299	704	574
52	30191	259	808	585
53	30490	638	637	818
54	31148	179	543	883
55	31527	379	643	848
56	32065	1216	642	827
57	33581	518	824	521
58	34139	100	810	524
59	34258	359	689	646
60	34637	339	764	720
61	34996	578	781	662
62	35614	379	929	560
63	36092	957	937	553
64	37209	199	894	569
65	37568	100	916	567
66	37807	598	922	560
67	38425	997	928	566
68	39581	1017	827	504
69	40758	778	858	532
70	41555	259	962	456
71	41834	159	942	373
72	42014	359	988	395
73	42492	160	983	438
74	42711	419	775	946
75	43170	100	955	606
76	43289	199	983	463
77	43509	140	991	416
78	43788	139	932	357
79	43967	379	695	287
80	44386	1395	988	419
81	45921	239	928	436
82	46180	1575	991	412
83	47935	1535	984	398
84	49829	219	868	449
85	50068	379	888	427
86	50486	199	803	669
87	50726	219	857	465
88	50965	578	807	421
89	51603	219	993	370
90	51882	299	640	474
91	52361	279	718	723
92	52759	179	642	485
93	53158	140	608	498
94	53417	319	873	819
95	53776	159	1050	1002
96	54055	140	1169	854
97	54294	319	1116	749
98	54653	219	1084	502
99	54892	259	1091	408
100	55191	179	584	486
101	55391	120	650	466
102	55670	120	647	401
103	55849	159	607	374
104	56069	100	526	296
105	56188	120	511	306
106	56328	419	562	403
107	56766	299	618	423
108	57225	339	599	450
109	57703	100	601	428
110	57963	120	640	489
111	58162	120	607	455
112	58301	758	646	503
113	59179	179	599	465
114	59597	777	848	457
115	60395	817	722	501
116	61392	538	433	553
117	61950	179	510	541
118	62189	219	712	338
119	62428	199	929	284
120	62648	379	929	159
121	63266	1037	934	149
122	64462	419	914	159
123	64920	1934	932	140
124	67034	678	856	338
125	67731	1356	826	260
126	69127	598	957	665
127	69745	299	931	653
128	70243	179	572	646
129	70443	140	571	650
130	70622	977	949	660
131	71639	299	1095	806
132	71978	140	1007	842
133	72157	1336	952	659
134	73513	359	1076	625
135	73971	179	1028	511
136	74350	359	1138	246
137	74968	140	594	207
138	75387	339	441	576
139	75786	299	414	872
140	76125	159	561	1008
141	76304	199	491	1047
142	76543	179	863	671
143	76743	1595	941	665
