Data properties:
 
Recording date: 01/04/2008
Recording time : 10:50:21:278 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: IHH
Recording: IHH3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	82	120	493	730
2	242	1635	761	656
3	1897	498	782	618
4	2415	139	846	755
5	2575	558	827	794
6	3193	219	788	727
7	3432	1097	775	657
8	4548	219	792	698
9	4787	379	766	644
10	5186	598	729	752
11	6083	817	772	603
12	6921	618	760	548
13	7559	279	778	635
14	7937	498	691	545
15	8456	100	754	563
16	8775	1276	765	555
17	10071	319	769	653
18	10410	120	745	553
19	10569	518	832	801
20	11327	1416	765	546
21	12762	359	777	612
22	13260	160	584	726
23	13679	120	827	598
24	13839	140	728	464
25	14018	159	895	849
26	14197	439	905	731
27	14656	259	795	710
28	14955	140	859	411
29	15234	199	967	300
30	15473	279	1006	278
31	15932	279	760	526
32	16410	1475	768	522
33	17906	379	867	410
34	18324	299	874	786
35	18663	718	591	859
36	19540	1834	762	558
37	21394	738	860	606
38	22451	638	758	563
39	23109	379	847	568
40	23508	479	778	554
41	24026	239	919	590
42	24285	100	743	683
43	24425	199	1115	716
44	24664	359	943	443
45	25043	339	949	450
46	25422	159	819	472
47	25800	1495	756	571
48	27336	179	742	419
49	27774	140	819	524
50	27954	100	813	518
51	28133	578	579	470
52	28891	1834	746	526
53	30864	120	825	177
54	31064	239	860	134
55	31343	179	865	142
56	31821	1396	773	539
57	33237	299	792	632
58	33556	598	896	708
59	34174	139	790	648
60	34513	837	783	626
61	35370	239	820	633
62	35629	578	769	626
63	36247	140	812	560
64	36427	219	679	625
65	36666	3150	728	555
66	39836	658	686	709
67	40833	1017	771	621
68	41869	658	751	582
69	42567	159	1060	521
70	42866	199	877	675
71	43464	219	1203	521
72	43703	139	1167	588
73	44122	179	970	740
74	44341	259	839	729
75	44660	778	1088	900
76	45478	100	790	652
77	45876	1117	770	534
78	47013	439	785	608
79	47631	1216	715	907
80	48887	399	777	624
81	49306	1535	770	568
82	50861	638	625	588
83	51538	1675	762	577
84	53233	279	754	584
85	53532	159	607	492
86	53711	160	791	778
87	53891	100	653	876
88	54011	439	629	815
89	54768	1416	779	558
90	56204	279	775	624
91	56523	159	659	519
92	56802	140	709	194
93	56981	159	721	604
94	57180	279	793	736
95	57479	239	850	909
96	57878	199	1128	710
97	58117	140	1147	715
98	58297	179	1143	724
99	58935	957	780	573
100	59912	538	848	627
101	60470	778	927	625
102	61267	997	780	567
103	62284	259	786	596
104	62563	239	822	530
105	62823	1734	786	512
106	64736	957	766	546
107	65713	219	805	660
108	65972	339	821	491
109	66411	319	997	856
110	66750	160	838	797
111	66949	239	465	697
112	67228	379	855	814
113	67647	299	696	302
114	67966	259	801	369
115	68465	120	1137	478
116	68883	219	475	379
117	69142	120	546	464
118	69322	219	624	815
119	69561	419	756	892
120	70020	439	956	989
121	70518	299	470	989
122	70837	399	583	915
123	71256	219	523	1000
124	71495	319	582	924
125	71854	259	455	924
126	72133	179	630	1020
127	72352	319	988	865
128	72711	179	1191	895
129	73528	259	775	235
130	73827	419	620	237
131	74266	179	700	345
132	74485	379	443	384
133	74884	359	680	499
134	75263	199	676	606
135	75622	100	955	195
136	76319	439	800	146
137	76798	399	488	139
138	77256	518	1001	912
139	77815	319	854	800
140	78154	339	958	693
141	79150	179	968	578
142	79350	219	751	615
143	79589	598	818	656
144	80207	857	666	618
145	81084	239	551	610
146	81343	239	496	682
147	81603	259	422	661
148	81882	239	399	723
149	82141	299	646	858
150	82480	179	795	846
151	82679	319	752	888
152	83018	439	789	1002
153	83477	279	976	1024
154	83776	339	995	821
155	84135	379	1073	850
156	84533	239	1160	893
157	84812	140	1138	848
158	84972	459	1111	858
159	85450	558	1113	860
160	86068	279	756	644
161	86547	1495	771	582
162	88082	738	822	768
163	88840	100	785	713
164	89178	1675	777	611
165	90873	678	817	747
166	91770	1455	774	568
167	93245	419	806	667
168	93704	199	819	523
169	94043	638	505	424
170	95020	797	766	532
171	95837	518	761	625
172	96376	359	785	623
173	96754	239	585	607
174	97034	159	779	428
175	97213	518	733	404
176	97771	1196	772	560
177	98987	658	759	449
178	99665	698	653	417
179	100403	1396	769	553
180	101818	558	775	602
181	102396	100	670	472
182	102516	538	623	453
183	103273	837	777	537
184	104310	797	762	523
185	105128	239	684	476
186	105447	219	460	497
187	105706	339	745	414
188	106065	120	758	344
189	106224	219	937	162
190	106483	279	714	326
191	106782	379	583	343
192	107201	239	664	730
193	107480	219	854	782
194	107739	159	642	873
195	107939	299	937	839
196	108258	179	1071	793
197	108477	140	868	588
198	108656	977	1068	829
199	109892	1715	779	560
200	111627	319	746	743
201	111966	917	756	742
202	113042	1316	767	630
203	114398	777	678	977
204	115415	1655	782	585
205	117129	140	827	854
206	117289	638	901	926
207	118146	1475	772	572
208	119641	239	792	694
209	119921	120	1076	779
210	120060	159	1110	776
211	120239	479	1123	767
212	120758	897	786	622
213	121675	538	776	552
214	122253	279	835	666
215	122791	100	926	462
216	122931	120	924	457
217	123070	399	939	457
218	123549	1794	769	598
219	125742	159	511	626
220	125921	797	435	685
221	127237	219	729	624
222	127476	498	781	603
223	127995	419	781	545
224	128433	219	773	644
225	128673	598	587	876
226	129311	259	752	634
227	129590	618	769	534
228	130228	239	794	465
229	130487	498	755	528
230	131005	299	770	615
231	131324	219	732	569
232	131583	179	811	523
233	132062	339	853	945
234	132421	199	738	916
235	132660	100	569	693
236	132800	239	582	540
237	133079	219	831	586
238	133338	199	969	665
239	134335	359	957	417
240	134733	239	696	397
241	134992	798	579	410
242	136109	259	725	454
243	136408	1396	773	555
244	137823	100	771	559
245	137943	199	662	578
246	138182	100	599	702
247	138302	339	703	737
248	138701	937	823	479
249	139658	2173	769	532
250	141851	259	740	644
251	142130	359	826	630
252	142528	259	650	645
253	142808	199	740	899
254	143107	239	526	689
255	143386	100	536	501
256	143525	319	676	369
257	143864	299	790	292
258	144203	319	1018	556
259	144562	299	973	670
260	144901	279	864	811
261	145200	359	783	938
262	145599	159	1150	1022
263	145818	299	525	976
264	146177	299	473	657
265	146496	319	575	660
266	146855	618	545	367
267	147493	339	684	442
268	147852	558	829	556
269	148430	379	766	665
270	148828	419	838	694
271	149287	199	1086	517
272	149706	139	1141	438
273	150304	319	1020	297
274	150702	179	1013	360
275	151141	179	959	196
276	151340	778	808	302
277	152138	319	797	205
278	152477	279	760	292
279	152796	299	589	369
280	153115	459	525	233
281	153693	339	636	505
282	154072	120	696	917
283	154211	339	744	875
284	154570	259	688	984
285	154869	897	527	943
286	155806	339	1007	959
287	156165	239	1173	1029
288	156444	479	1165	897
289	156942	359	1111	901
290	157321	239	949	879
291	157680	279	853	854
292	157999	817	1072	885
293	158856	299	1094	734
294	159554	119	1109	723
295	159793	120	1053	716
296	159933	199	1157	694
297	160152	199	1075	629
298	160431	339	919	605
299	160790	219	834	614
300	161029	279	775	626
301	161348	319	940	667
302	161707	120	1021	575
303	161966	459	1034	582
304	162525	419	999	525
305	163203	159	1003	547
306	163422	199	1002	555
307	163641	757	869	519
308	164937	140	893	388
309	165097	120	885	392
310	165236	299	780	403
311	166333	100	1145	275
312	167030	239	1079	175
313	167808	120	1046	318
314	168187	179	1181	307
315	168386	219	1262	277
316	168625	160	1070	210
317	168805	120	897	159
318	168944	339	902	153
319	169303	359	801	106
320	169682	100	998	131
321	169921	359	606	174
322	170300	279	484	179
323	170599	339	433	228
324	170958	419	527	264
325	171396	638	438	330
326	172074	279	635	332
327	172373	459	552	417
328	172852	498	475	489
329	173370	718	478	548
330	174128	678	702	498
331	174845	678	485	610
332	175543	957	526	687
333	176520	658	612	664
334	177198	598	500	598
335	177816	279	434	702
336	178115	678	528	770
337	178813	738	452	897
338	179570	877	490	1018
339	180468	279	422	999
340	180786	578	557	1063
341	181404	179	909	1041
342	181604	399	1150	1071
343	182042	339	877	867
344	182401	259	776	781
345	182680	219	796	686
346	182920	100	796	701
347	183039	120	769	634
348	183179	199	842	546
349	183438	120	886	541
350	183578	359	783	577
351	183996	279	752	360
352	184295	159	654	369
353	184515	179	829	163
354	184714	100	812	182
355	184834	179	915	210
356	185432	219	1237	148
357	185671	120	1246	149
358	185850	179	1295	146
359	186090	159	706	674
360	186289	319	550	847
361	186628	1515	457	972
362	188163	1017	479	1012
363	189220	419	755	935
364	189658	578	745	875
365	190256	1336	587	813
366	191612	758	457	773
367	192409	518	560	572
368	192948	299	517	512
369	193287	419	383	578
370	193745	379	512	469
371	194144	199	454	477
372	194383	279	459	232
373	194682	199	410	290
374	194901	817	436	190
375	195759	219	667	138
376	195998	299	603	171
377	196317	339	494	245
378	196676	399	450	221
379	197095	439	437	199
380	197553	359	455	293
381	197932	478	586	356
382	198430	299	651	391
383	198749	439	700	456
384	199208	120	898	487
385	199347	199	925	485
386	199567	598	842	539
387	200264	419	653	284
388	200962	479	733	204
389	201780	299	969	328
390	202099	100	902	341
391	202238	339	605	139
392	202597	159	574	118
393	202796	279	827	61
394	203155	159	676	120
395	203335	319	546	84
396	203674	339	714	86
397	204092	459	796	140
398	204631	419	882	173
399	205308	100	1105	173
400	205807	139	1013	136
401	206146	379	970	95
402	206684	419	926	126
403	207123	239	962	180
404	207442	100	1023	304
405	207880	239	1059	325
406	208139	219	1276	319
407	208379	259	1258	285
408	208658	239	1201	175
409	208937	359	1168	81
410	209316	698	1241	128
411	210053	279	1224	400
412	210352	897	1111	553
413	211269	259	993	597
414	211548	299	899	596
415	211867	239	931	645
416	212147	279	1146	638
417	212446	179	1117	629
418	212665	219	1101	611
419	212964	199	1101	582
420	213263	259	1178	628
421	213562	419	1178	629
422	214001	439	1026	683
423	214459	179	1146	690
424	214679	638	1035	715
425	215356	499	1168	783
426	215875	120	1097	790
427	216034	319	1151	1051
428	216413	698	1126	770
429	217151	199	1175	824
430	217370	777	1163	895
431	218167	279	1173	992
432	218466	618	1175	1037
433	219124	498	976	989
434	219643	937	953	958
435	220600	299	907	1066
436	220919	439	990	1077
437	221397	219	806	987
438	221636	279	936	807
439	221935	678	1001	804
440	222633	399	984	855
441	223072	379	984	693
442	223470	479	917	648
443	223969	598	997	620
444	224587	339	991	461
445	224946	120	1007	326
446	225085	259	1016	317
447	225384	219	989	128
448	225644	100	980	127
449	225983	279	916	73
450	226282	618	837	86
451	226939	439	802	248
452	227398	319	819	305
453	227737	139	777	328
454	227896	498	849	336
455	228415	977	844	476
456	229411	498	840	550
457	229930	1475	858	636
458	231425	1695	860	749
459	233140	797	847	874
460	233957	618	855	923
461	234595	638	855	971
462	235273	479	858	1009
463	235771	1515	824	1063
464	237306	279	741	1059
465	237605	259	712	1023
466	237885	1077	723	949
467	238981	1396	712	843
468	240417	478	723	690
469	241074	857	724	733
470	241952	399	708	637
471	242370	758	691	566
472	243148	498	689	450
473	243666	299	694	385
474	243985	439	692	314
475	244444	439	657	199
476	244902	299	606	233
477	245221	239	601	148
478	245480	678	580	363
479	246178	478	589	521
480	246676	1077	589	583
481	247773	578	588	696
482	248371	1037	560	797
483	249448	259	777	815
484	249727	399	555	773
485	250145	1256	610	854
486	251421	738	564	936
487	252179	658	602	1005
488	252897	120	1096	1057
489	253176	997	593	971
490	254193	399	567	1036
491	254611	319	618	1060
492	254950	279	559	1067
493	255369	339	558	908
494	255767	259	561	446
495	256067	1136	499	151
496	257223	658	480	331
497	257901	359	513	417
498	258280	558	508	589
499	258858	6220	535	779
500	265257	1077	535	825
501	266354	478	576	851
502	266892	279	742	672
503	267191	439	886	634
504	267650	518	863	648
505	268188	479	747	664
506	268706	439	927	527
507	269205	219	575	744
508	269444	1455	545	811
509	270919	917	553	947
510	271856	897	558	1055
511	272773	319	453	1088
512	273112	219	419	1051
513	273352	399	427	977
514	273770	339	413	853
515	274129	678	434	778
516	274827	279	401	867
517	275126	279	449	888
518	275425	399	426	959
519	275843	837	451	860
520	276701	439	412	761
521	277179	359	403	543
522	277558	179	397	599
523	277757	917	451	564
524	278694	538	532	568
525	279253	379	623	588
526	279651	140	579	595
527	279811	359	444	443
528	280210	339	446	238
529	280569	538	517	283
530	281167	159	792	54
531	281346	239	783	52
532	281605	199	666	297
533	281824	140	570	490
534	282004	100	592	843
535	282124	1296	545	813
536	283439	299	782	874
537	283778	319	626	891
538	284117	359	543	845
539	284516	439	835	648
540	284974	179	774	652
541	285174	419	886	687
542	285612	997	1085	684
543	286629	598	1160	781
544	287247	279	1172	928
545	287546	578	1160	1048
546	288144	379	1186	981
547	288563	399	1058	958
548	288982	439	1224	966
549	289460	538	823	879
550	290138	758	548	807
551	290915	518	614	868
552	291474	299	792	537
553	291793	219	761	540
554	292032	259	562	569
555	292331	159	435	502
556	292510	738	582	509
557	293288	917	635	342
558	294225	159	562	347
559	294404	319	580	285
560	294743	179	525	286
561	294943	379	697	103
562	295341	1675	679	196
563	297076	120	769	737
564	297215	459	781	628
