participantNumber, trialNum, TargetPresent, beta, seed, x, y, RT
7, 116, 1, 1.65, 142, 719, 95, 11.536
7, 117, 1, 1.7, 220, 848, 940, 1.288
7, 118, 1, 1.7, 176, 736, 583, 1.060
7, 119, 1, 1.65, 131, 920, 773, 1.042
7, 120, 0, 1.7, 231, NaN, NaN, -1.000
7, 121, 0, 1.7, 237, NaN, NaN, -1.000
7, 122, 1, 1.65, 150, 420, 475, 0.912
7, 123, 1, 1.7, 210, 553, 639, 0.901
7, 124, 1, 1.6, 26, 838, 677, 1.419
7, 125, 0, 1.65, 151, NaN, NaN, -1.000
7, 126, 1, 1.6, 29, 745, 317, 1.081
7, 127, 1, 1.7, 189, 84, 872, 2.274
7, 128, 1, 1.7, 204, 250, 842, 0.933
7, 129, 1, 1.7, 227, 430, 219, 0.826
7, 130, 1, 1.6, 24, 509, 922, 2.929
7, 131, 1, 1.6, 6, 181, 416, 27.414
7, 132, 1, 1.7, 180, 228, 721, 0.863
7, 133, 1, 1.65, 149, 193, 503, 0.877
7, 134, 1, 1.6, 41, 594, 779, 1.036
7, 135, 1, 1.6, 5, 944, 756, 6.100
7, 136, 1, 1.65, 97, 641, 751, 0.927
7, 137, 1, 1.6, 37, 306, 678, 0.801
7, 138, 1, 1.65, 112, 734, 524, 1.867
7, 139, 1, 1.7, 205, 270, 772, 0.818
7, 140, 1, 1.7, 172, 485, 925, 0.977
7, 141, 0, 1.65, 155, NaN, NaN, -1.000
7, 142, 1, 1.6, 18, 312, 195, 1.461
7, 143, 1, 1.7, 207, 617, 620, 0.721
7, 144, 0, 1.65, 152, NaN, NaN, -1.000
7, 145, 1, 1.6, 59, 87, 466, 1.663
7, 146, 0, 1.6, 75, NaN, NaN, -1.000
7, 147, 1, 1.6, 43, 215, 389, 0.683
7, 148, 0, 1.6, 76, NaN, NaN, -1.000
7, 149, 1, 1.7, 175, 404, 534, 0.598
7, 150, 1, 1.7, 183, 461, 177, 0.849
7, 151, 1, 1.7, 190, 576, 327, 0.841
7, 152, 0, 1.7, 240, NaN, NaN, -1.000
7, 153, 1, 1.7, 230, 235, 883, 0.892
7, 154, 1, 1.6, 22, 388, 881, 2.407
7, 155, 1, 1.7, 226, 905, 279, 2.072
7, 156, 0, 1.6, 78, NaN, NaN, -1.000
7, 157, 1, 1.7, 208, 676, 188, 0.874
7, 158, 1, 1.7, 166, 316, 422, 0.688
7, 159, 1, 1.65, 98, 430, 772, 0.780
7, 160, 1, 1.7, 211, 703, 694, 0.786
7, 161, 0, 1.6, 72, NaN, NaN, -1.000
7, 162, 1, 1.7, 223, 126, 781, 0.683
7, 163, 1, 1.6, 39, 528, 342, 0.743
7, 164, 1, 1.65, 134, 280, 642, 0.913
7, 165, 1, 1.7, 196, 296, 911, 0.886
7, 166, 1, 1.7, 215, 233, 529, 0.767
7, 167, 1, 1.6, 40, 444, 232, 3.659
7, 168, 0, 1.7, 236, NaN, NaN, -1.000
7, 169, 1, 1.7, 173, 462, 824, 1.106
7, 170, 1, 1.6, 52, 860, 644, 2.873
7, 171, 0, 1.65, 156, NaN, NaN, -1.000
7, 172, 1, 1.6, 55, 380, 589, 0.676
7, 173, 1, 1.6, 58, 735, 710, 1.059
7, 174, 1, 1.6, 67, 825, 931, 11.416
7, 175, 1, 1.7, 186, 135, 964, 1.163
7, 176, 1, 1.7, 200, 511, 298, 0.672
7, 177, 1, 1.6, 63, 124, 462, 1.624
7, 178, 1, 1.7, 195, 789, 385, 0.806
7, 179, 1, 1.6, 62, 716, 745, 2.284
7, 180, 1, 1.7, 188, 215, 467, 0.973
7, 181, 1, 1.6, 20, 311, 555, 1.166
7, 182, 1, 1.65, 103, 583, 647, 1.178
7, 183, 1, 1.7, 162, 322, 623, 1.224
7, 184, 1, 1.65, 135, 550, 61, 4.758
7, 185, 1, 1.6, 19, 199, 699, 1.693
7, 186, 1, 1.65, 115, 721, 497, 1.320
7, 187, 1, 1.7, 222, 931, 161, 1.249
7, 188, 1, 1.65, 136, 92, 278, 1.321
7, 189, 1, 1.6, 25, 842, 661, 2.040
7, 190, 1, 1.65, 128, 879, 344, 1.240
7, 191, 0, 1.7, 234, NaN, NaN, -1.000
7, 192, 1, 1.6, 12, 456, 955, 10.674
7, 193, 1, 1.65, 106, 672, 402, 3.113
7, 194, 1, 1.7, 199, 65, 271, 1.121
7, 195, 1, 1.6, 31, 380, 720, 1.144
7, 196, 1, 1.7, 187, 719, 869, 1.122
7, 197, 1, 1.7, 221, 116, 832, 0.842
7, 198, 1, 1.7, 206, 676, 220, 1.347
7, 199, 1, 1.65, 105, 954, 344, 1.658
7, 200, 1, 1.6, 33, 536, 902, 1.085
7, 201, 1, 1.7, 179, 873, 778, 1.156
7, 202, 1, 1.6, 28, 350, 547, 1.300
7, 203, 1, 1.7, 185, 258, 956, 2.287
7, 204, 0, 1.6, 77, NaN, NaN, -1.000
7, 205, 1, 1.6, 49, 763, 275, 4.048
7, 206, 1, 1.65, 99, 813, 943, 1.732
7, 207, 1, 1.7, 192, 382, 76, 0.656
7, 208, 0, 1.6, 73, NaN, NaN, -1.000
7, 209, 1, 1.6, 66, 887, 238, 5.054
7, 210, 1, 1.65, 87, 244, 662, 0.626
7, 211, 0, 1.7, 235, NaN, NaN, -1.000
7, 212, 1, 1.65, 95, 710, 666, 0.806
7, 213, 1, 1.7, 212, 318, 798, 0.818
7, 214, 1, 1.7, 218, 389, 284, 0.749
7, 215, 1, 1.65, 126, 751, 433, 1.017
7, 216, 1, 1.65, 120, 269, 612, 0.756
7, 217, 0, 1.7, 232, NaN, NaN, -1.000
7, 218, 1, 1.7, 198, 240, 956, 0.639
7, 219, 1, 1.65, 86, 165, 894, 1.047
7, 220, 1, 1.7, 216, 470, 721, 0.701
7, 221, 1, 1.6, 13, 867, 538, 1.696
7, 222, 1, 1.6, 21, 155, 715, 1.507
7, 223, 1, 1.65, 89, 441, 912, 1.828
7, 224, 1, 1.65, 118, 581, 843, 0.687
7, 225, 1, 1.65, 94, 503, 836, 3.073
7, 226, 1, 1.6, 64, 734, 915, 10.056
7, 227, 1, 1.7, 174, 849, 171, 1.192
7, 228, 1, 1.7, 203, 637, 574, 0.751
7, 229, 1, 1.6, 51, 700, 218, 0.980
7, 230, 0, 1.65, 154, NaN, NaN, -1.000
7, 231, 1, 1.65, 133, 687, 206, 0.760
7, 232, 1, 1.7, 164, 252, 602, 0.696
7, 233, 1, 1.7, 169, 314, 115, 1.207
7, 234, 1, 1.7, 228, 871, 349, 0.783
7, 235, 1, 1.65, 111, 609, 580, 0.592
7, 236, 1, 1.6, 30, 859, 582, 2.117
7, 237, 1, 1.7, 181, 535, 956, 0.960
7, 238, 1, 1.7, 202, 135, 98, 0.842
7, 239, 1, 1.7, 165, 350, 412, 3.583
7, 240, 1, 1.7, 197, 105, 67, 0.683
