participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
3, 46, 1, 1.6, 1, 350, 315, 0
3, 47, 1, 1.65, 10, 200, 315, 0
3, 48, 1, 1.7, 22, 300, 45, 1
3, 49, 1, 1.65, 13, 400, 45, 0
3, 50, 1, 1.6, 8, 250, 0, 0
3, 51, 0, 1.6, 94, NaN, NaN, 0
3, 52, 1, 1.7, 23, 300, 90, 1
3, 53, 1, 1.65, 18, 400, 225, 0
3, 54, 0, 1.7, 231, NaN, NaN, 0
3, 55, 1, 1.7, 24, 250, 45, 0
3, 56, 1, 1.6, 1, 100, 315, 0
3, 57, 1, 1.65, 16, 350, 180, 0
3, 58, 1, 1.65, 10, 50, 225, 0
3, 59, 1, 1.65, 14, 200, 90, 1
3, 60, 1, 1.7, 24, 350, 90, 1
3, 61, 1, 1.7, 24, 200, 225, 1
3, 62, 1, 1.6, 5, 350, 180, 0
3, 63, 1, 1.7, 26, 400, 45, 1
3, 64, 1, 1.7, 21, 50, 225, 1
3, 65, 1, 1.6, 1, 300, 225, 0
3, 66, 1, 1.65, 12, 300, 225, 0
3, 67, 1, 1.6, 4, 300, 270, 0
3, 68, 1, 1.7, 25, 300, 45, 1
3, 69, 1, 1.7, 24, 350, 180, 0
3, 70, 1, 1.7, 21, 200, 315, 0
3, 71, 1, 1.7, 19, 150, 45, 1
3, 72, 1, 1.65, 16, 150, 270, 1
3, 73, 1, 1.6, 8, 350, 180, 0
3, 74, 1, 1.6, 9, 250, 225, 0
3, 75, 1, 1.7, 22, 100, 90, 1
3, 76, 1, 1.65, 10, 100, 135, 1
3, 77, 1, 1.65, 14, 350, 315, 0
3, 78, 1, 1.6, 7, 250, 0, 0
3, 79, 1, 1.6, 3, 400, 225, 0
3, 80, 1, 1.65, 18, 350, 45, 0
3, 81, 1, 1.65, 18, 300, 270, 1
3, 82, 1, 1.7, 25, 150, 45, 1
3, 83, 1, 1.6, 7, 400, 135, 0
3, 84, 1, 1.7, 21, 200, 135, 1
3, 85, 1, 1.6, 1, 250, 90, 0
3, 86, 1, 1.65, 11, 300, 135, 0
3, 87, 1, 1.6, 7, 100, 315, 0
3, 88, 1, 1.7, 25, 50, 225, 1
3, 89, 1, 1.6, 4, 150, 45, 0
3, 90, 1, 1.7, 21, 250, 90, 1
3, 91, 1, 1.65, 11, 50, 135, 1
3, 92, 1, 1.7, 27, 150, 315, 1
3, 93, 1, 1.65, 12, 200, 90, 1
3, 94, 1, 1.6, 1, 350, 90, 1
3, 95, 0, 1.6, 33, NaN, NaN, 0
3, 96, 1, 1.65, 13, 250, 45, 0
3, 97, 1, 1.7, 26, 50, 315, 1
3, 98, 1, 1.65, 12, 350, 180, 0
3, 99, 1, 1.6, 8, 150, 90, 0
3, 100, 1, 1.6, 5, 250, 45, 0
3, 101, 1, 1.65, 18, 200, 135, 1
3, 102, 1, 1.7, 24, 200, 0, 1
3, 103, 1, 1.6, 1, 200, 225, 1
3, 104, 1, 1.6, 4, 50, 180, 0
3, 105, 1, 1.7, 23, 400, 270, 1
3, 106, 1, 1.6, 7, 150, 45, 0
3, 107, 1, 1.6, 4, 250, 90, 0
3, 108, 1, 1.6, 5, 150, 45, 1
3, 109, 1, 1.6, 8, 100, 180, 0
3, 110, 1, 1.6, 1, 300, 315, 0
3, 111, 1, 1.6, 4, 150, 315, 0
3, 112, 1, 1.6, 1, 200, 135, 0
3, 113, 1, 1.7, 27, 350, 0, 1
3, 114, 0, 1.6, 112, NaN, NaN, 0
3, 115, 1, 1.6, 6, 150, 270, 0
3, 116, 1, 1.65, 12, 100, 180, 1
3, 117, 0, 1.7, 226, NaN, NaN, 0
3, 118, 1, 1.65, 15, 50, 135, 1
3, 119, 1, 1.7, 23, 100, 270, 1
3, 120, 1, 1.65, 11, 300, 270, 1
3, 121, 1, 1.6, 8, 100, 270, 0
3, 122, 1, 1.7, 19, 250, 90, 1
3, 123, 0, 1.7, 204, NaN, NaN, 0
3, 124, 1, 1.65, 16, 300, 225, 0
3, 125, 1, 1.65, 12, 400, 315, 0
3, 126, 0, 1.7, 229, NaN, NaN, 0
3, 127, 1, 1.7, 25, 100, 45, 1
3, 128, 1, 1.6, 9, 150, 0, 1
3, 129, 1, 1.65, 18, 200, 0, 1
3, 130, 1, 1.7, 21, 150, 135, 1
3, 131, 1, 1.6, 8, 50, 270, 1
3, 132, 1, 1.65, 17, 100, 270, 1
3, 133, 0, 1.65, 131, NaN, NaN, 0
3, 134, 0, 1.65, 173, NaN, NaN, 0
3, 135, 1, 1.7, 23, 150, 45, 1
3, 136, 1, 1.65, 16, 50, 225, 1
3, 137, 1, 1.65, 11, 200, 180, 1
3, 138, 1, 1.65, 15, 100, 270, 0
3, 139, 1, 1.65, 12, 100, 270, 1
3, 140, 1, 1.6, 9, 300, 270, 0
3, 141, 1, 1.6, 8, 350, 225, 1
3, 142, 0, 1.6, 28, NaN, NaN, 1
3, 143, 1, 1.7, 23, 150, 180, 1
3, 144, 1, 1.7, 24, 50, 0, 1
3, 145, 0, 1.7, 218, NaN, NaN, 0
3, 146, 1, 1.6, 5, 200, 180, 0
3, 147, 1, 1.6, 5, 200, 0, 0
3, 148, 0, 1.65, 187, NaN, NaN, 0
3, 149, 1, 1.65, 15, 100, 225, 1
3, 150, 0, 1.7, 283, NaN, NaN, 0
3, 151, 0, 1.65, 141, NaN, NaN, 0
3, 152, 0, 1.7, 216, NaN, NaN, 0
3, 153, 1, 1.65, 18, 400, 270, 1
3, 154, 1, 1.6, 6, 200, 45, 0
3, 155, 1, 1.65, 14, 400, 45, 0
3, 156, 1, 1.6, 9, 300, 180, 0
3, 157, 1, 1.65, 12, 50, 90, 1
3, 158, 1, 1.6, 3, 100, 90, 1
3, 159, 1, 1.65, 11, 150, 45, 1
3, 160, 0, 1.6, 80, NaN, NaN, 0
3, 161, 1, 1.65, 11, 250, 180, 1
3, 162, 1, 1.65, 14, 150, 135, 0
3, 163, 1, 1.7, 21, 150, 270, 0
3, 164, 1, 1.65, 15, 350, 180, 0
3, 165, 1, 1.65, 10, 350, 45, 0
3, 166, 1, 1.7, 19, 350, 90, 0
3, 167, 1, 1.7, 27, 400, 180, 0
3, 168, 0, 1.65, 133, NaN, NaN, 0
3, 169, 1, 1.7, 23, 150, 0, 1
3, 170, 1, 1.7, 25, 250, 180, 0
3, 171, 1, 1.6, 8, 350, 315, 0
3, 172, 0, 1.7, 215, NaN, NaN, 0
3, 173, 1, 1.6, 2, 100, 45, 1
3, 174, 1, 1.65, 12, 350, 225, 0
3, 175, 0, 1.6, 113, NaN, NaN, 0
3, 176, 1, 1.6, 7, 150, 135, 0
3, 177, 0, 1.6, 48, NaN, NaN, 0
3, 178, 1, 1.7, 20, 150, 225, 0
3, 179, 1, 1.6, 9, 150, 270, 0
3, 180, 1, 1.6, 8, 250, 90, 1
3, 181, 1, 1.6, 6, 300, 135, 0
3, 182, 1, 1.65, 17, 350, 90, 1
3, 183, 1, 1.65, 14, 300, 270, 1
3, 184, 1, 1.6, 9, 300, 225, 1
3, 185, 1, 1.65, 12, 200, 270, 0
3, 186, 1, 1.65, 15, 250, 90, 0
3, 187, 1, 1.65, 12, 350, 270, 1
3, 188, 0, 1.65, 190, NaN, NaN, 0
3, 189, 1, 1.6, 3, 250, 135, 0
3, 190, 1, 1.65, 13, 200, 270, 1
3, 191, 1, 1.6, 2, 50, 180, 1
3, 192, 1, 1.7, 26, 50, 180, 1
3, 193, 0, 1.7, 240, NaN, NaN, 0
3, 194, 1, 1.6, 9, 150, 45, 0
3, 195, 1, 1.65, 10, 350, 270, 0
3, 196, 1, 1.6, 9, 300, 45, 0
3, 197, 1, 1.6, 8, 300, 0, 0
3, 198, 1, 1.6, 1, 50, 0, 0
3, 199, 1, 1.6, 5, 250, 135, 0
3, 200, 1, 1.7, 26, 250, 0, 1
3, 201, 1, 1.6, 1, 300, 180, 0
3, 202, 1, 1.7, 20, 300, 135, 1
3, 203, 1, 1.65, 11, 150, 135, 1
3, 204, 1, 1.6, 4, 300, 225, 1
3, 205, 0, 1.65, 129, NaN, NaN, 0
3, 206, 1, 1.6, 6, 50, 315, 1
3, 207, 1, 1.7, 25, 250, 225, 1
3, 208, 1, 1.6, 5, 100, 180, 1
3, 209, 1, 1.65, 11, 200, 225, 1
3, 210, 1, 1.6, 7, 100, 0, 0
3, 211, 1, 1.65, 15, 50, 180, 1
3, 212, 1, 1.6, 3, 250, 180, 0
3, 213, 0, 1.6, 59, NaN, NaN, 1
3, 214, 1, 1.6, 6, 400, 315, 0
3, 215, 1, 1.7, 27, 50, 90, 1
3, 216, 1, 1.7, 26, 300, 225, 0
3, 217, 1, 1.7, 19, 250, 135, 1
3, 218, 1, 1.7, 22, 350, 315, 1
3, 219, 1, 1.6, 4, 250, 180, 1
3, 220, 1, 1.65, 10, 250, 270, 1
3, 221, 1, 1.7, 24, 200, 315, 1
3, 222, 1, 1.6, 5, 400, 135, 0
3, 223, 0, 1.6, 30, NaN, NaN, 0
3, 224, 1, 1.6, 8, 300, 45, 1
3, 225, 0, 1.7, 234, NaN, NaN, 0
3, 226, 1, 1.6, 5, 150, 0, 1
3, 227, 1, 1.65, 13, 200, 90, 1
3, 228, 1, 1.6, 6, 400, 0, 0
3, 229, 1, 1.65, 17, 300, 0, 0
3, 230, 0, 1.65, 194, NaN, NaN, 0
3, 231, 0, 1.7, 236, NaN, NaN, 0
3, 232, 1, 1.7, 22, 150, 90, 1
3, 233, 1, 1.6, 4, 100, 225, 1
3, 234, 1, 1.65, 12, 150, 315, 0
3, 235, 1, 1.7, 23, 300, 270, 1
3, 236, 0, 1.7, 276, NaN, NaN, 0
3, 237, 1, 1.7, 22, 300, 225, 0
3, 238, 1, 1.65, 16, 50, 180, 1
3, 239, 1, 1.6, 2, 350, 225, 0
3, 240, 1, 1.6, 2, 100, 225, 0
3, 241, 1, 1.6, 1, 150, 0, 0
3, 242, 1, 1.6, 8, 50, 90, 1
3, 243, 1, 1.7, 27, 150, 180, 1
3, 244, 1, 1.7, 19, 300, 135, 1
3, 245, 1, 1.6, 7, 50, 180, 1
3, 246, 1, 1.7, 25, 150, 225, 1
3, 247, 1, 1.65, 12, 350, 0, 1
3, 248, 1, 1.7, 20, 150, 90, 1
3, 249, 1, 1.65, 18, 350, 0, 0
3, 250, 1, 1.7, 24, 250, 225, -1
3, 251, 0, 1.7, 200, NaN, NaN, 0
3, 252, 1, 1.65, 10, 50, 45, 1
3, 253, 1, 1.65, 13, 150, 180, 1
3, 254, 1, 1.7, 22, 200, 135, 1
3, 255, 1, 1.6, 1, 250, 45, 0
3, 256, 1, 1.65, 13, 150, 225, 0
3, 257, 1, 1.7, 19, 400, 225, 1
3, 258, 0, 1.7, 250, NaN, NaN, 0
3, 259, 0, 1.6, 62, NaN, NaN, 0
3, 260, 1, 1.65, 17, 350, 315, 1
3, 261, 1, 1.65, 14, 400, 180, 0
3, 262, 1, 1.7, 27, 250, 180, 1
3, 263, 1, 1.65, 13, 350, 90, 0
3, 264, 1, 1.6, 9, 400, 225, 0
3, 265, 1, 1.6, 5, 300, 225, 0
3, 266, 1, 1.7, 25, 300, 135, 0
3, 267, 1, 1.7, 26, 300, 270, 1
3, 268, 1, 1.7, 25, 100, 270, 0
3, 269, 1, 1.6, 1, 100, 45, 0
3, 270, 1, 1.6, 4, 100, 135, 0
3, 271, 1, 1.65, 11, 150, 180, 1
3, 272, 1, 1.7, 22, 200, 90, 1
3, 273, 1, 1.7, 21, 300, 315, 0
3, 274, 1, 1.65, 15, 300, 45, 1
3, 275, 1, 1.7, 19, 250, 45, 1
3, 276, 1, 1.7, 21, 100, 180, 0
3, 277, 1, 1.7, 22, 250, 180, 1
3, 278, 0, 1.6, 29, NaN, NaN, 0
3, 279, 1, 1.65, 11, 200, 45, 1
3, 280, 1, 1.65, 17, 350, 225, 1
3, 281, 1, 1.6, 7, 50, 270, 0
3, 282, 1, 1.7, 26, 100, 0, 1
3, 283, 1, 1.65, 16, 200, 270, 1
3, 284, 1, 1.6, 8, 400, 135, 0
3, 285, 1, 1.7, 20, 250, 0, 0
3, 286, 1, 1.6, 2, 150, 315, 1
3, 287, 1, 1.7, 21, 350, 0, -1
3, 288, 0, 1.7, 205, NaN, NaN, 0
3, 289, 1, 1.65, 13, 300, 135, 1
3, 290, 1, 1.6, 6, 100, 270, 0
3, 291, 1, 1.6, 8, 300, 180, 0
3, 292, 0, 1.6, 88, NaN, NaN, 0
3, 293, 1, 1.7, 27, 350, 135, 0
3, 294, 1, 1.6, 7, 350, 45, -1
3, 295, 1, 1.7, 27, 400, 225, 0
3, 296, 1, 1.6, 5, 100, 90, 0
3, 297, 1, 1.7, 19, 350, 180, 0
3, 298, 1, 1.7, 21, 350, 315, 0
3, 299, 1, 1.6, 9, 150, 90, 1
3, 300, 1, 1.65, 10, 150, 0, 0
3, 301, 0, 1.6, 78, NaN, NaN, 0
3, 302, 1, 1.65, 13, 100, 135, 0
3, 303, 1, 1.7, 21, 400, 90, 0
3, 304, 1, 1.6, 5, 350, 225, 0
3, 305, 1, 1.6, 1, 150, 45, 0
3, 306, 1, 1.65, 16, 300, 180, 1
3, 307, 1, 1.7, 26, 200, 180, 1
3, 308, 1, 1.6, 8, 400, 225, 0
3, 309, 1, 1.7, 21, 350, 45, 1
3, 310, 1, 1.7, 24, 350, 315, 1
3, 311, 1, 1.65, 18, 250, 90, 1
3, 312, 1, 1.65, 10, 150, 135, 0
3, 313, 1, 1.6, 3, 400, 270, 0
3, 314, 0, 1.7, 225, NaN, NaN, 0
3, 315, 0, 1.6, 67, NaN, NaN, 0
3, 316, 1, 1.7, 19, 400, 315, 0
3, 317, 1, 1.7, 24, 250, 135, 0
3, 318, 0, 1.65, 167, NaN, NaN, 0
3, 319, 0, 1.7, 232, NaN, NaN, 0
3, 320, 1, 1.6, 5, 400, 45, 0
3, 321, 0, 1.6, 85, NaN, NaN, 0
3, 322, 1, 1.65, 13, 50, 135, 1
3, 323, 1, 1.65, 11, 150, 90, 1
3, 324, 1, 1.6, 1, 200, 0, 0
3, 325, 1, 1.6, 3, 100, 180, 0
3, 326, 0, 1.7, 268, NaN, NaN, 0
3, 327, 1, 1.7, 21, 400, 270, 1
3, 328, 1, 1.7, 25, 400, 180, 0
3, 329, 0, 1.6, 71, NaN, NaN, 0
3, 330, 1, 1.7, 21, 200, 270, 0
3, 331, 1, 1.6, 6, 150, 225, -1
3, 332, 1, 1.7, 22, 400, 0, 1
3, 333, 1, 1.6, 1, 200, 315, 0
3, 334, 1, 1.65, 12, 200, 0, 1
3, 335, 1, 1.6, 4, 250, 45, 0
3, 336, 1, 1.7, 22, 400, 270, 1
3, 337, 1, 1.7, 27, 200, 135, 0
3, 338, 1, 1.6, 9, 50, 270, 0
3, 339, 0, 1.7, 211, NaN, NaN, 0
3, 340, 0, 1.6, 53, NaN, NaN, 0
3, 341, 1, 1.7, 21, 400, 135, 0
3, 342, 0, 1.7, 275, NaN, NaN, 0
3, 343, 1, 1.7, 23, 300, 45, 0
3, 344, 1, 1.6, 2, 250, 0, 0
3, 345, 1, 1.65, 10, 350, 225, 0
3, 346, 1, 1.7, 27, 50, 135, 1
3, 347, 1, 1.6, 6, 50, 90, 1
3, 348, 1, 1.7, 25, 150, 315, 1
3, 349, 1, 1.7, 26, 350, 135, 0
3, 350, 1, 1.6, 2, 150, 0, 1
3, 351, 1, 1.6, 7, 400, 180, 0
3, 352, 1, 1.6, 8, 150, 180, 0
3, 353, 1, 1.7, 27, 250, 270, 1
3, 354, 1, 1.7, 27, 200, 45, 1
3, 355, 1, 1.65, 16, 350, 90, 1
3, 356, 0, 1.65, 174, NaN, NaN, 1
3, 357, 0, 1.65, 163, NaN, NaN, 0
3, 358, 1, 1.7, 25, 200, 270, 1
3, 359, 1, 1.6, 9, 150, 135, 0
3, 360, 1, 1.7, 21, 150, 315, 1
3, 361, 1, 1.6, 5, 300, 90, 0
3, 362, 1, 1.6, 5, 100, 45, 1
3, 363, 1, 1.65, 11, 350, 315, 1
3, 364, 1, 1.65, 12, 350, 45, 1
3, 365, 1, 1.65, 15, 400, 225, 0
3, 366, 0, 1.7, 227, NaN, NaN, 0
3, 367, 1, 1.7, 20, 400, 45, 0
3, 368, 1, 1.7, 23, 400, 0, 1
3, 369, 1, 1.7, 25, 50, 0, -1
3, 370, 1, 1.65, 13, 250, 90, 1
3, 371, 1, 1.65, 12, 150, 180, 1
3, 372, 1, 1.6, 3, 350, 135, 0
3, 373, 1, 1.65, 16, 100, 315, 1
3, 374, 1, 1.6, 8, 50, 45, 1
3, 375, 1, 1.65, 10, 300, 180, 0
3, 376, 0, 1.7, 217, NaN, NaN, 0
3, 377, 1, 1.65, 10, 300, 135, 0
3, 378, 0, 1.6, 79, NaN, NaN, 0
3, 379, 1, 1.6, 8, 200, 225, 0
3, 380, 1, 1.6, 8, 250, 135, 0
3, 381, 1, 1.65, 12, 50, 135, 1
3, 382, 1, 1.7, 19, 200, 90, 1
3, 383, 1, 1.65, 10, 200, 225, 0
3, 384, 1, 1.7, 20, 250, 315, 1
3, 385, 1, 1.6, 3, 300, 180, 0
3, 386, 1, 1.65, 14, 150, 180, 0
3, 387, 1, 1.65, 18, 100, 180, 1
3, 388, 1, 1.6, 2, 300, 45, 0
3, 389, 1, 1.65, 12, 400, 135, 0
3, 390, 1, 1.6, 6, 250, 0, 0
3, 391, 1, 1.65, 11, 100, 0, 0
3, 392, 1, 1.6, 9, 50, 315, 0
3, 393, 1, 1.6, 5, 250, 180, 0
3, 394, 1, 1.6, 2, 300, 270, 0
3, 395, 1, 1.65, 16, 100, 270, 0
3, 396, 1, 1.7, 23, 300, 225, 0
3, 397, 1, 1.65, 17, 250, 45, 1
3, 398, 1, 1.7, 26, 250, 315, 1
3, 399, 1, 1.6, 7, 250, 225, 0
3, 400, 1, 1.7, 27, 100, 90, 1
3, 401, 1, 1.6, 6, 50, 180, 1
3, 402, 1, 1.65, 15, 200, 225, 1
3, 403, 1, 1.65, 15, 50, 315, 1
3, 404, 1, 1.6, 7, 250, 90, 1
3, 405, 1, 1.6, 7, 400, 315, 0
3, 406, 1, 1.6, 2, 300, 90, 1
3, 407, 1, 1.6, 8, 400, 45, 0
3, 408, 1, 1.65, 12, 400, 0, 0
3, 409, 1, 1.7, 19, 100, 90, 1
3, 410, 0, 1.65, 180, NaN, NaN, 0
3, 411, 1, 1.7, 22, 100, 315, 1
3, 412, 0, 1.7, 252, NaN, NaN, 0
3, 413, 1, 1.7, 20, 300, 90, 1
3, 414, 1, 1.6, 1, 100, 225, 1
3, 415, 1, 1.6, 6, 400, 270, 0
3, 416, 1, 1.7, 24, 400, 90, 0
3, 417, 1, 1.6, 6, 200, 270, 1
3, 418, 1, 1.6, 7, 400, 45, 0
3, 419, 1, 1.65, 10, 150, 45, 0
3, 420, 1, 1.7, 26, 250, 225, 1
3, 421, 1, 1.7, 22, 350, 180, 0
3, 422, 1, 1.65, 18, 350, 225, 1
3, 423, 1, 1.65, 13, 150, 270, 0
3, 424, 1, 1.7, 20, 300, 225, 0
3, 425, 1, 1.6, 4, 250, 270, 0
3, 426, 1, 1.65, 10, 250, 225, 0
3, 427, 1, 1.6, 1, 250, 225, 0
3, 428, 1, 1.7, 21, 250, 315, 1
3, 429, 1, 1.7, 23, 250, 180, 1
3, 430, 1, 1.65, 17, 150, 315, 1
3, 431, 1, 1.7, 24, 350, 45, 0
3, 432, 1, 1.65, 10, 400, 0, 0
3, 433, 1, 1.6, 6, 200, 90, 0
3, 434, 1, 1.7, 23, 350, 225, 0
3, 435, 1, 1.65, 18, 250, 45, 1
3, 436, 1, 1.6, 6, 150, 90, 0
3, 437, 1, 1.6, 1, 100, 0, 0
3, 438, 1, 1.65, 17, 200, 180, 0
3, 439, 1, 1.65, 11, 100, 135, 1
3, 440, 1, 1.6, 9, 100, 225, 1
3, 441, 1, 1.7, 26, 350, 180, 0
3, 442, 0, 1.6, 82, NaN, NaN, 0
3, 443, 1, 1.7, 23, 100, 315, 1
3, 444, 0, 1.7, 228, NaN, NaN, 0
3, 445, 1, 1.6, 1, 400, 270, 0
3, 446, 1, 1.65, 14, 300, 45, 0
3, 447, 0, 1.6, 108, NaN, NaN, 0
3, 448, 1, 1.6, 4, 200, 180, 0
3, 449, 1, 1.6, 2, 150, 270, 1
3, 450, 1, 1.65, 12, 150, 270, 1
3, 451, 1, 1.7, 19, 150, 135, 1
3, 452, 1, 1.65, 13, 50, 225, 1
3, 453, 1, 1.7, 21, 150, 0, 1
3, 454, 1, 1.6, 8, 250, 225, 0
3, 455, 1, 1.7, 23, 150, 90, 1
3, 456, 1, 1.65, 13, 250, 225, 0
3, 457, 1, 1.7, 20, 200, 270, 1
3, 458, 1, 1.65, 17, 350, 180, 0
3, 459, 1, 1.65, 18, 50, 45, 0
3, 460, 1, 1.6, 8, 200, 180, 0
3, 461, 1, 1.65, 18, 300, 45, 1
3, 462, 1, 1.65, 12, 250, 0, 1
3, 463, 1, 1.7, 26, 350, 315, 0
3, 464, 1, 1.65, 18, 400, 180, 0
3, 465, 1, 1.65, 13, 350, 225, 0
3, 466, 0, 1.65, 184, NaN, NaN, 0
3, 467, 1, 1.65, 18, 250, 270, 0
3, 468, 1, 1.7, 21, 250, 135, 1
3, 469, 1, 1.65, 11, 400, 225, 0
3, 470, 1, 1.65, 15, 350, 90, 0
3, 471, 1, 1.7, 20, 100, 45, 1
3, 472, 0, 1.65, 143, NaN, NaN, 0
3, 473, 1, 1.6, 4, 250, 315, 0
3, 474, 1, 1.65, 18, 300, 225, 0
3, 475, 1, 1.6, 9, 50, 225, 1
3, 476, 1, 1.7, 19, 300, 0, 0
3, 477, 1, 1.7, 26, 300, 315, 0
3, 478, 1, 1.65, 18, 50, 270, 1
3, 479, 1, 1.6, 9, 300, 90, 1
3, 480, 1, 1.7, 20, 300, 315, 1
3, 481, 1, 1.7, 26, 200, 315, 0
3, 482, 1, 1.7, 25, 300, 225, 1
3, 483, 1, 1.7, 20, 100, 225, 1
3, 484, 1, 1.6, 5, 400, 315, 0
3, 485, 1, 1.65, 15, 150, 135, 1
3, 486, 1, 1.6, 9, 250, 45, 0
3, 487, 1, 1.7, 26, 350, 45, 1
3, 488, 1, 1.7, 26, 150, 270, 0
3, 489, 1, 1.6, 5, 100, 315, 0
3, 490, 1, 1.6, 5, 50, 0, 1
3, 491, 1, 1.65, 12, 300, 135, 1
3, 492, 1, 1.7, 23, 50, 90, 1
3, 493, 1, 1.6, 1, 400, 315, 0
3, 494, 1, 1.6, 6, 300, 90, 0
3, 495, 1, 1.7, 22, 400, 45, 0
3, 496, 0, 1.7, 281, NaN, NaN, 0
3, 497, 1, 1.7, 19, 200, 180, 1
3, 498, 1, 1.6, 4, 350, 135, 0
3, 499, 1, 1.6, 3, 200, 180, 0
3, 500, 0, 1.7, 220, NaN, NaN, -1
3, 501, 1, 1.7, 27, 200, 0, 1
3, 502, 1, 1.7, 21, 250, 270, 1
3, 503, 1, 1.7, 25, 250, 45, 1
3, 504, 0, 1.7, 267, NaN, NaN, 0
3, 505, 1, 1.65, 13, 150, 0, 0
3, 506, 0, 1.7, 202, NaN, NaN, 0
3, 507, 0, 1.65, 150, NaN, NaN, 0
3, 508, 1, 1.7, 21, 250, 225, 0
3, 509, 1, 1.7, 25, 50, 45, 1
3, 510, 1, 1.65, 10, 250, 135, 0
3, 511, 1, 1.65, 18, 100, 135, 1
3, 512, 1, 1.6, 7, 250, 270, 0
3, 513, 1, 1.6, 9, 200, 135, 0
3, 514, 1, 1.7, 19, 50, 180, 1
3, 515, 0, 1.65, 179, NaN, NaN, 0
3, 516, 0, 1.6, 57, NaN, NaN, 0
3, 517, 1, 1.65, 12, 300, 0, 0
3, 518, 0, 1.6, 77, NaN, NaN, 0
3, 519, 1, 1.65, 13, 200, 135, 1
3, 520, 1, 1.65, 15, 50, 45, 0
3, 521, 1, 1.65, 15, 250, 315, 0
3, 522, 1, 1.65, 10, 300, 0, 0
3, 523, 1, 1.7, 27, 300, 180, 0
3, 524, 1, 1.65, 16, 100, 0, 0
3, 525, 0, 1.6, 64, NaN, NaN, 0
3, 526, 1, 1.65, 18, 250, 135, 0
3, 527, 1, 1.7, 26, 200, 225, 1
3, 528, 0, 1.6, 39, NaN, NaN, 0
3, 529, 1, 1.7, 23, 200, 315, 0
3, 530, 1, 1.6, 5, 250, 270, 0
3, 531, 1, 1.7, 19, 300, 90, 1
3, 532, 1, 1.7, 20, 50, 135, 1
3, 533, 1, 1.65, 14, 350, 0, 0
3, 534, 1, 1.6, 3, 300, 135, 0
3, 535, 1, 1.7, 27, 300, 0, 0
3, 536, 1, 1.65, 13, 50, 180, 1
3, 537, 1, 1.7, 22, 50, 315, 1
3, 538, 1, 1.7, 27, 250, 315, 1
3, 539, 1, 1.6, 4, 200, 315, 1
3, 540, 1, 1.6, 3, 150, 135, 1
3, 541, 0, 1.7, 282, NaN, NaN, 0
3, 542, 1, 1.65, 12, 150, 225, 0
3, 543, 1, 1.7, 27, 300, 225, 1
3, 544, 1, 1.65, 14, 350, 90, 0
3, 545, 1, 1.6, 3, 50, 90, 0
3, 546, 1, 1.7, 25, 400, 270, 0
3, 547, 1, 1.65, 12, 350, 315, 0
3, 548, 1, 1.65, 10, 200, 90, 0
3, 549, 1, 1.7, 19, 250, 225, 0
3, 550, 1, 1.6, 5, 400, 225, 0
3, 551, 1, 1.7, 27, 400, 270, 1
