participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
6, 73, 1, 1.7, 28, 350, 135, 1
6, 74, 1, 1.65, 10, 350, 135, 1
6, 75, 1, 1.7, 25, 200, 135, 1
6, 76, 1, 1.65, 16, 250, 225, 1
6, 77, 1, 1.6, 10, 200, 225, 0
6, 78, 1, 1.6, 3, 300, 0, 0
6, 79, 1, 1.7, 25, 400, 315, 1
6, 80, 1, 1.7, 22, 50, 0, 1
6, 81, 1, 1.7, 28, 250, 270, 0
6, 82, 1, 1.6, 4, 300, 180, 0
6, 83, 1, 1.65, 20, 300, 135, 1
6, 84, 1, 1.65, 14, 250, 315, 0
6, 85, 1, 1.7, 29, 150, 270, 1
6, 86, 1, 1.65, 19, 100, 135, 1
6, 87, 1, 1.6, 10, 100, 90, 1
6, 88, 0, 1.6, 50, NaN, NaN, 1
6, 89, 1, 1.65, 11, 250, 225, 1
6, 90, 1, 1.6, 4, 50, 135, 1
6, 91, 1, 1.7, 26, 150, 270, 1
6, 92, 1, 1.65, 17, 400, 0, 0
6, 93, 1, 1.65, 11, 150, 135, 1
6, 94, 1, 1.7, 27, 200, 315, 1
6, 95, 1, 1.7, 30, 300, 315, 1
6, 96, 1, 1.65, 10, 350, 0, 0
6, 97, 0, 1.65, 189, NaN, NaN, 0
6, 98, 0, 1.7, 216, NaN, NaN, 0
6, 99, 1, 1.65, 13, 350, 45, 0
6, 100, 1, 1.7, 23, 350, 225, 1
6, 101, 1, 1.7, 27, 50, 180, 1
6, 102, 1, 1.6, 1, 350, 315, 0
6, 103, 1, 1.6, 9, 200, 180, 1
6, 104, 1, 1.7, 19, 200, 180, 1
6, 105, 1, 1.7, 21, 250, 45, 1
6, 106, 1, 1.65, 10, 50, 135, 1
6, 107, 1, 1.65, 15, 100, 45, 0
6, 108, 0, 1.6, 119, NaN, NaN, 1
6, 109, 1, 1.65, 16, 300, 0, 1
6, 110, 1, 1.7, 24, 100, 0, 1
6, 111, 1, 1.7, 21, 250, 270, 1
6, 112, 1, 1.6, 7, 50, 180, 1
6, 113, 1, 1.6, 8, 250, 180, 0
6, 114, 1, 1.7, 22, 150, 90, 1
6, 115, 0, 1.65, 206, NaN, NaN, 0
6, 116, 1, 1.7, 28, 300, 45, 1
6, 117, 1, 1.65, 10, 400, 45, 0
6, 118, 1, 1.6, 7, 50, 45, 1
6, 119, 1, 1.65, 18, 100, 0, -1
6, 120, 1, 1.6, 3, 50, 270, 1
6, 121, 1, 1.6, 5, 100, 0, 0
6, 122, 1, 1.6, 6, 200, 225, 0
6, 123, 1, 1.6, 3, 250, 45, 0
6, 124, 1, 1.65, 10, 400, 225, 1
6, 125, 1, 1.6, 2, 300, 135, 0
6, 126, 1, 1.6, 7, 250, 315, 0
6, 127, 1, 1.7, 28, 400, 270, 0
6, 128, 1, 1.65, 12, 100, 315, 1
6, 129, 1, 1.65, 11, 200, 225, 0
6, 130, 1, 1.6, 9, 400, 135, 1
6, 131, 1, 1.65, 16, 200, 45, 1
6, 132, 1, 1.6, 9, 350, 315, 0
6, 133, 1, 1.7, 30, 400, 90, 0
6, 134, 1, 1.65, 12, 150, 225, 0
6, 135, 1, 1.6, 8, 400, 225, 1
6, 136, 1, 1.7, 27, 150, 0, 1
6, 137, 1, 1.7, 28, 250, 180, 1
6, 138, 1, 1.7, 29, 200, 90, 1
6, 139, 1, 1.7, 29, 100, 270, 1
6, 140, 1, 1.6, 3, 350, 225, 1
6, 141, 1, 1.7, 24, 50, 90, 1
6, 142, 1, 1.6, 9, 250, 45, 1
6, 143, 0, 1.7, 234, NaN, NaN, 0
6, 144, 1, 1.65, 12, 350, 135, 1
6, 145, 1, 1.7, 24, 200, 45, 1
6, 146, 1, 1.7, 26, 400, 135, 1
6, 147, 1, 1.6, 3, 200, 225, 0
6, 148, 1, 1.65, 15, 400, 315, 0
6, 149, 1, 1.7, 29, 200, 135, 0
6, 150, 1, 1.65, 12, 400, 180, 0
6, 151, 1, 1.65, 14, 350, 45, 0
6, 152, 1, 1.7, 27, 150, 90, 1
6, 153, 1, 1.65, 14, 200, 225, 1
6, 154, 1, 1.7, 26, 350, 270, 0
6, 155, 1, 1.6, 1, 300, 45, 0
6, 156, 0, 1.65, 211, NaN, NaN, 0
6, 157, 1, 1.65, 19, 300, 270, 1
6, 158, 0, 1.6, 38, NaN, NaN, 1
6, 159, 0, 1.6, 45, NaN, NaN, 0
6, 160, 1, 1.65, 16, 50, 315, 1
6, 161, 1, 1.7, 21, 150, 225, 1
6, 162, 1, 1.65, 16, 150, 315, 1
6, 163, 1, 1.7, 20, 350, 45, 0
6, 164, 1, 1.65, 20, 400, 135, 1
6, 165, 1, 1.7, 21, 50, 180, 1
6, 166, 1, 1.65, 13, 150, 270, 1
6, 167, 1, 1.7, 28, 50, 225, 1
6, 168, 1, 1.6, 3, 200, 90, 0
6, 169, 1, 1.65, 20, 100, 90, 1
6, 170, 1, 1.6, 5, 100, 45, 0
6, 171, 1, 1.7, 21, 250, 315, 1
6, 172, 1, 1.6, 6, 400, 90, 0
6, 173, 1, 1.6, 1, 250, 0, 0
6, 174, 1, 1.6, 10, 350, 270, 0
6, 175, 1, 1.7, 19, 300, 270, 1
6, 176, 1, 1.65, 18, 150, 270, 0
6, 177, 1, 1.65, 11, 200, 315, 1
6, 178, 1, 1.65, 20, 200, 0, 1
6, 179, 1, 1.65, 12, 100, 90, 1
6, 180, 1, 1.7, 20, 250, 135, 1
6, 181, 1, 1.7, 28, 100, 90, 1
6, 182, 1, 1.7, 27, 200, 180, 1
6, 183, 0, 1.6, 121, NaN, NaN, 0
6, 184, 1, 1.65, 16, 250, 45, 0
6, 185, 1, 1.7, 30, 200, 270, 1
6, 186, 0, 1.6, 48, NaN, NaN, 0
6, 187, 1, 1.65, 11, 300, 180, 1
6, 188, 1, 1.65, 12, 300, 180, 0
6, 189, 0, 1.7, 279, NaN, NaN, 0
6, 190, 0, 1.6, 93, NaN, NaN, 1
6, 191, 1, 1.65, 10, 100, 90, 1
6, 192, 1, 1.7, 27, 50, 135, 1
6, 193, 1, 1.65, 10, 400, 90, 1
6, 194, 1, 1.6, 4, 200, 45, 1
6, 195, 1, 1.65, 18, 400, 270, 0
6, 196, 1, 1.7, 21, 350, 90, 1
6, 197, 1, 1.6, 4, 200, 0, 0
6, 198, 1, 1.65, 19, 400, 225, 1
6, 199, 1, 1.65, 13, 400, 90, 0
6, 200, 0, 1.6, 51, NaN, NaN, 1
6, 201, 1, 1.6, 9, 350, 135, 1
6, 202, 1, 1.65, 19, 200, 135, 0
6, 203, 1, 1.7, 29, 300, 45, 0
6, 204, 1, 1.6, 3, 50, 180, 1
6, 205, 1, 1.6, 7, 400, 135, 0
6, 206, 1, 1.6, 3, 50, 135, 1
6, 207, 1, 1.7, 30, 150, 270, 1
6, 208, 1, 1.7, 30, 50, 225, 1
6, 209, 1, 1.65, 12, 250, 225, 1
6, 210, 0, 1.65, 191, NaN, NaN, 0
6, 211, 1, 1.7, 22, 50, 90, 1
6, 212, 1, 1.7, 30, 50, 315, 1
6, 213, 1, 1.7, 23, 150, 315, 1
6, 214, 1, 1.7, 21, 200, 225, 1
6, 215, 1, 1.7, 20, 300, 90, 1
6, 216, 1, 1.65, 12, 50, 45, 1
6, 217, 1, 1.6, 6, 150, 45, 1
6, 218, 1, 1.6, 7, 200, 315, 0
6, 219, 1, 1.7, 29, 50, 135, 1
6, 220, 1, 1.6, 8, 400, 0, 0
6, 221, 1, 1.7, 24, 250, 225, 1
6, 222, 1, 1.7, 23, 250, 315, 1
6, 223, 1, 1.6, 6, 200, 270, -1
6, 224, 1, 1.7, 26, 50, 315, 1
6, 225, 1, 1.7, 23, 400, 225, 1
6, 226, 1, 1.7, 23, 250, 135, 1
6, 227, 1, 1.65, 11, 350, 225, 1
6, 228, 1, 1.65, 13, 150, 180, 1
6, 229, 0, 1.65, 188, NaN, NaN, 0
6, 230, 1, 1.6, 4, 250, 0, 0
6, 231, 1, 1.7, 24, 350, 90, 0
6, 232, 1, 1.6, 2, 350, 90, 0
6, 233, 1, 1.65, 17, 150, 225, 1
6, 234, 1, 1.6, 5, 50, 135, 1
6, 235, 1, 1.7, 24, 150, 180, 1
6, 236, 1, 1.6, 5, 150, 225, 0
6, 237, 1, 1.6, 1, 50, 45, 0
6, 238, 1, 1.6, 10, 150, 0, 1
6, 239, 0, 1.7, 239, NaN, NaN, 1
6, 240, 1, 1.65, 17, 250, 135, 1
6, 241, 1, 1.65, 11, 150, 180, 1
6, 242, 1, 1.65, 17, 300, 315, 0
6, 243, 1, 1.65, 15, 150, 90, 0
6, 244, 0, 1.65, 131, NaN, NaN, 0
6, 245, 1, 1.7, 21, 50, 0, 0
6, 246, 1, 1.6, 3, 400, 0, 0
6, 247, 1, 1.65, 19, 350, 225, 1
6, 248, 0, 1.6, 39, NaN, NaN, 1
6, 249, 0, 1.7, 290, NaN, NaN, 0
6, 250, 1, 1.65, 19, 350, 45, 1
6, 251, 1, 1.6, 1, 200, 135, 1
6, 252, 1, 1.65, 11, 250, 45, 1
6, 253, 1, 1.7, 29, 350, 180, 1
6, 254, 1, 1.65, 15, 250, 270, 1
6, 255, 0, 1.6, 33, NaN, NaN, 0
6, 256, 1, 1.6, 10, 400, 90, 1
6, 257, 1, 1.65, 15, 350, 45, 0
6, 258, 0, 1.6, 47, NaN, NaN, 0
6, 259, 1, 1.7, 25, 200, 225, 1
6, 260, 1, 1.7, 27, 300, 180, 1
6, 261, 1, 1.65, 20, 100, 0, 0
6, 262, 1, 1.6, 7, 100, 180, 1
6, 263, 1, 1.6, 6, 200, 0, 0
6, 264, 1, 1.6, 10, 400, 270, 0
6, 265, 1, 1.65, 14, 50, 45, 1
6, 266, 1, 1.7, 30, 400, 135, 1
6, 267, 1, 1.7, 29, 200, 270, 1
6, 268, 1, 1.65, 13, 50, 270, 1
6, 269, 1, 1.6, 3, 400, 45, 0
6, 270, 1, 1.65, 19, 250, 315, 1
6, 271, 1, 1.7, 30, 50, 0, 1
6, 272, 1, 1.65, 10, 250, 45, 1
6, 273, 0, 1.7, 235, NaN, NaN, 0
6, 274, 1, 1.6, 4, 350, 45, 0
6, 275, 1, 1.6, 6, 400, 315, 0
6, 276, 1, 1.6, 8, 250, 225, 1
6, 277, 1, 1.65, 12, 150, 135, 1
6, 278, 1, 1.6, 4, 100, 315, 1
6, 279, 1, 1.65, 18, 300, 180, 1
6, 280, 1, 1.65, 10, 100, 315, 1
6, 281, 1, 1.65, 14, 300, 135, 0
6, 282, 1, 1.6, 8, 100, 135, 1
6, 283, 1, 1.7, 22, 250, 225, 1
6, 284, 1, 1.65, 17, 100, 270, 0
6, 285, 0, 1.65, 124, NaN, NaN, 0
6, 286, 1, 1.65, 15, 50, 270, 1
6, 287, 1, 1.6, 4, 100, 135, 0
6, 288, 1, 1.6, 8, 250, 45, 1
6, 289, 1, 1.6, 7, 250, 0, 1
6, 290, 1, 1.65, 19, 200, 315, 1
6, 291, 1, 1.6, 5, 150, 45, 1
6, 292, 1, 1.6, 2, 300, 225, 0
6, 293, 1, 1.65, 12, 350, 270, 1
6, 294, 0, 1.6, 55, NaN, NaN, 0
6, 295, 1, 1.6, 1, 150, 45, 1
6, 296, 1, 1.65, 18, 250, 315, 1
6, 297, 1, 1.7, 19, 200, 270, 1
6, 298, 1, 1.65, 14, 250, 0, 1
6, 299, 1, 1.65, 18, 50, 270, 1
6, 300, 1, 1.7, 30, 400, 225, 1
6, 301, 0, 1.7, 236, NaN, NaN, 0
6, 302, 1, 1.6, 1, 350, 225, 1
6, 303, 1, 1.6, 5, 400, 225, 1
6, 304, 1, 1.6, 3, 200, 180, 0
6, 305, 1, 1.65, 15, 300, 180, 1
6, 306, 1, 1.7, 19, 100, 315, 1
6, 307, 1, 1.6, 2, 300, 0, 0
6, 308, 1, 1.7, 21, 200, 315, 1
6, 309, 0, 1.7, 287, NaN, NaN, 0
6, 310, 1, 1.7, 22, 400, 90, 1
6, 311, 1, 1.7, 30, 250, 45, 1
6, 312, 1, 1.6, 4, 350, 0, 0
6, 313, 1, 1.7, 30, 200, 315, 1
6, 314, 1, 1.6, 10, 350, 180, 0
6, 315, 1, 1.6, 1, 350, 0, 0
6, 316, 1, 1.7, 25, 100, 270, 1
6, 317, 1, 1.6, 4, 400, 315, 0
6, 318, 1, 1.7, 28, 50, 135, 1
6, 319, 1, 1.65, 20, 50, 180, 1
6, 320, 1, 1.7, 20, 200, 225, 0
6, 321, 1, 1.6, 7, 400, 0, 0
6, 322, 1, 1.7, 25, 350, 315, 1
6, 323, 1, 1.65, 20, 350, 135, 0
6, 324, 1, 1.6, 10, 150, 45, 1
6, 325, 0, 1.7, 208, NaN, NaN, 0
6, 326, 1, 1.65, 11, 300, 0, 0
6, 327, 1, 1.65, 12, 300, 90, 0
6, 328, 1, 1.65, 15, 400, 180, 0
6, 329, 1, 1.7, 22, 250, 270, 1
6, 330, 0, 1.65, 160, NaN, NaN, 0
6, 331, 1, 1.6, 7, 200, 180, 0
6, 332, 1, 1.7, 25, 350, 0, 0
6, 333, 0, 1.65, 114, NaN, NaN, 1
6, 334, 0, 1.7, 212, NaN, NaN, 0
6, 335, 1, 1.65, 12, 350, 90, 1
6, 336, 1, 1.6, 2, 100, 180, 0
6, 337, 1, 1.65, 16, 100, 180, 1
6, 338, 1, 1.7, 27, 100, 225, 1
6, 339, 1, 1.65, 12, 150, 270, 1
6, 340, 1, 1.7, 25, 100, 45, 1
6, 341, 1, 1.65, 11, 400, 0, 1
6, 342, 0, 1.65, 115, NaN, NaN, 1
6, 343, 1, 1.7, 20, 150, 225, 1
6, 344, 1, 1.6, 10, 400, 225, 0
6, 345, 1, 1.7, 25, 50, 225, 1
6, 346, 1, 1.6, 8, 200, 0, 0
6, 347, 0, 1.65, 217, NaN, NaN, 1
6, 348, 1, 1.7, 28, 200, 270, 1
6, 349, 1, 1.7, 30, 150, 180, 1
6, 350, 1, 1.65, 16, 300, 225, 1
6, 351, 1, 1.65, 11, 400, 90, 1
6, 352, 1, 1.6, 1, 400, 0, 1
6, 353, 1, 1.65, 17, 50, 225, 1
6, 354, 1, 1.7, 27, 150, 135, 1
6, 355, 1, 1.7, 22, 100, 45, 1
6, 356, 0, 1.7, 294, NaN, NaN, 0
6, 357, 1, 1.7, 26, 100, 270, 1
6, 358, 1, 1.7, 21, 300, 180, 1
6, 359, 1, 1.6, 1, 200, 315, 0
6, 360, 1, 1.7, 24, 150, 270, 1
6, 361, 0, 1.7, 304, NaN, NaN, 0
6, 362, 1, 1.6, 4, 150, 45, 1
6, 363, 1, 1.7, 25, 150, 0, 1
6, 364, 0, 1.6, 72, NaN, NaN, 0
6, 365, 1, 1.7, 25, 50, 135, 1
6, 366, 1, 1.6, 6, 400, 225, 0
6, 367, 1, 1.7, 26, 50, 0, 1
6, 368, 1, 1.65, 12, 400, 315, 0
6, 369, 1, 1.65, 14, 100, 45, 0
6, 370, 1, 1.65, 20, 400, 0, 0
6, 371, 1, 1.65, 17, 350, 135, 0
6, 372, 1, 1.6, 5, 250, 270, 0
6, 373, 1, 1.7, 20, 50, 225, 1
6, 374, 0, 1.6, 95, NaN, NaN, 0
6, 375, 1, 1.7, 23, 200, 315, 0
6, 376, 0, 1.65, 213, NaN, NaN, 0
6, 377, 1, 1.7, 30, 100, 135, 1
6, 378, 1, 1.65, 13, 150, 45, 0
6, 379, 0, 1.7, 273, NaN, NaN, 1
6, 380, 1, 1.7, 23, 250, 180, 1
6, 381, 1, 1.7, 23, 300, 90, 1
6, 382, 1, 1.65, 10, 50, 0, 1
6, 383, 1, 1.65, 10, 150, 270, 1
6, 384, 1, 1.7, 28, 50, 0, 1
6, 385, 1, 1.6, 7, 350, 315, 0
6, 386, 0, 1.65, 164, NaN, NaN, 1
6, 387, 1, 1.7, 23, 250, 0, 0
6, 388, 1, 1.7, 23, 350, 270, 0
6, 389, 1, 1.6, 4, 300, 45, 0
6, 390, 1, 1.6, 3, 100, 270, 1
6, 391, 1, 1.65, 17, 400, 315, 0
6, 392, 1, 1.6, 1, 350, 180, 0
6, 393, 0, 1.7, 267, NaN, NaN, 0
6, 394, 1, 1.7, 20, 400, 180, 1
6, 395, 1, 1.65, 11, 100, 315, 1
6, 396, 1, 1.6, 9, 250, 180, 1
6, 397, 1, 1.6, 10, 250, 0, 1
6, 398, 1, 1.65, 20, 200, 270, 1
6, 399, 0, 1.7, 201, NaN, NaN, 0
6, 400, 1, 1.65, 16, 250, 315, 1
6, 401, 1, 1.7, 19, 100, 180, 1
6, 402, 1, 1.65, 14, 50, 225, 1
6, 403, 0, 1.6, 99, NaN, NaN, 0
6, 404, 1, 1.7, 29, 100, 0, 1
6, 405, 1, 1.65, 12, 250, 180, 1
6, 406, 1, 1.7, 25, 100, 135, 1
6, 407, 1, 1.65, 18, 400, 135, 1
6, 408, 1, 1.6, 1, 100, 315, 1
6, 409, 1, 1.65, 18, 300, 315, 1
6, 410, 1, 1.65, 15, 400, 0, 1
6, 411, 1, 1.6, 10, 200, 180, 1
6, 412, 1, 1.7, 20, 50, 45, 1
6, 413, 1, 1.7, 28, 100, 180, 0
6, 414, 1, 1.65, 17, 250, 225, 1
6, 415, 1, 1.65, 18, 200, 135, 0
6, 416, 1, 1.65, 15, 50, 180, 1
6, 417, 1, 1.7, 30, 300, 270, 1
6, 418, 1, 1.7, 23, 300, 0, 0
6, 419, 1, 1.65, 19, 300, 315, 0
6, 420, 1, 1.65, 15, 200, 180, 0
6, 421, 1, 1.7, 22, 350, 225, 1
6, 422, 1, 1.6, 5, 150, 180, 0
6, 423, 1, 1.65, 11, 300, 270, -1
6, 424, 0, 1.7, 215, NaN, NaN, 0
6, 425, 1, 1.65, 16, 150, 135, 1
6, 426, 1, 1.65, 16, 150, 45, 0
6, 427, 1, 1.65, 15, 150, 270, 0
6, 428, 0, 1.7, 310, NaN, NaN, 0
6, 429, 1, 1.6, 6, 200, 90, 0
6, 430, 0, 1.65, 120, NaN, NaN, 0
6, 431, 1, 1.65, 10, 200, 225, 1
6, 432, 1, 1.6, 3, 350, 45, 0
6, 433, 1, 1.65, 16, 50, 135, 1
6, 434, 0, 1.65, 155, NaN, NaN, 0
6, 435, 1, 1.65, 19, 300, 225, 0
6, 436, 1, 1.7, 29, 350, 90, 1
6, 437, 1, 1.65, 18, 400, 180, -1
6, 438, 1, 1.7, 28, 350, 270, 0
6, 439, 1, 1.65, 12, 100, 180, 1
6, 440, 1, 1.65, 14, 300, 315, 0
6, 441, 0, 1.65, 147, NaN, NaN, 0
6, 442, 1, 1.6, 8, 300, 225, 0
6, 443, 0, 1.6, 63, NaN, NaN, 0
6, 444, 1, 1.6, 5, 350, 0, 0
6, 445, 1, 1.7, 22, 100, 135, -1
6, 446, 1, 1.6, 3, 50, 90, 1
6, 447, 1, 1.7, 21, 150, 90, 1
6, 448, 1, 1.6, 2, 350, 45, 1
6, 449, 1, 1.7, 24, 400, 90, 1
6, 450, 1, 1.6, 8, 150, 270, 1
6, 451, 1, 1.7, 28, 50, 270, 1
6, 452, 1, 1.6, 10, 50, 0, 1
6, 453, 1, 1.6, 8, 250, 135, -1
6, 454, 0, 1.7, 261, NaN, NaN, 0
6, 455, 1, 1.65, 20, 200, 90, 1
6, 456, 1, 1.7, 21, 300, 270, 1
6, 457, 1, 1.7, 29, 300, 180, 1
6, 458, 1, 1.65, 15, 350, 225, 1
6, 459, 1, 1.7, 28, 50, 45, 1
6, 460, 1, 1.6, 10, 300, 90, 0
6, 461, 1, 1.65, 19, 150, 180, 1
6, 462, 0, 1.65, 163, NaN, NaN, 0
6, 463, 1, 1.6, 4, 200, 90, 1
6, 464, 1, 1.6, 3, 100, 180, 1
6, 465, 1, 1.65, 12, 50, 90, 1
6, 466, 1, 1.7, 21, 50, 90, 1
6, 467, 1, 1.65, 10, 250, 270, 1
6, 468, 0, 1.7, 249, NaN, NaN, 1
6, 469, 1, 1.7, 22, 200, 45, -1
6, 470, 1, 1.6, 9, 250, 90, 1
6, 471, 1, 1.7, 29, 50, 270, 1
6, 472, 1, 1.65, 13, 400, 0, 0
6, 473, 1, 1.7, 19, 50, 90, 1
6, 474, 1, 1.65, 20, 50, 90, 1
6, 475, 1, 1.65, 19, 250, 225, 1
6, 476, 1, 1.65, 14, 350, 0, 0
6, 477, 1, 1.65, 11, 350, 0, -1
6, 478, 1, 1.7, 27, 100, 135, 1
6, 479, 1, 1.65, 18, 400, 90, 0
6, 480, 1, 1.6, 3, 200, 45, 0
6, 481, 1, 1.65, 20, 350, 90, 1
6, 482, 1, 1.7, 20, 150, 0, 1
6, 483, 1, 1.7, 22, 50, 225, 1
6, 484, 1, 1.7, 20, 150, 270, 1
6, 485, 1, 1.65, 13, 350, 90, 0
6, 486, 1, 1.6, 10, 150, 315, 0
6, 487, 1, 1.65, 18, 50, 180, 1
6, 488, 1, 1.6, 2, 200, 45, 0
6, 489, 1, 1.6, 9, 150, 90, -1
6, 490, 1, 1.65, 16, 50, 270, 1
6, 491, 1, 1.65, 20, 200, 180, 1
6, 492, 1, 1.65, 11, 250, 315, 0
6, 493, 1, 1.7, 23, 50, 45, 1
6, 494, 0, 1.7, 299, NaN, NaN, 1
6, 495, 1, 1.7, 27, 400, 315, 1
6, 496, 0, 1.6, 83, NaN, NaN, 0
6, 497, 1, 1.6, 7, 200, 135, 0
6, 498, 1, 1.65, 10, 400, 135, 1
6, 499, 1, 1.6, 1, 200, 0, 0
6, 500, 1, 1.6, 1, 50, 270, 0
6, 501, 1, 1.7, 26, 200, 90, 0
6, 502, 1, 1.7, 27, 50, 315, 1
6, 503, 1, 1.6, 6, 50, 90, 0
6, 504, 1, 1.7, 29, 100, 90, 0
6, 505, 1, 1.65, 10, 100, 0, 1
6, 506, 1, 1.65, 17, 400, 270, 1
6, 507, 1, 1.7, 21, 350, 135, 1
6, 508, 1, 1.6, 2, 350, 180, 0
6, 509, 1, 1.7, 21, 100, 45, 1
6, 510, 1, 1.65, 18, 400, 315, 0
6, 511, 0, 1.65, 170, NaN, NaN, 0
6, 512, 1, 1.6, 2, 350, 270, 1
6, 513, 1, 1.6, 9, 150, 45, 0
6, 514, 1, 1.65, 13, 250, 180, 0
6, 515, 0, 1.7, 285, NaN, NaN, 1
6, 516, 1, 1.7, 26, 100, 315, 1
6, 517, 1, 1.65, 19, 350, 270, 0
6, 518, 1, 1.65, 11, 350, 270, 1
6, 519, 1, 1.7, 30, 300, 90, 1
6, 520, 1, 1.7, 26, 400, 225, 1
6, 521, 1, 1.65, 14, 300, 0, 1
6, 522, 1, 1.65, 14, 200, 0, 0
6, 523, 1, 1.65, 17, 400, 180, 0
6, 524, 1, 1.6, 9, 100, 315, -1
6, 525, 1, 1.6, 4, 50, 45, 1
6, 526, 1, 1.65, 16, 350, 45, 0
6, 527, 1, 1.65, 11, 400, 270, 1
6, 528, 1, 1.7, 19, 400, 270, 0
6, 529, 1, 1.7, 28, 150, 135, 1
6, 530, 0, 1.65, 148, NaN, NaN, 1
6, 531, 1, 1.6, 5, 250, 90, 1
6, 532, 1, 1.7, 21, 100, 0, 1
6, 533, 1, 1.65, 14, 400, 180, 1
6, 534, 1, 1.65, 13, 100, 270, 1
6, 535, 1, 1.7, 25, 400, 225, 1
6, 536, 1, 1.7, 28, 250, 0, 1
6, 537, 1, 1.7, 25, 300, 180, 1
6, 538, 1, 1.6, 9, 200, 90, 1
6, 539, 1, 1.7, 21, 100, 315, 1
6, 540, 1, 1.6, 2, 150, 135, 1
6, 541, 1, 1.6, 4, 300, 135, 0
6, 542, 1, 1.65, 11, 250, 90, 0
6, 543, 1, 1.65, 18, 250, 0, -1
6, 544, 1, 1.65, 17, 200, 45, 1
6, 545, 1, 1.7, 29, 300, 225, 0
6, 546, 1, 1.7, 19, 300, 315, 1
6, 547, 0, 1.6, 124, NaN, NaN, 0
6, 548, 1, 1.6, 8, 200, 270, 1
6, 549, 1, 1.6, 2, 400, 0, 0
6, 550, 1, 1.6, 5, 300, 180, 0
6, 551, 1, 1.6, 6, 300, 225, 0
6, 552, 1, 1.65, 16, 200, 90, 1
6, 553, 0, 1.6, 76, NaN, NaN, 0
6, 554, 1, 1.7, 26, 300, 225, 1
6, 555, 1, 1.65, 16, 350, 90, 1
6, 556, 1, 1.65, 19, 100, 45, 1
6, 557, 1, 1.65, 15, 300, 0, 0
6, 558, 1, 1.7, 19, 50, 0, 1
6, 559, 0, 1.7, 206, NaN, NaN, 1
6, 560, 1, 1.7, 19, 200, 135, 1
6, 561, 1, 1.7, 29, 50, 315, 1
6, 562, 1, 1.65, 17, 150, 135, 1
6, 563, 1, 1.7, 19, 300, 135, 1
6, 564, 0, 1.7, 200, NaN, NaN, 0
6, 565, 0, 1.65, 145, NaN, NaN, 0
6, 566, 1, 1.7, 23, 100, 180, 1
6, 567, 1, 1.65, 14, 150, 0, 1
6, 568, 0, 1.65, 200, NaN, NaN, 0
6, 569, 1, 1.65, 14, 350, 90, 1
6, 570, 0, 1.65, 142, NaN, NaN, 0
6, 571, 0, 1.65, 136, NaN, NaN, 0
6, 572, 1, 1.65, 13, 250, 225, 0
6, 573, 1, 1.7, 30, 350, 0, 1
6, 574, 1, 1.7, 29, 350, 315, 0
6, 575, 1, 1.6, 1, 150, 180, 1
6, 576, 1, 1.7, 19, 400, 90, 1
6, 577, 1, 1.6, 2, 100, 270, 1
6, 578, 1, 1.65, 13, 250, 315, 1
6, 579, 1, 1.6, 7, 50, 0, 1
6, 580, 0, 1.65, 193, NaN, NaN, 0
6, 581, 0, 1.6, 42, NaN, NaN, 0
6, 582, 1, 1.65, 10, 250, 135, 0
6, 583, 1, 1.7, 30, 100, 225, 1
6, 584, 1, 1.7, 25, 300, 135, 0
6, 585, 1, 1.6, 3, 150, 315, 0
6, 586, 0, 1.6, 110, NaN, NaN, 0
6, 587, 1, 1.7, 24, 150, 315, 1
6, 588, 1, 1.7, 21, 400, 0, 1
6, 589, 1, 1.65, 14, 50, 0, 1
6, 590, 1, 1.7, 20, 50, 180, 1
6, 591, 0, 1.7, 246, NaN, NaN, -1
6, 592, 1, 1.6, 7, 300, 225, 0
6, 593, 1, 1.7, 29, 400, 0, 0
6, 594, 1, 1.6, 10, 400, 135, 1
6, 595, 1, 1.7, 23, 400, 45, 1
6, 596, 1, 1.6, 9, 50, 0, 1
6, 597, 0, 1.6, 81, NaN, NaN, 0
6, 598, 1, 1.65, 12, 50, 270, 1
6, 599, 1, 1.65, 19, 400, 270, 0
6, 600, 1, 1.6, 9, 400, 180, 1
6, 601, 1, 1.65, 12, 400, 225, 1
6, 602, 1, 1.7, 25, 50, 315, 1
6, 603, 0, 1.65, 181, NaN, NaN, 0
6, 604, 1, 1.7, 30, 300, 180, 1
6, 605, 1, 1.7, 23, 200, 90, 1
6, 606, 0, 1.6, 120, NaN, NaN, 0
6, 607, 1, 1.6, 5, 250, 180, 0
6, 608, 1, 1.6, 1, 250, 90, 0
6, 609, 1, 1.7, 29, 200, 180, 1
6, 610, 1, 1.6, 9, 300, 45, 0
6, 611, 1, 1.7, 20, 50, 135, 1
6, 612, 1, 1.6, 10, 350, 45, 0
6, 613, 1, 1.7, 19, 150, 315, 1
6, 614, 1, 1.65, 14, 100, 90, 1
6, 615, 1, 1.7, 19, 350, 225, 1
6, 616, 0, 1.7, 219, NaN, NaN, 1
6, 617, 1, 1.65, 13, 350, 315, 0
6, 618, 1, 1.65, 20, 150, 225, 0
6, 619, 1, 1.6, 9, 50, 45, 1
6, 620, 1, 1.65, 14, 250, 135, 1
6, 621, 1, 1.6, 6, 100, 270, 1
6, 622, 1, 1.7, 22, 200, 90, 1
6, 623, 1, 1.6, 4, 50, 180, 1
6, 624, 1, 1.7, 27, 400, 270, 1
