participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
0, 152, 1, 1.65, 13, 100, 135, 0
0, 153, 1, 1.6, 8, 250, 225, 1
0, 154, 1, 1.65, 17, 100, 225, 1
0, 155, 1, 1.7, 22, 100, 315, 1
0, 156, 1, 1.7, 27, 150, 135, 1
0, 157, 1, 1.6, 1, 250, 270, 0
0, 158, 1, 1.65, 14, 50, 180, 1
0, 159, 1, 1.65, 18, 150, 270, 0
0, 160, 1, 1.65, 10, 250, 225, 1
0, 161, 1, 1.7, 20, 300, 0, 1
0, 162, 1, 1.7, 24, 300, 90, 1
0, 163, 1, 1.7, 27, 50, 135, 1
0, 164, 1, 1.6, 1, 400, 270, 0
0, 165, 1, 1.6, 3, 200, 270, 1
0, 166, 1, 1.6, 9, 350, 315, 0
0, 167, 1, 1.6, 1, 400, 180, 0
0, 168, 1, 1.6, 9, 350, 90, 1
0, 169, 1, 1.7, 26, 150, 180, 1
0, 170, 1, 1.65, 15, 100, 225, 1
0, 171, 1, 1.6, 6, 100, 270, 1
0, 172, 1, 1.7, 24, 400, 225, 1
0, 173, 1, 1.6, 1, 300, 315, 1
0, 174, 1, 1.7, 27, 150, 90, 1
0, 175, 1, 1.65, 14, 100, 0, 1
0, 176, 0, 1.6, 43, NaN, NaN, 0
0, 177, 1, 1.7, 27, 250, 315, 1
0, 178, 1, 1.6, 8, 150, 135, 0
0, 179, 1, 1.7, 21, 300, 135, 1
0, 180, 1, 1.6, 3, 150, 90, 1
0, 181, 1, 1.6, 5, 200, 90, 1
0, 182, 1, 1.6, 3, 150, 135, 0
0, 183, 1, 1.7, 26, 300, 0, 1
0, 184, 1, 1.6, 7, 200, 90, 1
0, 185, 0, 1.6, 104, NaN, NaN, 0
0, 186, 1, 1.65, 11, 200, 0, 1
0, 187, 1, 1.6, 3, 100, 90, 1
0, 188, 1, 1.7, 24, 200, 270, 1
0, 189, 0, 1.6, 76, NaN, NaN, 0
0, 190, 1, 1.7, 21, 150, 315, 1
0, 191, 1, 1.6, 4, 300, 270, 0
0, 192, 1, 1.65, 17, 350, 225, 1
0, 193, 1, 1.6, 6, 300, 135, 0
0, 194, 0, 1.6, 28, NaN, NaN, 1
0, 195, 1, 1.6, 5, 350, 0, 0
0, 196, 1, 1.65, 17, 250, 90, 1
0, 197, 1, 1.6, 4, 200, 270, 0
0, 198, 1, 1.6, 5, 150, 45, 1
0, 199, 1, 1.7, 20, 300, 135, 1
0, 200, 1, 1.65, 10, 350, 45, 1
0, 201, 1, 1.7, 25, 350, 225, 1
0, 202, 1, 1.7, 21, 200, 225, 1
0, 203, 1, 1.7, 22, 300, 90, 1
0, 204, 1, 1.65, 13, 200, 90, 1
0, 205, 1, 1.6, 9, 100, 90, 1
0, 206, 1, 1.7, 22, 250, 315, 1
0, 207, 1, 1.65, 16, 350, 180, 0
0, 208, 1, 1.65, 15, 350, 180, 1
0, 209, 1, 1.7, 25, 50, 225, 1
0, 210, 1, 1.7, 20, 50, 90, 1
0, 211, 1, 1.6, 6, 150, 315, 0
0, 212, 1, 1.6, 1, 100, 135, 1
0, 213, 1, 1.65, 14, 250, 90, 0
0, 214, 1, 1.65, 16, 150, 180, 1
0, 215, 1, 1.7, 21, 400, 90, 1
0, 216, 1, 1.6, 1, 350, 0, 0
0, 217, 1, 1.65, 11, 50, 45, 1
0, 218, 1, 1.65, 17, 250, 225, 1
0, 219, 1, 1.65, 15, 100, 315, 1
0, 220, 1, 1.7, 19, 300, 270, 0
0, 221, 1, 1.65, 12, 300, 0, 1
0, 222, 1, 1.7, 26, 50, 135, 1
0, 223, 0, 1.7, 238, NaN, NaN, 0
0, 224, 1, 1.7, 24, 350, 135, 1
0, 225, 1, 1.65, 18, 200, 90, 1
0, 226, 1, 1.6, 7, 150, 90, 1
0, 227, 0, 1.65, 116, NaN, NaN, 0
0, 228, 1, 1.7, 26, 350, 225, 1
0, 229, 1, 1.65, 17, 50, 135, 1
0, 230, 1, 1.6, 9, 250, 45, 0
0, 231, 1, 1.7, 23, 350, 90, 1
0, 232, 1, 1.65, 18, 250, 90, 1
0, 233, 1, 1.7, 22, 250, 90, 1
0, 234, 1, 1.7, 22, 400, 135, -1
0, 235, 1, 1.7, 26, 250, 225, -1
0, 236, 1, 1.7, 22, 200, 135, 0
0, 237, 1, 1.6, 2, 150, 45, 1
0, 238, 1, 1.65, 17, 100, 315, 1
0, 239, 1, 1.6, 6, 400, 0, -1
0, 240, 1, 1.6, 5, 150, 270, 1
0, 241, 1, 1.65, 18, 200, 0, 1
0, 242, 1, 1.6, 5, 150, 315, 0
0, 243, 1, 1.7, 20, 250, 90, 1
0, 244, 1, 1.6, 2, 100, 315, 0
0, 245, 1, 1.6, 2, 250, 0, 1
0, 246, 1, 1.6, 7, 50, 90, 1
0, 247, 1, 1.6, 2, 200, 270, 0
0, 248, 1, 1.7, 22, 100, 270, 1
0, 249, 1, 1.6, 7, 200, 135, 0
0, 250, 1, 1.65, 14, 250, 270, 1
0, 251, 1, 1.6, 7, 400, 45, 0
0, 252, 1, 1.7, 21, 300, 0, 1
0, 253, 1, 1.7, 26, 200, 180, 1
0, 254, 1, 1.6, 6, 50, 315, 0
0, 255, 1, 1.6, 5, 50, 225, 1
0, 256, 1, 1.6, 1, 400, 225, 1
0, 257, 1, 1.6, 7, 250, 45, 1
0, 258, 1, 1.65, 18, 250, 225, 1
0, 259, 1, 1.65, 13, 50, 45, 1
0, 260, 1, 1.6, 8, 50, 45, 1
0, 261, 1, 1.6, 1, 50, 225, 0
0, 262, 1, 1.6, 2, 300, 45, 1
0, 263, 0, 1.65, 123, NaN, NaN, 1
0, 264, 1, 1.65, 11, 200, 90, 1
0, 265, 1, 1.65, 17, 350, 0, 1
0, 266, 1, 1.7, 25, 300, 135, 1
0, 267, 1, 1.7, 26, 400, 135, 1
0, 268, 1, 1.7, 21, 350, 315, 1
0, 269, 1, 1.6, 5, 150, 225, 1
0, 270, 1, 1.65, 16, 50, 0, 1
0, 271, 1, 1.6, 1, 250, 180, 1
0, 272, 1, 1.6, 8, 400, 225, -1
0, 273, 1, 1.65, 13, 400, 270, 1
0, 274, 1, 1.65, 10, 100, 0, 1
0, 275, 1, 1.65, 15, 300, 45, 1
0, 276, 0, 1.7, 272, NaN, NaN, 0
0, 277, 0, 1.7, 263, NaN, NaN, 0
0, 278, 1, 1.65, 13, 200, 315, 1
0, 279, 1, 1.7, 26, 250, 315, 1
0, 280, 0, 1.65, 199, NaN, NaN, 1
0, 281, 1, 1.65, 13, 200, 180, 1
0, 282, 1, 1.65, 15, 200, 225, 1
0, 283, 1, 1.65, 16, 400, 270, 1
0, 284, 1, 1.6, 3, 100, 0, 0
0, 285, 0, 1.7, 221, NaN, NaN, 1
0, 286, 0, 1.65, 160, NaN, NaN, 0
0, 287, 1, 1.6, 5, 50, 315, 1
0, 288, 1, 1.7, 20, 400, 180, 1
0, 289, 1, 1.6, 4, 50, 0, 1
0, 290, 1, 1.65, 12, 350, 135, 1
0, 291, 1, 1.7, 23, 300, 225, 1
0, 292, 1, 1.6, 6, 150, 225, 0
0, 293, 1, 1.7, 24, 250, 225, 1
0, 294, 1, 1.7, 27, 400, 45, 1
0, 295, 1, 1.65, 18, 50, 90, 1
0, 296, 1, 1.6, 8, 300, 315, 0
0, 297, 1, 1.7, 19, 250, 45, 1
0, 298, 1, 1.6, 2, 400, 180, 1
0, 299, 1, 1.6, 5, 200, 315, 0
0, 300, 1, 1.6, 5, 100, 315, 0
0, 301, 0, 1.65, 184, NaN, NaN, 1
0, 302, 1, 1.65, 10, 400, 90, 1
0, 303, 1, 1.65, 14, 200, 180, 1
0, 304, 0, 1.7, 248, NaN, NaN, 1
0, 305, 1, 1.65, 11, 200, 45, 1
0, 306, 1, 1.7, 19, 350, 90, 1
0, 307, 1, 1.65, 13, 50, 0, 1
0, 308, 1, 1.7, 24, 250, 180, 1
0, 309, 1, 1.7, 19, 350, 0, 1
0, 310, 1, 1.6, 8, 150, 180, 0
0, 311, 1, 1.6, 6, 350, 315, 1
0, 312, 0, 1.7, 262, NaN, NaN, 1
0, 313, 1, 1.7, 21, 50, 270, 1
0, 314, 1, 1.7, 24, 150, 0, 1
0, 315, 1, 1.6, 4, 50, 315, 1
0, 316, 1, 1.6, 7, 150, 225, 1
0, 317, 1, 1.65, 11, 200, 180, 1
0, 318, 1, 1.65, 16, 150, 270, 1
0, 319, 1, 1.7, 24, 300, 135, 1
0, 320, 1, 1.7, 24, 200, 90, 1
0, 321, 1, 1.7, 20, 200, 180, 1
0, 322, 1, 1.65, 10, 200, 225, 1
0, 323, 0, 1.6, 98, NaN, NaN, 0
0, 324, 1, 1.65, 15, 400, 180, 1
0, 325, 1, 1.6, 9, 200, 45, 1
0, 326, 1, 1.65, 10, 50, 0, 1
0, 327, 1, 1.6, 2, 50, 270, 1
0, 328, 1, 1.65, 18, 350, 315, 0
0, 329, 1, 1.6, 9, 250, 270, 1
0, 330, 1, 1.65, 12, 150, 315, 0
0, 331, 1, 1.6, 2, 250, 90, 1
0, 332, 1, 1.6, 5, 50, 180, 1
0, 333, 1, 1.65, 11, 250, 270, 1
0, 334, 1, 1.6, 5, 300, 90, 1
0, 335, 1, 1.65, 12, 400, 135, 1
0, 336, 1, 1.7, 21, 150, 270, 0
0, 337, 1, 1.6, 6, 50, 180, 1
0, 338, 1, 1.65, 14, 400, 225, 1
0, 339, 1, 1.6, 5, 350, 45, 1
0, 340, 1, 1.6, 2, 150, 0, 1
0, 341, 1, 1.65, 13, 100, 225, 1
0, 342, 1, 1.7, 26, 250, 45, 1
0, 343, 0, 1.65, 169, NaN, NaN, 1
0, 344, 0, 1.6, 107, NaN, NaN, 0
0, 345, 1, 1.65, 13, 150, 180, 1
0, 346, 1, 1.7, 26, 400, 225, 1
0, 347, 1, 1.6, 3, 400, 180, 1
0, 348, 1, 1.6, 1, 250, 135, 1
0, 349, 1, 1.7, 19, 350, 315, 1
0, 350, 1, 1.7, 23, 300, 315, 1
0, 351, 1, 1.65, 12, 300, 90, 1
0, 352, 1, 1.65, 14, 350, 180, 1
0, 353, 1, 1.6, 5, 250, 270, 0
0, 354, 1, 1.65, 13, 350, 180, 1
0, 355, 1, 1.6, 4, 50, 270, 1
0, 356, 1, 1.6, 1, 100, 45, 1
0, 357, 1, 1.7, 26, 150, 315, 1
0, 358, 1, 1.65, 17, 100, 45, 1
0, 359, 1, 1.7, 26, 350, 45, 1
0, 360, 1, 1.6, 5, 100, 270, 1
0, 361, 1, 1.6, 1, 100, 180, 1
0, 362, 1, 1.6, 7, 100, 0, 1
0, 363, 1, 1.7, 27, 250, 270, 1
0, 364, 1, 1.65, 17, 200, 270, 1
0, 365, 1, 1.65, 13, 400, 180, 1
0, 366, 1, 1.6, 2, 250, 180, 1
0, 367, 0, 1.6, 40, NaN, NaN, 1
0, 368, 1, 1.7, 27, 300, 90, 0
0, 369, 1, 1.7, 26, 250, 180, 1
0, 370, 1, 1.7, 22, 250, 270, 1
0, 371, 0, 1.6, 113, NaN, NaN, 1
0, 372, 1, 1.6, 6, 300, 180, 1
0, 373, 1, 1.65, 16, 350, 45, 1
0, 374, 0, 1.65, 142, NaN, NaN, 0
0, 375, 1, 1.6, 8, 350, 90, 1
0, 376, 1, 1.7, 22, 50, 135, 1
0, 377, 1, 1.6, 9, 400, 135, 0
0, 378, 1, 1.7, 20, 200, 0, 1
0, 379, 1, 1.65, 15, 150, 180, 1
0, 380, 1, 1.65, 17, 350, 270, 1
0, 381, 1, 1.7, 23, 100, 0, 1
0, 382, 1, 1.6, 7, 400, 315, 0
0, 383, 1, 1.7, 25, 250, 90, 1
0, 384, 1, 1.6, 9, 200, 90, 1
0, 385, 1, 1.7, 22, 200, 90, 1
0, 386, 1, 1.7, 20, 100, 315, 1
0, 387, 1, 1.7, 22, 400, 180, 1
0, 388, 1, 1.65, 18, 350, 180, 1
0, 389, 1, 1.6, 6, 200, 0, 1
0, 390, 1, 1.6, 3, 250, 45, 0
0, 391, 1, 1.7, 25, 200, 90, 1
0, 392, 1, 1.65, 15, 350, 225, 1
0, 393, 0, 1.7, 222, NaN, NaN, 0
0, 394, 0, 1.7, 225, NaN, NaN, 1
0, 395, 1, 1.6, 1, 50, 180, 1
0, 396, 1, 1.7, 20, 400, 225, 1
0, 397, 1, 1.6, 2, 350, 135, 1
0, 398, 1, 1.6, 6, 300, 0, 0
0, 399, 1, 1.7, 27, 50, 0, 1
0, 400, 1, 1.6, 9, 300, 180, 1
0, 401, 1, 1.6, 3, 50, 225, 1
0, 402, 1, 1.65, 10, 300, 135, 0
0, 403, 0, 1.65, 193, NaN, NaN, 1
0, 404, 1, 1.6, 2, 100, 135, 1
0, 405, 1, 1.7, 24, 50, 270, 1
0, 406, 1, 1.6, 5, 250, 0, 1
0, 407, 1, 1.65, 10, 350, 315, 1
0, 408, 1, 1.65, 13, 100, 0, 1
0, 409, 1, 1.7, 26, 200, 225, 1
0, 410, 1, 1.65, 13, 250, 45, 1
0, 411, 1, 1.65, 10, 100, 315, 1
0, 412, 1, 1.7, 20, 100, 90, 1
0, 413, 1, 1.7, 26, 100, 135, 1
0, 414, 1, 1.7, 26, 50, 270, 1
0, 415, 1, 1.65, 11, 50, 315, 1
0, 416, 0, 1.65, 180, NaN, NaN, 1
0, 417, 1, 1.65, 16, 150, 135, 1
0, 418, 1, 1.7, 24, 400, 315, 1
0, 419, 1, 1.65, 16, 150, 315, 1
0, 420, 1, 1.65, 16, 250, 180, 1
0, 421, 1, 1.7, 23, 400, 270, 1
0, 422, 1, 1.65, 12, 150, 45, 1
0, 423, 1, 1.7, 19, 200, 0, 1
0, 424, 1, 1.6, 9, 300, 135, 1
0, 425, 1, 1.65, 18, 300, 45, 1
0, 426, 1, 1.7, 22, 350, 270, 1
0, 427, 1, 1.6, 8, 350, 270, 1
0, 428, 1, 1.7, 25, 250, 315, 1
0, 429, 1, 1.65, 16, 100, 315, 1
0, 430, 0, 1.65, 148, NaN, NaN, 1
0, 431, 0, 1.7, 266, NaN, NaN, 0
0, 432, 1, 1.6, 4, 400, 270, 0
0, 433, 1, 1.6, 2, 350, 0, 1
0, 434, 1, 1.6, 7, 350, 0, 1
0, 435, 1, 1.65, 14, 250, 135, 1
0, 436, 1, 1.7, 22, 350, 315, 1
0, 437, 0, 1.7, 239, NaN, NaN, 1
0, 438, 1, 1.6, 8, 150, 45, 1
0, 439, 1, 1.65, 15, 100, 180, 1
0, 440, 1, 1.6, 4, 200, 90, 1
0, 441, 1, 1.6, 2, 200, 90, 1
0, 442, 1, 1.7, 20, 200, 135, 1
0, 443, 1, 1.65, 14, 250, 315, 0
0, 444, 1, 1.7, 27, 50, 270, 1
0, 445, 1, 1.6, 3, 50, 180, 1
0, 446, 1, 1.6, 5, 400, 270, 0
0, 447, 1, 1.7, 19, 50, 0, 1
0, 448, 0, 1.6, 105, NaN, NaN, 1
0, 449, 1, 1.7, 24, 50, 0, 1
0, 450, 1, 1.6, 4, 150, 270, 1
0, 451, 1, 1.6, 6, 50, 270, 1
0, 452, 1, 1.6, 8, 300, 45, 0
0, 453, 1, 1.6, 9, 300, 45, 0
0, 454, 1, 1.6, 9, 100, 135, 1
0, 455, 1, 1.65, 16, 400, 0, 1
0, 456, 1, 1.65, 11, 350, 270, 1
0, 457, 1, 1.65, 16, 200, 225, 1
0, 458, 1, 1.65, 10, 150, 0, 0
0, 459, 1, 1.6, 9, 150, 90, 1
0, 460, 1, 1.6, 8, 150, 225, 0
0, 461, 0, 1.6, 87, NaN, NaN, 1
0, 462, 1, 1.6, 2, 300, 315, 0
0, 463, 1, 1.6, 6, 150, 135, 1
0, 464, 1, 1.7, 19, 150, 225, 1
0, 465, 1, 1.7, 27, 400, 270, 1
0, 466, 1, 1.7, 19, 150, 0, 1
0, 467, 1, 1.65, 14, 200, 270, 1
0, 468, 1, 1.7, 19, 50, 135, 1
0, 469, 0, 1.7, 283, NaN, NaN, 1
0, 470, 0, 1.6, 36, NaN, NaN, 0
0, 471, 1, 1.7, 25, 200, 0, 1
0, 472, 1, 1.7, 26, 100, 90, 1
0, 473, 1, 1.7, 27, 100, 135, 1
0, 474, 1, 1.7, 20, 100, 180, 1
0, 475, 1, 1.7, 26, 400, 180, 1
0, 476, 1, 1.6, 4, 100, 270, 1
0, 477, 1, 1.6, 5, 350, 180, 0
0, 478, 1, 1.7, 25, 150, 180, 1
0, 479, 1, 1.6, 3, 400, 270, 1
0, 480, 1, 1.6, 1, 250, 225, 1
0, 481, 1, 1.6, 3, 350, 270, 1
0, 482, 1, 1.65, 16, 250, 315, 1
0, 483, 1, 1.7, 23, 50, 315, 1
0, 484, 1, 1.65, 16, 50, 270, 1
0, 485, 1, 1.65, 12, 400, 90, 0
0, 486, 1, 1.65, 14, 100, 135, 1
0, 487, 1, 1.65, 13, 150, 45, 1
0, 488, 1, 1.6, 9, 100, 180, 1
0, 489, 1, 1.65, 18, 100, 45, 1
0, 490, 1, 1.7, 21, 350, 0, 1
0, 491, 1, 1.65, 12, 200, 225, 1
0, 492, 1, 1.7, 19, 350, 135, 1
0, 493, 0, 1.6, 97, NaN, NaN, 0
0, 494, 1, 1.6, 3, 400, 135, 1
0, 495, 1, 1.6, 6, 150, 90, 1
0, 496, 1, 1.7, 23, 250, 315, 1
0, 497, 1, 1.7, 22, 200, 180, 1
0, 498, 1, 1.6, 4, 350, 135, 1
0, 499, 0, 1.7, 205, NaN, NaN, 0
0, 500, 1, 1.65, 11, 250, 135, 1
0, 501, 1, 1.65, 11, 250, 90, 0
0, 502, 0, 1.7, 251, NaN, NaN, 0
0, 503, 1, 1.6, 3, 150, 0, 1
0, 504, 1, 1.6, 7, 150, 135, 1
0, 505, 1, 1.7, 20, 100, 135, 1
0, 506, 0, 1.6, 53, NaN, NaN, 0
0, 507, 1, 1.7, 27, 250, 0, 1
0, 508, 0, 1.6, 51, NaN, NaN, 1
0, 509, 1, 1.7, 21, 400, 0, 1
0, 510, 1, 1.65, 17, 300, 135, 1
0, 511, 1, 1.6, 3, 50, 315, 1
0, 512, 0, 1.6, 58, NaN, NaN, 0
0, 513, 1, 1.6, 5, 150, 0, 0
0, 514, 1, 1.6, 1, 300, 180, 0
0, 515, 1, 1.65, 12, 250, 45, 0
0, 516, 1, 1.7, 23, 150, 180, 1
0, 517, 1, 1.6, 2, 50, 180, 1
0, 518, 1, 1.6, 5, 250, 45, 1
0, 519, 1, 1.65, 13, 300, 90, 1
0, 520, 1, 1.65, 15, 250, 270, 1
0, 521, 1, 1.6, 8, 100, 180, 1
0, 522, 0, 1.7, 213, NaN, NaN, 0
0, 523, 1, 1.6, 5, 300, 180, 0
0, 524, 1, 1.7, 24, 350, 270, 1
0, 525, 0, 1.7, 281, NaN, NaN, 1
0, 526, 1, 1.7, 26, 300, 180, 1
0, 527, 1, 1.7, 22, 200, 315, 1
0, 528, 1, 1.65, 11, 300, 90, 1
0, 529, 1, 1.7, 27, 350, 315, 1
0, 530, 0, 1.6, 112, NaN, NaN, 1
0, 531, 1, 1.6, 3, 250, 225, 1
0, 532, 1, 1.65, 15, 200, 0, 1
0, 533, 1, 1.6, 5, 300, 45, 0
0, 534, 1, 1.7, 27, 200, 45, 1
0, 535, 1, 1.7, 20, 350, 315, 1
0, 536, 1, 1.7, 25, 250, 0, 1
0, 537, 1, 1.65, 15, 50, 0, 1
0, 538, 0, 1.65, 130, NaN, NaN, 0
0, 539, 0, 1.7, 240, NaN, NaN, 1
0, 540, 1, 1.65, 17, 400, 180, 1
0, 541, 1, 1.6, 9, 300, 90, 1
0, 542, 1, 1.7, 21, 150, 45, 1
0, 543, 1, 1.65, 13, 100, 180, 1
0, 544, 1, 1.7, 25, 150, 135, 1
0, 545, 0, 1.6, 33, NaN, NaN, 1
0, 546, 0, 1.6, 109, NaN, NaN, 1
0, 547, 1, 1.6, 3, 400, 0, 0
0, 548, 1, 1.65, 15, 200, 135, 1
0, 549, 0, 1.6, 62, NaN, NaN, 1
0, 550, 0, 1.65, 156, NaN, NaN, 1
0, 551, 1, 1.7, 27, 300, 270, 1
