participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
6, 316, 1, 1.7, 19, 400, 315, 0
6, 317, 1, 1.7, 24, 250, 135, 0
6, 318, 0, 1.65, 167, NaN, NaN, 0
6, 319, 0, 1.7, 232, NaN, NaN, 0
6, 320, 1, 1.6, 5, 400, 45, 1
6, 321, 0, 1.6, 85, NaN, NaN, 0
6, 322, 1, 1.65, 13, 50, 135, 0
6, 323, 1, 1.65, 11, 150, 90, 1
6, 324, 1, 1.6, 1, 200, 0, 0
6, 325, 1, 1.6, 3, 100, 180, 1
6, 326, 0, 1.7, 268, NaN, NaN, 0
6, 327, 1, 1.7, 21, 400, 270, 1
6, 328, 1, 1.7, 25, 400, 180, 0
6, 329, 0, 1.6, 71, NaN, NaN, 0
6, 330, 1, 1.7, 21, 200, 270, 1
6, 331, 1, 1.6, 6, 150, 225, 1
6, 332, 1, 1.7, 22, 400, 0, 1
6, 333, 1, 1.6, 1, 200, 315, 0
6, 334, 1, 1.65, 12, 200, 0, 1
6, 335, 1, 1.6, 4, 250, 45, 1
6, 336, 1, 1.7, 22, 400, 270, 1
6, 337, 1, 1.7, 27, 200, 135, 0
6, 338, 1, 1.6, 9, 50, 270, 1
6, 339, 0, 1.7, 211, NaN, NaN, 1
6, 340, 0, 1.6, 53, NaN, NaN, 0
6, 341, 1, 1.7, 21, 400, 135, 1
6, 342, 0, 1.7, 275, NaN, NaN, 0
6, 343, 1, 1.7, 23, 300, 45, 1
6, 344, 1, 1.6, 2, 250, 0, 1
6, 345, 1, 1.65, 10, 350, 225, 1
6, 346, 1, 1.7, 27, 50, 135, 1
6, 347, 1, 1.6, 6, 50, 90, 1
6, 348, 1, 1.7, 25, 150, 315, 1
6, 349, 1, 1.7, 26, 350, 135, 1
6, 350, 1, 1.6, 2, 150, 0, 1
6, 351, 1, 1.6, 7, 400, 180, 1
6, 352, 1, 1.6, 8, 150, 180, 0
6, 353, 1, 1.7, 27, 250, 270, 1
6, 354, 1, 1.7, 27, 200, 45, 1
6, 355, 1, 1.65, 16, 350, 90, 1
6, 356, 0, 1.65, 174, NaN, NaN, 0
6, 357, 0, 1.65, 163, NaN, NaN, 0
6, 358, 1, 1.7, 25, 200, 270, 1
6, 359, 1, 1.6, 9, 150, 135, 1
6, 360, 1, 1.7, 21, 150, 315, 1
6, 361, 1, 1.6, 5, 300, 90, 0
6, 362, 1, 1.6, 5, 100, 45, 0
6, 363, 1, 1.65, 11, 350, 315, 1
6, 364, 1, 1.65, 12, 350, 45, 1
6, 365, 1, 1.65, 15, 400, 225, 0
6, 366, 0, 1.7, 227, NaN, NaN, 0
6, 367, 1, 1.7, 20, 400, 45, 1
6, 368, 1, 1.7, 23, 400, 0, 0
6, 369, 1, 1.7, 25, 50, 0, 1
6, 370, 1, 1.65, 13, 250, 90, 1
6, 371, 1, 1.65, 12, 150, 180, 1
6, 372, 1, 1.6, 3, 350, 135, 0
6, 373, 1, 1.65, 16, 100, 315, 1
6, 374, 1, 1.6, 8, 50, 45, 0
6, 375, 1, 1.65, 10, 300, 180, 0
6, 376, 0, 1.7, 217, NaN, NaN, 0
6, 377, 1, 1.65, 10, 300, 135, 1
6, 378, 0, 1.6, 79, NaN, NaN, 0
6, 379, 1, 1.6, 8, 200, 225, 0
6, 380, 1, 1.6, 8, 250, 135, 1
6, 381, 1, 1.65, 12, 50, 135, 1
6, 382, 1, 1.7, 19, 200, 90, 1
6, 383, 1, 1.65, 10, 200, 225, 0
6, 384, 1, 1.7, 20, 250, 315, 1
6, 385, 1, 1.6, 3, 300, 180, 0
6, 386, 1, 1.65, 14, 150, 180, 0
6, 387, 1, 1.65, 18, 100, 180, 1
6, 388, 1, 1.6, 2, 300, 45, 0
6, 389, 1, 1.65, 12, 400, 135, 1
6, 390, 1, 1.6, 6, 250, 0, 0
6, 391, 1, 1.65, 11, 100, 0, 0
6, 392, 1, 1.6, 9, 50, 315, 1
6, 393, 1, 1.6, 5, 250, 180, 0
6, 394, 1, 1.6, 2, 300, 270, 1
6, 395, 1, 1.65, 16, 100, 270, 1
6, 396, 1, 1.7, 23, 300, 225, 1
6, 397, 1, 1.65, 17, 250, 45, 1
6, 398, 1, 1.7, 26, 250, 315, 0
6, 399, 1, 1.6, 7, 250, 225, 0
6, 400, 1, 1.7, 27, 100, 90, 1
6, 401, 1, 1.6, 6, 50, 180, 1
6, 402, 1, 1.65, 15, 200, 225, 1
6, 403, 1, 1.65, 15, 50, 315, 0
6, 404, 1, 1.6, 7, 250, 90, 0
6, 405, 1, 1.6, 7, 400, 315, 0
6, 406, 1, 1.6, 2, 300, 90, 1
6, 407, 1, 1.6, 8, 400, 45, 0
6, 408, 1, 1.65, 12, 400, 0, 1
6, 409, 1, 1.7, 19, 100, 90, 1
6, 410, 0, 1.65, 180, NaN, NaN, 0
6, 411, 1, 1.7, 22, 100, 315, 1
6, 412, 0, 1.7, 252, NaN, NaN, 0
6, 413, 1, 1.7, 20, 300, 90, 1
6, 414, 1, 1.6, 1, 100, 225, 0
6, 415, 1, 1.6, 6, 400, 270, 0
6, 416, 1, 1.7, 24, 400, 90, 0
6, 417, 1, 1.6, 6, 200, 270, 0
6, 418, 1, 1.6, 7, 400, 45, 0
6, 419, 1, 1.65, 10, 150, 45, 0
6, 420, 1, 1.7, 26, 250, 225, 1
6, 421, 1, 1.7, 22, 350, 180, 0
6, 422, 1, 1.65, 18, 350, 225, 1
6, 423, 1, 1.65, 13, 150, 270, 0
6, 424, 1, 1.7, 20, 300, 225, 1
6, 425, 1, 1.6, 4, 250, 270, 0
6, 426, 1, 1.65, 10, 250, 225, 1
6, 427, 1, 1.6, 1, 250, 225, 0
6, 428, 1, 1.7, 21, 250, 315, 1
6, 429, 1, 1.7, 23, 250, 180, 1
6, 430, 1, 1.65, 17, 150, 315, 1
6, 431, 1, 1.7, 24, 350, 45, 0
6, 432, 1, 1.65, 10, 400, 0, 0
6, 433, 1, 1.6, 6, 200, 90, 0
6, 434, 1, 1.7, 23, 350, 225, 1
6, 435, 1, 1.65, 18, 250, 45, 1
6, 436, 1, 1.6, 6, 150, 90, 1
6, 437, 1, 1.6, 1, 100, 0, 0
6, 438, 1, 1.65, 17, 200, 180, 1
6, 439, 1, 1.65, 11, 100, 135, 1
6, 440, 1, 1.6, 9, 100, 225, 0
6, 441, 1, 1.7, 26, 350, 180, 0
6, 442, 0, 1.6, 82, NaN, NaN, 0
6, 443, 1, 1.7, 23, 100, 315, 1
6, 444, 0, 1.7, 228, NaN, NaN, 0
6, 445, 1, 1.6, 1, 400, 270, 0
6, 446, 1, 1.65, 14, 300, 45, 0
6, 447, 0, 1.6, 108, NaN, NaN, 0
6, 448, 1, 1.6, 4, 200, 180, 1
6, 449, 1, 1.6, 2, 150, 270, 1
6, 450, 1, 1.65, 12, 150, 270, 1
6, 451, 1, 1.7, 19, 150, 135, 1
6, 452, 1, 1.65, 13, 50, 225, 1
6, 453, 1, 1.7, 21, 150, 0, 1
6, 454, 1, 1.6, 8, 250, 225, 0
6, 455, 1, 1.7, 23, 150, 90, 1
6, 456, 1, 1.65, 13, 250, 225, 0
6, 457, 1, 1.7, 20, 200, 270, 1
6, 458, 1, 1.65, 17, 350, 180, 1
6, 459, 1, 1.65, 18, 50, 45, 1
6, 460, 1, 1.6, 8, 200, 180, 0
6, 461, 1, 1.65, 18, 300, 45, 1
6, 462, 1, 1.65, 12, 250, 0, 1
6, 463, 1, 1.7, 26, 350, 315, 0
6, 464, 1, 1.65, 18, 400, 180, 0
6, 465, 1, 1.65, 13, 350, 225, 0
6, 466, 0, 1.65, 184, NaN, NaN, 0
6, 467, 1, 1.65, 18, 250, 270, 0
6, 468, 1, 1.7, 21, 250, 135, 1
6, 469, 1, 1.65, 11, 400, 225, 0
6, 470, 1, 1.65, 15, 350, 90, 0
6, 471, 1, 1.7, 20, 100, 45, 1
6, 472, 0, 1.65, 143, NaN, NaN, 0
6, 473, 1, 1.6, 4, 250, 315, 0
6, 474, 1, 1.65, 18, 300, 225, 1
6, 475, 1, 1.6, 9, 50, 225, 1
6, 476, 1, 1.7, 19, 300, 0, 1
6, 477, 1, 1.7, 26, 300, 315, 0
6, 478, 1, 1.65, 18, 50, 270, 0
6, 479, 1, 1.6, 9, 300, 90, 1
6, 480, 1, 1.7, 20, 300, 315, 1
6, 481, 1, 1.7, 26, 200, 315, 1
6, 482, 1, 1.7, 25, 300, 225, 0
6, 483, 1, 1.7, 20, 100, 225, 1
6, 484, 1, 1.6, 5, 400, 315, 0
6, 485, 1, 1.65, 15, 150, 135, 1
6, 486, 1, 1.6, 9, 250, 45, 1
6, 487, 1, 1.7, 26, 350, 45, 1
6, 488, 1, 1.7, 26, 150, 270, 1
6, 489, 1, 1.6, 5, 100, 315, 0
6, 490, 1, 1.6, 5, 50, 0, 0
6, 491, 1, 1.65, 12, 300, 135, 1
6, 492, 1, 1.7, 23, 50, 90, 1
6, 493, 1, 1.6, 1, 400, 315, 0
6, 494, 1, 1.6, 6, 300, 90, 1
6, 495, 1, 1.7, 22, 400, 45, 0
6, 496, 0, 1.7, 281, NaN, NaN, 0
6, 497, 1, 1.7, 19, 200, 180, 1
6, 498, 1, 1.6, 4, 350, 135, 0
6, 499, 1, 1.6, 3, 200, 180, 0
6, 500, 0, 1.7, 220, NaN, NaN, 0
6, 501, 1, 1.7, 27, 200, 0, 1
6, 502, 1, 1.7, 21, 250, 270, 1
6, 503, 1, 1.7, 25, 250, 45, 1
6, 504, 0, 1.7, 267, NaN, NaN, 0
6, 505, 1, 1.65, 13, 150, 0, 1
6, 506, 0, 1.7, 202, NaN, NaN, 0
6, 507, 0, 1.65, 150, NaN, NaN, 0
6, 508, 1, 1.7, 21, 250, 225, 1
6, 509, 1, 1.7, 25, 50, 45, 1
6, 510, 1, 1.65, 10, 250, 135, 1
6, 511, 1, 1.65, 18, 100, 135, 1
6, 512, 1, 1.6, 7, 250, 270, 0
6, 513, 1, 1.6, 9, 200, 135, 1
6, 514, 1, 1.7, 19, 50, 180, 1
6, 515, 0, 1.65, 179, NaN, NaN, 0
6, 516, 0, 1.6, 57, NaN, NaN, 0
6, 517, 1, 1.65, 12, 300, 0, 1
6, 518, 0, 1.6, 77, NaN, NaN, 0
6, 519, 1, 1.65, 13, 200, 135, 0
6, 520, 1, 1.65, 15, 50, 45, 1
6, 521, 1, 1.65, 15, 250, 315, 0
6, 522, 1, 1.65, 10, 300, 0, 0
6, 523, 1, 1.7, 27, 300, 180, 1
6, 524, 1, 1.65, 16, 100, 0, 1
6, 525, 0, 1.6, 64, NaN, NaN, 0
6, 526, 1, 1.65, 18, 250, 135, 1
6, 527, 1, 1.7, 26, 200, 225, 1
6, 528, 0, 1.6, 39, NaN, NaN, 0
6, 529, 1, 1.7, 23, 200, 315, 0
6, 530, 1, 1.6, 5, 250, 270, 0
6, 531, 1, 1.7, 19, 300, 90, 1
6, 532, 1, 1.7, 20, 50, 135, 1
6, 533, 1, 1.65, 14, 350, 0, 0
6, 534, 1, 1.6, 3, 300, 135, 0
6, 535, 1, 1.7, 27, 300, 0, 1
6, 536, 1, 1.65, 13, 50, 180, 1
6, 537, 1, 1.7, 22, 50, 315, 1
6, 538, 1, 1.7, 27, 250, 315, 0
6, 539, 1, 1.6, 4, 200, 315, 1
6, 540, 1, 1.6, 3, 150, 135, 1
6, 541, 0, 1.7, 282, NaN, NaN, 0
6, 542, 1, 1.65, 12, 150, 225, 0
6, 543, 1, 1.7, 27, 300, 225, 1
6, 544, 1, 1.65, 14, 350, 90, 0
6, 545, 1, 1.6, 3, 50, 90, 1
6, 546, 1, 1.7, 25, 400, 270, 0
6, 547, 1, 1.65, 12, 350, 315, 0
6, 548, 1, 1.65, 10, 200, 90, 1
6, 549, 1, 1.7, 19, 250, 225, 1
6, 550, 1, 1.6, 5, 400, 225, 0
6, 551, 1, 1.7, 27, 400, 270, 1
