participantNumber, trialNum, TargetPresent, beta, seed, x, y, RT
0, 181, 1, 1.65, 102, 199, 927, 0.852
0, 182, 1, 1.6, 60, 453, 362, 2.349
0, 183, 0, 1.7, 240, NaN, NaN, -1.000
0, 184, 1, 1.65, 131, 920, 773, 0.792
0, 185, 0, 1.65, 160, NaN, NaN, -1.000
0, 186, 1, 1.6, 38, 292, 481, 4.241
0, 187, 1, 1.65, 129, 366, 511, 0.974
0, 188, 1, 1.6, 66, 887, 238, 22.831
0, 189, 1, 1.65, 95, 710, 666, 0.903
0, 190, 1, 1.65, 144, 171, 854, 1.146
0, 191, 0, 1.65, 153, NaN, NaN, -1.000
0, 192, 1, 1.6, 69, 657, 196, 25.921
0, 193, 0, 1.7, 239, NaN, NaN, -1.000
0, 194, 1, 1.7, 196, 296, 911, 0.774
0, 195, 1, 1.7, 198, 240, 956, 0.662
0, 196, 0, 1.6, 73, NaN, NaN, -1.000
0, 197, 0, 1.65, 152, NaN, NaN, -1.000
0, 198, 1, 1.65, 84, 470, 891, 2.329
0, 199, 1, 1.7, 219, 790, 322, 0.839
0, 200, 0, 1.6, 77, NaN, NaN, -1.000
0, 201, 1, 1.65, 101, 636, 749, 0.698
0, 202, 1, 1.6, 45, 814, 61, 1.021
0, 203, 0, 1.7, 233, NaN, NaN, -1.000
0, 204, 1, 1.6, 64, 734, 915, 4.104
0, 205, 1, 1.6, 65, 280, 261, 26.495
0, 206, 1, 1.6, 19, 199, 699, 3.557
0, 207, 1, 1.65, 139, 337, 490, 0.816
0, 208, 1, 1.6, 42, 543, 656, 1.846
0, 209, 1, 1.7, 194, 535, 120, 0.707
0, 210, 1, 1.7, 162, 322, 623, 1.366
0, 211, 1, 1.6, 39, 528, 342, 0.866
0, 212, 1, 1.6, 51, 700, 218, 1.133
0, 213, 1, 1.7, 230, 235, 883, 1.040
0, 214, 1, 1.7, 201, 785, 683, 0.828
0, 215, 1, 1.65, 104, 241, 562, 0.926
0, 216, 1, 1.65, 134, 280, 642, 1.606
0, 217, 1, 1.7, 165, 350, 412, 0.582
0, 218, 1, 1.65, 123, 823, 86, 0.827
0, 219, 0, 1.65, 155, NaN, NaN, -1.000
0, 220, 1, 1.65, 122, 443, 650, 0.593
0, 221, 1, 1.7, 200, 511, 298, 0.506
0, 222, 1, 1.7, 188, 215, 467, 0.954
0, 223, 1, 1.6, 15, 698, 389, 1.440
0, 224, 1, 1.65, 117, 375, 144, 1.273
0, 225, 1, 1.6, 33, 536, 902, 9.693
0, 226, 1, 1.7, 211, 703, 694, 0.660
0, 227, 1, 1.65, 143, 436, 385, 1.007
0, 228, 1, 1.65, 110, 381, 436, 0.551
0, 229, 1, 1.6, 50, 451, 956, 42.415
0, 230, 0, 1.65, 154, NaN, NaN, -1.000
0, 231, 1, 1.6, 36, 916, 204, 1.123
0, 232, 1, 1.7, 205, 270, 772, 1.009
0, 233, 1, 1.65, 150, 420, 475, 0.614
0, 234, 1, 1.65, 141, 832, 625, 1.202
0, 235, 1, 1.7, 226, 905, 279, 1.535
0, 236, 1, 1.65, 99, 813, 943, 2.417
0, 237, 1, 1.7, 180, 228, 721, 0.747
0, 238, 0, 1.6, 72, NaN, NaN, -1.000
0, 239, 1, 1.7, 173, 462, 824, 0.529
0, 240, 1, 1.7, 189, 84, 872, 2.049
