participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
2, 100, 1, 1.6, 5, 250, 45, 0
2, 101, 1, 1.65, 18, 200, 135, 0
2, 102, 1, 1.7, 24, 200, 0, 1
2, 103, 1, 1.6, 1, 200, 225, 0
2, 104, 1, 1.6, 4, 50, 180, 0
2, 105, 1, 1.7, 23, 400, 270, 0
2, 106, 1, 1.6, 7, 150, 45, 0
2, 107, 1, 1.6, 4, 250, 90, 0
2, 108, 1, 1.6, 5, 150, 45, 1
2, 109, 1, 1.6, 8, 100, 180, 0
2, 110, 1, 1.6, 1, 300, 315, 0
2, 111, 1, 1.6, 4, 150, 315, 0
2, 112, 1, 1.6, 1, 200, 135, 0
2, 113, 1, 1.7, 27, 350, 0, 0
2, 114, 0, 1.6, 112, NaN, NaN, 0
2, 115, 1, 1.6, 6, 150, 270, 0
2, 116, 1, 1.65, 12, 100, 180, 1
2, 117, 0, 1.7, 226, NaN, NaN, 0
2, 118, 1, 1.65, 15, 50, 135, 1
2, 119, 1, 1.7, 23, 100, 270, 1
2, 120, 1, 1.65, 11, 300, 270, 1
2, 121, 1, 1.6, 8, 100, 270, 0
2, 122, 1, 1.7, 19, 250, 90, 1
2, 123, 0, 1.7, 204, NaN, NaN, 0
2, 124, 1, 1.65, 16, 300, 225, 0
2, 125, 1, 1.65, 12, 400, 315, 0
2, 126, 0, 1.7, 229, NaN, NaN, 0
2, 127, 1, 1.7, 25, 100, 45, 0
2, 128, 1, 1.6, 9, 150, 0, 0
2, 129, 1, 1.65, 18, 200, 0, 0
2, 130, 1, 1.7, 21, 150, 135, 0
2, 131, 1, 1.6, 8, 50, 270, 0
2, 132, 1, 1.65, 17, 100, 270, 1
2, 133, 0, 1.65, 131, NaN, NaN, 0
2, 134, 0, 1.65, 173, NaN, NaN, 0
2, 135, 1, 1.7, 23, 150, 45, 1
2, 136, 1, 1.65, 16, 50, 225, 1
2, 137, 1, 1.65, 11, 200, 180, 0
2, 138, 1, 1.65, 15, 100, 270, 1
2, 139, 1, 1.65, 12, 100, 270, 1
2, 140, 1, 1.6, 9, 300, 270, 1
2, 141, 1, 1.6, 8, 350, 225, 0
2, 142, 0, 1.6, 28, NaN, NaN, 0
2, 143, 1, 1.7, 23, 150, 180, 1
2, 144, 1, 1.7, 24, 50, 0, 1
2, 145, 0, 1.7, 218, NaN, NaN, 0
2, 146, 1, 1.6, 5, 200, 180, 0
2, 147, 1, 1.6, 5, 200, 0, 0
2, 148, 0, 1.65, 187, NaN, NaN, 0
2, 149, 1, 1.65, 15, 100, 225, 1
2, 150, 0, 1.7, 283, NaN, NaN, 0
2, 151, 0, 1.65, 141, NaN, NaN, 0
2, 152, 0, 1.7, 216, NaN, NaN, 0
2, 153, 1, 1.65, 18, 400, 270, 0
2, 154, 1, 1.6, 6, 200, 45, 0
2, 155, 1, 1.65, 14, 400, 45, 0
2, 156, 1, 1.6, 9, 300, 180, 0
2, 157, 1, 1.65, 12, 50, 90, 1
2, 158, 1, 1.6, 3, 100, 90, 0
2, 159, 1, 1.65, 11, 150, 45, 1
2, 160, 0, 1.6, 80, NaN, NaN, 0
2, 161, 1, 1.65, 11, 250, 180, 0
2, 162, 1, 1.65, 14, 150, 135, 0
2, 163, 1, 1.7, 21, 150, 270, 0
2, 164, 1, 1.65, 15, 350, 180, 0
2, 165, 1, 1.65, 10, 350, 45, 0
2, 166, 1, 1.7, 19, 350, 90, 1
2, 167, 1, 1.7, 27, 400, 180, 1
2, 168, 0, 1.65, 133, NaN, NaN, 0
2, 169, 1, 1.7, 23, 150, 0, 1
2, 170, 1, 1.7, 25, 250, 180, 0
2, 171, 1, 1.6, 8, 350, 315, 0
2, 172, 0, 1.7, 215, NaN, NaN, 1
2, 173, 1, 1.6, 2, 100, 45, 1
2, 174, 1, 1.65, 12, 350, 225, 0
2, 175, 0, 1.6, 113, NaN, NaN, 0
2, 176, 1, 1.6, 7, 150, 135, 0
2, 177, 0, 1.6, 48, NaN, NaN, 0
2, 178, 1, 1.7, 20, 150, 225, 1
2, 179, 1, 1.6, 9, 150, 270, 0
2, 180, 1, 1.6, 8, 250, 90, 0
2, 181, 1, 1.6, 6, 300, 135, 0
2, 182, 1, 1.65, 17, 350, 90, 0
2, 183, 1, 1.65, 14, 300, 270, 1
2, 184, 1, 1.6, 9, 300, 225, 0
2, 185, 1, 1.65, 12, 200, 270, 0
2, 186, 1, 1.65, 15, 250, 90, 1
2, 187, 1, 1.65, 12, 350, 270, 0
2, 188, 0, 1.65, 190, NaN, NaN, 0
2, 189, 1, 1.6, 3, 250, 135, 0
2, 190, 1, 1.65, 13, 200, 270, 1
2, 191, 1, 1.6, 2, 50, 180, 1
2, 192, 1, 1.7, 26, 50, 180, 1
2, 193, 0, 1.7, 240, NaN, NaN, 0
2, 194, 1, 1.6, 9, 150, 45, 0
2, 195, 1, 1.65, 10, 350, 270, 0
2, 196, 1, 1.6, 9, 300, 45, 0
2, 197, 1, 1.6, 8, 300, 0, 0
2, 198, 1, 1.6, 1, 50, 0, 0
2, 199, 1, 1.6, 5, 250, 135, 0
2, 200, 1, 1.7, 26, 250, 0, 1
2, 201, 1, 1.6, 1, 300, 180, 0
2, 202, 1, 1.7, 20, 300, 135, 0
2, 203, 1, 1.65, 11, 150, 135, 1
2, 204, 1, 1.6, 4, 300, 225, 0
2, 205, 0, 1.65, 129, NaN, NaN, 0
2, 206, 1, 1.6, 6, 50, 315, 1
2, 207, 1, 1.7, 25, 250, 225, 1
2, 208, 1, 1.6, 5, 100, 180, 0
2, 209, 1, 1.65, 11, 200, 225, 1
2, 210, 1, 1.6, 7, 100, 0, -1
2, 211, 1, 1.65, 15, 50, 180, 1
2, 212, 1, 1.6, 3, 250, 180, 0
2, 213, 0, 1.6, 59, NaN, NaN, 0
2, 214, 1, 1.6, 6, 400, 315, 0
2, 215, 1, 1.7, 27, 50, 90, 1
2, 216, 1, 1.7, 26, 300, 225, 0
2, 217, 1, 1.7, 19, 250, 135, 1
2, 218, 1, 1.7, 22, 350, 315, 0
2, 219, 1, 1.6, 4, 250, 180, 0
2, 220, 1, 1.65, 10, 250, 270, 0
2, 221, 1, 1.7, 24, 200, 315, 1
2, 222, 1, 1.6, 5, 400, 135, 0
2, 223, 0, 1.6, 30, NaN, NaN, 0
2, 224, 1, 1.6, 8, 300, 45, 0
2, 225, 0, 1.7, 234, NaN, NaN, 0
2, 226, 1, 1.6, 5, 150, 0, 1
2, 227, 1, 1.65, 13, 200, 90, 0
2, 228, 1, 1.6, 6, 400, 0, 0
2, 229, 1, 1.65, 17, 300, 0, 0
2, 230, 0, 1.65, 194, NaN, NaN, 0
2, 231, 0, 1.7, 236, NaN, NaN, 1
2, 232, 1, 1.7, 22, 150, 90, 1
2, 233, 1, 1.6, 4, 100, 225, 0
2, 234, 1, 1.65, 12, 150, 315, 0
2, 235, 1, 1.7, 23, 300, 270, 1
2, 236, 0, 1.7, 276, NaN, NaN, 0
2, 237, 1, 1.7, 22, 300, 225, 1
2, 238, 1, 1.65, 16, 50, 180, 1
2, 239, 1, 1.6, 2, 350, 225, 1
2, 240, 1, 1.6, 2, 100, 225, 0
2, 241, 1, 1.6, 1, 150, 0, 0
2, 242, 1, 1.6, 8, 50, 90, 1
2, 243, 1, 1.7, 27, 150, 180, 0
2, 244, 1, 1.7, 19, 300, 135, 1
2, 245, 1, 1.6, 7, 50, 180, 0
2, 246, 1, 1.7, 25, 150, 225, 1
2, 247, 1, 1.65, 12, 350, 0, 0
2, 248, 1, 1.7, 20, 150, 90, 1
2, 249, 1, 1.65, 18, 350, 0, 0
2, 250, 1, 1.7, 24, 250, 225, 1
2, 251, 0, 1.7, 200, NaN, NaN, 1
2, 252, 1, 1.65, 10, 50, 45, 1
2, 253, 1, 1.65, 13, 150, 180, 0
2, 254, 1, 1.7, 22, 200, 135, 0
2, 255, 1, 1.6, 1, 250, 45, 0
2, 256, 1, 1.65, 13, 150, 225, 0
2, 257, 1, 1.7, 19, 400, 225, 1
2, 258, 0, 1.7, 250, NaN, NaN, 0
2, 259, 0, 1.6, 62, NaN, NaN, 0
2, 260, 1, 1.65, 17, 350, 315, 0
2, 261, 1, 1.65, 14, 400, 180, 0
2, 262, 1, 1.7, 27, 250, 180, 0
2, 263, 1, 1.65, 13, 350, 90, 0
2, 264, 1, 1.6, 9, 400, 225, 1
2, 265, 1, 1.6, 5, 300, 225, 0
2, 266, 1, 1.7, 25, 300, 135, 0
2, 267, 1, 1.7, 26, 300, 270, 1
2, 268, 1, 1.7, 25, 100, 270, 1
2, 269, 1, 1.6, 1, 100, 45, 0
2, 270, 1, 1.6, 4, 100, 135, 0
2, 271, 1, 1.65, 11, 150, 180, 1
2, 272, 1, 1.7, 22, 200, 90, 1
2, 273, 1, 1.7, 21, 300, 315, 0
2, 274, 1, 1.65, 15, 300, 45, -1
2, 275, 1, 1.7, 19, 250, 45, 1
2, 276, 1, 1.7, 21, 100, 180, 1
2, 277, 1, 1.7, 22, 250, 180, 0
2, 278, 0, 1.6, 29, NaN, NaN, 0
2, 279, 1, 1.65, 11, 200, 45, -1
2, 280, 1, 1.65, 17, 350, 225, 1
2, 281, 1, 1.6, 7, 50, 270, 0
2, 282, 1, 1.7, 26, 100, 0, 1
2, 283, 1, 1.65, 16, 200, 270, 1
2, 284, 1, 1.6, 8, 400, 135, 0
2, 285, 1, 1.7, 20, 250, 0, 1
2, 286, 1, 1.6, 2, 150, 315, 1
2, 287, 1, 1.7, 21, 350, 0, 1
2, 288, 0, 1.7, 205, NaN, NaN, 1
2, 289, 1, 1.65, 13, 300, 135, 0
2, 290, 1, 1.6, 6, 100, 270, 1
2, 291, 1, 1.6, 8, 300, 180, 0
2, 292, 0, 1.6, 88, NaN, NaN, 0
2, 293, 1, 1.7, 27, 350, 135, 0
2, 294, 1, 1.6, 7, 350, 45, 0
2, 295, 1, 1.7, 27, 400, 225, 0
2, 296, 1, 1.6, 5, 100, 90, 1
2, 297, 1, 1.7, 19, 350, 180, 0
2, 298, 1, 1.7, 21, 350, 315, 0
2, 299, 1, 1.6, 9, 150, 90, 0
2, 300, 1, 1.65, 10, 150, 0, 0
2, 301, 0, 1.6, 78, NaN, NaN, 0
2, 302, 1, 1.65, 13, 100, 135, 0
2, 303, 1, 1.7, 21, 400, 90, 0
2, 304, 1, 1.6, 5, 350, 225, 0
2, 305, 1, 1.6, 1, 150, 45, 0
2, 306, 1, 1.65, 16, 300, 180, 0
2, 307, 1, 1.7, 26, 200, 180, 1
2, 308, 1, 1.6, 8, 400, 225, 0
2, 309, 1, 1.7, 21, 350, 45, 1
2, 310, 1, 1.7, 24, 350, 315, 1
2, 311, 1, 1.65, 18, 250, 90, 1
2, 312, 1, 1.65, 10, 150, 135, 0
2, 313, 1, 1.6, 3, 400, 270, 0
2, 314, 0, 1.7, 225, NaN, NaN, 0
2, 315, 0, 1.6, 67, NaN, NaN, 0
2, 316, 1, 1.7, 19, 400, 315, 0
2, 317, 1, 1.7, 24, 250, 135, 0
2, 318, 0, 1.65, 167, NaN, NaN, 0
2, 319, 0, 1.7, 232, NaN, NaN, 0
2, 320, 1, 1.6, 5, 400, 45, 0
2, 321, 0, 1.6, 85, NaN, NaN, 0
2, 322, 1, 1.65, 13, 50, 135, 1
2, 323, 1, 1.65, 11, 150, 90, 1
2, 324, 1, 1.6, 1, 200, 0, 0
2, 325, 1, 1.6, 3, 100, 180, 0
2, 326, 0, 1.7, 268, NaN, NaN, 0
2, 327, 1, 1.7, 21, 400, 270, 1
2, 328, 1, 1.7, 25, 400, 180, 1
2, 329, 0, 1.6, 71, NaN, NaN, 0
2, 330, 1, 1.7, 21, 200, 270, 0
2, 331, 1, 1.6, 6, 150, 225, 0
2, 332, 1, 1.7, 22, 400, 0, 1
2, 333, 1, 1.6, 1, 200, 315, 0
2, 334, 1, 1.65, 12, 200, 0, 1
2, 335, 1, 1.6, 4, 250, 45, 0
2, 336, 1, 1.7, 22, 400, 270, 1
2, 337, 1, 1.7, 27, 200, 135, 1
2, 338, 1, 1.6, 9, 50, 270, 1
2, 339, 0, 1.7, 211, NaN, NaN, 0
2, 340, 0, 1.6, 53, NaN, NaN, 0
2, 341, 1, 1.7, 21, 400, 135, 0
2, 342, 0, 1.7, 275, NaN, NaN, 0
2, 343, 1, 1.7, 23, 300, 45, 1
2, 344, 1, 1.6, 2, 250, 0, 0
2, 345, 1, 1.65, 10, 350, 225, 0
2, 346, 1, 1.7, 27, 50, 135, 1
2, 347, 1, 1.6, 6, 50, 90, 1
2, 348, 1, 1.7, 25, 150, 315, 1
2, 349, 1, 1.7, 26, 350, 135, 0
2, 350, 1, 1.6, 2, 150, 0, 1
2, 351, 1, 1.6, 7, 400, 180, 0
2, 352, 1, 1.6, 8, 150, 180, 0
2, 353, 1, 1.7, 27, 250, 270, 0
2, 354, 1, 1.7, 27, 200, 45, 1
2, 355, 1, 1.65, 16, 350, 90, 0
2, 356, 0, 1.65, 174, NaN, NaN, 0
2, 357, 0, 1.65, 163, NaN, NaN, 0
2, 358, 1, 1.7, 25, 200, 270, 1
2, 359, 1, 1.6, 9, 150, 135, 0
2, 360, 1, 1.7, 21, 150, 315, 1
2, 361, 1, 1.6, 5, 300, 90, 0
2, 362, 1, 1.6, 5, 100, 45, 0
2, 363, 1, 1.65, 11, 350, 315, 0
2, 364, 1, 1.65, 12, 350, 45, 1
2, 365, 1, 1.65, 15, 400, 225, 0
2, 366, 0, 1.7, 227, NaN, NaN, 0
2, 367, 1, 1.7, 20, 400, 45, 0
2, 368, 1, 1.7, 23, 400, 0, 1
2, 369, 1, 1.7, 25, 50, 0, 1
2, 370, 1, 1.65, 13, 250, 90, 1
2, 371, 1, 1.65, 12, 150, 180, 0
2, 372, 1, 1.6, 3, 350, 135, 0
2, 373, 1, 1.65, 16, 100, 315, 1
2, 374, 1, 1.6, 8, 50, 45, 1
2, 375, 1, 1.65, 10, 300, 180, 0
2, 376, 0, 1.7, 217, NaN, NaN, -1
2, 377, 1, 1.65, 10, 300, 135, 0
2, 378, 0, 1.6, 79, NaN, NaN, 0
2, 379, 1, 1.6, 8, 200, 225, 0
2, 380, 1, 1.6, 8, 250, 135, 0
2, 381, 1, 1.65, 12, 50, 135, 1
2, 382, 1, 1.7, 19, 200, 90, 1
2, 383, 1, 1.65, 10, 200, 225, 0
2, 384, 1, 1.7, 20, 250, 315, 1
2, 385, 1, 1.6, 3, 300, 180, 0
2, 386, 1, 1.65, 14, 150, 180, 0
2, 387, 1, 1.65, 18, 100, 180, 1
2, 388, 1, 1.6, 2, 300, 45, 0
2, 389, 1, 1.65, 12, 400, 135, 0
2, 390, 1, 1.6, 6, 250, 0, 0
2, 391, 1, 1.65, 11, 100, 0, 0
2, 392, 1, 1.6, 9, 50, 315, 0
2, 393, 1, 1.6, 5, 250, 180, 0
2, 394, 1, 1.6, 2, 300, 270, 0
2, 395, 1, 1.65, 16, 100, 270, 1
2, 396, 1, 1.7, 23, 300, 225, 1
2, 397, 1, 1.65, 17, 250, 45, 1
2, 398, 1, 1.7, 26, 250, 315, 1
2, 399, 1, 1.6, 7, 250, 225, 0
2, 400, 1, 1.7, 27, 100, 90, 1
2, 401, 1, 1.6, 6, 50, 180, 1
2, 402, 1, 1.65, 15, 200, 225, 1
2, 403, 1, 1.65, 15, 50, 315, 0
2, 404, 1, 1.6, 7, 250, 90, 1
2, 405, 1, 1.6, 7, 400, 315, 0
2, 406, 1, 1.6, 2, 300, 90, 1
2, 407, 1, 1.6, 8, 400, 45, 0
2, 408, 1, 1.65, 12, 400, 0, 0
2, 409, 1, 1.7, 19, 100, 90, 1
2, 410, 0, 1.65, 180, NaN, NaN, 0
2, 411, 1, 1.7, 22, 100, 315, 1
2, 412, 0, 1.7, 252, NaN, NaN, 0
2, 413, 1, 1.7, 20, 300, 90, 0
2, 414, 1, 1.6, 1, 100, 225, 0
2, 415, 1, 1.6, 6, 400, 270, 0
2, 416, 1, 1.7, 24, 400, 90, 1
2, 417, 1, 1.6, 6, 200, 270, 0
2, 418, 1, 1.6, 7, 400, 45, 0
2, 419, 1, 1.65, 10, 150, 45, 0
2, 420, 1, 1.7, 26, 250, 225, 0
2, 421, 1, 1.7, 22, 350, 180, 0
2, 422, 1, 1.65, 18, 350, 225, 0
2, 423, 1, 1.65, 13, 150, 270, 0
2, 424, 1, 1.7, 20, 300, 225, 0
2, 425, 1, 1.6, 4, 250, 270, 0
2, 426, 1, 1.65, 10, 250, 225, 0
2, 427, 1, 1.6, 1, 250, 225, 0
2, 428, 1, 1.7, 21, 250, 315, 1
2, 429, 1, 1.7, 23, 250, 180, 1
2, 430, 1, 1.65, 17, 150, 315, 1
2, 431, 1, 1.7, 24, 350, 45, 1
2, 432, 1, 1.65, 10, 400, 0, 1
2, 433, 1, 1.6, 6, 200, 90, 0
2, 434, 1, 1.7, 23, 350, 225, 0
2, 435, 1, 1.65, 18, 250, 45, 1
2, 436, 1, 1.6, 6, 150, 90, 0
2, 437, 1, 1.6, 1, 100, 0, 0
2, 438, 1, 1.65, 17, 200, 180, 0
2, 439, 1, 1.65, 11, 100, 135, 1
2, 440, 1, 1.6, 9, 100, 225, 1
2, 441, 1, 1.7, 26, 350, 180, 0
2, 442, 0, 1.6, 82, NaN, NaN, 0
2, 443, 1, 1.7, 23, 100, 315, 1
2, 444, 0, 1.7, 228, NaN, NaN, 0
2, 445, 1, 1.6, 1, 400, 270, 0
2, 446, 1, 1.65, 14, 300, 45, 0
2, 447, 0, 1.6, 108, NaN, NaN, 0
2, 448, 1, 1.6, 4, 200, 180, 0
2, 449, 1, 1.6, 2, 150, 270, 1
2, 450, 1, 1.65, 12, 150, 270, 0
2, 451, 1, 1.7, 19, 150, 135, 1
2, 452, 1, 1.65, 13, 50, 225, 1
2, 453, 1, 1.7, 21, 150, 0, 0
2, 454, 1, 1.6, 8, 250, 225, 0
2, 455, 1, 1.7, 23, 150, 90, 1
2, 456, 1, 1.65, 13, 250, 225, 0
2, 457, 1, 1.7, 20, 200, 270, 1
2, 458, 1, 1.65, 17, 350, 180, 0
2, 459, 1, 1.65, 18, 50, 45, 1
2, 460, 1, 1.6, 8, 200, 180, 0
2, 461, 1, 1.65, 18, 300, 45, 0
2, 462, 1, 1.65, 12, 250, 0, 1
2, 463, 1, 1.7, 26, 350, 315, 0
2, 464, 1, 1.65, 18, 400, 180, 0
2, 465, 1, 1.65, 13, 350, 225, 0
2, 466, 0, 1.65, 184, NaN, NaN, 0
2, 467, 1, 1.65, 18, 250, 270, 1
2, 468, 1, 1.7, 21, 250, 135, 1
2, 469, 1, 1.65, 11, 400, 225, 0
2, 470, 1, 1.65, 15, 350, 90, 0
2, 471, 1, 1.7, 20, 100, 45, 1
2, 472, 0, 1.65, 143, NaN, NaN, 0
2, 473, 1, 1.6, 4, 250, 315, 0
2, 474, 1, 1.65, 18, 300, 225, 0
2, 475, 1, 1.6, 9, 50, 225, 1
2, 476, 1, 1.7, 19, 300, 0, 0
2, 477, 1, 1.7, 26, 300, 315, 0
2, 478, 1, 1.65, 18, 50, 270, 1
2, 479, 1, 1.6, 9, 300, 90, 0
2, 480, 1, 1.7, 20, 300, 315, 0
2, 481, 1, 1.7, 26, 200, 315, 0
2, 482, 1, 1.7, 25, 300, 225, 1
2, 483, 1, 1.7, 20, 100, 225, 1
2, 484, 1, 1.6, 5, 400, 315, 0
2, 485, 1, 1.65, 15, 150, 135, 1
2, 486, 1, 1.6, 9, 250, 45, 0
2, 487, 1, 1.7, 26, 350, 45, 1
2, 488, 1, 1.7, 26, 150, 270, 1
2, 489, 1, 1.6, 5, 100, 315, 0
2, 490, 1, 1.6, 5, 50, 0, 1
2, 491, 1, 1.65, 12, 300, 135, 1
2, 492, 1, 1.7, 23, 50, 90, 1
2, 493, 1, 1.6, 1, 400, 315, 0
2, 494, 1, 1.6, 6, 300, 90, 1
2, 495, 1, 1.7, 22, 400, 45, 1
2, 496, 0, 1.7, 281, NaN, NaN, 0
2, 497, 1, 1.7, 19, 200, 180, 1
2, 498, 1, 1.6, 4, 350, 135, 0
2, 499, 1, 1.6, 3, 200, 180, 0
2, 500, 0, 1.7, 220, NaN, NaN, 0
2, 501, 1, 1.7, 27, 200, 0, 1
2, 502, 1, 1.7, 21, 250, 270, 0
2, 503, 1, 1.7, 25, 250, 45, 1
2, 504, 0, 1.7, 267, NaN, NaN, 0
2, 505, 1, 1.65, 13, 150, 0, -1
2, 506, 0, 1.7, 202, NaN, NaN, 0
2, 507, 0, 1.65, 150, NaN, NaN, 0
2, 508, 1, 1.7, 21, 250, 225, 0
2, 509, 1, 1.7, 25, 50, 45, 1
2, 510, 1, 1.65, 10, 250, 135, 0
2, 511, 1, 1.65, 18, 100, 135, 1
2, 512, 1, 1.6, 7, 250, 270, 0
2, 513, 1, 1.6, 9, 200, 135, 1
2, 514, 1, 1.7, 19, 50, 180, 1
2, 515, 0, 1.65, 179, NaN, NaN, 0
2, 516, 0, 1.6, 57, NaN, NaN, 0
2, 517, 1, 1.65, 12, 300, 0, 0
2, 518, 0, 1.6, 77, NaN, NaN, 0
2, 519, 1, 1.65, 13, 200, 135, 0
2, 520, 1, 1.65, 15, 50, 45, 1
2, 521, 1, 1.65, 15, 250, 315, 0
2, 522, 1, 1.65, 10, 300, 0, 1
2, 523, 1, 1.7, 27, 300, 180, 0
2, 524, 1, 1.65, 16, 100, 0, 1
2, 525, 0, 1.6, 64, NaN, NaN, 0
2, 526, 1, 1.65, 18, 250, 135, 0
2, 527, 1, 1.7, 26, 200, 225, 1
2, 528, 0, 1.6, 39, NaN, NaN, 0
2, 529, 1, 1.7, 23, 200, 315, 0
2, 530, 1, 1.6, 5, 250, 270, 0
2, 531, 1, 1.7, 19, 300, 90, 1
2, 532, 1, 1.7, 20, 50, 135, 1
2, 533, 1, 1.65, 14, 350, 0, 0
2, 534, 1, 1.6, 3, 300, 135, 0
2, 535, 1, 1.7, 27, 300, 0, 1
2, 536, 1, 1.65, 13, 50, 180, 1
2, 537, 1, 1.7, 22, 50, 315, 1
2, 538, 1, 1.7, 27, 250, 315, 1
2, 539, 1, 1.6, 4, 200, 315, 1
2, 540, 1, 1.6, 3, 150, 135, 0
2, 541, 0, 1.7, 282, NaN, NaN, 1
2, 542, 1, 1.65, 12, 150, 225, 1
2, 543, 1, 1.7, 27, 300, 225, 0
2, 544, 1, 1.65, 14, 350, 90, 0
2, 545, 1, 1.6, 3, 50, 90, 1
2, 546, 1, 1.7, 25, 400, 270, 0
2, 547, 1, 1.65, 12, 350, 315, 1
2, 548, 1, 1.65, 10, 200, 90, 1
2, 549, 1, 1.7, 19, 250, 225, 0
2, 550, 1, 1.6, 5, 400, 225, 0
2, 551, 1, 1.7, 27, 400, 270, 0
