participantNumber, trialNum, TargetPresent, beta, seed, x, y, RT
1, 44, 1, 1.7, 131, 769, 758, 2.076
1, 45, 0, 1.7, 59, NaN, NaN, -1.000
1, 46, 1, 1.6, 14, 208, 689, 1.450
1, 47, 1, 1.7, 124, 191, 718, 0.805
1, 48, 1, 1.7, 166, 316, 422, 0.587
1, 49, 1, 1.6, 4, 631, 811, 6.869
1, 50, 1, 1.65, 109, 671, 858, 0.973
1, 51, 1, 1.65, 70, 453, 362, 1.065
1, 52, 1, 1.65, 85, 957, 271, 1.737
1, 53, 0, 1.7, 174, NaN, NaN, -1.000
1, 54, 1, 1.6, 21, 155, 715, 3.006
1, 55, 1, 1.65, 24, 208, 689, 0.699
1, 56, 1, 1.6, 12, 456, 955, 6.449
1, 57, 1, 1.65, 75, 280, 261, 1.427
1, 58, 0, 1.7, 51, NaN, NaN, -1.000
1, 59, 1, 1.7, 161, 626, 73, 0.729
1, 60, 1, 1.65, 100, 865, 377, 1.923
1, 61, 1, 1.7, 121, 609, 580, 0.695
1, 62, 0, 1.6, 57, NaN, NaN, -1.000
1, 63, 1, 1.7, 149, 337, 490, 0.672
1, 64, 1, 1.65, 108, 407, 424, 0.659
1, 65, 1, 1.7, 43, 875, 608, 0.672
1, 66, 0, 1.65, 111, NaN, NaN, -1.000
1, 67, 1, 1.7, 122, 734, 524, 0.635
1, 68, 0, 1.6, 59, NaN, NaN, -1.000
1, 69, 1, 1.65, 76, 887, 238, 1.389
1, 70, 0, 1.7, 172, NaN, NaN, -1.000
1, 71, 1, 1.7, 151, 832, 625, 0.611
1, 72, 1, 1.6, 32, 712, 637, 1.704
1, 73, 1, 1.7, 145, 550, 61, 0.744
1, 74, 1, 1.65, 83, 403, 606, 1.105
1, 75, 0, 1.6, 20, NaN, NaN, -1.000
1, 76, 1, 1.65, 77, 825, 931, 1.205
1, 77, 0, 1.6, 12, NaN, NaN, -1.000
1, 78, 0, 1.65, 40, NaN, NaN, -1.000
1, 79, 1, 1.6, 31, 380, 720, 2.145
1, 80, 1, 1.6, 28, 350, 547, 1.548
1, 81, 1, 1.6, 29, 745, 317, 1.209
1, 82, 1, 1.65, 64, 622, 646, 1.362
1, 83, 1, 1.7, 141, 920, 773, 1.757
1, 84, 1, 1.7, 127, 375, 144, 2.659
1, 85, 0, 1.7, 178, NaN, NaN, -1.000
1, 86, 1, 1.65, 91, 355, 171, 2.208
1, 87, 1, 1.7, 168, 516, 740, 0.689
1, 88, 0, 1.65, 39, NaN, NaN, -1.000
1, 89, 1, 1.7, 46, 838, 677, 0.715
1, 90, 1, 1.65, 107, 643, 716, 0.590
1, 91, 0, 1.7, 57, NaN, NaN, -1.000
1, 92, 1, 1.65, 101, 636, 749, 0.637
1, 93, 1, 1.65, 27, 727, 440, 0.621
1, 94, 1, 1.6, 15, 698, 389, 1.200
1, 95, 0, 1.65, 31, NaN, NaN, -1.000
1, 96, 1, 1.7, 44, 509, 922, 0.766
1, 97, 0, 1.7, 173, NaN, NaN, -1.000
1, 98, 1, 1.7, 126, 118, 681, 0.716
1, 99, 1, 1.7, 42, 388, 881, 0.609
1, 100, 0, 1.65, 38, NaN, NaN, -1.000
1, 101, 0, 1.65, 36, NaN, NaN, -1.000
1, 102, 1, 1.65, 30, 311, 555, 0.730
1, 103, 0, 1.65, 117, NaN, NaN, -1.000
1, 104, 1, 1.65, 22, 456, 955, 0.737
1, 105, 1, 1.6, 39, 528, 342, 0.719
1, 106, 0, 1.65, 35, NaN, NaN, -1.000
1, 107, 0, 1.7, 179, NaN, NaN, -1.000
1, 108, 1, 1.7, 147, 419, 486, 0.546
1, 109, 0, 1.65, 115, NaN, NaN, -1.000
1, 110, 0, 1.7, 55, NaN, NaN, -1.000
1, 111, 0, 1.6, 11, NaN, NaN, 15.879
1, 112, 0, 1.7, 60, NaN, NaN, -1.000
1, 113, 1, 1.6, 44, 803, 698, 2.364
1, 114, 1, 1.6, 41, 594, 779, 1.362
1, 115, 1, 1.6, 24, 509, 922, 1.545
1, 116, 1, 1.7, 169, 314, 115, 0.985
1, 117, 0, 1.65, 32, NaN, NaN, -1.000
1, 118, 1, 1.7, 47, 351, 297, 0.840
1, 119, 1, 1.65, 104, 241, 562, 1.070
1, 120, 1, 1.65, 66, 700, 96, 1.891
1, 121, 0, 1.7, 58, NaN, NaN, -1.000
1, 122, 1, 1.7, 132, 443, 650, 0.550
1, 123, 1, 1.7, 133, 823, 86, 0.884
1, 124, 1, 1.6, 34, 278, 259, 7.443
1, 125, 1, 1.65, 71, 158, 692, 0.873
1, 126, 0, 1.6, 56, NaN, NaN, -1.000
1, 127, 1, 1.65, 103, 583, 647, 5.428
1, 128, 1, 1.7, 164, 252, 602, 0.719
1, 129, 1, 1.65, 25, 698, 389, 1.367
1, 130, 0, 1.65, 34, NaN, NaN, -1.000
1, 131, 1, 1.7, 138, 879, 344, 1.114
1, 132, 1, 1.6, 42, 543, 656, 7.943
1, 133, 1, 1.7, 135, 895, 526, 0.695
1, 134, 1, 1.65, 86, 165, 894, 2.064
1, 135, 1, 1.65, 90, 753, 704, 0.913
1, 136, 1, 1.6, 6, 181, 416, 1.727
1, 137, 1, 1.6, 19, 199, 699, 1.139
1, 138, 0, 1.6, 55, NaN, NaN, -1.000
1, 139, 1, 1.6, 11, 279, 204, 5.489
1, 140, 1, 1.7, 128, 581, 843, 0.610
1, 141, 1, 1.6, 43, 215, 389, 0.648
1, 142, 1, 1.6, 48, 745, 422, -1.000
1, 143, 1, 1.7, 134, 617, 260, 0.650
1, 144, 1, 1.6, 36, 916, 204, 1.030
1, 145, 0, 1.7, 53, NaN, NaN, -1.000
1, 146, 1, 1.7, 146, 92, 278, 0.758
1, 147, 1, 1.6, 10, 204, 619, 1.330
1, 148, 1, 1.6, 9, 143, 208, 2.640
1, 149, 1, 1.7, 41, 155, 715, 0.693
1, 150, 1, 1.6, 7, 958, 939, 2.195
1, 151, 1, 1.7, 143, 687, 206, 0.563
1, 152, 0, 1.6, 16, NaN, NaN, -1.000
1, 153, 0, 1.6, 13, NaN, NaN, -1.000
1, 154, 1, 1.7, 154, 171, 854, 2.746
1, 155, 1, 1.6, 37, 306, 678, 1.220
1, 156, 1, 1.6, 8, 421, 916, 10.574
1, 157, 1, 1.7, 140, 632, 117, 0.719
1, 158, 1, 1.6, 38, 292, 481, 4.217
1, 159, 1, 1.65, 89, 441, 912, 0.994
1, 160, 1, 1.6, 33, 536, 902, 0.849
1, 161, 1, 1.65, 78, 238, 246, 3.440
1, 162, 0, 1.65, 112, NaN, NaN, -1.000
1, 163, 1, 1.65, 21, 279, 204, 4.117
1, 164, 1, 1.7, 162, 322, 623, 0.719
1, 165, 0, 1.65, 33, NaN, NaN, -1.000
1, 166, 1, 1.6, 2, 913, 781, 0.221
1, 167, 1, 1.7, 157, 455, 636, 0.680
1, 168, 1, 1.7, 142, 811, 835, 0.728
1, 169, 0, 1.6, 60, NaN, NaN, -1.000
1, 170, 1, 1.6, 5, 944, 756, 2.246
1, 171, 1, 1.65, 65, 380, 589, 0.933
1, 172, 1, 1.65, 63, 137, 213, 0.933
1, 173, 1, 1.6, 35, 897, 756, 6.119
1, 174, 0, 1.6, 15, NaN, NaN, -1.000
1, 175, 1, 1.65, 72, 716, 745, 2.752
1, 176, 1, 1.6, 17, 727, 440, 0.730
1, 177, 1, 1.6, 27, 351, 297, 2.049
1, 178, 0, 1.65, 113, NaN, NaN, 0.673
1, 179, 0, 1.65, 118, NaN, NaN, -1.000
1, 180, 1, 1.6, 16, 852, 515, 1.496
1, 181, 1, 1.65, 29, 199, 699, 1.031
1, 182, 0, 1.6, 51, NaN, NaN, -1.000
1, 183, 0, 1.6, 54, NaN, NaN, -1.000
1, 184, 0, 1.6, 58, NaN, NaN, -1.000
1, 185, 1, 1.65, 74, 734, 915, 1.063
1, 186, 1, 1.6, 26, 838, 677, 1.255
1, 187, 0, 1.65, 119, NaN, NaN, -1.000
1, 188, 1, 1.65, 81, 451, 349, 0.551
1, 189, 0, 1.7, 177, NaN, NaN, 0.431
1, 190, 1, 1.65, 94, 503, 836, 0.923
1, 191, 1, 1.65, 73, 124, 462, 0.720
1, 192, 1, 1.7, 136, 751, 433, 0.587
1, 193, 0, 1.7, 52, NaN, NaN, -1.000
1, 194, 1, 1.7, 148, 931, 611, 0.813
1, 195, 1, 1.7, 50, 859, 582, 0.734
1, 196, 1, 1.65, 97, 641, 751, 3.329
1, 197, 1, 1.7, 137, 567, 299, 0.531
1, 198, 1, 1.7, 144, 280, 642, 0.536
1, 199, 1, 1.6, 20, 311, 555, 2.264
1, 200, 0, 1.7, 171, NaN, NaN, -1.000
1, 201, 1, 1.65, 26, 852, 515, 1.103
1, 202, 1, 1.7, 155, 859, 463, 0.875
1, 203, 0, 1.7, 54, NaN, NaN, -1.000
1, 204, 1, 1.65, 110, 381, 436, 0.744
1, 205, 1, 1.7, 139, 366, 511, 0.539
1, 206, 0, 1.65, 116, NaN, NaN, -1.000
1, 207, 1, 1.6, 30, 859, 582, 6.303
1, 208, 0, 1.7, 180, NaN, NaN, -1.000
1, 209, 1, 1.6, 3, 842, 456, 2.256
1, 210, 1, 1.6, 22, 388, 881, 3.565
1, 211, 1, 1.65, 96, 410, 204, 0.953
1, 212, 1, 1.65, 87, 244, 662, 0.575
1, 213, 1, 1.65, 23, 867, 538, 0.618
1, 214, 1, 1.7, 165, 350, 412, 0.544
1, 215, 1, 1.65, 93, 433, 877, 2.201
1, 216, 1, 1.7, 129, 369, 562, 0.492
1, 217, 1, 1.6, 45, 814, 61, 2.655
1, 218, 1, 1.65, 99, 813, 943, 0.936
1, 219, 1, 1.65, 88, 141, 839, 1.332
1, 220, 1, 1.7, 163, 180, 636, 0.828
1, 221, 0, 1.6, 14, NaN, NaN, -1.000
1, 222, 1, 1.65, 82, 322, 374, 1.848
1, 223, 1, 1.7, 158, 254, 362, 0.676
1, 224, 1, 1.65, 102, 199, 927, 0.806
1, 225, 1, 1.7, 150, 612, 166, 0.924
1, 226, 0, 1.6, 52, NaN, NaN, -1.000
1, 227, 0, 1.65, 114, NaN, NaN, -1.000
1, 228, 1, 1.6, 49, 763, 275, 0.417
1, 229, 0, 1.7, 56, NaN, NaN, -1.000
1, 230, 1, 1.65, 105, 954, 344, 0.825
