participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
1, 552, 1, 1.65, 18, 350, 270, 0
1, 553, 1, 1.65, 19, 400, 45, 1
1, 554, 1, 1.6, 5, 100, 135, 0
1, 555, 1, 1.6, 3, 250, 0, 0
1, 556, 0, 1.7, 259, NaN, NaN, 0
1, 557, 1, 1.6, 6, 350, 135, 0
1, 558, 1, 1.7, 28, 50, 315, 1
1, 559, 1, 1.7, 28, 350, 90, 0
1, 560, 1, 1.7, 24, 400, 180, 0
1, 561, 1, 1.7, 26, 350, 0, 0
1, 562, 1, 1.6, 7, 300, 45, 0
1, 563, 1, 1.7, 22, 100, 135, 1
1, 564, 1, 1.6, 4, 250, 90, 0
1, 565, 1, 1.65, 16, 400, 90, 0
1, 566, 1, 1.65, 11, 200, 45, 0
1, 567, 0, 1.65, 176, NaN, NaN, 0
1, 568, 1, 1.65, 20, 200, 315, 0
1, 569, 1, 1.65, 15, 200, 90, 1
1, 570, 1, 1.6, 9, 150, 180, 0
1, 571, 1, 1.65, 17, 50, 0, 1
1, 572, 1, 1.6, 2, 200, 180, 0
1, 573, 1, 1.7, 30, 100, 90, 1
1, 574, 1, 1.6, 3, 100, 0, 0
1, 575, 1, 1.7, 26, 150, 0, 0
1, 576, 0, 1.6, 34, NaN, NaN, 0
1, 577, 1, 1.7, 22, 200, 45, 1
1, 578, 1, 1.6, 10, 100, 270, 1
1, 579, 1, 1.65, 14, 350, 225, 1
1, 580, 1, 1.6, 3, 150, 180, 0
1, 581, 1, 1.65, 14, 200, 270, 1
1, 582, 1, 1.65, 12, 200, 0, 1
1, 583, 1, 1.65, 17, 250, 315, 1
1, 584, 1, 1.7, 26, 50, 315, 1
1, 585, 1, 1.65, 17, 100, 90, 1
1, 586, 1, 1.65, 18, 200, 0, 1
1, 587, 1, 1.7, 22, 150, 90, 1
1, 588, 1, 1.7, 21, 350, 270, 1
1, 589, 1, 1.7, 25, 300, 180, 0
1, 590, 1, 1.7, 22, 300, 180, 1
1, 591, 1, 1.65, 18, 400, 135, 1
1, 592, 1, 1.7, 27, 250, 90, 1
1, 593, 1, 1.65, 20, 250, 135, 1
1, 594, 1, 1.6, 10, 250, 135, 1
1, 595, 1, 1.65, 17, 100, 270, 1
1, 596, 1, 1.7, 28, 150, 45, 1
1, 597, 1, 1.65, 20, 100, 135, 1
1, 598, 0, 1.65, 152, NaN, NaN, 0
1, 599, 1, 1.65, 17, 50, 270, 1
1, 600, 1, 1.6, 4, 50, 45, 0
1, 601, 1, 1.65, 18, 300, 90, 0
1, 602, 1, 1.6, 5, 150, 180, 0
1, 603, 1, 1.6, 1, 200, 135, 0
1, 604, 1, 1.65, 20, 400, 0, 0
1, 605, 1, 1.6, 7, 100, 45, 0
1, 606, 1, 1.65, 18, 300, 135, 1
1, 607, 1, 1.7, 29, 150, 225, 1
1, 608, 1, 1.7, 23, 400, 45, 1
1, 609, 1, 1.65, 15, 350, 135, 1
1, 610, 1, 1.65, 16, 350, 45, 1
1, 611, 1, 1.6, 5, 300, 90, 0
1, 612, 1, 1.6, 8, 300, 180, 0
1, 613, 1, 1.65, 11, 300, 270, 1
1, 614, 1, 1.6, 3, 350, 45, 1
1, 615, 1, 1.7, 25, 100, 270, 1
1, 616, 1, 1.7, 30, 350, 0, 1
1, 617, 1, 1.6, 4, 300, 45, 0
1, 618, 1, 1.7, 22, 100, 270, 1
1, 619, 1, 1.6, 9, 200, 0, 0
1, 620, 1, 1.7, 27, 350, 225, 1
1, 621, 1, 1.65, 19, 250, 135, 1
1, 622, 1, 1.7, 25, 400, 90, 0
1, 623, 1, 1.65, 13, 150, 270, 1
1, 624, 1, 1.65, 19, 400, 0, 0
1, 625, 1, 1.7, 30, 200, 180, 1
1, 626, 1, 1.6, 8, 400, 225, 1
1, 627, 1, 1.6, 4, 300, 0, 0
1, 628, 1, 1.6, 5, 150, 315, 0
1, 629, 1, 1.6, 8, 350, 45, 0
1, 630, 1, 1.7, 28, 50, 90, 1
1, 631, 0, 1.7, 289, NaN, NaN, 0
1, 632, 1, 1.65, 20, 300, 135, 1
1, 633, 1, 1.65, 11, 350, 315, 0
1, 634, 0, 1.65, 168, NaN, NaN, 0
1, 635, 1, 1.6, 3, 350, 315, 0
1, 636, 0, 1.7, 315, NaN, NaN, 0
1, 637, 1, 1.65, 14, 200, 225, 0
1, 638, 1, 1.65, 17, 100, 225, 0
1, 639, 1, 1.7, 23, 150, 180, 0
1, 640, 1, 1.6, 4, 350, 270, 0
1, 641, 1, 1.65, 11, 100, 225, 1
1, 642, 1, 1.7, 21, 50, 180, 1
1, 643, 1, 1.6, 7, 200, 225, 0
1, 644, 1, 1.6, 4, 250, 270, 0
1, 645, 1, 1.65, 14, 100, 135, 1
1, 646, 1, 1.7, 26, 250, 180, 1
1, 647, 1, 1.6, 9, 350, 315, 0
1, 648, 1, 1.65, 12, 350, 0, 0
1, 649, 1, 1.7, 22, 50, 180, 1
1, 650, 1, 1.6, 5, 150, 45, 0
1, 651, 1, 1.6, 6, 200, 135, 1
1, 652, 1, 1.65, 11, 350, 180, 1
1, 653, 1, 1.65, 11, 150, 270, 1
1, 654, 1, 1.6, 5, 350, 270, 0
1, 655, 1, 1.65, 13, 250, 180, 0
1, 656, 1, 1.65, 20, 150, 270, 1
1, 657, 1, 1.6, 2, 350, 315, 0
1, 658, 1, 1.65, 19, 350, 270, 1
1, 659, 1, 1.6, 2, 150, 90, 0
1, 660, 1, 1.65, 17, 350, 225, 1
1, 661, 1, 1.7, 25, 350, 180, 1
1, 662, 1, 1.6, 3, 100, 135, 0
1, 663, 1, 1.6, 10, 300, 315, 0
1, 664, 1, 1.65, 12, 100, 45, 1
1, 665, 0, 1.6, 42, NaN, NaN, 0
1, 666, 1, 1.6, 10, 350, 225, 1
1, 667, 1, 1.7, 23, 300, 180, 1
1, 668, 1, 1.65, 18, 300, 270, 1
1, 669, 1, 1.65, 17, 50, 45, 1
1, 670, 0, 1.7, 245, NaN, NaN, 0
1, 671, 1, 1.7, 28, 100, 135, 1
1, 672, 1, 1.65, 18, 300, 0, 0
1, 673, 1, 1.6, 7, 200, 180, 0
1, 674, 1, 1.6, 10, 200, 315, 0
1, 675, 1, 1.65, 16, 350, 90, 1
1, 676, 1, 1.6, 2, 150, 135, 0
1, 677, 0, 1.7, 300, NaN, NaN, 0
1, 678, 1, 1.6, 7, 250, 0, 1
1, 679, 1, 1.6, 6, 100, 135, 0
1, 680, 1, 1.7, 28, 250, 135, 1
1, 681, 1, 1.6, 10, 100, 135, 1
1, 682, 1, 1.7, 21, 150, 315, 1
1, 683, 1, 1.65, 11, 50, 45, 1
1, 684, 1, 1.6, 10, 350, 45, 0
1, 685, 1, 1.6, 3, 300, 90, 1
1, 686, 1, 1.6, 3, 250, 135, 0
1, 687, 0, 1.6, 99, NaN, NaN, 0
1, 688, 1, 1.7, 24, 350, 225, 1
1, 689, 1, 1.65, 11, 50, 225, 1
1, 690, 1, 1.6, 9, 150, 135, 0
1, 691, 1, 1.6, 3, 300, 180, 0
1, 692, 1, 1.65, 14, 150, 225, 1
1, 693, 1, 1.65, 15, 250, 315, 0
1, 694, 0, 1.65, 216, NaN, NaN, 1
1, 695, 1, 1.7, 22, 250, 225, 1
1, 696, 1, 1.65, 19, 200, 90, 1
1, 697, 1, 1.6, 2, 250, 270, 0
1, 698, 1, 1.65, 18, 100, 0, 1
1, 699, 1, 1.7, 25, 50, 180, 1
1, 700, 1, 1.6, 6, 250, 180, 0
1, 701, 1, 1.65, 16, 250, 315, 0
1, 702, 1, 1.65, 15, 200, 225, 1
1, 703, 1, 1.6, 5, 350, 0, 0
1, 704, 1, 1.7, 30, 300, 90, 1
1, 705, 0, 1.6, 37, NaN, NaN, 0
1, 706, 1, 1.6, 7, 150, 270, 0
1, 707, 1, 1.6, 7, 50, 135, 0
1, 708, 0, 1.65, 160, NaN, NaN, 1
1, 709, 1, 1.65, 20, 100, 180, 1
1, 710, 1, 1.7, 24, 300, 315, 0
1, 711, 0, 1.65, 170, NaN, NaN, 0
1, 712, 1, 1.7, 24, 300, 90, 1
1, 713, 1, 1.65, 19, 250, 315, 1
1, 714, 0, 1.6, 77, NaN, NaN, 0
1, 715, 1, 1.7, 27, 350, 0, 1
1, 716, 1, 1.6, 1, 250, 90, 0
1, 717, 1, 1.6, 7, 200, 270, 0
1, 718, 1, 1.7, 26, 350, 90, 1
1, 719, 1, 1.7, 22, 350, 90, 1
1, 720, 1, 1.7, 24, 100, 0, 1
1, 721, 1, 1.65, 19, 250, 180, 0
1, 722, 1, 1.7, 21, 50, 135, 1
1, 723, 1, 1.65, 11, 300, 315, 0
1, 724, 1, 1.6, 4, 350, 90, 0
1, 725, 1, 1.7, 23, 100, 315, 0
1, 726, 1, 1.7, 21, 300, 90, 1
1, 727, 1, 1.65, 15, 300, 90, 1
1, 728, 1, 1.65, 20, 250, 270, 0
1, 729, 1, 1.65, 19, 200, 45, 1
1, 730, 1, 1.6, 7, 350, 225, 0
1, 731, 1, 1.6, 3, 200, 270, 0
1, 732, 0, 1.6, 70, NaN, NaN, 0
1, 733, 1, 1.6, 8, 150, 225, 0
1, 734, 1, 1.6, 7, 250, 270, 0
1, 735, 1, 1.6, 6, 100, 0, 0
1, 736, 1, 1.7, 24, 350, 45, 1
1, 737, 1, 1.7, 22, 350, 225, 1
1, 738, 1, 1.7, 24, 200, 135, 1
1, 739, 1, 1.65, 19, 50, 135, 1
1, 740, 0, 1.65, 195, NaN, NaN, 0
1, 741, 1, 1.65, 11, 350, 90, 0
1, 742, 1, 1.65, 17, 300, 225, 0
1, 743, 0, 1.6, 69, NaN, NaN, 0
1, 744, 1, 1.6, 9, 200, 90, 0
1, 745, 1, 1.65, 13, 50, 135, 1
1, 746, 1, 1.65, 13, 150, 45, 0
1, 747, 0, 1.6, 58, NaN, NaN, 0
1, 748, 1, 1.65, 19, 250, 270, 1
1, 749, 1, 1.65, 11, 150, 225, 1
1, 750, 1, 1.6, 3, 200, 0, 0
1, 751, 1, 1.65, 13, 100, 180, 1
1, 752, 1, 1.65, 19, 150, 0, 0
1, 753, 1, 1.7, 30, 50, 270, 1
1, 754, 1, 1.7, 30, 200, 45, 0
1, 755, 1, 1.6, 10, 400, 315, 0
1, 756, 1, 1.6, 10, 400, 225, 1
1, 757, 1, 1.7, 25, 50, 0, 1
1, 758, 1, 1.65, 20, 50, 225, 1
1, 759, 0, 1.6, 102, NaN, NaN, 0
1, 760, 1, 1.7, 27, 300, 270, 1
1, 761, 1, 1.7, 21, 400, 90, 0
1, 762, 1, 1.6, 4, 250, 225, 0
1, 763, 1, 1.65, 14, 300, 135, 0
1, 764, 1, 1.7, 23, 350, 225, 0
1, 765, 1, 1.65, 13, 350, 90, 0
1, 766, 1, 1.6, 8, 100, 180, 0
1, 767, 1, 1.6, 8, 150, 180, 0
1, 768, 0, 1.65, 140, NaN, NaN, 0
1, 769, 1, 1.6, 6, 50, 90, 1
1, 770, 1, 1.65, 17, 250, 180, 1
1, 771, 0, 1.6, 39, NaN, NaN, 0
1, 772, 1, 1.7, 28, 50, 0, 1
1, 773, 1, 1.7, 26, 150, 45, 1
1, 774, 1, 1.65, 20, 200, 225, 0
1, 775, 1, 1.7, 21, 350, 135, 1
1, 776, 1, 1.7, 21, 250, 0, 1
1, 777, 1, 1.7, 23, 200, 270, 1
1, 778, 1, 1.65, 15, 150, 270, 1
1, 779, 0, 1.65, 172, NaN, NaN, 0
1, 780, 1, 1.7, 30, 400, 135, 1
1, 781, 0, 1.65, 198, NaN, NaN, 0
1, 782, 1, 1.7, 22, 250, 90, 1
1, 783, 1, 1.6, 2, 150, 270, 1
1, 784, 1, 1.65, 19, 50, 0, 1
1, 785, 1, 1.7, 30, 100, 45, 1
1, 786, 1, 1.6, 5, 350, 225, 0
1, 787, 1, 1.6, 2, 150, 0, 0
1, 788, 1, 1.7, 21, 250, 90, 1
1, 789, 1, 1.7, 25, 50, 135, 1
1, 790, 1, 1.65, 16, 300, 270, 1
1, 791, 1, 1.7, 21, 100, 225, 1
1, 792, 1, 1.6, 6, 350, 180, 0
1, 793, 0, 1.7, 310, NaN, NaN, 0
1, 794, 1, 1.7, 21, 150, 0, 1
1, 795, 1, 1.6, 9, 400, 180, 0
1, 796, 1, 1.65, 13, 300, 225, 0
1, 797, 1, 1.6, 5, 100, 90, 0
1, 798, 1, 1.7, 27, 200, 180, 1
1, 799, 1, 1.65, 12, 50, 315, 1
1, 800, 1, 1.7, 21, 100, 270, 1
1, 801, 0, 1.6, 33, NaN, NaN, 0
1, 802, 1, 1.6, 2, 250, 0, 0
1, 803, 1, 1.7, 25, 150, 270, 1
1, 804, 1, 1.65, 13, 50, 270, 1
1, 805, 0, 1.65, 134, NaN, NaN, 0
1, 806, 1, 1.7, 28, 200, 270, 1
1, 807, 1, 1.7, 29, 400, 45, 0
1, 808, 1, 1.7, 23, 350, 135, 0
1, 809, 1, 1.65, 19, 350, 0, 0
1, 810, 1, 1.7, 24, 200, 0, 1
1, 811, 1, 1.6, 4, 200, 135, 0
1, 812, 1, 1.6, 9, 300, 315, 1
1, 813, 1, 1.7, 26, 400, 135, 0
1, 814, 1, 1.7, 22, 50, 45, 1
1, 815, 1, 1.7, 22, 400, 0, 1
1, 816, 1, 1.7, 25, 350, 0, 1
1, 817, 1, 1.7, 22, 400, 45, 1
1, 818, 1, 1.7, 28, 200, 90, 1
1, 819, 1, 1.65, 20, 200, 180, 0
1, 820, 1, 1.6, 9, 200, 180, 1
1, 821, 1, 1.7, 23, 150, 90, 1
1, 822, 1, 1.7, 27, 200, 225, 1
1, 823, 0, 1.7, 286, NaN, NaN, 0
1, 824, 0, 1.7, 227, NaN, NaN, 0
1, 825, 1, 1.7, 24, 400, 270, 1
1, 826, 1, 1.6, 7, 100, 90, 1
1, 827, 1, 1.6, 3, 50, 180, 0
1, 828, 0, 1.7, 262, NaN, NaN, 0
1, 829, 1, 1.65, 20, 350, 315, 1
1, 830, 1, 1.7, 21, 250, 270, 0
1, 831, 1, 1.6, 2, 100, 90, 0
1, 832, 1, 1.65, 11, 400, 270, 1
1, 833, 1, 1.65, 12, 250, 45, 0
1, 834, 1, 1.7, 29, 350, 225, 1
1, 835, 1, 1.65, 13, 100, 270, 1
1, 836, 1, 1.7, 25, 350, 270, 1
1, 837, 1, 1.65, 15, 50, 135, 1
1, 838, 1, 1.65, 20, 50, 315, 1
1, 839, 1, 1.7, 29, 400, 180, 1
1, 840, 0, 1.7, 276, NaN, NaN, 0
1, 841, 1, 1.7, 29, 150, 0, 0
1, 842, 1, 1.6, 10, 400, 0, 0
1, 843, 1, 1.6, 8, 400, 315, 0
1, 844, 1, 1.6, 8, 300, 135, 0
1, 845, 1, 1.6, 3, 200, 180, 0
1, 846, 1, 1.6, 2, 200, 135, 0
1, 847, 0, 1.7, 299, NaN, NaN, 0
1, 848, 1, 1.6, 5, 300, 270, 0
1, 849, 0, 1.6, 49, NaN, NaN, 0
1, 850, 1, 1.65, 15, 50, 0, 0
1, 851, 1, 1.65, 15, 100, 90, 1
1, 852, 1, 1.7, 28, 150, 225, 1
1, 853, 1, 1.7, 28, 400, 270, 1
1, 854, 1, 1.65, 14, 350, 0, 0
1, 855, 1, 1.65, 11, 400, 315, 1
1, 856, 1, 1.65, 19, 150, 270, 0
1, 857, 1, 1.6, 9, 100, 90, 1
1, 858, 1, 1.6, 4, 350, 180, 0
1, 859, 1, 1.65, 19, 150, 180, 1
1, 860, 1, 1.6, 6, 400, 0, 0
1, 861, 1, 1.7, 26, 400, 315, 1
1, 862, 1, 1.6, 5, 350, 90, 0
1, 863, 0, 1.65, 204, NaN, NaN, 0
1, 864, 1, 1.65, 15, 50, 225, 1
1, 865, 1, 1.7, 25, 150, 45, 0
1, 866, 1, 1.65, 12, 100, 135, 1
1, 867, 1, 1.65, 17, 150, 315, 1
1, 868, 1, 1.7, 26, 100, 45, 1
1, 869, 1, 1.6, 7, 150, 90, 0
1, 870, 1, 1.6, 4, 100, 180, 0
1, 871, 1, 1.6, 3, 100, 45, 0
1, 872, 1, 1.65, 20, 400, 180, 1
1, 873, 1, 1.6, 2, 400, 45, 0
1, 874, 1, 1.7, 22, 100, 315, 1
1, 875, 1, 1.65, 14, 100, 180, 1
1, 876, 1, 1.65, 15, 150, 0, 0
1, 877, 1, 1.6, 4, 150, 0, 0
1, 878, 1, 1.65, 15, 250, 180, 0
1, 879, 1, 1.6, 3, 350, 180, 0
1, 880, 1, 1.6, 2, 300, 180, 0
1, 881, 1, 1.65, 11, 200, 180, 1
1, 882, 1, 1.6, 1, 50, 135, 1
1, 883, 1, 1.65, 12, 50, 270, 1
1, 884, 1, 1.7, 26, 150, 225, 1
1, 885, 1, 1.65, 15, 350, 90, 1
1, 886, 1, 1.6, 2, 100, 180, 0
1, 887, 1, 1.7, 27, 250, 270, 1
1, 888, 1, 1.6, 3, 300, 315, 0
1, 889, 0, 1.7, 297, NaN, NaN, 0
1, 890, 1, 1.7, 23, 200, 180, 1
1, 891, 1, 1.6, 9, 300, 45, 0
1, 892, 0, 1.7, 288, NaN, NaN, 0
1, 893, 0, 1.6, 96, NaN, NaN, 0
1, 894, 0, 1.7, 290, NaN, NaN, 0
1, 895, 1, 1.6, 9, 50, 45, 1
1, 896, 1, 1.6, 7, 250, 225, 0
1, 897, 1, 1.6, 9, 300, 0, 0
1, 898, 1, 1.6, 8, 250, 180, 0
1, 899, 1, 1.65, 18, 250, 135, 0
1, 900, 0, 1.65, 132, NaN, NaN, 0
1, 901, 1, 1.65, 13, 200, 180, 1
1, 902, 1, 1.6, 3, 150, 270, 1
1, 903, 1, 1.7, 30, 100, 180, 1
1, 904, 1, 1.65, 18, 200, 45, 1
1, 905, 1, 1.65, 19, 50, 90, 1
1, 906, 1, 1.7, 24, 250, 0, 1
1, 907, 1, 1.6, 5, 300, 225, 0
1, 908, 1, 1.65, 11, 200, 135, 0
1, 909, 1, 1.65, 11, 350, 225, 1
1, 910, 1, 1.6, 1, 50, 0, 0
1, 911, 1, 1.65, 17, 200, 225, 1
1, 912, 0, 1.7, 281, NaN, NaN, 0
1, 913, 1, 1.6, 2, 50, 180, 1
1, 914, 1, 1.6, 2, 400, 180, 0
1, 915, 1, 1.7, 24, 50, 90, 1
1, 916, 0, 1.7, 305, NaN, NaN, 0
1, 917, 1, 1.7, 28, 50, 270, 1
1, 918, 0, 1.7, 304, NaN, NaN, 0
1, 919, 1, 1.7, 21, 400, 270, 1
1, 920, 0, 1.6, 101, NaN, NaN, 0
1, 921, 1, 1.7, 26, 300, 90, 1
1, 922, 1, 1.7, 28, 400, 135, 1
1, 923, 1, 1.65, 11, 100, 0, 0
1, 924, 1, 1.6, 4, 300, 270, 0
1, 925, 1, 1.7, 22, 100, 90, 1
1, 926, 1, 1.65, 12, 400, 180, 0
1, 927, 1, 1.65, 15, 250, 135, 0
1, 928, 1, 1.65, 20, 200, 45, 0
1, 929, 1, 1.7, 30, 350, 90, 1
1, 930, 0, 1.65, 199, NaN, NaN, 0
1, 931, 0, 1.65, 163, NaN, NaN, 0
1, 932, 1, 1.65, 19, 150, 90, 1
1, 933, 1, 1.6, 3, 400, 0, 0
1, 934, 1, 1.6, 10, 50, 90, 1
1, 935, 0, 1.6, 38, NaN, NaN, 0
1, 936, 1, 1.7, 26, 300, 270, -1
1, 937, 1, 1.6, 5, 350, 180, 1
1, 938, 1, 1.7, 23, 50, 135, 1
1, 939, 1, 1.7, 30, 250, 180, 1
1, 940, 1, 1.65, 12, 350, 90, 0
1, 941, 1, 1.6, 10, 400, 270, 0
1, 942, 1, 1.65, 18, 250, 0, 1
1, 943, 1, 1.65, 15, 200, 45, 1
1, 944, 1, 1.6, 10, 200, 90, 0
1, 945, 1, 1.65, 14, 50, 135, 1
1, 946, 1, 1.65, 14, 350, 45, 0
1, 947, 1, 1.6, 4, 200, 180, 1
1, 948, 1, 1.6, 1, 100, 225, 0
1, 949, 1, 1.65, 20, 100, 270, 1
1, 950, 1, 1.7, 21, 300, 225, 1
1, 951, 1, 1.65, 16, 300, 315, 1
1, 952, 0, 1.6, 105, NaN, NaN, 0
1, 953, 0, 1.7, 278, NaN, NaN, 0
1, 954, 1, 1.6, 3, 100, 225, 0
1, 955, 1, 1.65, 20, 150, 225, 0
1, 956, 0, 1.65, 193, NaN, NaN, 0
1, 957, 1, 1.7, 21, 300, 135, 0
1, 958, 1, 1.65, 16, 400, 45, 0
1, 959, 1, 1.7, 26, 150, 180, 1
1, 960, 1, 1.6, 10, 100, 225, 0
1, 961, 1, 1.7, 28, 200, 180, 1
1, 962, 1, 1.65, 20, 350, 180, 1
1, 963, 1, 1.6, 1, 200, 90, 0
1, 964, 1, 1.6, 3, 50, 45, 0
1, 965, 1, 1.7, 28, 350, 315, 1
1, 966, 1, 1.65, 18, 100, 180, 1
1, 967, 1, 1.6, 9, 50, 180, 1
1, 968, 1, 1.7, 28, 100, 180, 1
1, 969, 1, 1.6, 6, 400, 180, 0
1, 970, 0, 1.65, 189, NaN, NaN, 0
1, 971, 1, 1.7, 23, 250, 315, 1
1, 972, 1, 1.65, 16, 150, 270, 1
1, 973, 1, 1.65, 17, 300, 45, 1
1, 974, 1, 1.6, 2, 350, 180, 0
1, 975, 1, 1.7, 28, 200, 45, 1
1, 976, 1, 1.6, 1, 100, 270, 0
1, 977, 1, 1.65, 17, 200, 180, 1
1, 978, 1, 1.7, 27, 100, 270, 1
1, 979, 1, 1.7, 26, 150, 315, 0
1, 980, 1, 1.6, 4, 200, 0, 0
1, 981, 1, 1.7, 30, 200, 225, 0
1, 982, 1, 1.6, 9, 150, 90, 0
1, 983, 1, 1.6, 9, 150, 225, 0
1, 984, 1, 1.7, 27, 350, 270, 1
1, 985, 1, 1.65, 15, 50, 315, 1
1, 986, 1, 1.65, 17, 100, 180, 1
1, 987, 1, 1.7, 21, 300, 270, 1
1, 988, 1, 1.7, 21, 300, 0, 1
1, 989, 1, 1.65, 19, 150, 135, 0
1, 990, 1, 1.6, 4, 100, 45, 0
1, 991, 1, 1.65, 13, 50, 45, 1
1, 992, 1, 1.6, 8, 100, 225, 0
1, 993, 1, 1.65, 15, 400, 270, 0
1, 994, 1, 1.7, 26, 200, 0, 0
1, 995, 1, 1.65, 13, 200, 135, 0
1, 996, 1, 1.65, 20, 400, 225, 0
1, 997, 1, 1.6, 5, 50, 180, 1
1, 998, 1, 1.65, 11, 50, 180, 1
1, 999, 1, 1.7, 28, 50, 180, 1
1, 1000, 1, 1.6, 6, 100, 90, 1
1, 1001, 1, 1.6, 1, 200, 45, 0
1, 1002, 0, 1.6, 126, NaN, NaN, 0
1, 1003, 1, 1.65, 12, 150, 45, 0
1, 1004, 1, 1.65, 11, 300, 0, 0
1, 1005, 1, 1.6, 5, 400, 315, 0
1, 1006, 1, 1.65, 20, 250, 180, 1
1, 1007, 1, 1.65, 17, 400, 0, 0
1, 1008, 0, 1.6, 108, NaN, NaN, 0
1, 1009, 1, 1.7, 23, 400, 0, 1
1, 1010, 1, 1.65, 12, 250, 0, 1
1, 1011, 0, 1.6, 117, NaN, NaN, 0
1, 1012, 1, 1.7, 23, 250, 90, 0
1, 1013, 1, 1.7, 27, 400, 180, 1
1, 1014, 1, 1.6, 6, 50, 315, 0
1, 1015, 1, 1.65, 13, 400, 135, 0
1, 1016, 1, 1.7, 24, 100, 90, 1
1, 1017, 0, 1.65, 137, NaN, NaN, 0
1, 1018, 0, 1.7, 234, NaN, NaN, 0
1, 1019, 1, 1.6, 3, 150, 315, 0
1, 1020, 1, 1.7, 24, 400, 90, 0
1, 1021, 1, 1.65, 19, 50, 45, 1
1, 1022, 1, 1.7, 24, 50, 315, 1
1, 1023, 0, 1.6, 54, NaN, NaN, 0
1, 1024, 1, 1.6, 6, 400, 135, 0
1, 1025, 1, 1.65, 17, 50, 135, 1
1, 1026, 1, 1.7, 27, 50, 270, 1
1, 1027, 1, 1.6, 5, 200, 0, 0
1, 1028, 1, 1.65, 17, 250, 225, 0
1, 1029, 1, 1.6, 5, 300, 180, 0
1, 1030, 1, 1.6, 7, 150, 0, 0
1, 1031, 1, 1.7, 24, 100, 270, 1
1, 1032, 1, 1.7, 28, 100, 225, 1
1, 1033, 1, 1.7, 30, 200, 315, 1
1, 1034, 1, 1.65, 17, 300, 135, 1
1, 1035, 1, 1.6, 4, 100, 225, 1
1, 1036, 1, 1.7, 24, 250, 315, 1
1, 1037, 1, 1.7, 21, 350, 45, 1
1, 1038, 1, 1.6, 1, 300, 315, 1
1, 1039, 1, 1.6, 5, 50, 135, 1
1, 1040, 1, 1.6, 10, 100, 180, 0
1, 1041, 0, 1.65, 179, NaN, NaN, 0
1, 1042, 1, 1.6, 5, 400, 225, 1
1, 1043, 1, 1.6, 8, 250, 90, 1
1, 1044, 1, 1.6, 7, 50, 45, 0
1, 1045, 1, 1.6, 8, 150, 315, 0
1, 1046, 1, 1.7, 25, 250, 225, 1
1, 1047, 1, 1.7, 30, 350, 180, 0
1, 1048, 1, 1.65, 12, 200, 135, 1
1, 1049, 1, 1.65, 14, 300, 270, 1
1, 1050, 1, 1.7, 30, 50, 0, 1
1, 1051, 1, 1.65, 15, 250, 90, 0
1, 1052, 1, 1.65, 14, 350, 90, 0
1, 1053, 1, 1.7, 30, 50, 225, 1
1, 1054, 1, 1.7, 30, 150, 270, 1
1, 1055, 1, 1.7, 23, 350, 270, 1
1, 1056, 0, 1.7, 294, NaN, NaN, 0
1, 1057, 1, 1.6, 6, 350, 45, 0
1, 1058, 1, 1.6, 9, 400, 225, 0
1, 1059, 1, 1.6, 10, 350, 315, 0
1, 1060, 1, 1.7, 24, 200, 315, 1
1, 1061, 1, 1.65, 15, 200, 0, 1
1, 1062, 1, 1.65, 20, 350, 225, 1
1, 1063, 1, 1.65, 12, 250, 270, 0
1, 1064, 1, 1.6, 10, 400, 90, 0
1, 1065, 1, 1.7, 29, 100, 90, 1
1, 1066, 1, 1.6, 5, 250, 0, 0
1, 1067, 1, 1.7, 28, 250, 90, 1
1, 1068, 1, 1.65, 16, 150, 180, 0
1, 1069, 1, 1.7, 28, 350, 270, 1
1, 1070, 1, 1.65, 19, 300, 135, 1
1, 1071, 1, 1.6, 9, 350, 0, 0
1, 1072, 1, 1.6, 1, 50, 45, 0
1, 1073, 1, 1.6, 2, 150, 315, 0
1, 1074, 0, 1.7, 275, NaN, NaN, 0
1, 1075, 1, 1.6, 2, 100, 0, 0
1, 1076, 1, 1.65, 20, 250, 225, 0
1, 1077, 0, 1.65, 154, NaN, NaN, 0
1, 1078, 1, 1.65, 13, 300, 270, 0
1, 1079, 1, 1.7, 24, 50, 135, 1
1, 1080, 1, 1.65, 12, 400, 45, 0
1, 1081, 1, 1.65, 20, 400, 270, 1
1, 1082, 1, 1.6, 9, 100, 0, 1
1, 1083, 1, 1.65, 15, 100, 135, 1
1, 1084, 1, 1.65, 11, 150, 0, 0
1, 1085, 1, 1.7, 22, 200, 270, 1
1, 1086, 1, 1.7, 21, 200, 135, 1
1, 1087, 1, 1.6, 1, 250, 0, 0
1, 1088, 1, 1.6, 1, 350, 0, 1
1, 1089, 1, 1.6, 6, 300, 135, 0
1, 1090, 1, 1.65, 16, 350, 135, 1
1, 1091, 1, 1.6, 6, 300, 270, 0
1, 1092, 1, 1.6, 2, 300, 225, 0
1, 1093, 1, 1.65, 13, 350, 135, 1
1, 1094, 1, 1.6, 4, 150, 45, 0
1, 1095, 1, 1.7, 27, 400, 45, 1
1, 1096, 1, 1.7, 28, 150, 315, 1
1, 1097, 1, 1.7, 23, 350, 45, 1
1, 1098, 1, 1.65, 12, 150, 0, 1
1, 1099, 1, 1.65, 19, 350, 45, 1
1, 1100, 1, 1.65, 11, 350, 135, 1
