participantNumber, trialNum, TargetPresent, beta, seed, r, phi, respose
8, 117, 0, 1.7, 226, NaN, NaN, 0
8, 118, 1, 1.65, 15, 50, 135, 1
8, 119, 1, 1.7, 23, 100, 270, 1
8, 120, 1, 1.65, 11, 300, 270, 1
8, 121, 1, 1.6, 8, 100, 270, 0
8, 122, 1, 1.7, 19, 250, 90, 1
8, 123, 0, 1.7, 204, NaN, NaN, 0
8, 124, 1, 1.65, 16, 300, 225, 1
8, 125, 1, 1.65, 12, 400, 315, 0
8, 126, 0, 1.7, 229, NaN, NaN, 1
8, 127, 1, 1.7, 25, 100, 45, 1
8, 128, 1, 1.6, 9, 150, 0, 0
8, 129, 1, 1.65, 18, 200, 0, 1
8, 130, 1, 1.7, 21, 150, 135, 1
8, 131, 1, 1.6, 8, 50, 270, 1
8, 132, 1, 1.65, 17, 100, 270, 0
8, 133, 0, 1.65, 131, NaN, NaN, 0
8, 134, 0, 1.65, 173, NaN, NaN, 0
8, 135, 1, 1.7, 23, 150, 45, 1
8, 136, 1, 1.65, 16, 50, 225, 1
8, 137, 1, 1.65, 11, 200, 180, 1
8, 138, 1, 1.65, 15, 100, 270, 1
8, 139, 1, 1.65, 12, 100, 270, 1
8, 140, 1, 1.6, 9, 300, 270, 0
8, 141, 1, 1.6, 8, 350, 225, 0
8, 142, 0, 1.6, 28, NaN, NaN, 0
8, 143, 1, 1.7, 23, 150, 180, 1
8, 144, 1, 1.7, 24, 50, 0, 1
8, 145, 0, 1.7, 218, NaN, NaN, 0
8, 146, 1, 1.6, 5, 200, 180, 1
8, 147, 1, 1.6, 5, 200, 0, 0
8, 148, 0, 1.65, 187, NaN, NaN, 0
8, 149, 1, 1.65, 15, 100, 225, 1
8, 150, 0, 1.7, 283, NaN, NaN, 0
8, 151, 0, 1.65, 141, NaN, NaN, 0
8, 152, 0, 1.7, 216, NaN, NaN, 0
8, 153, 1, 1.65, 18, 400, 270, 1
8, 154, 1, 1.6, 6, 200, 45, 0
8, 155, 1, 1.65, 14, 400, 45, 0
8, 156, 1, 1.6, 9, 300, 180, 0
8, 157, 1, 1.65, 12, 50, 90, 1
8, 158, 1, 1.6, 3, 100, 90, 0
8, 159, 1, 1.65, 11, 150, 45, 1
8, 160, 0, 1.6, 80, NaN, NaN, 0
8, 161, 1, 1.65, 11, 250, 180, 1
8, 162, 1, 1.65, 14, 150, 135, -1
8, 163, 1, 1.7, 21, 150, 270, 1
8, 164, 1, 1.65, 15, 350, 180, 0
8, 165, 1, 1.65, 10, 350, 45, 0
8, 166, 1, 1.7, 19, 350, 90, 1
8, 167, 1, 1.7, 27, 400, 180, 0
8, 168, 0, 1.65, 133, NaN, NaN, 0
8, 169, 1, 1.7, 23, 150, 0, 1
8, 170, 1, 1.7, 25, 250, 180, 1
8, 171, 1, 1.6, 8, 350, 315, 0
8, 172, 0, 1.7, 215, NaN, NaN, 0
8, 173, 1, 1.6, 2, 100, 45, 1
8, 174, 1, 1.65, 12, 350, 225, 1
8, 175, 0, 1.6, 113, NaN, NaN, 0
8, 176, 1, 1.6, 7, 150, 135, 0
8, 177, 0, 1.6, 48, NaN, NaN, 0
8, 178, 1, 1.7, 20, 150, 225, 1
8, 179, 1, 1.6, 9, 150, 270, 0
8, 180, 1, 1.6, 8, 250, 90, 0
8, 181, 1, 1.6, 6, 300, 135, 0
8, 182, 1, 1.65, 17, 350, 90, 1
8, 183, 1, 1.65, 14, 300, 270, 0
8, 184, 1, 1.6, 9, 300, 225, 0
8, 185, 1, 1.65, 12, 200, 270, 0
8, 186, 1, 1.65, 15, 250, 90, 0
8, 187, 1, 1.65, 12, 350, 270, 1
8, 188, 0, 1.65, 190, NaN, NaN, 0
8, 189, 1, 1.6, 3, 250, 135, 0
8, 190, 1, 1.65, 13, 200, 270, 1
8, 191, 1, 1.6, 2, 50, 180, 1
8, 192, 1, 1.7, 26, 50, 180, 1
8, 193, 0, 1.7, 240, NaN, NaN, 0
8, 194, 1, 1.6, 9, 150, 45, 1
8, 195, 1, 1.65, 10, 350, 270, 0
8, 196, 1, 1.6, 9, 300, 45, 0
8, 197, 1, 1.6, 8, 300, 0, 0
8, 198, 1, 1.6, 1, 50, 0, 0
8, 199, 1, 1.6, 5, 250, 135, 0
8, 200, 1, 1.7, 26, 250, 0, 1
8, 201, 1, 1.6, 1, 300, 180, 0
8, 202, 1, 1.7, 20, 300, 135, 1
8, 203, 1, 1.65, 11, 150, 135, 1
8, 204, 1, 1.6, 4, 300, 225, 0
8, 205, 0, 1.65, 129, NaN, NaN, 0
8, 206, 1, 1.6, 6, 50, 315, 1
8, 207, 1, 1.7, 25, 250, 225, 1
8, 208, 1, 1.6, 5, 100, 180, 0
8, 209, 1, 1.65, 11, 200, 225, 1
8, 210, 1, 1.6, 7, 100, 0, 1
8, 211, 1, 1.65, 15, 50, 180, 1
8, 212, 1, 1.6, 3, 250, 180, 0
8, 213, 0, 1.6, 59, NaN, NaN, 0
8, 214, 1, 1.6, 6, 400, 315, 0
8, 215, 1, 1.7, 27, 50, 90, 1
8, 216, 1, 1.7, 26, 300, 225, 0
8, 217, 1, 1.7, 19, 250, 135, 1
8, 218, 1, 1.7, 22, 350, 315, 0
8, 219, 1, 1.6, 4, 250, 180, 1
8, 220, 1, 1.65, 10, 250, 270, 1
8, 221, 1, 1.7, 24, 200, 315, -1
8, 222, 1, 1.6, 5, 400, 135, 0
8, 223, 0, 1.6, 30, NaN, NaN, 0
8, 224, 1, 1.6, 8, 300, 45, 0
8, 225, 0, 1.7, 234, NaN, NaN, 0
8, 226, 1, 1.6, 5, 150, 0, 0
8, 227, 1, 1.65, 13, 200, 90, 1
8, 228, 1, 1.6, 6, 400, 0, 0
8, 229, 1, 1.65, 17, 300, 0, 0
8, 230, 0, 1.65, 194, NaN, NaN, 0
8, 231, 0, 1.7, 236, NaN, NaN, 0
8, 232, 1, 1.7, 22, 150, 90, 1
8, 233, 1, 1.6, 4, 100, 225, 0
8, 234, 1, 1.65, 12, 150, 315, 0
8, 235, 1, 1.7, 23, 300, 270, 1
8, 236, 0, 1.7, 276, NaN, NaN, 0
8, 237, 1, 1.7, 22, 300, 225, 1
8, 238, 1, 1.65, 16, 50, 180, 1
8, 239, 1, 1.6, 2, 350, 225, 0
8, 240, 1, 1.6, 2, 100, 225, 1
8, 241, 1, 1.6, 1, 150, 0, 0
8, 242, 1, 1.6, 8, 50, 90, 0
8, 243, 1, 1.7, 27, 150, 180, 1
8, 244, 1, 1.7, 19, 300, 135, 1
8, 245, 1, 1.6, 7, 50, 180, -1
8, 246, 1, 1.7, 25, 150, 225, 1
8, 247, 1, 1.65, 12, 350, 0, 0
8, 248, 1, 1.7, 20, 150, 90, 1
8, 249, 1, 1.65, 18, 350, 0, 0
8, 250, 1, 1.7, 24, 250, 225, -1
8, 251, 0, 1.7, 200, NaN, NaN, 0
8, 252, 1, 1.65, 10, 50, 45, 1
8, 253, 1, 1.65, 13, 150, 180, 1
8, 254, 1, 1.7, 22, 200, 135, 1
8, 255, 1, 1.6, 1, 250, 45, 0
8, 256, 1, 1.65, 13, 150, 225, 1
8, 257, 1, 1.7, 19, 400, 225, -1
8, 258, 0, 1.7, 250, NaN, NaN, 0
8, 259, 0, 1.6, 62, NaN, NaN, 0
8, 260, 1, 1.65, 17, 350, 315, 0
8, 261, 1, 1.65, 14, 400, 180, 0
8, 262, 1, 1.7, 27, 250, 180, 1
8, 263, 1, 1.65, 13, 350, 90, 0
8, 264, 1, 1.6, 9, 400, 225, 0
8, 265, 1, 1.6, 5, 300, 225, 0
8, 266, 1, 1.7, 25, 300, 135, 1
8, 267, 1, 1.7, 26, 300, 270, 0
8, 268, 1, 1.7, 25, 100, 270, 1
8, 269, 1, 1.6, 1, 100, 45, 0
8, 270, 1, 1.6, 4, 100, 135, 0
8, 271, 1, 1.65, 11, 150, 180, 1
8, 272, 1, 1.7, 22, 200, 90, 1
8, 273, 1, 1.7, 21, 300, 315, 0
8, 274, 1, 1.65, 15, 300, 45, 1
8, 275, 1, 1.7, 19, 250, 45, 1
8, 276, 1, 1.7, 21, 100, 180, 1
8, 277, 1, 1.7, 22, 250, 180, 1
8, 278, 0, 1.6, 29, NaN, NaN, 0
8, 279, 1, 1.65, 11, 200, 45, 0
8, 280, 1, 1.65, 17, 350, 225, 1
8, 281, 1, 1.6, 7, 50, 270, 1
8, 282, 1, 1.7, 26, 100, 0, 1
8, 283, 1, 1.65, 16, 200, 270, 1
8, 284, 1, 1.6, 8, 400, 135, 0
8, 285, 1, 1.7, 20, 250, 0, 0
8, 286, 1, 1.6, 2, 150, 315, 0
8, 287, 1, 1.7, 21, 350, 0, 0
8, 288, 0, 1.7, 205, NaN, NaN, 0
8, 289, 1, 1.65, 13, 300, 135, 0
8, 290, 1, 1.6, 6, 100, 270, 1
8, 291, 1, 1.6, 8, 300, 180, 0
8, 292, 0, 1.6, 88, NaN, NaN, 0
8, 293, 1, 1.7, 27, 350, 135, 1
8, 294, 1, 1.6, 7, 350, 45, 0
8, 295, 1, 1.7, 27, 400, 225, 1
8, 296, 1, 1.6, 5, 100, 90, 0
8, 297, 1, 1.7, 19, 350, 180, 1
8, 298, 1, 1.7, 21, 350, 315, 0
8, 299, 1, 1.6, 9, 150, 90, 0
8, 300, 1, 1.65, 10, 150, 0, 0
8, 301, 0, 1.6, 78, NaN, NaN, 0
8, 302, 1, 1.65, 13, 100, 135, 1
8, 303, 1, 1.7, 21, 400, 90, 1
8, 304, 1, 1.6, 5, 350, 225, 0
8, 305, 1, 1.6, 1, 150, 45, 0
8, 306, 1, 1.65, 16, 300, 180, 0
8, 307, 1, 1.7, 26, 200, 180, 1
8, 308, 1, 1.6, 8, 400, 225, 0
8, 309, 1, 1.7, 21, 350, 45, 1
8, 310, 1, 1.7, 24, 350, 315, 0
8, 311, 1, 1.65, 18, 250, 90, 1
8, 312, 1, 1.65, 10, 150, 135, 0
8, 313, 1, 1.6, 3, 400, 270, 0
8, 314, 0, 1.7, 225, NaN, NaN, 0
8, 315, 0, 1.6, 67, NaN, NaN, 0
8, 316, 1, 1.7, 19, 400, 315, 0
8, 317, 1, 1.7, 24, 250, 135, 1
8, 318, 0, 1.65, 167, NaN, NaN, 0
8, 319, 0, 1.7, 232, NaN, NaN, 0
8, 320, 1, 1.6, 5, 400, 45, 0
8, 321, 0, 1.6, 85, NaN, NaN, 0
8, 322, 1, 1.65, 13, 50, 135, 0
8, 323, 1, 1.65, 11, 150, 90, 1
8, 324, 1, 1.6, 1, 200, 0, 0
8, 325, 1, 1.6, 3, 100, 180, 0
8, 326, 0, 1.7, 268, NaN, NaN, 0
8, 327, 1, 1.7, 21, 400, 270, 0
8, 328, 1, 1.7, 25, 400, 180, 0
8, 329, 0, 1.6, 71, NaN, NaN, 0
8, 330, 1, 1.7, 21, 200, 270, 0
8, 331, 1, 1.6, 6, 150, 225, 0
8, 332, 1, 1.7, 22, 400, 0, 1
8, 333, 1, 1.6, 1, 200, 315, 0
8, 334, 1, 1.65, 12, 200, 0, 1
8, 335, 1, 1.6, 4, 250, 45, 0
8, 336, 1, 1.7, 22, 400, 270, 1
8, 337, 1, 1.7, 27, 200, 135, 1
8, 338, 1, 1.6, 9, 50, 270, 1
8, 339, 0, 1.7, 211, NaN, NaN, 0
8, 340, 0, 1.6, 53, NaN, NaN, 0
8, 341, 1, 1.7, 21, 400, 135, 0
8, 342, 0, 1.7, 275, NaN, NaN, 0
8, 343, 1, 1.7, 23, 300, 45, 1
8, 344, 1, 1.6, 2, 250, 0, 0
8, 345, 1, 1.65, 10, 350, 225, 0
8, 346, 1, 1.7, 27, 50, 135, 1
8, 347, 1, 1.6, 6, 50, 90, 1
8, 348, 1, 1.7, 25, 150, 315, 0
8, 349, 1, 1.7, 26, 350, 135, 1
8, 350, 1, 1.6, 2, 150, 0, 1
8, 351, 1, 1.6, 7, 400, 180, 0
8, 352, 1, 1.6, 8, 150, 180, 0
8, 353, 1, 1.7, 27, 250, 270, 1
8, 354, 1, 1.7, 27, 200, 45, 1
8, 355, 1, 1.65, 16, 350, 90, 0
8, 356, 0, 1.65, 174, NaN, NaN, 0
8, 357, 0, 1.65, 163, NaN, NaN, 0
8, 358, 1, 1.7, 25, 200, 270, 1
8, 359, 1, 1.6, 9, 150, 135, 0
8, 360, 1, 1.7, 21, 150, 315, 1
8, 361, 1, 1.6, 5, 300, 90, 0
8, 362, 1, 1.6, 5, 100, 45, 0
8, 363, 1, 1.65, 11, 350, 315, 0
8, 364, 1, 1.65, 12, 350, 45, 0
8, 365, 1, 1.65, 15, 400, 225, 0
8, 366, 0, 1.7, 227, NaN, NaN, 0
8, 367, 1, 1.7, 20, 400, 45, 0
8, 368, 1, 1.7, 23, 400, 0, 0
8, 369, 1, 1.7, 25, 50, 0, 1
8, 370, 1, 1.65, 13, 250, 90, 1
8, 371, 1, 1.65, 12, 150, 180, 0
8, 372, 1, 1.6, 3, 350, 135, 0
8, 373, 1, 1.65, 16, 100, 315, 1
8, 374, 1, 1.6, 8, 50, 45, 0
8, 375, 1, 1.65, 10, 300, 180, 0
8, 376, 0, 1.7, 217, NaN, NaN, 0
8, 377, 1, 1.65, 10, 300, 135, 0
8, 378, 0, 1.6, 79, NaN, NaN, 0
8, 379, 1, 1.6, 8, 200, 225, 1
8, 380, 1, 1.6, 8, 250, 135, 1
8, 381, 1, 1.65, 12, 50, 135, 1
8, 382, 1, 1.7, 19, 200, 90, 1
8, 383, 1, 1.65, 10, 200, 225, 1
8, 384, 1, 1.7, 20, 250, 315, 1
8, 385, 1, 1.6, 3, 300, 180, 0
8, 386, 1, 1.65, 14, 150, 180, 0
8, 387, 1, 1.65, 18, 100, 180, 1
8, 388, 1, 1.6, 2, 300, 45, 0
8, 389, 1, 1.65, 12, 400, 135, 0
8, 390, 1, 1.6, 6, 250, 0, 0
8, 391, 1, 1.65, 11, 100, 0, 0
8, 392, 1, 1.6, 9, 50, 315, 0
8, 393, 1, 1.6, 5, 250, 180, 0
8, 394, 1, 1.6, 2, 300, 270, 0
8, 395, 1, 1.65, 16, 100, 270, 1
8, 396, 1, 1.7, 23, 300, 225, 1
8, 397, 1, 1.65, 17, 250, 45, 0
8, 398, 1, 1.7, 26, 250, 315, 1
8, 399, 1, 1.6, 7, 250, 225, 0
8, 400, 1, 1.7, 27, 100, 90, 1
8, 401, 1, 1.6, 6, 50, 180, 1
8, 402, 1, 1.65, 15, 200, 225, 1
8, 403, 1, 1.65, 15, 50, 315, 0
8, 404, 1, 1.6, 7, 250, 90, 0
8, 405, 1, 1.6, 7, 400, 315, 0
8, 406, 1, 1.6, 2, 300, 90, 1
8, 407, 1, 1.6, 8, 400, 45, 0
8, 408, 1, 1.65, 12, 400, 0, 0
8, 409, 1, 1.7, 19, 100, 90, 1
8, 410, 0, 1.65, 180, NaN, NaN, 0
8, 411, 1, 1.7, 22, 100, 315, 1
8, 412, 0, 1.7, 252, NaN, NaN, 0
8, 413, 1, 1.7, 20, 300, 90, 1
8, 414, 1, 1.6, 1, 100, 225, 1
8, 415, 1, 1.6, 6, 400, 270, 0
8, 416, 1, 1.7, 24, 400, 90, 0
8, 417, 1, 1.6, 6, 200, 270, 0
8, 418, 1, 1.6, 7, 400, 45, 0
8, 419, 1, 1.65, 10, 150, 45, 0
8, 420, 1, 1.7, 26, 250, 225, 1
8, 421, 1, 1.7, 22, 350, 180, 1
8, 422, 1, 1.65, 18, 350, 225, 1
8, 423, 1, 1.65, 13, 150, 270, 1
8, 424, 1, 1.7, 20, 300, 225, 1
8, 425, 1, 1.6, 4, 250, 270, 0
8, 426, 1, 1.65, 10, 250, 225, 1
8, 427, 1, 1.6, 1, 250, 225, 0
8, 428, 1, 1.7, 21, 250, 315, 1
8, 429, 1, 1.7, 23, 250, 180, 1
8, 430, 1, 1.65, 17, 150, 315, 0
8, 431, 1, 1.7, 24, 350, 45, 1
8, 432, 1, 1.65, 10, 400, 0, 0
8, 433, 1, 1.6, 6, 200, 90, 0
8, 434, 1, 1.7, 23, 350, 225, 0
8, 435, 1, 1.65, 18, 250, 45, 1
8, 436, 1, 1.6, 6, 150, 90, 0
8, 437, 1, 1.6, 1, 100, 0, 0
8, 438, 1, 1.65, 17, 200, 180, 0
8, 439, 1, 1.65, 11, 100, 135, 1
8, 440, 1, 1.6, 9, 100, 225, 1
8, 441, 1, 1.7, 26, 350, 180, 1
8, 442, 0, 1.6, 82, NaN, NaN, 0
8, 443, 1, 1.7, 23, 100, 315, 1
8, 444, 0, 1.7, 228, NaN, NaN, 0
8, 445, 1, 1.6, 1, 400, 270, 0
8, 446, 1, 1.65, 14, 300, 45, 0
8, 447, 0, 1.6, 108, NaN, NaN, 0
8, 448, 1, 1.6, 4, 200, 180, 0
8, 449, 1, 1.6, 2, 150, 270, 0
8, 450, 1, 1.65, 12, 150, 270, 1
8, 451, 1, 1.7, 19, 150, 135, 1
8, 452, 1, 1.65, 13, 50, 225, 1
8, 453, 1, 1.7, 21, 150, 0, 1
8, 454, 1, 1.6, 8, 250, 225, 1
8, 455, 1, 1.7, 23, 150, 90, 1
8, 456, 1, 1.65, 13, 250, 225, 0
8, 457, 1, 1.7, 20, 200, 270, 1
8, 458, 1, 1.65, 17, 350, 180, 0
8, 459, 1, 1.65, 18, 50, 45, 1
8, 460, 1, 1.6, 8, 200, 180, 0
8, 461, 1, 1.65, 18, 300, 45, 1
8, 462, 1, 1.65, 12, 250, 0, 1
8, 463, 1, 1.7, 26, 350, 315, 0
8, 464, 1, 1.65, 18, 400, 180, 0
8, 465, 1, 1.65, 13, 350, 225, 0
8, 466, 0, 1.65, 184, NaN, NaN, 0
8, 467, 1, 1.65, 18, 250, 270, 1
8, 468, 1, 1.7, 21, 250, 135, 1
8, 469, 1, 1.65, 11, 400, 225, 0
8, 470, 1, 1.65, 15, 350, 90, 0
8, 471, 1, 1.7, 20, 100, 45, 1
8, 472, 0, 1.65, 143, NaN, NaN, 0
8, 473, 1, 1.6, 4, 250, 315, 0
8, 474, 1, 1.65, 18, 300, 225, 1
8, 475, 1, 1.6, 9, 50, 225, 1
8, 476, 1, 1.7, 19, 300, 0, 0
8, 477, 1, 1.7, 26, 300, 315, 1
8, 478, 1, 1.65, 18, 50, 270, 1
8, 479, 1, 1.6, 9, 300, 90, 0
8, 480, 1, 1.7, 20, 300, 315, 1
8, 481, 1, 1.7, 26, 200, 315, 1
8, 482, 1, 1.7, 25, 300, 225, 0
8, 483, 1, 1.7, 20, 100, 225, 1
8, 484, 1, 1.6, 5, 400, 315, 0
8, 485, 1, 1.65, 15, 150, 135, 1
8, 486, 1, 1.6, 9, 250, 45, 0
8, 487, 1, 1.7, 26, 350, 45, 0
8, 488, 1, 1.7, 26, 150, 270, 1
8, 489, 1, 1.6, 5, 100, 315, 0
8, 490, 1, 1.6, 5, 50, 0, 0
8, 491, 1, 1.65, 12, 300, 135, 1
8, 492, 1, 1.7, 23, 50, 90, 1
8, 493, 1, 1.6, 1, 400, 315, 0
8, 494, 1, 1.6, 6, 300, 90, 0
8, 495, 1, 1.7, 22, 400, 45, 1
8, 496, 0, 1.7, 281, NaN, NaN, 0
8, 497, 1, 1.7, 19, 200, 180, 1
8, 498, 1, 1.6, 4, 350, 135, 0
8, 499, 1, 1.6, 3, 200, 180, 0
8, 500, 0, 1.7, 220, NaN, NaN, 0
8, 501, 1, 1.7, 27, 200, 0, 1
8, 502, 1, 1.7, 21, 250, 270, 1
8, 503, 1, 1.7, 25, 250, 45, 1
8, 504, 0, 1.7, 267, NaN, NaN, 0
8, 505, 1, 1.65, 13, 150, 0, 1
8, 506, 0, 1.7, 202, NaN, NaN, 0
8, 507, 0, 1.65, 150, NaN, NaN, 0
8, 508, 1, 1.7, 21, 250, 225, 0
8, 509, 1, 1.7, 25, 50, 45, 1
8, 510, 1, 1.65, 10, 250, 135, 0
8, 511, 1, 1.65, 18, 100, 135, 1
8, 512, 1, 1.6, 7, 250, 270, 0
8, 513, 1, 1.6, 9, 200, 135, 0
8, 514, 1, 1.7, 19, 50, 180, 1
8, 515, 0, 1.65, 179, NaN, NaN, 0
8, 516, 0, 1.6, 57, NaN, NaN, 0
8, 517, 1, 1.65, 12, 300, 0, 0
8, 518, 0, 1.6, 77, NaN, NaN, 0
8, 519, 1, 1.65, 13, 200, 135, 1
8, 520, 1, 1.65, 15, 50, 45, 0
8, 521, 1, 1.65, 15, 250, 315, 0
8, 522, 1, 1.65, 10, 300, 0, 0
8, 523, 1, 1.7, 27, 300, 180, 1
8, 524, 1, 1.65, 16, 100, 0, 0
8, 525, 0, 1.6, 64, NaN, NaN, 0
8, 526, 1, 1.65, 18, 250, 135, 0
8, 527, 1, 1.7, 26, 200, 225, 1
8, 528, 0, 1.6, 39, NaN, NaN, 0
8, 529, 1, 1.7, 23, 200, 315, 0
8, 530, 1, 1.6, 5, 250, 270, 0
8, 531, 1, 1.7, 19, 300, 90, 1
8, 532, 1, 1.7, 20, 50, 135, 1
8, 533, 1, 1.65, 14, 350, 0, 0
8, 534, 1, 1.6, 3, 300, 135, 0
8, 535, 1, 1.7, 27, 300, 0, 0
8, 536, 1, 1.65, 13, 50, 180, 1
8, 537, 1, 1.7, 22, 50, 315, 1
8, 538, 1, 1.7, 27, 250, 315, 1
8, 539, 1, 1.6, 4, 200, 315, 1
8, 540, 1, 1.6, 3, 150, 135, 0
8, 541, 0, 1.7, 282, NaN, NaN, 0
8, 542, 1, 1.65, 12, 150, 225, 1
8, 543, 1, 1.7, 27, 300, 225, 1
8, 544, 1, 1.65, 14, 350, 90, 0
8, 545, 1, 1.6, 3, 50, 90, 0
8, 546, 1, 1.7, 25, 400, 270, 1
8, 547, 1, 1.65, 12, 350, 315, 0
8, 548, 1, 1.65, 10, 200, 90, 1
8, 549, 1, 1.7, 19, 250, 225, 1
8, 550, 1, 1.6, 5, 400, 225, 0
8, 551, 1, 1.7, 27, 400, 270, 1
