Data properties:
 
Recording date: 10/1/2008
Recording time : 11:43:14:856 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM12
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
8	None	-1600	-1200
28	None	-1600	-1200
48	None	-1600	-1200
68	None	-1600	-1200
88	Both	905	500
108	Both	899	508
128	Both	903	504
148	Both	902	485
167	Both	897	514
187	Both	934	504
207	Both	920	451
227	Both	888	512
247	LeftOnly	893	453
267	Both	909	529
287	Both	909	498
307	Both	786	634
327	Both	800	641
347	Both	779	654
367	Both	800	643
387	Both	793	651
407	Both	792	654
427	Both	792	645
446	Both	824	632
466	Both	825	613
486	Both	815	616
506	Both	814	605
526	Both	819	619
546	None	-1600	-1200
566	None	-1600	-1200
586	None	-1600	-1200
606	None	-1600	-1200
626	None	-1600	-1200
646	None	-1600	-1200
666	None	-1600	-1200
686	Both	898	662
706	Both	929	690
726	Both	929	702
746	Both	902	734
765	Both	921	786
785	Both	1216	1256
805	Both	1485	1684
825	Both	1764	1997
845	Both	1970	2227
865	Both	1928	2234
885	Both	1901	2224
905	Both	1882	2250
925	Both	1874	2287
945	Both	1891	2316
965	Both	1821	2310
985	Both	1788	2332
1005	Both	1830	2438
1025	RightOnly	1608	2284
1045	RightOnly	1207	2351
1065	None	-1600	-1200
1084	None	-1600	-1200
1104	None	-1600	-1200
1124	None	-1600	-1200
1144	None	-1600	-1200
1164	None	-1600	-1200
1184	Both	1354	1915
1204	Both	1471	1711
1224	Both	1406	1704
1244	Both	1451	1686
1264	Both	1425	1792
1284	Both	1440	1802
1304	Both	1431	1807
1324	Both	1493	2095
1344	LeftOnly	1724	2606
1364	None	-1600	-1200
1384	LeftOnly	681	2783
1403	LeftOnly	693	2760
1423	LeftOnly	1838	2829
1443	LeftOnly	685	2759
1463	None	-1600	-1200
1483	LeftOnly	1871	2832
1503	LeftOnly	1781	2798
1523	LeftOnly	668	2794
1543	LeftOnly	1801	2790
1563	None	-1600	-1200
1583	LeftOnly	1791	2800
1603	LeftOnly	1802	2823
1623	LeftOnly	1472	2509
1643	LeftOnly	1638	2656
1663	LeftOnly	1538	2563
1683	LeftOnly	1864	2522
1703	LeftOnly	1620	2636
1722	LeftOnly	1620	2611
1742	LeftOnly	1635	2591
1762	LeftOnly	1592	2568
1782	LeftOnly	1632	2623
1802	LeftOnly	1585	2603
1822	LeftOnly	1813	2598
1842	LeftOnly	1720	2566
1862	None	-1600	-1200
1882	LeftOnly	1655	2676
1902	LeftOnly	1633	2635
1922	None	-1600	-1200
1942	LeftOnly	1647	2642
1962	None	-1600	-1200
1982	LeftOnly	1649	2622
2002	LeftOnly	1799	2568
2022	LeftOnly	1650	2593
2041	LeftOnly	1868	2524
2061	LeftOnly	1640	2622
2081	LeftOnly	1649	2651
2101	LeftOnly	1640	2585
2121	Both	1385	2424
2141	LeftOnly	1543	2435
2161	LeftOnly	1504	2418
2181	LeftOnly	1566	2441
2201	Both	1448	2474
2221	LeftOnly	1513	2416
2241	LeftOnly	1527	2432
2261	Both	924	2463
2281	Both	1419	2480
2301	LeftOnly	1566	2472
2321	None	-1600	-1200
2341	LeftOnly	1564	2481
2360	LeftOnly	1548	2487
2380	LeftOnly	1544	2484
2400	LeftOnly	1559	2490
2420	LeftOnly	1545	2497
2440	LeftOnly	1542	2486
2460	LeftOnly	1522	2497
2480	None	-1600	-1200
2500	LeftOnly	1504	2439
