Data properties:
 
Recording date: 9/10/2008
Recording time : 11:47:06:000 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC10
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
19	None	-1600	-1200
39	None	-1600	-1200
59	Both	896	409
79	Both	886	447
99	Both	890	440
119	Both	895	424
139	Both	906	442
159	Both	917	414
179	Both	879	448
199	Both	912	383
219	Both	899	474
239	Both	919	446
259	Both	914	409
278	Both	843	482
298	Both	778	556
318	Both	762	610
338	Both	787	539
358	Both	792	566
378	Both	790	550
398	Both	762	529
418	Both	782	544
438	Both	748	569
458	Both	782	546
478	Both	777	585
498	Both	762	622
518	Both	791	597
538	Both	747	590
558	Both	743	585
578	Both	771	585
598	Both	760	606
617	Both	800	576
637	Both	771	605
657	Both	783	575
677	Both	780	607
697	Both	772	583
717	Both	764	579
737	Both	764	554
757	Both	764	561
777	Both	800	585
797	Both	804	549
817	Both	802	557
837	Both	789	593
857	Both	783	577
877	Both	828	564
897	Both	789	546
916	Both	807	561
936	Both	816	559
956	Both	787	576
976	Both	809	568
996	Both	833	562
1016	Both	799	563
1036	Both	810	575
1056	Both	795	565
1076	Both	807	575
1096	Both	771	549
1116	Both	796	555
1136	Both	787	586
1156	Both	760	637
1176	Both	743	596
1196	Both	782	560
1216	Both	746	550
1235	Both	771	581
1255	Both	809	590
1275	Both	783	569
1295	Both	787	600
1315	Both	768	563
1335	Both	780	573
1355	Both	788	582
1375	Both	784	610
1395	Both	784	604
1415	LeftOnly	751	506
1435	Both	742	599
1455	Both	818	609
1475	LeftOnly	794	626
1495	Both	775	575
1515	Both	813	555
1535	Both	783	578
1554	Both	789	575
1574	Both	773	557
1594	Both	795	556
1614	Both	774	588
1634	Both	798	545
1654	LeftOnly	804	617
1674	Both	759	541
1694	Both	786	558
1714	Both	762	561
1734	Both	769	567
1754	Both	791	528
1774	Both	784	540
1794	Both	777	528
1814	Both	797	535
1834	Both	778	544
1854	Both	793	538
1873	Both	762	545
1893	Both	791	574
1913	Both	764	565
1933	Both	789	552
1953	Both	782	557
1973	Both	801	553
1993	Both	796	544
2013	Both	796	573
2033	Both	766	540
2053	Both	806	563
2073	Both	803	578
2093	Both	786	579
2113	LeftOnly	798	596
2133	Both	806	586
2153	Both	788	601
2173	Both	797	593
2192	Both	795	592
2212	Both	780	571
2232	Both	795	580
2252	Both	805	601
2272	Both	809	598
2292	Both	798	578
2312	Both	763	590
2332	Both	782	576
2352	Both	783	577
2372	Both	758	559
2392	Both	775	586
2412	Both	789	575
2432	Both	758	580
2452	Both	768	605
2472	Both	763	611
2492	Both	752	569
2511	Both	776	565
2531	Both	762	556
2551	Both	779	575
2571	Both	770	588
2591	Both	756	550
2611	Both	763	610
2631	Both	801	583
2651	Both	760	600
2671	Both	768	605
2691	Both	800	577
2711	Both	780	613
2731	Both	796	605
2751	Both	789	574
2771	Both	821	554
2791	Both	803	548
2811	Both	773	553
2830	Both	776	552
2850	Both	781	561
2870	Both	764	588
2890	Both	794	559
2910	Both	799	591
2930	Both	785	573
2950	Both	778	611
2970	Both	759	575
2990	Both	777	550
3010	Both	775	571
3030	Both	761	585
3050	Both	778	553
3070	Both	754	601
3090	Both	782	566
3110	Both	784	566
3130	Both	770	553
3149	Both	787	566
3169	Both	675	454
3189	Both	710	425
3209	Both	722	472
3229	Both	726	512
3249	Both	722	508
3269	Both	697	473
3289	Both	700	477
3309	Both	666	439
3329	Both	708	502
3349	Both	700	474
3369	Both	703	486
3389	Both	679	476
3409	Both	683	489
3429	Both	704	504
3449	Both	714	466
3468	Both	705	553
3488	Both	671	466
3508	Both	705	522
3528	Both	735	503
3548	Both	702	495
3568	Both	705	490
3588	Both	703	518
3608	Both	687	539
3628	Both	698	477
3648	Both	704	487
3668	Both	723	489
3688	Both	708	496
3708	Both	716	488
3728	Both	699	502
3748	Both	696	467
3767	Both	709	483
3787	Both	691	503
3807	Both	759	535
3827	Both	774	551
3847	Both	786	614
3867	Both	776	562
3887	Both	786	570
3907	Both	784	525
3927	Both	778	555
3947	Both	792	538
3967	Both	772	538
3987	Both	800	558
4007	Both	787	618
4027	Both	767	599
4047	Both	758	595
4067	Both	767	614
4086	Both	779	574
4106	Both	823	596
4126	Both	780	574
4146	Both	773	609
4166	Both	794	577
4186	Both	781	584
4206	Both	778	557
4226	Both	806	568
4246	Both	799	588
4266	Both	789	551
4286	Both	777	616
4306	Both	781	574
4326	Both	779	563
4346	Both	803	563
4365	Both	779	542
4386	Both	782	538
4406	Both	794	545
4425	Both	786	546
4445	Both	781	557
4465	Both	811	555
4485	Both	770	559
4505	Both	794	526
4525	Both	763	534
4545	Both	803	537
4565	Both	793	594
4585	Both	776	567
4605	Both	771	550
4625	Both	780	540
4645	Both	781	550
4665	Both	802	592
4685	Both	800	626
4705	Both	793	596
4724	Both	804	567
4744	Both	792	573
4764	Both	789	568
4784	Both	817	568
4804	Both	807	561
4824	Both	803	570
4844	Both	793	575
4864	Both	815	586
4884	Both	792	579
4904	Both	759	596
4924	Both	776	591
4944	Both	769	607
4964	Both	765	573
4984	Both	774	603
5004	Both	779	566
5024	Both	789	617
5043	Both	772	620
5063	Both	760	569
5083	Both	776	557
5103	Both	762	606
5123	Both	768	589
5143	Both	781	590
5163	Both	786	580
5183	Both	801	536
5203	Both	806	593
5223	Both	779	558
5243	Both	784	579
5263	Both	799	587
5283	Both	758	578
5303	Both	763	580
5322	Both	779	578
5342	Both	786	577
5362	Both	769	567
5382	Both	791	600
5402	Both	792	538
5422	Both	781	619
5442	Both	791	595
5462	Both	785	581
5482	Both	788	617
5502	Both	798	571
5522	Both	789	611
5542	Both	781	579
5562	Both	779	575
5582	Both	775	585
5602	Both	811	607
5622	Both	795	613
5641	Both	791	546
5661	Both	792	604
5681	Both	780	608
5701	Both	790	590
5721	Both	792	600
5741	Both	800	595
5761	Both	805	512
5781	Both	831	569
5801	Both	787	637
5821	Both	782	629
5841	Both	792	605
5861	Both	812	613
5881	Both	789	599
5901	Both	783	617
5921	Both	796	578
5941	Both	802	646
5961	Both	800	588
5981	Both	778	595
6000	Both	779	628
6020	Both	782	613
6040	Both	809	590
6060	Both	778	628
6080	Both	792	637
6100	Both	798	617
6120	Both	785	637
6140	Both	786	622
6160	Both	772	626
6180	Both	767	605
6200	Both	798	653
6220	Both	780	599
6240	Both	809	595
6260	Both	784	599
6279	Both	801	612
6299	Both	757	590
6319	Both	792	594
6339	Both	817	601
6359	Both	744	583
6379	Both	733	523
6399	Both	705	536
6419	Both	706	557
6439	RightOnly	699	540
6459	Both	717	495
6479	Both	729	547
6499	Both	725	557
6519	Both	733	535
6539	Both	722	527
6559	Both	717	504
6579	Both	715	531
6598	Both	730	515
6618	Both	720	504
6638	Both	724	528
6658	Both	748	539
6678	Both	730	498
6698	Both	728	504
6718	Both	740	512
6738	Both	728	508
6758	Both	727	503
6778	Both	740	544
6798	Both	737	498
6818	Both	720	556
6838	Both	737	515
6858	Both	729	532
6878	Both	724	574
6898	Both	744	544
6917	Both	755	529
6937	Both	792	566
6957	Both	786	556
6977	Both	820	510
6997	Both	761	547
7017	Both	802	568
7037	Both	788	588
7057	Both	760	575
7077	Both	780	574
7097	Both	772	599
7117	Both	774	605
7137	Both	793	593
7157	Both	778	576
7177	Both	773	541
7197	Both	785	581
7217	Both	774	560
7236	Both	765	593
7256	Both	786	600
7276	Both	764	607
7296	Both	771	603
7316	Both	737	626
7336	Both	797	588
7356	Both	736	597
7376	Both	744	601
7396	Both	775	576
7416	Both	776	630
7436	Both	747	612
7456	Both	788	611
7476	Both	786	589
7496	Both	786	611
7516	Both	787	555
7536	Both	796	563
7555	Both	782	580
7575	Both	787	596
7595	Both	780	642
7615	Both	793	632
7635	Both	789	651
7655	Both	791	637
7675	Both	799	598
7695	Both	809	629
7715	Both	811	614
7735	Both	808	592
7755	Both	810	576
7775	Both	832	563
7795	Both	768	578
7815	Both	787	574
7835	Both	791	553
7854	Both	789	608
7874	Both	784	567
7894	Both	766	616
7914	Both	796	606
7934	Both	788	597
7954	Both	763	595
7974	Both	780	611
7994	Both	790	628
8014	Both	784	616
8034	Both	758	578
8054	Both	783	570
8074	Both	776	565
8094	Both	761	598
8114	Both	784	621
8134	Both	799	598
8154	Both	785	591
8173	Both	793	600
8193	Both	787	611
8213	Both	788	614
8233	Both	776	613
8253	Both	777	605
8273	Both	798	580
8293	Both	804	597
8313	Both	809	614
8333	Both	803	567
8353	Both	796	557
8373	Both	776	620
8393	Both	785	563
8413	Both	774	591
8433	Both	812	591
8453	Both	802	569
8473	Both	796	568
8493	Both	801	518
8512	Both	789	597
8532	Both	797	609
8552	Both	801	606
8572	Both	770	587
8592	Both	783	577
8612	Both	783	611
8632	Both	784	603
8652	Both	794	609
8672	Both	775	588
8692	Both	804	611
8712	Both	756	583
8732	Both	788	544
8752	Both	776	614
8772	Both	794	584
8792	Both	738	575
8811	Both	756	602
8831	Both	781	626
8851	Both	787	611
8871	Both	782	600
8891	Both	787	625
8911	Both	775	596
8931	Both	803	535
8951	Both	755	621
8971	Both	772	572
8991	Both	778	626
9011	Both	803	536
9031	Both	771	586
9051	RightOnly	685	575
9071	Both	763	615
9091	Both	788	575
9111	Both	774	555
9131	Both	793	562
9151	Both	773	558
9170	Both	784	588
9190	Both	794	567
9210	Both	774	550
9230	Both	804	546
9250	Both	794	552
9270	Both	792	554
9290	Both	790	518
9310	Both	794	528
9330	Both	801	538
9350	Both	788	533
9370	Both	797	548
9390	Both	792	641
9410	Both	802	614
9430	Both	796	575
9449	Both	780	590
9469	Both	820	561
9489	Both	787	621
9509	Both	782	644
9529	Both	786	577
9549	Both	808	558
9569	Both	773	575
9589	Both	773	566
9609	Both	771	651
9629	Both	792	632
9649	Both	779	567
9669	Both	789	596
9689	Both	759	581
9709	Both	788	556
9729	Both	766	582
9749	Both	782	624
9769	Both	751	544
9788	Both	754	602
9808	Both	779	552
9828	Both	783	586
9848	Both	809	520
9868	Both	788	598
9888	Both	773	582
9908	Both	797	533
9928	Both	792	574
9948	Both	754	584
9968	Both	753	576
9988	Both	757	586
10008	Both	783	615
10028	Both	763	557
10048	Both	798	577
10068	Both	807	585
10087	Both	788	577
10108	Both	809	556
