Data properties:
 
Recording date: 9/9/2008
Recording time : 9:42:23:958 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC6
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	716	140	800	573
2	2091	179	811	589
3	3208	160	808	554
4	3886	120	795	599
5	4922	120	819	594
6	5401	100	804	578
7	5600	179	824	579
8	6378	120	818	595
9	6876	100	807	610
10	7295	120	802	582
11	7534	140	802	560
12	8930	100	798	583
13	9169	160	797	532
14	10146	199	788	562
15	10405	100	813	559
16	10644	100	801	585
17	12598	100	798	590
18	13276	100	786	595
19	13395	239	795	579
20	13655	100	790	595
21	14652	140	812	604
22	15828	100	802	607
23	16486	140	801	565
24	17164	120	797	533
25	17463	120	793	569
26	17861	159	802	554
27	18041	100	807	589
28	18160	100	802	597
29	18679	140	803	562
30	19855	179	789	532
31	20932	139	804	561
32	21111	159	787	538
33	22806	100	816	582
34	23224	120	793	582
35	24042	100	796	561
36	25537	100	809	565
37	25716	100	795	577
38	25836	100	804	583
39	25956	100	821	589
40	26355	199	805	585
41	26673	100	801	577
42	27072	100	801	582
43	27491	259	800	557
44	27890	239	804	559
45	29365	100	795	551
46	30103	100	805	573
47	33133	100	811	577
48	43301	140	832	610
49	46590	120	796	534
50	50538	139	798	557
51	51056	120	816	579
52	54306	100	806	544
53	55004	100	836	578
54	59808	160	815	587
55	61503	100	823	539
56	65092	120	832	584
57	67724	120	834	551
58	72608	179	824	605
59	72947	120	817	573
60	76595	100	807	596
61	77692	100	821	562
62	78988	100	821	605
63	79686	100	817	597
64	81460	100	792	573
65	81839	199	800	567
66	82537	219	808	585
67	87142	120	821	611
68	88418	120	806	605
69	89116	160	805	562
70	89794	100	820	564
71	90173	140	801	562
72	90352	199	799	570
73	90950	239	795	571
74	91708	120	812	582
75	92146	100	806	570
76	92286	140	804	565
77	92445	100	806	584
78	93083	100	830	592
79	94499	100	816	579
80	94818	319	812	597
81	95516	140	816	593
82	95874	100	808	591
83	96114	239	805	571
84	97589	120	793	582
85	99104	139	809	597
86	99862	159	797	608
87	100859	120	792	591
88	101995	120	805	588
89	102135	140	805	602
90	102294	100	810	611
91	103989	139	808	597
92	105683	199	798	594
93	108295	100	805	574
94	108734	120	805	560
95	109192	100	799	650
96	109372	159	799	645
97	109770	100	800	623
98	109970	100	806	600
99	112402	120	812	597
100	112881	100	817	579
101	113479	100	813	595
102	113638	139	816	593
103	114555	100	835	610
104	114715	120	829	611
105	115373	199	819	598
106	115871	199	826	609
107	117287	100	824	620
108	117426	100	831	615
109	117765	120	809	608
110	118543	160	865	623
111	119300	199	838	609
112	121155	120	842	655
113	129528	100	862	634
114	130585	120	855	647
115	133535	120	816	603
116	134253	100	821	605
117	136227	239	815	658
118	136626	140	817	648
119	138719	120	831	661
120	139018	139	821	626
121	139576	120	812	612
122	139875	100	804	625
123	140553	140	828	613
124	140752	100	816	592
125	142108	120	821	608
126	142347	120	797	612
127	142487	100	817	615
128	144401	140	831	597
129	144580	179	835	585
130	144839	120	834	600
131	145816	199	833	590
132	146036	140	841	584
133	146773	120	838	581
134	148069	140	826	620
135	148289	120	836	614
136	149565	120	822	585
137	149904	100	822	587
138	150203	140	822	594
139	150561	120	838	591
140	150900	120	834	587
141	151120	160	833	611
142	151897	120	821	590
143	152495	159	826	559
144	153711	100	838	617
145	154369	159	828	594
146	155665	100	824	607
147	156323	100	818	649
148	156463	100	821	621
149	156782	100	851	641
150	159453	100	838	589
151	160430	100	835	612
152	160849	100	864	602
153	162643	100	837	587
154	166810	100	858	576
155	168425	279	859	591
156	169242	100	856	590
157	170080	239	851	573
158	170837	120	846	628
159	171037	140	853	632
160	172612	100	847	638
161	172891	100	847	631
162	173688	100	864	632
163	173927	100	862	620
164	175383	120	853	635
165	176380	120	868	605
166	176758	140	871	593
167	177975	120	845	655
168	178852	100	842	603
169	179031	100	814	623
170	180467	100	797	613
171	180586	140	802	604
172	180746	140	786	615
173	181563	120	827	659
174	181882	120	799	664
175	182979	100	807	625
176	183218	159	796	616
177	183976	120	793	576
178	184215	120	791	603
179	185890	160	811	605
180	186248	159	812	599
181	186607	100	819	594
182	188342	100	805	697
183	188900	140	812	616
184	189119	100	802	602
185	189458	100	807	614
186	190475	159	812	602
187	192210	100	803	617
188	193785	159	833	612
189	194562	100	838	593
190	195340	100	845	667
191	195738	100	838	650
192	198310	120	853	573
193	199028	100	827	555
194	199925	100	841	569
195	200085	100	825	563
196	203932	160	828	635
197	209116	159	850	621
198	209335	120	847	598
199	209515	100	842	625
200	211688	100	849	556
201	212386	100	850	590
202	213084	139	857	551
203	215077	100	862	580
204	215755	140	834	588
205	217589	100	821	613
206	218287	100	828	600
207	218526	100	819	616
208	218945	120	829	626
209	219164	160	846	623
210	219663	100	835	637
211	220699	140	840	591
212	220899	180	835	552
213	222474	100	816	575
214	223271	100	848	589
215	223790	159	838	591
216	224886	120	829	553
217	225305	100	818	563
218	228136	120	825	598
219	228654	100	816	585
220	228814	120	814	574
221	229252	159	818	595
222	229890	139	826	583
223	231027	100	833	591
224	235273	160	827	566
225	235911	100	841	630
226	237108	100	803	662
227	237247	100	810	646
228	238643	179	838	565
229	242211	120	823	550
230	243507	100	837	577
231	246179	100	857	606
232	246398	140	866	592
233	247754	120	840	571
234	248332	139	819	589
235	250705	100	811	600
236	252439	100	817	584
237	256646	120	823	576
238	257084	120	828	577
239	259636	120	831	542
240	259776	100	832	553
241	261391	140	818	569
242	264581	120	817	530
243	268708	140	830	604
244	269166	120	806	557
245	269445	160	801	549
246	269844	100	818	546
247	270183	159	806	554
248	270382	140	804	558
249	270761	120	814	546
250	270901	139	816	534
251	275985	179	795	568
252	277679	120	788	536
253	281766	100	839	627
254	282225	100	783	636
255	282444	120	807	597
256	282883	100	797	587
257	283142	160	804	610
258	283321	140	801	611
259	285494	219	824	655
260	286073	120	811	586
261	286551	219	795	618
262	287608	140	802	610
263	288904	100	803	575
264	289263	100	808	578
265	289402	120	802	561
266	289721	120	803	568
267	290040	120	804	575
268	290259	219	805	560
269	290598	120	814	573
270	290838	159	804	563
271	291575	100	787	569
272	293868	100	812	615
273	294047	120	800	618
274	294825	100	798	609
275	295204	239	808	599
276	296101	160	811	586
277	296360	120	814	580
278	298693	100	789	606
279	299590	120	813	604
280	300507	100	787	585
281	300706	120	794	581
282	301025	100	802	546
283	301165	199	792	586
284	302720	120	788	553
285	303597	179	802	582
286	304295	100	797	588
287	306508	100	817	630
288	307664	100	816	600
289	308143	100	805	621
290	310655	100	815	588
291	310894	119	803	616
292	311313	120	799	587
293	312250	100	802	567
294	314483	139	824	573
295	314662	100	812	594
296	316257	239	800	557
297	317194	100	806	566
298	318271	159	816	566
299	318769	100	850	600
300	325807	159	829	575
301	325986	100	823	563
302	326285	100	834	567
303	326724	120	807	571
304	327143	159	824	580
305	327860	140	821	591
306	328498	100	821	577
307	332326	100	820	577
308	333104	159	847	579
309	333463	120	852	590
310	335118	219	819	581
311	335516	100	831	572
312	336035	139	821	579
313	336633	100	831	572
314	338028	279	793	577
315	338347	120	792	592
316	339942	100	807	573
317	342016	139	829	571
318	342215	100	829	595
319	342375	239	839	581
320	343212	120	801	596
321	346561	120	831	661
322	347299	140	822	572
323	347837	100	826	570
324	351745	119	821	580
325	352183	100	823	576
326	352483	279	821	584
327	354476	159	801	610
328	356231	120	805	573
329	356570	120	811	658
330	356988	179	802	594
331	359181	100	819	617
332	362371	100	839	541
333	365302	120	829	556
334	367515	179	807	536
335	368432	100	797	540
336	369289	100	799	583
337	370904	100	802	557
