Data properties:
 
Recording date: 9/18/2008
Recording time : 14:43:43:640 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY5
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
0	None	-1600	-1200
21	None	-1600	-1200
40	None	-1600	-1200
60	None	-1600	-1200
80	Both	738	635
100	Both	749	682
120	Both	747	664
140	Both	736	659
160	Both	751	656
180	Both	743	668
200	Both	745	667
220	Both	774	616
240	Both	772	582
260	Both	797	596
279	Both	793	598
299	Both	784	593
319	Both	786	587
339	Both	805	594
359	Both	788	604
379	Both	786	565
399	Both	786	581
419	Both	789	559
439	Both	798	560
459	Both	817	568
479	Both	817	577
499	Both	797	586
519	Both	809	589
539	Both	792	559
559	Both	787	556
579	Both	787	575
598	Both	784	582
618	Both	789	575
638	Both	767	554
658	Both	788	546
678	Both	783	546
698	Both	781	535
718	Both	772	562
738	Both	777	574
758	Both	791	579
778	Both	774	578
798	Both	787	632
818	Both	796	614
838	Both	788	595
858	Both	783	591
878	Both	785	575
898	Both	797	572
917	Both	783	592
937	Both	786	593
957	Both	787	585
977	Both	796	609
997	Both	790	588
1017	Both	798	607
1037	Both	809	620
1057	Both	797	597
1077	Both	814	604
1097	Both	821	587
1117	Both	818	617
1137	Both	814	605
1157	Both	816	605
1177	Both	791	577
1197	Both	803	583
1217	Both	806	600
1236	Both	798	614
1256	Both	812	588
1276	Both	804	589
1296	Both	818	619
1316	Both	807	604
1336	Both	800	614
1356	Both	800	594
1376	Both	799	593
1396	Both	797	610
1416	Both	798	595
1436	Both	802	613
1456	Both	825	594
1476	Both	797	582
1496	Both	817	601
1516	Both	807	586
1536	Both	811	607
1555	Both	809	600
1575	Both	802	611
1595	Both	805	609
1615	Both	804	608
1635	Both	802	601
1655	Both	796	606
1675	Both	803	595
1695	Both	797	601
1715	Both	808	599
1735	Both	797	595
1755	Both	786	576
1775	Both	787	595
1795	Both	785	599
1815	Both	780	583
1835	Both	790	602
1855	Both	805	604
1874	Both	790	589
1894	Both	780	613
1914	Both	780	595
1934	Both	789	606
1954	Both	796	588
1974	Both	778	593
1994	Both	772	580
2014	Both	776	587
2034	Both	808	588
2054	Both	784	586
2074	Both	805	596
2094	Both	815	626
2114	Both	786	610
2134	Both	796	606
2154	Both	809	583
2174	Both	791	586
2193	Both	813	596
2213	Both	807	582
2233	Both	785	565
2253	Both	812	566
