0.49044,0.73158,0.89866
0.13641,0.55313,0.84602
0.12254,0.5536,0.82589
0.12946,0.34578,0.52049
0.053378,0.36332,0.50179
0.055114,0.33715,0.43441
0.041667,0.13328,0.34648
0.026389,0.072917,0.15502
0.050694,0.056746,0.19185
