Data properties:
 
Recording date: 9/17/2008
Recording time : 15:45:51:044 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
7	None	-1600	-1200
27	None	-1600	-1200
47	None	-1600	-1200
67	None	-1600	-1200
87	None	-1600	-1200
107	None	-1600	-1200
127	None	-1600	-1200
147	None	-1600	-1200
167	None	-1600	-1200
186	None	-1600	-1200
206	None	-1600	-1200
226	None	-1600	-1200
246	None	-1600	-1200
266	None	-1600	-1200
286	None	-1600	-1200
306	None	-1600	-1200
326	None	-1600	-1200
346	None	-1600	-1200
366	None	-1600	-1200
386	None	-1600	-1200
406	None	-1600	-1200
426	None	-1600	-1200
446	None	-1600	-1200
466	Both	835	589
486	Both	848	605
505	Both	830	607
525	Both	854	594
545	Both	837	568
565	Both	774	689
585	Both	797	624
605	Both	803	663
625	Both	798	669
645	Both	794	641
665	Both	799	633
685	Both	819	624
705	Both	795	658
725	Both	797	617
745	Both	808	630
765	Both	792	648
785	Both	781	671
805	Both	801	821
824	None	-1600	-1200
844	None	-1600	-1200
864	None	-1600	-1200
884	None	-1600	-1200
904	None	-1600	-1200
924	None	-1600	-1200
944	None	-1600	-1200
964	None	-1600	-1200
984	None	-1600	-1200
1004	None	-1600	-1200
1024	None	-1600	-1200
1044	None	-1600	-1200
1064	Both	777	590
1084	Both	800	659
1104	Both	786	635
1124	Both	786	630
1143	Both	788	636
1163	Both	788	635
1183	Both	804	625
1203	Both	795	645
1223	Both	800	625
1243	Both	803	643
1263	Both	817	627
1283	Both	812	630
1303	Both	821	623
1323	Both	804	628
1343	Both	809	656
1363	Both	809	639
1383	Both	825	651
1403	Both	820	626
1423	Both	830	627
1443	Both	809	641
1462	Both	816	657
1482	Both	812	642
1502	Both	807	640
1522	Both	827	652
1542	Both	797	657
1562	Both	815	648
1582	Both	807	660
1602	Both	818	644
1622	Both	816	661
1642	Both	801	660
1662	Both	819	648
1682	Both	811	635
1702	Both	814	654
1722	Both	797	655
1742	Both	809	637
1762	Both	831	642
1781	Both	813	640
1801	Both	804	632
1821	Both	811	638
1841	Both	814	635
1861	Both	821	632
1881	Both	806	627
1901	Both	809	655
1921	Both	811	677
1941	None	-1600	-1200
1961	None	-1600	-1200
1981	None	-1600	-1200
2001	None	-1600	-1200
2021	LeftOnly	-5780	3294
2041	None	-1600	-1200
2061	Both	831	525
2081	Both	790	542
2100	Both	784	574
2121	Both	784	565
2140	Both	785	556
2160	Both	774	543
2180	Both	799	548
2200	Both	790	529
2220	Both	794	557
2240	Both	821	582
2260	Both	816	601
2280	Both	816	581
2300	Both	812	579
2320	Both	803	587
2340	Both	814	575
2360	Both	804	575
2380	Both	820	563
2400	Both	813	561
2419	Both	814	577
2439	Both	807	555
2459	Both	809	578
2479	Both	815	570
2499	Both	802	564
2519	Both	838	562
2539	Both	810	550
2559	Both	824	596
2579	Both	809	562
2599	Both	805	546
2619	Both	823	583
2639	Both	809	586
2659	Both	810	584
2679	Both	816	569
2699	Both	816	561
2719	Both	811	589
2738	Both	820	563
2758	Both	828	569
2778	Both	823	584
2798	Both	818	584
2818	Both	801	556
2838	Both	824	582
2858	Both	813	580
2878	Both	831	589
2898	Both	814	586
2918	Both	818	599
2938	Both	821	584
2958	Both	810	571
2978	Both	816	572
2998	Both	811	578
3018	Both	827	597
3038	Both	803	564
3057	Both	819	580
3077	Both	824	560
3097	Both	836	548
3117	Both	825	535
3137	Both	828	555
3157	Both	828	548
3177	Both	819	572
3197	Both	825	595
3217	Both	820	561
3237	Both	822	561
3257	Both	833	566
3277	Both	822	558
3297	Both	822	583
3317	Both	810	582
3337	Both	816	556
3356	Both	822	551
3376	Both	816	568
3396	Both	823	560
3416	Both	830	535
3436	Both	817	578
3456	Both	818	573
3476	Both	823	558
3496	Both	811	565
3516	Both	813	577
3536	Both	834	569
3556	Both	823	573
3576	Both	823	571
3596	Both	829	559
3616	Both	815	589
3636	Both	832	607
3656	Both	828	582
3676	Both	831	564
3695	Both	814	589
3715	Both	825	601
3735	Both	839	593
3755	Both	819	573
3775	Both	838	575
3795	Both	833	594
3815	Both	826	603
3835	Both	815	588
3855	Both	839	585
3875	Both	815	612
3895	Both	821	595
3915	Both	832	571
3935	Both	820	600
3955	Both	830	595
3975	Both	818	594
3995	Both	836	586
4014	Both	831	594
4034	Both	838	574
4054	Both	827	605
4074	Both	836	587
4094	Both	841	608
4114	Both	835	625
4134	Both	825	603
4154	Both	828	595
4174	Both	824	606
4194	Both	820	632
4214	Both	825	573
4234	Both	827	605
4254	Both	838	610
4274	Both	843	597
4294	Both	828	609
4313	Both	834	583
4333	Both	831	607
4353	Both	821	604
4373	Both	829	615
4393	Both	822	620
4413	Both	824	591
4433	Both	838	602
4453	Both	824	607
4473	Both	827	583
4493	Both	819	607
4513	Both	847	605
4533	Both	828	581
4553	Both	820	611
4573	Both	815	609
4593	Both	820	569
4613	Both	818	592
4632	Both	829	567
4652	Both	823	576
4672	Both	834	585
4692	Both	834	574
4712	Both	832	560
4732	Both	825	562
4752	Both	813	571
4772	Both	820	555
4792	Both	822	592
4812	Both	821	552
4832	Both	805	597
4852	Both	820	560
4872	Both	807	547
4892	Both	822	586
4912	Both	813	567
4932	Both	801	545
4952	Both	821	577
4971	Both	819	532
4991	Both	816	545
5011	Both	806	560
5031	Both	818	573
5051	Both	804	549
5071	Both	811	571
5091	Both	805	577
5111	Both	812	549
5131	Both	806	557
5151	Both	801	569
5171	Both	812	550
5191	Both	815	561
5211	Both	805	581
5231	Both	815	554
5251	Both	826	559
5270	Both	813	559
5290	Both	810	569
5310	Both	815	548
5330	Both	825	553
5350	Both	816	567
5370	Both	803	579
5390	Both	818	564
5410	Both	806	556
5430	Both	850	564
5450	Both	839	562
5470	Both	814	551
5490	Both	819	545
5510	Both	823	559
5530	Both	827	550
5550	Both	814	566
5570	Both	818	521
5589	Both	816	527
5609	Both	828	521
5629	Both	825	557
5649	Both	820	554
5669	Both	795	558
5689	Both	813	543
5709	Both	808	533
5729	Both	824	541
5749	Both	819	534
5769	Both	801	521
5789	Both	809	519
5809	Both	817	532
5829	Both	812	546
5849	Both	810	518
5869	Both	809	551
5889	Both	818	540
5909	Both	826	546
5928	Both	822	552
5948	Both	829	541
5968	Both	817	549
