Data properties:
 
Recording date: 9/17/2008
Recording time : 14:10:43:777 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LMT2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	76	100	931	853
2	873	239	751	615
3	1133	1017	757	636
4	2409	120	738	627
5	2628	319	755	661
6	4223	120	657	1087
7	4941	239	139	1114
8	5419	239	777	638
9	5698	199	765	630
10	5918	179	767	633
11	6117	100	768	621
12	6416	140	764	639
13	6575	159	754	625
14	6755	319	749	628
15	7353	279	760	597
16	7931	139	779	583
17	8370	459	779	587
18	8948	160	780	600
19	9127	120	777	605
20	9367	100	782	613
21	9646	140	778	595
22	9905	219	793	573
23	10144	239	789	577
24	10523	259	781	579
25	10802	199	785	589
26	11021	199	781	575
27	11241	140	785	571
28	11400	279	790	582
29	12018	179	806	567
30	12297	578	796	585
31	12995	100	789	578
32	13175	140	799	556
33	13394	379	795	593
34	13852	100	795	609
35	14351	100	801	603
36	14470	399	801	597
37	14909	100	807	616
38	15228	100	801	638
39	15348	219	799	632
40	15607	359	799	626
41	16026	219	794	630
42	16544	120	804	595
43	16683	100	797	604
44	16803	219	801	601
45	17341	179	801	590
46	17621	179	802	558
47	17920	279	800	575
48	18398	160	797	583
49	18577	498	803	595
50	19196	199	792	603
51	19495	139	795	590
52	19654	180	805	602
53	20232	160	807	562
54	20412	100	814	580
55	20671	100	816	583
56	21129	140	799	592
57	21329	100	819	618
58	21448	140	791	623
59	21847	159	1271	602
60	22186	120	802	591
61	22425	120	804	630
62	22565	100	800	635
63	22804	179	779	623
64	23542	319	795	646
65	23901	100	792	648
66	24279	140	771	616
67	24459	100	791	622
68	24578	239	791	612
69	24838	279	793	572
70	25137	120	793	577
71	25436	698	807	585
72	26173	458	810	597
73	26652	120	799	600
74	26831	239	802	590
75	27250	100	809	574
76	27589	100	800	571
77	27848	199	817	574
78	28227	279	815	580
79	28526	159	816	566
80	28765	120	817	555
81	28905	558	808	572
82	29483	160	806	577
83	29702	199	804	584
84	29922	299	807	598
85	30360	239	812	553
86	30739	758	807	588
87	31616	100	806	586
88	31756	339	808	590
89	32115	140	812	601
90	32274	459	827	581
91	32753	219	825	573
92	33012	458	824	581
93	33490	120	816	587
94	33690	140	807	556
95	33949	219	810	554
96	34228	179	808	563
97	34866	199	808	590
98	35245	239	816	606
99	35604	120	811	603
100	35743	100	802	593
101	35863	339	804	594
102	36341	199	806	617
103	36561	299	805	618
104	36919	239	808	611
