Data properties:
 
Recording date: 10/1/2008
Recording time : 12:00:35:367 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM13
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
0	None	-1600	-1200
20	None	-1600	-1200
40	None	-1600	-1200
60	None	-1600	-1200
80	None	-1600	-1200
100	None	-1600	-1200
120	None	-1600	-1200
140	None	-1600	-1200
160	None	-1600	-1200
180	None	-1600	-1200
200	None	-1600	-1200
220	None	-1600	-1200
240	None	-1600	-1200
259	None	-1600	-1200
279	None	-1600	-1200
299	None	-1600	-1200
319	None	-1600	-1200
339	None	-1600	-1200
359	None	-1600	-1200
379	None	-1600	-1200
399	None	-1600	-1200
419	None	-1600	-1200
439	None	-1600	-1200
459	None	-1600	-1200
479	Both	838	646
499	Both	765	681
519	Both	789	673
539	Both	803	698
559	Both	808	683
578	Both	807	679
598	Both	794	692
618	Both	800	661
638	Both	824	643
658	Both	796	660
678	Both	800	704
698	Both	803	645
718	Both	815	653
738	Both	802	637
758	Both	794	646
778	Both	791	624
798	Both	813	667
818	None	-1600	-1200
838	None	-1600	-1200
858	None	-1600	-1200
878	None	-1600	-1200
897	None	-1600	-1200
917	None	-1600	-1200
937	Both	790	550
957	RightOnly	810	686
977	Both	800	625
997	Both	813	669
1017	Both	814	622
1037	Both	821	622
1057	Both	759	684
1077	Both	779	658
1097	Both	770	662
1117	Both	766	648
1137	Both	779	654
1157	Both	777	670
1177	Both	761	677
1197	Both	779	647
1217	Both	769	649
1236	Both	775	673
1256	Both	783	706
1276	Both	775	634
1296	Both	799	652
1316	Both	783	664
1336	Both	766	690
1356	Both	783	650
1376	Both	776	664
1396	Both	796	644
1416	Both	784	675
1436	Both	772	659
1456	Both	785	641
1476	Both	786	671
1496	Both	795	676
1516	Both	794	677
1535	Both	772	708
1555	Both	781	663
1575	Both	816	658
1595	Both	773	646
1615	Both	778	643
1635	Both	798	647
1655	Both	777	667
1675	Both	793	687
1695	Both	797	675
1715	Both	792	652
1735	Both	778	661
1755	Both	808	659
1775	Both	794	652
1795	Both	793	679
1815	Both	794	689
1835	Both	804	680
1854	Both	812	727
1874	Both	998	1092
1894	Both	1255	1582
1914	Both	1512	2097
1934	RightOnly	1796	2636
1954	None	-1600	-1200
1974	None	-1600	-1200
1994	None	-1600	-1200
2014	None	-1600	-1200
2034	None	-1600	-1200
