Data properties:
 
Recording date: 9/17/2008
Recording time : 13:50:51:257 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LMT
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	59	239	590	762
2	457	359	787	610
3	836	219	781	617
4	1075	199	785	621
5	1394	239	802	629
6	2232	359	912	1707
7	2650	159	1075	2307
8	6957	239	941	1855
9	8332	199	788	615
10	8572	120	788	616
11	8711	219	788	635
12	8990	459	784	649
13	9469	219	778	630
14	9748	140	777	630
15	10107	339	789	602
16	10506	259	779	609
17	10924	618	793	598
18	11662	419	804	616
19	12100	199	788	635
20	12320	598	781	608
21	12938	279	783	601
22	13237	219	775	603
23	13715	120	787	596
24	13875	120	783	595
25	14174	478	792	585
26	14672	120	789	595
27	14812	239	786	604
28	15151	120	799	615
29	15729	100	791	577
30	15888	239	799	576
31	16168	439	798	587
32	16726	319	801	585
33	17105	259	795	589
34	17683	339	797	600
35	18042	199	803	585
36	18381	159	815	565
37	18739	179	811	582
38	19058	299	819	582
39	19497	179	814	599
40	19816	319	815	574
41	20155	199	809	572
42	20494	139	796	589
43	20653	478	802	607
44	21252	319	805	599
45	21610	339	804	586
46	21969	339	819	604
47	22328	219	817	576
48	23165	199	800	590
49	23405	199	799	584
50	23624	159	801	596
51	23923	179	802	608
52	24501	359	796	609
53	24880	458	797	620
54	25418	140	793	614
55	25598	120	789	604
56	25777	120	784	576
57	25917	159	789	596
58	26196	100	775	601
59	26814	219	793	575
60	27073	120	791	570
61	27352	100	793	541
62	27472	159	796	550
63	27651	279	795	573
64	28050	339	790	575
65	28429	359	796	590
66	28808	120	784	577
67	29067	100	792	600
68	29346	219	786	610
69	29745	279	801	580
70	30064	100	795	586
71	30203	379	802	593
72	30801	100	797	604
73	30921	199	810	602
74	31300	219	798	609
75	32057	140	794	628
76	32237	100	802	634
77	32596	219	1269	130
78	32935	239	1981	28
79	33393	159	1991	134
80	34549	120	270	128
81	34769	239	-308	608
82	35108	159	-349	989
83	35606	159	807	613
84	36005	618	811	631
85	36643	239	798	623
86	36922	478	797	624
87	37600	239	775	611
88	37859	299	770	613
89	38178	279	774	604
90	38477	179	777	598
91	38696	119	777	600
92	38836	100	775	592
93	38956	199	774	574
94	39275	299	779	566
95	39833	259	794	600
96	40152	139	790	581
97	40311	139	792	574
98	40531	100	784	584
99	40650	160	800	572
100	40929	199	793	585
101	41169	638	798	563
102	41866	239	793	537
103	42146	439	798	546
104	42604	478	796	578
105	43122	259	812	569
106	44498	120	804	565
107	44717	100	804	577
108	44837	100	806	581
109	45216	120	779	584
110	45355	478	794	577
111	46512	179	805	599
112	46731	100	812	581
113	46970	140	787	551
114	47209	140	787	559
115	47369	100	796	551
116	47748	140	806	537
117	48386	119	801	560
118	48545	339	800	577
119	48924	159	800	576
120	49103	140	800	571
121	49422	120	803	569
122	49662	139	790	580
123	49921	379	789	603
124	50379	279	799	594
125	50898	140	791	586
126	51356	139	797	596
127	51516	259	798	578
128	51815	100	806	579
129	51955	259	1303	516
130	52313	100	780	590
131	52433	100	718	533
132	52931	120	1160	195
133	53490	100	458	334
134	53649	179	291	295
135	53888	140	177	130
136	54347	100	174	136
137	54586	140	807	448
138	55483	299	757	644
139	55802	199	764	633
140	56161	179	1096	621
141	56360	160	1095	624
142	56560	100	1098	638
143	56699	120	1099	658
144	56879	140	1287	916
145	57058	259	1246	800
146	58015	100	892	859
147	58354	120	935	734
148	58534	159	808	667
149	58713	100	778	637
150	58932	120	1344	1320
151	59431	458	783	625
152	59929	319	783	623
153	60288	159	1295	555
154	60587	159	1294	447
155	60886	100	1936	492
156	61285	179	797	625
157	61484	120	795	620
158	61744	159	778	625
159	62242	179	1305	441
160	62681	160	1915	472
161	62940	199	1888	464
162	69240	279	745	636
163	70635	100	167	1135
164	71214	100	-379	844
165	71592	140	772	629
166	71971	239	776	598
167	72250	219	784	615
168	72789	538	783	614
169	73347	299	800	593
170	73666	199	803	592
171	74005	159	794	583
172	74184	299	789	579
173	74503	478	778	564
174	75002	219	784	556
175	75261	319	776	561
176	75600	398	781	573
177	76118	299	770	573
178	76975	120	792	567
179	77175	120	791	577
180	77514	120	787	571
181	77753	100	791	571
182	77952	140	790	552
183	78132	259	789	554
184	78411	120	777	583
185	78570	239	798	573
186	78949	359	801	577
187	79507	160	788	551
188	79687	120	784	574
189	80265	100	788	554
190	80584	120	782	574
191	80823	120	787	572
192	81023	100	780	567
193	81421	160	791	593
194	81621	259	791	586
195	81999	199	795	605
196	82219	100	807	606
197	82338	458	789	602
198	83016	259	779	569
199	83315	100	773	576
200	83435	100	773	562
201	84033	159	778	561
202	84611	239	791	533
203	84870	100	798	573
204	85090	179	799	572
205	85409	140	802	544
206	85588	319	798	547
207	85927	219	797	548
208	86166	140	793	556
209	86326	159	790	577
210	86505	658	784	577
211	87243	159	785	545
212	87582	120	788	562
213	87901	139	806	560
214	88060	159	791	588
215	88419	339	789	615
216	88798	219	796	615
217	89077	538	791	622
218	89994	239	776	592
219	90253	239	785	587
220	90672	179	788	603
221	90871	399	790	588
222	91410	259	794	602
223	91689	160	792	598
224	91868	339	788	595
225	92227	299	783	581
226	92726	140	788	569
227	92925	120	790	584
228	93144	279	786	559
229	93802	359	794	546
230	94181	319	795	544
231	94540	299	802	539
232	95098	199	800	568
233	95656	120	810	585
234	95915	100	801	589
235	96055	239	783	565
236	96773	100	768	577
237	97112	100	795	583
238	97351	199	799	576
239	97670	279	804	580
240	98089	279	804	589
241	98408	120	804	600
242	98627	160	810	592
243	98826	120	810	589
244	99684	140	796	601
245	99843	120	798	609
246	100042	518	794	591
247	100601	100	793	560
248	100740	179	796	569
249	101259	100	795	577
250	101438	379	788	595
251	101917	279	795	581
252	102475	100	800	604
253	102594	100	795	598
254	102714	239	805	595
255	103192	159	794	577
256	103731	160	797	556
257	104428	140	784	619
258	104668	100	343	981
259	104887	299	157	1329
260	105465	219	1519	1475
261	105784	359	1435	1366
262	106203	120	890	709
263	106642	179	776	623
264	106941	319	775	601
265	107379	179	783	595
266	107718	140	778	588
267	107897	100	787	581
268	108017	199	785	611
269	108236	180	797	589
270	108595	359	788	583
271	109074	239	781	573
272	109532	219	783	547
273	110509	199	779	558
274	110749	100	777	580
275	110948	159	772	582
276	111247	299	769	576
277	111566	120	781	576
278	112284	219	783	580
279	112523	199	790	610
280	113221	439	789	557
281	113719	160	784	562
282	114357	359	781	561
283	114816	100	782	522
284	114935	100	788	545
285	115055	140	790	518
286	115374	379	792	532
287	115892	219	788	543
288	116171	159	788	541
289	116470	120	798	534
290	116610	239	796	527
291	116869	219	792	498
292	117627	100	772	575
293	117786	379	787	571
294	118185	259	785	551
295	118803	100	784	543
296	118943	100	781	554
297	119062	100	776	557
298	119242	199	772	578
299	119461	219	790	580
300	119720	100	786	567
301	119860	239	788	556
302	120159	478	796	558
303	120677	159	793	574
304	121096	100	757	587
305	121295	359	782	615
306	121774	120	777	624
307	122093	120	789	599
308	122252	139	798	583
309	122531	299	785	569
310	123050	299	787	560
311	123488	140	791	547
312	124266	279	788	572
313	124605	120	786	544
314	124924	199	796	567
315	125641	299	793	569
316	126120	100	794	545
317	126439	159	791	558
318	126618	219	796	570
319	126957	120	791	571
320	127196	199	815	539
321	127456	100	831	544
322	127575	159	821	572
323	127775	199	799	578
324	128193	100	807	579
325	128831	279	798	583
326	129130	120	793	590
327	129370	119	800	590
328	129669	140	808	564
329	129828	319	802	557
330	130167	259	798	558
331	130466	139	798	572
332	130626	259	798	584
333	131004	219	808	594
334	131343	199	805	582
335	131722	160	796	578
336	132280	140	794	554
337	132560	120	789	568
338	132859	200	792	564
339	133218	120	805	542
340	133457	179	797	549
341	133736	518	802	581
342	134274	159	806	564
343	134553	120	810	561
344	134693	139	787	544
345	135391	359	790	602
346	136268	159	799	582
347	136866	140	794	612
348	137065	100	795	638
349	137185	120	785	628
350	137324	239	801	603
351	137943	419	786	594
352	138381	120	790	608
353	138600	120	798	586
354	139079	120	796	573
355	139537	538	806	582
356	140215	379	809	580
357	141132	239	798	591
358	141412	219	794	597
359	141651	120	801	598
360	141830	239	804	577
361	142089	100	793	573
