1.7003,2.6557,3.6687
0.8312,2.2201,3.2866
0.72407,2.129,3.1494
0.66322,1.5729,2.4945
0.39274,1.3995,2.0603
-0.021188,1.2457,2.0266
-0.17438,0.78583,1.6391
-0.022892,0.42693,1.1775
0.2456,0.40319,1.2017
