Data properties:
 
Recording date: 9/24/2008
Recording time : 10:49:31:314 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY12
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
1	None	-1600	-1200
21	None	-1600	-1200
41	None	-1600	-1200
61	None	-1600	-1200
81	Both	644	688
101	Both	629	688
121	Both	654	671
141	Both	649	675
161	Both	648	681
181	Both	646	665
201	Both	630	670
221	Both	634	689
241	Both	639	667
261	Both	637	670
280	Both	640	665
300	Both	628	661
320	Both	638	698
340	Both	634	681
360	RightOnly	644	675
380	None	-1600	-1200
400	None	-1600	-1200
420	None	-1600	-1200
440	None	-1600	-1200
460	None	-1600	-1200
480	None	-1600	-1200
500	None	-1600	-1200
520	None	-1600	-1200
540	RightOnly	727	517
560	RightOnly	696	516
579	RightOnly	691	515
599	Both	711	499
619	Both	779	544
639	Both	818	577
659	Both	813	561
679	Both	781	561
699	Both	807	576
719	Both	796	580
739	Both	809	571
759	Both	811	563
779	Both	800	565
799	Both	814	597
819	Both	804	561
839	Both	812	576
859	Both	809	573
878	Both	813	560
898	Both	805	541
918	Both	803	533
938	Both	800	528
958	Both	809	533
978	Both	809	546
998	Both	811	529
1018	Both	795	559
1038	Both	810	537
1058	Both	813	532
1078	Both	821	575
1098	Both	820	564
1118	Both	820	552
1138	Both	833	562
1158	Both	786	556
1178	Both	785	573
1198	Both	774	548
1218	Both	793	584
1237	Both	813	577
1257	Both	812	592
1277	Both	802	598
1297	Both	810	598
1317	Both	806	580
1337	Both	798	586
1357	Both	806	589
1377	Both	792	608
1397	Both	808	609
1417	Both	793	593
1437	Both	791	594
1457	Both	784	582
1477	Both	800	578
1497	Both	803	633
1516	Both	800	621
1536	Both	820	619
1556	Both	826	620
1576	Both	832	615
1596	Both	820	620
1616	Both	809	613
1636	Both	819	588
1656	Both	821	585
1676	Both	815	585
1696	RightOnly	839	599
1716	None	-1600	-1200
1736	None	-1600	-1200
1756	None	-1600	-1200
1776	None	-1600	-1200
1796	None	-1600	-1200
1816	None	-1600	-1200
1835	None	-1600	-1200
1855	None	-1600	-1200
1875	LeftOnly	807	437
1895	LeftOnly	851	262
1915	RightOnly	824	606
1935	None	-1600	-1200
1955	Both	824	628
1975	Both	810	608
1995	Both	807	561
2015	Both	792	574
2035	Both	803	579
2055	Both	789	580
2075	Both	807	580
2095	Both	803	573
2115	Both	813	570
2135	Both	818	575
2154	Both	831	582
2174	Both	809	564
2194	Both	835	577
2214	Both	831	577
2234	Both	825	537
2254	Both	827	576
2274	Both	825	563
2294	Both	819	536
2314	Both	794	549
2334	Both	804	532
2354	Both	811	537
2374	Both	832	525
2394	Both	784	565
2414	Both	781	556
2434	Both	780	585
2453	Both	812	576
2473	Both	815	574
2493	Both	785	587
2513	Both	811	573
2533	Both	796	557
2553	Both	786	567
2573	Both	808	561
2593	Both	791	584
2613	Both	800	567
2633	Both	823	586
2653	Both	811	555
2673	Both	808	561
2693	Both	804	563
2713	Both	792	552
2733	Both	796	573
2753	Both	798	557
2773	Both	823	567
2792	Both	825	566
2812	Both	812	572
2832	Both	824	547
2852	Both	818	565
2872	Both	812	548
2892	Both	794	551
2912	Both	804	568
2932	Both	786	535
