Data properties:
 
Recording date: 9/18/2008
Recording time : 10:09:42:507 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
9	None	-1600	-1200
29	None	-1600	-1200
49	None	-1600	-1200
69	Both	879	688
89	Both	872	698
109	Both	888	700
129	Both	871	689
149	Both	869	701
169	Both	868	673
189	Both	873	675
209	Both	868	674
229	Both	874	719
249	Both	883	710
269	Both	882	697
289	Both	885	691
308	Both	886	663
328	Both	889	687
348	Both	805	647
368	Both	797	593
388	Both	779	592
408	Both	770	592
428	Both	768	596
448	Both	774	616
468	Both	773	610
488	Both	771	621
508	Both	766	584
528	Both	781	611
548	Both	758	600
568	Both	780	582
588	Both	775	610
608	Both	774	586
627	Both	778	601
647	Both	760	605
667	Both	764	597
687	Both	787	608
707	Both	816	607
727	Both	796	631
747	Both	804	601
767	Both	803	630
787	Both	799	622
807	Both	798	621
827	Both	808	637
847	Both	792	638
867	Both	812	652
887	Both	826	661
907	Both	829	650
927	Both	811	645
946	Both	812	615
966	Both	812	631
986	Both	812	618
1006	Both	814	627
1026	Both	820	625
1046	Both	804	619
1066	Both	818	623
1086	Both	812	631
1106	Both	805	640
1126	Both	809	614
1146	Both	817	633
1166	Both	818	642
1186	Both	836	644
1206	Both	835	651
1226	Both	816	660
1246	Both	831	627
1265	Both	820	626
1285	Both	825	620
1305	Both	828	641
1325	Both	835	636
1345	Both	832	644
1365	Both	835	629
1385	Both	823	621
1405	Both	824	608
1425	Both	826	637
1445	Both	822	609
1465	Both	830	625
1485	Both	836	612
1505	Both	834	635
1525	Both	842	620
1545	Both	819	629
1565	Both	818	644
1584	Both	835	641
1604	Both	824	646
1624	Both	824	638
1644	Both	832	639
1664	Both	836	633
1684	Both	825	625
1704	Both	811	643
1724	Both	813	652
1744	Both	815	638
1764	Both	811	656
1784	Both	812	659
1804	Both	812	668
1824	Both	826	664
1844	Both	830	664
1864	Both	829	660
1884	Both	832	666
1903	Both	829	668
1923	Both	818	677
1943	Both	826	661
1963	Both	828	651
1983	Both	822	664
2003	Both	826	658
2023	Both	815	652
2043	Both	826	683
2063	Both	832	674
2083	Both	826	651
2103	Both	814	655
2123	Both	834	654
2143	Both	835	651
2163	Both	818	649
2183	Both	828	663
2203	Both	820	667
2222	Both	826	685
2242	Both	825	668
2262	Both	834	659
2282	Both	831	661
2302	Both	824	671
2322	Both	825	685
2342	Both	822	647
2362	Both	824	665
2382	Both	816	664
2402	Both	814	683
2422	Both	827	672
2442	Both	819	666
2462	Both	831	653
2482	Both	819	669
2502	Both	813	673
2522	Both	839	673
2541	Both	833	676
2561	Both	826	674
2581	Both	826	681
2601	Both	834	682
2621	Both	838	679
2641	Both	839	691
2661	Both	843	694
2681	Both	841	696
2701	Both	841	684
2721	Both	838	690
2741	Both	836	684
2761	Both	843	677
2781	Both	846	684
2801	Both	847	659
2821	Both	844	675
2840	Both	849	685
2860	Both	842	682
2880	Both	844	687
