Data properties:
 
Recording date: 9/8/2008
Recording time : 13:11:00:211 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
18	None	-1600	-1200
38	None	-1600	-1200
58	None	-1600	-1200
78	Both	895	427
98	Both	905	454
118	Both	881	481
137	Both	869	499
157	Both	905	482
177	Both	860	498
197	Both	901	453
217	Both	869	482
237	Both	797	574
257	Both	833	574
277	Both	804	580
297	Both	848	567
317	Both	820	544
337	Both	820	549
357	Both	825	603
377	Both	817	568
397	Both	840	549
417	Both	821	554
437	Both	794	564
456	Both	797	569
476	Both	804	589
496	Both	802	576
516	Both	797	583
536	Both	819	615
556	Both	816	578
576	Both	801	593
596	Both	810	581
616	Both	806	636
636	Both	786	635
656	Both	784	609
676	Both	780	586
696	Both	794	608
716	Both	803	582
736	Both	825	591
756	Both	812	625
775	Both	797	626
795	Both	801	557
815	Both	793	605
835	Both	797	614
855	Both	842	598
875	Both	817	600
895	Both	797	555
915	Both	802	600
935	Both	799	573
955	Both	815	517
975	Both	779	579
995	Both	814	551
1015	Both	813	602
1035	Both	811	585
1055	Both	797	589
1075	Both	808	588
1094	Both	833	599
1114	Both	797	595
1134	Both	798	599
1154	Both	807	576
1174	Both	810	631
1194	Both	813	597
1214	Both	815	598
1234	Both	801	621
1254	Both	798	571
1274	Both	813	581
1294	Both	812	589
1314	Both	783	590
1334	Both	800	614
1354	Both	799	599
1374	Both	811	594
1394	Both	800	601
1413	Both	797	557
1433	Both	819	579
1453	Both	810	592
1473	Both	780	548
1493	Both	796	562
1513	Both	827	588
1533	Both	822	590
1553	Both	814	573
1573	Both	810	628
1593	Both	830	557
1613	Both	823	586
1633	Both	852	559
1653	Both	804	531
1673	Both	826	547
1693	Both	830	564
1713	Both	838	598
1732	Both	842	567
1752	Both	830	545
1772	Both	839	570
1792	Both	794	595
1812	Both	832	535
1832	Both	803	558
1852	Both	817	553
1872	Both	810	617
1892	Both	809	586
1912	Both	800	569
1932	Both	787	559
1952	Both	796	564
1972	Both	830	586
1992	Both	833	556
2012	Both	796	556
2031	Both	809	598
2051	Both	824	576
2071	Both	808	622
2091	Both	826	607
2111	Both	817	592
2131	Both	841	598
2151	Both	820	590
2171	Both	799	588
2191	Both	820	589
2211	Both	800	565
2231	Both	815	606
2251	Both	818	528
2271	Both	829	559
2291	Both	812	572
2311	Both	814	589
2331	Both	802	587
2350	Both	819	562
2370	Both	830	546
2390	Both	833	563
2410	Both	828	569
2430	Both	818	559
2450	Both	830	589
2470	Both	822	601
2490	Both	836	580
2510	Both	841	590
2530	Both	837	539
2550	Both	819	583
2570	Both	832	579
2590	Both	818	594
2610	Both	798	561
2630	Both	809	554
2650	Both	836	556
2669	Both	800	588
2689	Both	833	568
2709	Both	826	549
2729	Both	823	556
2749	Both	838	587
2769	Both	825	580
2789	Both	821	554
2809	Both	811	547
2829	Both	806	552
2849	Both	827	545
2869	Both	816	538
2889	Both	802	536
2909	Both	832	582
2929	Both	833	572
2949	Both	821	525
2969	Both	804	577
2988	Both	822	566
3008	Both	819	555
3028	Both	828	529
3048	Both	816	563
3068	Both	816	539
3088	Both	836	535
3108	Both	817	617
3128	Both	810	553
3148	Both	821	555
3168	Both	831	585
3188	Both	837	587
3208	Both	836	544
3228	Both	821	581
3248	Both	819	598
3268	Both	781	619
3288	Both	813	703
3307	Both	808	619
3327	Both	786	626
3347	Both	785	604
3367	Both	802	640
3387	Both	789	609
3407	Both	808	576
3427	Both	789	578
3447	Both	821	584
3467	Both	798	600
3487	Both	807	606
3507	Both	837	566
3527	Both	803	571
3547	Both	801	574
3567	Both	794	607
3587	Both	793	560
3607	Both	807	623
3626	Both	816	586
3646	Both	818	621
3666	Both	822	562
3686	Both	815	632
3706	Both	817	562
3726	Both	803	570
3746	Both	808	609
3766	Both	779	604
3786	Both	797	569
3806	Both	797	594
3826	Both	786	600
3846	Both	841	573
3866	Both	803	587
3886	Both	810	555
3906	Both	796	580
3926	Both	800	581
3945	Both	804	565
3965	Both	819	571
3985	Both	793	553
4005	Both	819	563
4025	Both	793	570
4045	Both	820	556
4065	Both	825	537
4085	Both	813	590
4105	Both	823	581
4125	Both	811	586
4145	Both	800	554
4165	Both	842	560
4185	Both	829	552
4205	Both	828	596
4225	Both	813	559
4245	Both	837	583
4264	Both	805	553
4284	Both	832	564
4304	Both	807	586
4324	Both	815	596
4344	Both	821	550
4364	Both	821	577
4384	Both	819	601
4404	Both	845	561
4424	Both	812	562
4444	Both	829	596
4464	Both	832	549
4484	Both	824	583
4504	Both	802	555
4524	Both	839	576
4544	Both	807	601
4564	Both	830	561
4583	Both	828	537
4603	Both	797	532
4623	Both	828	560
4643	Both	839	582
4663	Both	790	551
4683	Both	803	587
4703	Both	803	577
4723	Both	822	581
4743	Both	825	563
4763	Both	816	588
4783	Both	829	582
4803	Both	827	578
4823	Both	822	572
4843	Both	829	553
4863	Both	811	589
4883	Both	801	581
4902	Both	801	547
4922	Both	843	602
4942	Both	792	583
4962	Both	806	589
4982	Both	807	591
5002	Both	832	616
5022	Both	813	601
5042	Both	801	575
5062	Both	811	572
5082	Both	818	601
5102	Both	818	561
5122	Both	856	592
5142	Both	810	560
5162	Both	813	549
5182	Both	813	549
5202	Both	806	579
5221	Both	781	527
5241	Both	809	559
5261	Both	835	581
5281	Both	802	568
5301	Both	802	584
5321	Both	836	557
5341	Both	805	559
5361	Both	796	573
5381	Both	818	558
5401	Both	793	548
5421	Both	840	564
5441	Both	820	552
5461	Both	787	587
5481	Both	793	562
5501	Both	819	581
5521	Both	833	591
5540	Both	832	564
5560	Both	805	587
5580	Both	812	581
5600	Both	808	554
5620	Both	828	588
5640	Both	810	596
5660	Both	806	586
5680	Both	811	589
5700	Both	820	586
5720	Both	816	574
5740	Both	809	587
5760	Both	814	540
5780	Both	824	571
5800	Both	824	576
5820	Both	794	575
5840	Both	804	555
5859	Both	802	590
5879	Both	804	575
5899	Both	829	552
5919	Both	803	591
5939	Both	829	535
5959	Both	775	571
5979	Both	788	563
5999	Both	803	573
6019	Both	818	586
6039	Both	803	551
6059	Both	786	595
6079	Both	811	558
6099	Both	802	574
6119	Both	814	556
6139	Both	822	540
6159	Both	813	558
6178	Both	790	558
6198	Both	849	530
6218	Both	795	559
6238	Both	817	565
6258	Both	787	541
6278	Both	825	530
6298	Both	801	544
6318	Both	827	587
6338	Both	852	612
6358	Both	806	592
6378	Both	814	573
6398	Both	792	588
6418	Both	796	573
6438	Both	804	581
6458	Both	796	614
6478	Both	812	608
6497	Both	803	558
6517	Both	806	596
6537	Both	817	566
6557	Both	812	596
6577	Both	800	571
6597	Both	791	584
6617	Both	800	560
6637	Both	825	610
6657	Both	813	601
6677	Both	806	577
6697	Both	831	594
6717	Both	785	606
6737	Both	835	604
6757	Both	805	592
6776	Both	831	607
6796	Both	821	603
6816	Both	805	572
6836	Both	816	587
6856	Both	823	577
6876	Both	815	582
6896	Both	815	585
6916	Both	812	580
6936	Both	801	592
6956	Both	812	601
6976	Both	816	564
6996	Both	828	588
7016	Both	781	596
7036	Both	796	619
7056	Both	813	572
7076	Both	811	595
7095	Both	795	590
7115	Both	825	566
7135	Both	797	612
7155	Both	828	622
7175	Both	847	578
7195	Both	803	573
7215	Both	786	579
7235	Both	793	599
7255	Both	818	555
7275	Both	793	550
7295	Both	789	557
7315	Both	787	580
7335	Both	779	519
7355	Both	790	565
7375	Both	796	552
7395	Both	812	570
7414	Both	773	547
7434	Both	794	583
7454	Both	787	546
7474	Both	779	564
7494	Both	812	571
7514	Both	799	576
7534	Both	803	598
7554	Both	803	537
7574	Both	802	551
7594	Both	796	555
7614	Both	811	587
7634	Both	818	569
7654	Both	773	550
7674	Both	822	560
7694	Both	799	570
7714	Both	810	581
7733	Both	792	582
7753	Both	819	558
7773	Both	793	572
7793	Both	804	597
7813	Both	791	542
7833	Both	799	565
7853	Both	804	577
7873	Both	816	583
7893	Both	801	545
7913	Both	809	581
7933	Both	800	566
7953	Both	806	560
7973	Both	763	572
7993	Both	810	568
8013	Both	819	557
8032	Both	812	579
8052	Both	800	556
8072	Both	796	580
8092	Both	789	555
8112	Both	790	553
8133	Both	796	574
8152	Both	820	541
8172	Both	811	533
8192	Both	818	581
8212	Both	810	529
8232	Both	789	579
8252	Both	789	586
8272	Both	809	562
8292	Both	794	529
8312	Both	810	546
8332	Both	800	499
8351	Both	803	536
8371	Both	779	537
8391	Both	812	528
8411	Both	810	551
8431	Both	803	541
8451	Both	799	569
8471	Both	795	579
8491	Both	790	518
8511	Both	780	541
8531	Both	804	552
8551	Both	781	528
8571	Both	808	581
