Data properties:
 
Recording date: 9/23/2008
Recording time : 10:43:44:652 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: My9
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	120	100	694	471
2	539	140	807	642
3	698	119	811	676
4	958	219	817	666
5	1376	279	828	675
6	1675	100	824	668
7	2074	359	788	612
8	2453	159	813	616
9	2632	459	807	609
10	3111	459	808	609
11	3589	120	780	627
12	3729	140	774	614
13	3888	120	775	626
14	4048	140	775	631
15	4227	219	789	615
16	4586	299	796	613
17	4965	239	796	610
18	5224	159	793	607
19	5423	180	795	624
20	5762	120	801	635
21	6022	120	801	602
22	6161	379	799	622
23	6680	120	801	614
24	6839	100	800	618
25	6959	100	793	629
26	7198	100	807	630
27	7317	459	798	606
28	7816	159	793	601
29	8713	199	809	618
30	9231	120	808	619
31	9371	199	814	620
32	9750	140	820	599
33	10587	100	808	594
34	10787	578	800	659
35	11484	199	817	599
36	11724	359	809	608
37	12242	259	809	620
38	12541	120	806	631
39	13897	239	802	651
40	14156	578	810	607
41	14894	120	808	589
42	15053	160	805	585
43	15253	399	816	599
44	15771	100	811	612
45	16289	140	820	594
46	16708	100	788	581
47	17166	179	787	598
48	17765	100	784	602
49	18163	120	788	590
50	18702	219	797	587
51	19080	139	800	590
52	19499	100	820	591
53	20037	100	772	578
54	20257	160	778	583
55	20476	100	779	599
56	20775	120	799	613
57	21174	100	791	607
58	22171	100	779	611
59	22629	179	807	614
60	23128	120	776	598
61	23287	199	778	595
62	23706	160	784	610
63	23945	199	789	611
64	27594	159	802	596
65	27773	120	797	597
66	27992	140	804	575
67	36984	100	798	615
68	37323	219	791	578
69	37562	239	791	564
70	37981	199	794	580
71	38439	180	815	546
72	38838	140	817	567
73	39157	100	807	537
74	39416	180	802	572
75	39835	160	808	633
76	40054	100	797	593
77	40593	100	804	569
78	41250	199	817	553
79	41530	100	830	537
80	41649	140	810	573
81	42746	319	802	587
82	43723	100	785	598
83	43982	120	795	605
84	44341	101	779	570
85	44600	139	787	589
86	45058	160	796	599
87	45856	179	784	598
88	46075	100	782	623
89	46474	100	826	605
90	46634	179	791	609
91	46833	279	789	582
92	47152	139	807	570
93	47670	160	814	590
94	48408	100	810	559
95	48747	100	801	574
96	49126	100	810	542
97	49345	140	825	542
