Data properties:
 
Recording date: 9/9/2008
Recording time : 9:53:22:748 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC7
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
4	None	-1600	-1200
24	None	-1600	-1200
44	None	-1600	-1200
64	None	-1600	-1200
84	Both	915	471
104	Both	919	456
124	Both	904	440
144	Both	903	460
164	Both	941	447
184	Both	924	469
204	Both	927	458
224	Both	923	427
243	Both	926	444
263	Both	804	538
283	Both	812	542
303	Both	817	574
323	Both	821	509
343	Both	830	510
363	Both	830	543
383	Both	818	555
403	Both	840	545
423	Both	796	586
443	Both	819	585
463	Both	812	605
483	Both	820	630
503	Both	837	606
523	Both	841	581
543	Both	850	585
562	Both	815	623
582	Both	808	620
602	Both	811	612
622	Both	808	601
642	Both	825	584
662	Both	827	594
682	Both	824	643
702	Both	863	569
722	Both	840	600
742	Both	842	579
762	Both	845	547
782	Both	838	581
802	Both	826	604
822	Both	822	600
842	Both	805	631
862	Both	791	621
882	Both	825	601
901	Both	820	575
921	Both	809	612
941	Both	802	626
961	Both	823	594
981	Both	807	605
1001	Both	809	598
1021	Both	810	609
1041	Both	818	611
1061	Both	832	563
1081	Both	814	620
1101	Both	829	571
1121	Both	829	586
1141	Both	811	563
1161	Both	840	559
1181	Both	831	615
1200	Both	816	569
1220	Both	807	584
1240	Both	830	569
1260	Both	840	583
1280	Both	798	588
1300	Both	808	578
1320	Both	813	596
1340	Both	816	603
1360	Both	816	589
1380	Both	816	553
1400	Both	806	581
1420	Both	801	587
1440	Both	827	569
1460	Both	813	597
1480	Both	793	628
1500	Both	796	572
1519	Both	797	633
1539	Both	797	590
1559	Both	792	588
1579	Both	792	580
1599	Both	814	584
1619	Both	823	548
1639	Both	804	523
1659	Both	821	588
1679	Both	818	576
1699	Both	832	561
1719	Both	824	602
1739	Both	790	599
1759	Both	819	590
1779	Both	805	589
1799	Both	788	619
1819	Both	807	591
1838	Both	785	614
1858	Both	827	614
1878	Both	812	597
1898	Both	792	625
1918	Both	796	613
1938	Both	836	596
1958	Both	820	598
1978	Both	818	593
1998	Both	792	585
2018	Both	822	593
2038	Both	799	592
2058	Both	809	580
2078	Both	795	625
2098	Both	803	611
2118	Both	810	563
2138	Both	785	588
2157	Both	816	572
2177	Both	820	591
2197	Both	816	604
2217	Both	785	613
2237	Both	783	627
2257	Both	781	605
2277	Both	805	610
2297	Both	807	564
2317	Both	806	574
2337	Both	816	562
2357	Both	815	590
2377	Both	803	566
2397	Both	798	593
2417	Both	822	562
2437	Both	821	574
2457	Both	819	546
2476	Both	802	577
2496	Both	783	612
2516	Both	553	537
2536	Both	554	579
2556	Both	538	553
2576	Both	553	530
2596	Both	531	554
2616	Both	494	528
2636	Both	546	595
2656	Both	534	518
2676	Both	503	548
2696	Both	523	529
2716	Both	540	527
2736	Both	520	515
2756	Both	530	526
2776	Both	518	526
2795	Both	718	575
2815	Both	691	548
2835	Both	687	571
2855	Both	707	525
2875	Both	698	600
2895	Both	691	573
2915	Both	694	592
2935	Both	686	548
2955	Both	704	578
2975	Both	716	594
2995	Both	710	596
3015	Both	684	575
3035	Both	706	540
3055	Both	707	564
3075	Both	703	571
3094	Both	684	579
3114	Both	697	568
3134	Both	688	535
3154	Both	709	549
3174	Both	718	586
3194	Both	717	592
3214	Both	782	594
3234	Both	792	585
3254	Both	772	612
3274	Both	790	564
3294	Both	794	579
3314	Both	802	580
3334	Both	803	595
3354	Both	817	559
3374	Both	801	594
3394	Both	790	553
3414	Both	798	565
3433	Both	806	589
3453	Both	822	594
3473	Both	831	606
3493	RightOnly	761	643
3513	None	-1600	-1200
3533	None	-1600	-1200
3553	None	-1600	-1200
3573	None	-1600	-1200
3593	RightOnly	781	552
3613	Both	813	490
3633	Both	821	581
3653	Both	818	555
3673	Both	807	574
3693	Both	799	583
3713	Both	792	541
3733	Both	797	559
3752	Both	793	586
3772	Both	804	591
3792	Both	804	579
3812	Both	808	584
3832	Both	807	587
3852	Both	798	580
3872	Both	789	576
3892	Both	773	606
3912	Both	773	577
3932	Both	789	575
3952	Both	792	576
3972	Both	817	607
3992	Both	790	561
4012	Both	796	599
4032	Both	810	582
4051	Both	810	525
4071	Both	800	581
4091	Both	813	548
4111	Both	801	608
4131	Both	788	590
4151	Both	809	566
4171	Both	820	594
4191	Both	797	570
4211	Both	821	566
4231	Both	816	558
4251	Both	823	567
4271	Both	812	602
4291	Both	825	569
4311	Both	828	588
4331	Both	803	604
4351	Both	801	581
4370	Both	826	578
4390	Both	806	601
4410	Both	831	585
4430	Both	834	573
4450	Both	832	565
4470	Both	830	577
4490	Both	808	603
4510	Both	806	569
4530	Both	822	587
4550	Both	819	554
4570	Both	816	586
4590	Both	818	573
4610	Both	827	583
4630	Both	814	561
4650	Both	839	559
4670	Both	820	594
4689	Both	814	587
4709	Both	806	575
4729	Both	813	565
4749	Both	797	578
4769	Both	823	573
4789	Both	815	606
4809	Both	812	571
4829	Both	815	589
4849	Both	824	581
4869	Both	836	613
4889	Both	812	600
4909	Both	828	566
4929	Both	805	595
4949	Both	842	581
4969	Both	816	585
4989	Both	822	589
5008	Both	830	620
5028	Both	827	601
5048	Both	815	572
5068	Both	823	577
5088	Both	806	634
5108	Both	814	598
5128	Both	823	612
5148	Both	816	597
5168	Both	785	565
5188	Both	812	593
5208	Both	816	609
5228	Both	828	584
5248	Both	817	608
5268	Both	813	589
5288	Both	815	600
5308	Both	807	602
5327	Both	822	605
5347	Both	810	620
5367	Both	814	612
5387	Both	807	602
5407	Both	813	624
5427	Both	792	583
5447	Both	813	586
5467	Both	818	572
5487	Both	827	585
5507	Both	797	577
5527	Both	799	596
5547	Both	815	570
5567	Both	819	613
5587	Both	824	611
5607	Both	812	560
5627	Both	812	566
5646	Both	811	580
5666	Both	823	583
5686	Both	833	574
5706	Both	812	568
5726	Both	815	579
5746	Both	820	567
5766	Both	832	565
5786	Both	830	576
5806	Both	836	571
5826	Both	794	598
5846	Both	835	597
5866	Both	822	574
5886	Both	833	589
5906	Both	805	593
5926	Both	831	608
5946	Both	805	606
5965	Both	820	561
5985	Both	810	601
6005	Both	839	563
6025	Both	818	585
6045	Both	820	564
6065	Both	827	573
6085	Both	816	565
6105	Both	836	587
6125	Both	830	574
6145	Both	831	603
6165	Both	796	580
6185	Both	817	610
6205	Both	804	610
