Data properties:
 
Recording date: 9/17/2008
Recording time : 12:00:07:487 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MYT2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	100	120	773	502
2	280	279	779	504
3	639	239	806	509
4	918	139	785	578
5	1257	279	793	615
6	1556	239	805	634
7	1815	140	799	618
8	1975	598	793	606
9	2593	140	811	627
10	2752	339	798	606
11	3111	379	805	611
12	3649	100	773	563
13	3849	100	772	528
14	3968	120	777	566
15	4227	718	779	547
16	4985	598	792	581
17	5603	100	788	576
18	5723	100	789	606
19	5942	139	796	577
20	6221	758	798	579
21	7079	239	804	597
22	7338	120	799	594
23	7477	199	802	597
24	7697	339	802	593
25	8055	100	807	598
26	8215	120	809	603
27	8394	379	807	601
28	8833	159	809	583
29	9012	399	803	602
30	9431	259	800	607
31	9710	120	797	600
32	9850	100	794	623
33	10089	578	802	614
34	10687	299	809	602
35	11006	339	812	614
36	11365	100	813	613
37	11485	339	803	604
38	11963	179	800	594
39	12282	757	797	584
40	13119	100	799	567
41	13239	120	794	560
42	13379	478	799	594
43	13957	219	810	599
44	14196	179	814	592
45	14395	678	808	609
46	15093	1894	815	619
47	17087	140	815	652
48	17386	259	815	640
49	17844	140	828	640
50	18024	100	827	673
51	18163	199	822	624
52	18383	119	847	668
53	18742	120	829	668
54	18961	299	841	629
55	19300	319	846	648
56	19639	100	849	665
57	20456	100	843	711
58	20576	319	841	699
59	21074	219	825	662
60	21453	120	825	654
61	21672	239	814	627
62	21971	279	820	595
63	22270	140	794	587
64	22450	100	802	573
65	22669	159	810	590
66	22888	100	802	581
67	23088	219	798	595
68	23427	399	806	575
69	23845	359	805	576
70	24304	359	804	570
71	24743	219	786	566
72	24982	120	794	568
73	25121	100	765	576
74	25301	658	769	569
75	26138	219	767	602
76	26397	139	792	580
77	26597	279	800	576
78	26896	379	789	568
79	27414	100	800	586
80	27534	538	797	559
81	28152	239	796	582
82	28491	219	796	604
83	28850	179	799	605
84	29208	578	796	580
85	29866	339	790	558
86	30225	797	797	538
87	31043	100	808	548
88	31162	339	804	561
89	31521	778	808	581
90	32319	419	797	576
91	32757	160	806	590
92	32977	199	798	566
93	33196	638	801	549
94	33854	319	796	565
95	34193	100	791	595
96	34352	120	782	586
97	34492	120	790	614
98	34651	160	777	604
99	34831	100	781	629
100	35010	259	814	624
101	35389	339	795	587
102	35748	120	798	568
103	36226	319	799	581
104	36745	239	803	566
105	37004	140	797	559
106	37163	219	781	576
107	37462	179	787	580
108	38140	239	801	594
109	38519	558	795	590
110	39097	279	795	593
111	39396	797	806	569
112	40353	199	800	584
113	40593	120	804	578
114	40732	299	795	586
115	41051	259	799	621
116	41330	120	794	652
117	41470	219	795	645
118	41709	219	800	655
119	41948	120	799	657
120	42088	1116	803	652
121	43304	319	790	605
