Data properties:
 
Recording date: 9/8/2008
Recording time : 14:39:41:138 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: Part 4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	86	120	825	559
2	644	199	803	600
3	963	339	801	582
4	1641	100	815	589
5	1761	259	807	578
6	2319	120	885	660
7	2478	359	871	660
8	3136	120	792	583
9	3555	159	804	594
10	3834	279	805	588
11	4332	120	799	593
12	4492	199	803	611
13	5150	160	719	522
14	5529	100	789	564
15	6884	259	801	520
16	7203	259	802	517
17	7562	179	806	388
18	7762	100	801	380
19	8300	100	819	539
20	8519	100	801	590
21	8659	140	807	577
22	8878	100	800	581
23	9077	139	802	572
24	9297	120	801	576
25	9456	159	804	580
26	10553	299	792	575
27	11011	100	796	596
28	12227	120	793	624
29	12447	100	793	588
30	12766	199	794	584
31	13145	279	790	583
32	13583	100	786	599
33	13723	120	791	596
34	14082	259	792	597
35	14361	199	784	590
36	14999	179	790	593
37	15298	299	786	594
38	15996	100	793	578
39	16374	140	787	602
40	16713	140	791	580
41	17032	120	800	582
42	17351	120	786	599
43	18288	100	788	578
44	18667	160	796	563
45	19146	159	797	557
46	19365	100	798	570
47	20222	120	787	572
48	20402	120	790	587
49	21239	120	795	586
50	21418	100	783	602
51	22056	100	792	597
52	22176	299	789	582
53	23372	120	801	586
54	23592	100	807	581
55	24090	100	810	582
56	24788	199	781	599
57	25127	100	785	613
58	27041	179	786	597
59	27400	120	791	568
60	28496	140	796	617
61	29732	120	837	589
62	29872	140	829	595
63	30310	120	813	584
64	30908	100	787	595
65	31148	100	808	589
66	31686	199	804	593
67	33161	120	809	593
68	33460	159	822	593
69	33839	120	815	597
70	34637	100	657	610
71	35813	120	832	606
72	36112	100	804	602
73	36232	179	803	599
74	36431	120	800	602
75	36830	180	809	592
76	37189	120	803	595
77	37986	100	801	591
78	38225	100	836	580
79	38504	100	807	601
80	38843	100	791	608
81	39142	100	789	608
82	39960	180	788	605
83	40339	140	804	591
84	40558	100	801	597
85	40917	199	807	585
86	41495	120	795	595
87	41914	159	795	586
88	42312	259	807	584
89	42950	160	808	573
90	43329	199	812	574
91	44007	219	824	622
92	44386	279	813	606
93	45303	120	812	570
94	46180	100	796	577
95	46320	259	795	572
96	46659	120	792	579
97	47935	239	814	595
98	49131	120	809	597
99	49290	159	809	586
100	49669	219	807	595
101	50267	100	812	608
102	50486	160	821	580
103	51065	120	813	609
104	52400	199	805	604
105	53597	100	853	585
106	53816	180	837	581
107	55032	100	823	566
108	55471	100	806	606
109	55750	120	796	591
110	56308	100	1007	590
111	56647	120	813	551
112	57086	219	809	572
113	57425	100	811	577
114	57544	140	808	565
115	57803	100	825	576
116	58003	179	818	587
117	58421	100	812	587
118	59000	100	1357	646
119	59359	179	788	637
120	59797	100	1624	1000
121	60894	100	805	573
122	61053	140	795	575
123	62189	160	815	595
124	62489	140	800	603
125	62907	179	806	612
126	63146	319	813	601
127	63924	120	806	590
128	64403	120	817	590
129	64542	140	809	580
130	64741	100	806	601
131	65998	100	817	604
132	67573	219	786	584
133	68211	120	855	597
134	68868	140	812	624
135	69267	120	812	573
136	69666	100	822	585
137	70085	100	809	587
138	70224	100	813	580
139	70722	100	1561	1264
140	71939	120	1481	1598
141	73334	140	1591	1227
142	74471	100	791	643
143	75009	179	819	649
144	75328	199	806	635
145	76265	100	803	620
146	76385	120	801	671
147	76524	120	804	651
148	76863	120	819	625
149	77122	100	809	625
150	77282	259	812	629
151	77701	100	811	636
152	78737	120	792	629
153	79216	120	794	607
154	79555	120	789	606
155	80272	100	786	608
156	80691	199	798	601
157	81090	119	807	613
158	81847	100	793	613
159	82426	100	817	635
160	82605	120	794	603
161	82745	160	815	622
162	83821	100	805	592
163	84040	120	819	611
164	85396	120	810	638
165	86393	120	804	608
166	87031	100	811	613
167	87450	120	795	632
168	89603	140	797	623
169	89882	120	793	619
170	90241	100	786	627
171	91198	120	808	607
172	91716	100	790	599
173	92294	100	795	586
174	93291	159	809	595
175	93471	100	820	559
176	94428	180	803	602
177	94806	199	804	556
178	95584	120	803	568
179	95883	159	1050	613
180	96242	100	1054	600
181	97318	120	816	664
182	98076	159	812	640
183	98295	100	801	604
184	100289	140	819	617
185	100668	100	808	604
186	101346	100	810	592
187	102343	159	805	591
188	102901	100	795	601
189	103260	100	803	620
190	103638	100	816	613
191	104396	100	686	610
192	105154	140	813	606
193	105632	140	799	626
194	106131	159	809	595
195	106589	100	811	579
196	106749	120	816	590
197	106968	100	809	590
198	107845	199	836	615
199	108643	120	812	606
200	109939	319	813	624
201	110437	199	818	621
202	111015	100	816	626
203	111434	100	803	631
204	112331	120	806	623
205	113348	100	809	636
206	113687	219	813	630
207	114763	120	812	614
208	114983	100	802	597
209	115401	120	803	592
210	115999	100	803	618
211	116139	120	810	617
212	116299	160	801	610
213	116996	160	774	604
214	117535	120	793	609
215	117893	120	793	608
216	118452	120	780	568
217	118751	160	789	581
218	119249	120	800	613
219	120226	120	838	652
220	121542	179	799	594
221	121821	159	804	607
222	122439	179	788	655
223	122718	100	783	657
224	123994	139	782	600
225	125051	179	800	582
226	125250	120	800	595
227	125390	199	807	594
228	125729	160	807	601
229	127423	140	806	613
230	128101	100	799	589
231	128460	199	808	629
232	129397	100	792	605
233	129756	279	801	625
234	130055	100	790	591
235	130274	120	811	596
236	130733	139	804	613
237	131451	159	809	602
238	132089	139	1808	965
239	133983	219	805	641
240	134381	120	808	636
241	134680	100	802	640
242	135777	100	793	629
243	136196	199	790	618
244	136475	100	787	614
245	136614	100	784	621
246	136734	100	772	598
247	137133	119	791	600
248	137332	140	797	598
249	137830	120	791	595
250	137970	120	800	606
251	139505	140	793	619
252	139665	139	787	618
253	140701	160	779	594
254	141040	140	780	596
255	141240	100	783	577
256	141479	120	798	582
257	143333	120	842	638
258	144031	100	815	638
259	144190	120	820	641
260	144629	120	794	652
261	144768	120	807	640
262	145067	100	821	650
263	145287	100	827	637
264	145765	120	809	663
265	146722	219	798	667
266	147261	140	781	666
267	149214	259	839	670
268	150032	120	821	638
269	151348	140	790	637
270	152205	100	798	649
271	152923	120	801	634
272	153620	239	803	616
273	154737	160	792	604
274	154956	120	798	614
275	155873	120	764	676
276	156172	159	782	643
277	156631	100	761	644
278	156950	100	836	663
279	157109	120	843	646
280	159083	100	791	649
281	159362	179	787	647
282	159681	100	798	656
283	159801	159	825	679
284	160060	100	816	677
285	162453	100	822	648
286	162592	100	810	633
287	162712	120	815	650
288	163310	279	816	648
289	164087	100	817	649
290	164367	199	825	655
291	164745	100	812	646
292	165204	160	816	626
293	165403	100	806	623
294	165543	100	821	621
295	166300	100	810	622
296	166560	100	799	624
297	166679	140	806	636
298	167277	259	809	631
299	167756	100	816	617
300	168613	160	805	637
301	169570	119	828	616
302	169889	100	825	635
303	170746	100	847	706
304	170926	120	787	668
305	172142	180	805	631
306	172979	140	797	638
307	173139	160	813	654
308	173697	100	818	715
309	174893	120	789	619
310	175192	100	788	617
311	175491	100	794	621
312	175671	100	787	613
313	177007	100	808	609
314	177166	199	800	616
315	177684	100	808	625
316	178003	100	808	645
317	178562	179	808	645
318	179419	140	849	658
319	180077	100	770	638
320	180196	100	790	627
321	180695	160	786	641
322	180934	339	790	643
323	181293	100	793	633
324	181552	199	786	652
325	182110	120	814	677
326	182569	159	1574	1217
327	184961	100	805	624
328	185320	100	796	616
329	185639	119	799	636
330	185799	100	788	617
331	186477	100	800	628
332	187513	100	795	632
333	187992	140	825	641
334	188710	140	812	626
335	188909	140	822	631
336	190165	120	817	638
337	190723	100	790	606
338	191640	139	788	617
339	191820	100	794	634
340	192218	219	862	638
341	193016	139	792	635
342	194073	140	792	646
343	194312	179	802	626
344	195349	199	825	656
345	195588	179	819	670
346	195867	100	824	669
347	196565	120	799	647
348	196724	140	798	640
349	196944	279	812	638
350	197542	120	799	609
351	197701	100	809	622
352	197901	140	807	637
353	198140	120	803	629
354	198359	179	786	631
355	199615	100	814	618
356	200911	100	792	608
357	201569	159	805	667
358	203563	179	785	611
359	205118	199	801	607
360	205556	199	800	610
361	206374	279	794	615
362	206772	140	804	592
363	207949	100	815	629
364	208806	259	795	598
365	209803	179	803	595
366	211398	399	787	593
367	211896	100	771	595
368	212135	100	779	582
369	212355	139	773	585
370	212534	179	771	601
371	212773	120	774	598
372	212953	100	778	592
373	214269	159	787	587
374	214648	179	796	608
375	217140	139	778	628
376	217499	139	790	616
377	217738	219	793	606
378	218456	100	821	650
379	218575	139	834	638
380	219472	120	1490	1352
381	235900	100	798	767
