Data properties:
 
Recording date: 9/18/2008
Recording time : 14:19:39:962 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	166	159	738	706
2	346	120	722	554
3	525	180	790	636
4	724	179	835	652
5	984	259	813	647
6	1263	897	835	646
7	2180	1116	822	627
8	3316	738	830	666
9	4074	199	828	638
10	4433	498	829	623
11	4951	219	817	596
12	5270	997	820	584
13	6287	319	805	574
14	6745	538	816	616
15	7324	219	805	610
16	7563	399	802	590
17	7982	100	808	595
18	8141	140	783	580
19	8380	100	816	617
20	8580	159	820	586
21	9098	459	806	568
22	9696	100	815	563
23	10055	339	814	598
24	10414	299	822	581
25	11152	120	825	593
26	11530	179	815	618
27	11949	459	810	610
28	12487	139	803	632
29	12647	259	804	593
30	12926	179	795	613
31	13125	817	809	637
32	13963	319	815	647
33	14322	419	814	626
34	14780	379	816	614
35	15179	100	808	615
36	15298	499	813	626
37	15817	339	816	637
38	16255	199	819	656
39	16475	119	822	665
40	16614	199	817	636
41	16854	120	821	643
42	17053	498	823	627
43	17571	140	819	637
44	17731	159	811	629
45	17910	638	810	636
46	18847	279	823	601
47	19266	199	808	559
48	19884	359	804	553
49	20502	179	800	550
50	20761	180	813	577
51	20961	518	806	580
52	21499	319	795	551
53	21838	100	798	590
54	21997	379	797	566
55	22396	100	802	583
56	22675	179	785	584
57	22914	239	796	583
58	23273	379	798	593
59	23851	100	812	605
60	24131	100	806	564
61	24450	299	804	599
62	24769	160	802	582
63	24948	219	802	563
64	25187	379	807	561
65	25686	578	809	593
66	26284	120	811	600
67	26443	797	809	582
68	27261	339	807	543
69	27699	120	806	565
70	28098	279	825	603
71	28397	120	822	611
72	28597	159	808	597
73	28816	179	809	614
74	29015	219	814	638
75	29553	160	803	629
76	29753	139	808	630
77	29912	339	805	622
78	30271	179	806	613
79	30471	100	809	589
80	30590	120	810	572
81	30750	100	806	566
82	30869	578	808	581
83	31467	339	804	622
84	31826	100	810	645
85	32305	100	848	644
86	32584	160	760	628
87	32823	100	799	611
88	32943	179	807	608
89	33222	199	798	596
90	33800	140	788	605
91	33980	139	794	607
92	34239	199	795	624
93	34458	120	804	604
94	34598	379	804	591
95	35176	100	781	596
96	35295	439	799	625
97	35754	239	800	604
98	36033	199	800	601
99	36472	140	806	652
100	36651	239	806	631
101	37030	160	804	626
102	37209	578	803	624
103	38166	199	804	610
104	38465	179	802	617
105	38745	399	801	619
106	39163	100	795	612
107	39303	259	797	622
108	39582	239	797	614
109	39941	319	811	614
110	40280	100	817	618
111	40399	160	825	608
112	40898	120	836	622
113	41217	419	813	614
114	41655	100	803	603
115	41795	738	807	596
116	42553	140	806	585
117	42712	259	804	605
118	42991	399	799	620
119	43470	478	806	622
120	43968	239	812	615
121	44247	299	807	649
122	44726	100	826	630
123	45204	160	800	576
124	45384	120	805	563
125	45523	459	814	577
126	46101	658	816	570
127	46799	140	856	572
128	46959	100	846	572
129	47078	100	849	586
130	47198	219	851	614
131	47617	279	821	612
132	48195	140	797	579
133	48374	180	813	585
134	48574	638	816	563
135	49232	518	812	558
136	49790	179	803	585
137	50009	160	810	612
138	50188	160	801	619
139	50368	399	808	595
140	50787	140	796	596
141	50946	518	801	572
142	51484	100	803	560
143	51704	419	797	556
144	52142	120	799	541
145	52282	399	810	556
146	52701	498	802	597
147	53219	100	803	589
148	53438	219	813	586
149	53697	120	804	578
150	54176	120	791	577
151	54654	399	804	571
152	55153	299	818	582
153	55591	339	819	602
154	55970	160	809	589
155	56150	479	798	600
156	56648	140	788	613
157	57286	239	808	605
158	57605	1077	801	562
159	58841	359	795	569
160	59220	299	795	582
161	59539	359	791	574
162	59978	100	798	590
163	60097	100	797	585
164	60297	498	800	592
165	60835	100	801	590
166	61134	100	805	570
167	61254	139	801	591
168	61413	219	804	593
169	61652	160	801	588
170	61951	459	806	600
171	62729	538	793	587
172	63427	259	801	581
173	63746	319	791	581
174	64324	100	808	594
175	64523	199	806	579
176	64743	259	793	583
177	65022	199	806	580
178	65341	558	798	581
179	65919	239	804	588
180	66178	419	803	585
181	66617	558	808	564
182	67235	199	812	562
183	67514	159	813	557
184	67693	279	812	548
185	68092	578	820	579
186	68830	458	813	593
187	69328	180	811	591
188	69527	100	823	614
