0.55248,0.75387,0.91567
0.2305,0.59914,0.84001
0.19924,0.56356,0.80434
0.18269,0.346,0.58017
0.11987,0.28449,0.40835
0.055964,0.23473,0.39529
0.040686,0.11837,0.25685
0.055772,0.061526,0.13251
0.092951,0.058694,0.13775
