Data properties:
 
Recording date: 10/9/2008
Recording time : 14:14:13:716 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY14
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
15	None	-1600	-1200
35	None	-1600	-1200
55	None	-1600	-1200
75	LeftOnly	672	629
95	LeftOnly	680	637
115	LeftOnly	694	608
135	LeftOnly	703	607
155	LeftOnly	694	618
175	LeftOnly	680	602
195	LeftOnly	690	634
215	LeftOnly	712	636
235	LeftOnly	692	616
255	RightOnly	703	713
275	Both	630	318
294	Both	614	208
315	Both	619	223
334	Both	661	236
354	Both	632	236
374	Both	635	247
394	Both	616	254
414	Both	644	228
434	Both	713	427
454	Both	802	607
474	Both	764	585
494	Both	761	597
514	Both	761	543
534	Both	763	523
554	Both	766	528
574	Both	779	600
593	Both	789	584
613	LeftOnly	783	570
633	LeftOnly	794	585
653	LeftOnly	816	596
673	None	-1600	-1200
693	LeftOnly	779	581
713	Both	799	639
733	Both	772	658
753	RightOnly	759	731
773	Both	806	658
793	Both	781	656
813	Both	791	638
833	Both	794	643
853	Both	812	656
873	Both	778	669
893	Both	794	670
913	Both	793	670
932	Both	799	666
952	Both	768	662
972	Both	802	667
992	Both	810	732
1012	Both	786	679
1032	Both	780	706
1052	Both	781	700
1072	Both	792	700
1092	Both	789	707
1112	Both	778	717
1132	RightOnly	777	741
1152	Both	776	674
1172	RightOnly	758	799
1192	Both	774	727
1212	Both	781	699
1232	RightOnly	754	793
1251	RightOnly	763	762
1271	Both	775	702
1291	Both	805	709
1311	Both	780	703
1331	Both	786	727
1351	Both	779	710
1371	Both	808	706
1391	RightOnly	751	810
1411	Both	786	680
1431	Both	768	752
1451	Both	770	722
1471	Both	761	702
1491	Both	771	714
1511	Both	773	700
1531	Both	757	710
1550	Both	800	700
1570	Both	793	718
1590	Both	777	697
1610	Both	780	722
1630	Both	771	701
1650	Both	766	703
1670	RightOnly	775	821
1690	Both	782	673
1710	Both	791	701
1730	Both	789	693
1750	Both	797	692
1770	Both	774	705
1790	Both	789	696
1810	Both	787	712
1830	Both	796	671
1850	Both	795	631
1870	Both	794	656
1889	Both	796	627
1909	Both	795	628
1929	RightOnly	757	693
1949	Both	790	672
1969	Both	797	643
1989	Both	800	644
2009	Both	803	658
2029	Both	809	645
2049	Both	801	629
2069	RightOnly	819	635
2089	Both	810	617
2109	Both	808	605
2129	Both	801	596
2149	Both	794	622
2169	Both	800	616
2189	Both	797	612
2208	RightOnly	793	651
2229	Both	803	634
2248	Both	797	603
2268	Both	810	612
2288	Both	800	617
2308	RightOnly	784	648
2328	Both	790	688
2348	Both	796	646
2368	RightOnly	787	735
2388	RightOnly	771	741
2408	Both	797	721
2428	Both	786	686
2448	RightOnly	768	783
2468	Both	797	662
2488	Both	796	648
2508	Both	794	668
2527	Both	782	656
2547	Both	794	584
2567	Both	784	627
2587	Both	785	608
2607	Both	788	599
2627	Both	774	609
2647	Both	781	605
2667	Both	775	588
2687	Both	775	588
2707	Both	773	598
2727	Both	783	630
2747	Both	774	609
2767	Both	785	622
2787	Both	787	594
2807	Both	768	573
2826	Both	771	580
2846	Both	784	588
2866	Both	772	567
2886	Both	791	564
2906	Both	772	559
2926	Both	798	561
2946	Both	777	568
2966	Both	768	561
2986	Both	775	572
3006	Both	787	534
3026	Both	787	531
3046	Both	789	570
3066	Both	792	555
3086	Both	769	559
3106	Both	772	543
3126	Both	781	612
3146	Both	770	563
3165	Both	764	576
3185	Both	774	570
3205	Both	757	563
3225	Both	776	604
3245	Both	793	582
3265	Both	771	578
3285	Both	769	575
3305	Both	770	549
3325	Both	777	568
3345	Both	763	573
3365	Both	778	537
3385	Both	768	518
3405	Both	784	541
3425	Both	763	565
3445	Both	778	558
3464	Both	775	527
3484	Both	765	543
3504	Both	795	532
3524	Both	776	535
3544	Both	786	567
3564	Both	786	557
3584	Both	788	534
3604	Both	802	561
3624	Both	776	513
3644	Both	772	550
3664	Both	780	545
3684	Both	788	573
3704	Both	781	551
3724	Both	778	539
3744	Both	770	559
3764	Both	792	563
3783	Both	792	551
3803	Both	759	467
3823	Both	762	462
3843	Both	757	440
3863	Both	766	453
3883	Both	768	440
3903	Both	764	439
3923	Both	769	420
3943	Both	756	426
3963	Both	763	435
3983	Both	759	458
4003	Both	771	438
4023	Both	770	468
4043	Both	778	461
4063	Both	785	456
4083	Both	790	424
4102	Both	802	470
4122	Both	778	471
4142	Both	810	471
4162	Both	803	465
4182	Both	791	470
4202	Both	796	481
4222	Both	802	476
4242	Both	790	478
4262	Both	798	467
4282	Both	783	483
4302	Both	795	479
4322	Both	794	477
4342	Both	789	482
4362	Both	784	460
4382	Both	805	472
4402	Both	788	535
4421	Both	763	526
4441	Both	787	513
4461	Both	777	532
4481	Both	786	550
4501	Both	780	533
4521	Both	779	530
4541	Both	790	544
4561	Both	790	516
4581	Both	799	545
4601	Both	784	510
4621	Both	777	511
4641	Both	789	506
4661	Both	787	519
4681	Both	786	523
4701	Both	784	513
4721	Both	786	505
4740	Both	777	505
4760	Both	786	522
4780	Both	793	500
4800	Both	798	497
4820	Both	798	524
4840	Both	772	487
4860	Both	819	490
4880	Both	812	532
4900	Both	787	502
4920	Both	780	471
4940	Both	793	513
4960	Both	793	526
4980	Both	803	539
5000	Both	796	525
5020	Both	785	547
5039	Both	776	584
5059	Both	794	530
5079	Both	792	531
5099	Both	788	560
5119	Both	810	533
5139	Both	803	547
5159	Both	797	509
5179	Both	733	567
5199	Both	738	552
5219	Both	753	595
5239	Both	791	581
5259	Both	773	643
5279	Both	792	626
5299	Both	794	615
5319	Both	763	666
5339	Both	775	604
5359	Both	776	602
5378	Both	779	602
5398	Both	771	603
5418	Both	774	603
5438	Both	775	591
5458	Both	768	581
5478	Both	782	586
5498	Both	763	570
5518	Both	779	610
5538	Both	774	583
5558	Both	765	561
5578	Both	768	563
5598	Both	795	562
5618	Both	783	579
5638	Both	784	599
5658	Both	762	601
5677	Both	791	580
5697	Both	754	604
5717	Both	784	592
5737	Both	778	576
5757	Both	796	579
5777	Both	770	542
5797	Both	772	578
5817	Both	773	614
5837	Both	763	610
5857	Both	774	585
5877	Both	763	571
5897	Both	770	582
5917	Both	775	562
5937	Both	764	609
5957	Both	771	580
5977	Both	770	507
5996	Both	777	577
6016	Both	770	659
6036	Both	775	591
6056	Both	809	596
6076	Both	800	617
6096	Both	836	606
6116	RightOnly	781	622
6136	Both	769	603
6156	Both	769	563
6176	Both	792	626
6196	Both	814	636
6216	Both	792	597
6236	Both	780	603
6256	Both	790	597
6276	Both	797	645
6296	Both	789	620
6316	Both	790	595
6335	Both	798	613
6355	Both	795	631
6375	Both	780	631
6395	Both	796	629
6415	Both	793	610
6435	Both	796	611
6455	Both	798	632
6475	Both	777	597
6495	Both	815	615
6515	Both	780	573
6535	Both	796	612
6555	Both	828	651
6575	Both	802	620
6595	Both	819	625
6615	Both	802	643
6634	Both	787	610
6654	Both	844	661
6674	Both	790	604
6694	Both	793	597
6714	Both	808	566
6734	Both	801	595
6754	Both	803	584
6774	Both	784	622
6794	Both	798	645
6814	Both	787	601
6834	Both	791	636
6854	Both	779	626
6874	Both	788	656
6894	Both	799	673
6914	Both	779	582
6934	Both	797	603
6953	Both	792	588
6973	Both	809	605
6993	Both	795	637
7013	Both	784	603
7033	Both	772	599
7053	Both	761	596
7073	Both	760	626
7093	Both	750	610
7113	Both	751	572
7133	Both	762	578
7153	Both	770	559
7173	Both	758	570
7193	Both	786	586
7213	Both	776	625
7233	Both	777	576
7253	Both	788	569
7273	Both	779	580
7292	Both	779	603
7312	Both	780	579
7332	Both	792	617
7352	Both	799	588
7373	Both	808	587
7392	Both	781	629
7412	Both	805	594
7432	Both	813	595
7452	Both	802	621
7472	Both	796	592
7492	Both	731	504
7512	Both	697	533
7532	Both	704	554
7552	Both	714	543
7572	Both	685	492
7591	Both	728	534
7611	Both	706	525
7631	Both	712	532
7651	Both	695	543
7671	Both	693	476
7691	Both	697	499
7711	Both	736	498
7731	Both	698	530
7751	Both	697	521
7771	Both	720	546
7791	Both	723	539
7811	Both	696	508
7831	Both	686	526
7851	Both	697	521
7871	Both	719	493
7891	Both	697	456
7910	Both	711	509
7930	Both	706	474
7950	Both	750	503
7970	Both	769	530
7990	Both	763	475
8010	Both	781	529
8030	Both	779	550
8050	Both	765	518
8070	Both	761	530
8090	Both	768	513
8110	Both	777	542
8130	Both	765	544
8150	Both	771	556
8170	Both	784	527
8190	Both	789	542
8210	Both	789	532
8229	Both	775	551
8249	Both	787	592
8269	Both	772	567
8289	Both	784	565
8309	Both	792	589
8329	Both	785	567
8349	Both	786	559
8369	Both	790	577
8389	Both	791	538
8409	Both	786	563
8429	Both	768	563
8449	Both	778	583
8469	Both	768	580
8489	Both	795	579
8509	Both	789	567
8529	Both	777	563
8548	Both	778	550
8568	Both	796	555
8588	Both	785	538
8608	Both	773	558
8628	Both	791	548
8648	Both	812	547
8668	Both	788	572
8688	Both	792	547
8708	Both	787	558
8728	Both	763	580
8748	Both	775	566
8768	Both	789	566
8788	Both	793	563
8808	Both	798	558
8828	Both	785	551
8848	Both	792	558
8867	Both	783	571
8887	Both	797	576
8907	Both	790	570
8927	Both	787	572
8947	Both	799	567
8967	Both	781	543
8987	Both	794	566
9007	Both	804	555
9027	Both	793	569
9047	Both	776	574
9067	Both	779	584
9087	Both	774	545
9107	Both	793	569
9127	Both	784	573
9147	Both	790	557
9166	Both	787	606
9186	Both	792	602
9206	Both	793	563
9226	Both	806	575
9246	Both	778	572
9266	Both	785	554
9286	Both	787	574
9306	Both	800	565
9326	Both	794	558
9346	Both	797	554
9366	Both	799	555
9386	Both	788	531
9406	Both	793	565
9426	Both	797	568
9446	Both	789	559
9466	Both	775	544
9486	Both	785	570
9505	Both	793	521
9525	Both	780	564
9545	Both	784	535
9565	Both	771	540
9585	Both	776	552
9605	Both	772	527
9625	Both	774	551
9645	Both	776	526
9665	Both	781	557
9685	Both	768	531
9705	Both	806	540
9725	Both	777	533
9745	Both	769	537
9765	Both	804	545
9785	Both	771	534
