Data properties:
 
Recording date: 9/8/2008
Recording time : 14:53:59:431 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: Part 5
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	302	119	826	588
2	661	100	797	582
3	1080	140	813	569
4	2236	100	800	561
5	2456	159	804	576
6	4031	199	790	589
7	4469	120	785	587
8	4768	120	774	569
9	4908	120	781	563
10	5047	100	788	562
11	5326	120	794	566
12	5466	100	798	555
13	6403	120	789	589
14	6602	100	797	579
15	6782	100	799	593
16	6921	100	800	576
17	7101	120	810	571
18	7699	100	810	590
19	8337	120	807	578
20	10709	140	799	582
21	11088	239	806	586
22	11367	140	792	576
23	12922	139	804	585
24	14119	120	804	576
25	15355	199	819	619
26	15594	100	832	624
27	16571	120	812	598
28	16890	179	808	573
29	19860	120	803	596
30	21057	139	818	587
31	21535	100	810	583
32	22253	179	825	612
33	22771	120	817	600
34	22911	100	826	606
35	23050	100	823	580
36	23369	139	831	574
37	23549	120	818	559
38	26300	179	798	593
39	26799	139	789	627
40	27576	100	794	631
41	28274	100	801	633
42	28394	100	799	627
43	28852	159	796	619
44	29052	199	793	616
45	29570	100	797	608
46	30268	219	806	598
47	30786	139	795	620
48	31165	100	796	603
49	31444	120	793	610
50	31723	219	803	593
51	32201	140	803	611
52	32441	219	802	602
53	32819	120	805	586
54	33178	120	805	571
55	33537	140	796	599
56	33856	120	808	602
57	34195	120	801	610
58	34454	160	798	608
59	35232	100	810	603
60	35690	160	810	592
61	36528	100	798	635
62	36847	140	800	617
63	37106	100	804	611
64	37385	140	801	646
65	37644	120	803	638
66	37824	140	803	624
67	38641	120	800	608
68	38801	179	807	592
69	39060	100	798	613
70	39538	120	840	648
71	40296	199	801	623
72	40595	100	804	621
73	41133	120	788	615
74	41931	120	796	609
75	43167	179	798	598
76	44283	140	812	604
77	44622	100	797	620
78	44742	100	790	610
79	45300	100	815	604
80	45978	139	815	603
81	46397	100	801	592
82	46576	120	809	616
83	46736	120	813	617
84	47613	100	806	641
85	48729	120	803	600
86	48909	179	798	602
87	49108	219	809	595
88	49606	239	803	602
89	50264	100	801	620
90	50384	140	795	620
91	50583	120	792	600
92	52059	180	805	618
93	52537	339	799	604
94	52976	119	799	589
95	53275	120	796	588
96	53534	100	804	597
97	54152	199	800	592
98	54391	219	793	613
99	55029	140	792	597
100	55269	100	807	598
101	55448	120	803	576
102	55707	100	804	589
103	56046	179	793	594
104	56245	120	796	581
105	56465	100	796	580
106	57183	140	788	586
107	57502	139	798	591
108	58239	100	797	581
109	59655	100	819	673
110	59954	100	806	596
111	60253	120	807	612
112	60751	100	807	617
113	60911	139	806	603
114	61270	120	807	603
115	61549	159	808	591
116	61947	140	798	610
117	63124	100	805	615
118	63303	179	806	609
119	63562	299	799	618
120	63881	100	806	598
121	64101	279	797	610
122	66254	100	802	632
123	66493	219	803	607
124	67091	120	808	622
125	69344	100	814	593
