Data properties:
 
Recording date: 10/1/2008
Recording time : 13:28:19:898 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM16
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
2	None	-1600	-1200
23	None	-1600	-1200
42	None	-1600	-1200
62	None	-1600	-1200
82	Both	371	237
102	Both	582	363
122	Both	911	517
142	Both	594	350
162	None	-1600	-1200
182	Both	612	350
202	Both	901	559
222	LeftOnly	855	545
242	Both	906	561
261	Both	593	328
281	Both	911	571
301	Both	606	406
321	Both	884	543
341	Both	550	447
361	Both	803	763
381	Both	818	676
401	None	-1600	-1200
421	Both	824	697
441	Both	830	681
461	Both	826	661
481	Both	793	693
501	Both	813	679
521	Both	801	688
541	Both	824	677
561	Both	562	458
581	Both	813	672
600	Both	825	694
620	Both	825	662
640	Both	826	639
660	Both	514	471
680	Both	797	618
700	Both	552	416
720	Both	820	664
740	LeftOnly	784	688
760	Both	794	658
780	Both	795	657
800	Both	824	686
820	None	-1600	-1200
840	Both	681	798
860	LeftOnly	774	687
880	None	-1600	-1200
900	Both	806	653
919	LeftOnly	777	698
939	Both	829	661
959	Both	823	631
979	Both	808	659
999	Both	821	685
1019	Both	826	652
1039	Both	819	612
1059	Both	818	656
1079	Both	808	664
1099	Both	819	667
1119	Both	808	647
1139	Both	846	586
1159	Both	863	598
1179	Both	822	623
1199	Both	516	435
1218	None	-1600	-1200
1238	Both	825	614
1258	LeftOnly	796	642
1278	Both	793	643
1298	Both	819	629
1318	Both	808	662
1338	Both	804	639
1358	Both	800	632
1378	Both	790	639
1398	Both	804	637
1418	Both	774	631
1438	LeftOnly	738	597
1458	Both	507	395
1478	Both	478	443
1498	Both	806	661
1518	Both	785	641
1537	Both	812	635
1557	Both	785	696
1577	Both	809	620
1597	Both	489	426
1617	None	-1600	-1200
1637	Both	797	616
1657	Both	777	629
1677	None	-1600	-1200
1697	Both	813	646
1717	Both	813	623
1737	Both	792	647
1757	Both	517	416
1777	Both	811	653
1797	Both	814	636
1817	RightOnly	848	857
1837	None	-1600	-1200
1857	None	-1600	-1200
1876	None	-1600	-1200
1896	None	-1600	-1200
1916	None	-1600	-1200
1936	None	-1600	-1200
1956	None	-1600	-1200
1976	Both	805	514
1996	Both	830	562
2016	Both	818	587
2036	Both	814	584
2056	Both	813	566
2076	Both	814	617
2096	Both	806	565
2116	Both	815	596
2136	Both	808	614
2156	Both	818	598
2175	Both	830	584
2195	Both	794	616
2215	Both	807	590
2235	Both	797	577
2255	Both	800	565
2275	Both	803	612
2295	Both	804	567
2315	Both	795	608
2335	Both	803	604
2355	Both	781	579
2375	Both	806	594
2395	Both	779	617
2415	Both	797	618
2435	Both	816	564
2455	Both	793	581
2475	Both	809	596
2494	Both	822	591
2514	Both	829	602
2534	Both	821	589
2554	Both	827	594
2574	Both	815	593
2594	Both	807	565
2614	Both	802	587
2634	Both	805	574
2654	Both	808	586
2674	Both	795	545
2694	Both	808	568
2714	Both	795	580
2734	Both	810	582
2754	Both	796	563
2774	Both	794	568
2794	Both	787	601
2813	Both	826	550
2833	Both	812	578
2853	Both	787	580
2873	Both	804	593
2893	Both	793	592
2913	Both	793	566
2933	Both	792	589
2953	Both	808	545
2973	Both	814	590
2993	Both	772	584
3013	Both	815	574
3033	Both	806	605
3053	Both	792	582
3073	Both	807	576
3093	Both	796	577
3113	Both	787	603
3132	Both	802	583
3152	Both	787	603
3172	Both	795	586
3192	Both	807	595
3212	Both	789	580
3232	Both	812	603
3252	Both	814	577
3272	Both	822	627
3292	Both	812	596
3312	Both	807	583
3332	Both	822	626
3352	Both	820	589
3372	Both	803	619
3392	Both	798	578
3412	Both	834	587
3432	Both	808	596
3451	Both	823	582
3471	Both	814	600
3491	Both	817	597
3511	Both	832	599
3531	Both	815	605
3551	Both	801	617
3571	Both	829	585
3591	Both	803	580
3611	Both	812	619
3631	Both	791	581
3651	Both	802	586
3671	Both	802	585
3691	Both	801	582
3711	Both	806	602
3731	Both	808	606
3751	Both	810	614
3770	Both	803	604
3790	Both	798	588
3810	Both	811	614
3830	Both	827	597
3850	Both	817	593
3870	Both	807	589
3890	Both	816	569
3910	Both	807	597
3930	Both	815	608
3950	Both	812	590
3970	Both	797	580
3990	Both	785	592
4010	Both	808	579
4030	Both	820	570
4050	Both	792	624
4070	Both	788	598
4089	Both	804	614
4109	Both	796	591
4129	Both	811	581
4149	Both	826	573
4169	Both	808	594
4189	Both	791	588
4209	Both	805	580
4229	Both	810	594
4249	Both	814	608
