Data properties:
 
Recording date: 9/24/2008
Recording time : 10:28:45:381 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY10
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
4	None	-1600	-1200
24	None	-1600	-1200
44	None	-1600	-1200
64	None	-1600	-1200
84	None	-1600	-1200
104	Both	553	468
124	Both	555	473
144	Both	556	471
164	Both	557	437
184	Both	542	450
204	Both	543	452
224	Both	545	457
244	Both	542	450
264	Both	544	479
284	Both	549	443
303	Both	540	440
323	Both	566	317
343	Both	576	274
363	Both	580	292
383	Both	563	268
403	Both	580	291
423	Both	603	350
443	Both	731	492
463	Both	751	509
483	Both	753	530
503	Both	745	519
523	Both	747	538
543	Both	742	532
563	Both	755	511
583	Both	770	592
603	Both	782	626
622	Both	777	617
642	Both	794	639
662	Both	790	639
682	Both	786	644
702	Both	779	637
722	Both	787	612
742	Both	789	639
762	Both	793	650
782	Both	787	644
802	Both	791	651
822	Both	786	669
842	Both	797	623
862	Both	772	640
882	Both	777	647
902	Both	789	624
922	Both	780	625
941	Both	801	634
961	Both	794	636
981	Both	796	651
1001	Both	789	630
1021	Both	791	637
1041	Both	776	656
1061	Both	793	629
1081	Both	790	627
1101	Both	783	635
1121	Both	784	647
1141	Both	786	661
1161	Both	805	658
1181	Both	791	629
1201	Both	796	630
1221	Both	798	644
1241	Both	794	651
1260	Both	792	652
1280	Both	788	637
1300	Both	804	646
1320	Both	800	635
1340	Both	794	614
1360	Both	795	631
1380	Both	798	651
1400	Both	798	632
1420	Both	796	633
1440	Both	780	646
1460	Both	794	653
1480	Both	800	634
1500	Both	796	655
1520	Both	797	644
1540	Both	793	633
1560	Both	806	632
1579	Both	801	652
1599	Both	810	654
1619	Both	797	641
1639	Both	782	630
1659	Both	790	663
1679	Both	800	659
1699	Both	793	636
1719	Both	806	645
1739	Both	793	644
1759	Both	806	655
1779	Both	800	620
1799	Both	798	647
1819	Both	793	639
1839	Both	808	649
1859	Both	791	646
1879	Both	784	663
1898	Both	799	645
1918	Both	792	642
1938	Both	793	616
1958	Both	791	637
1978	Both	803	629
1998	Both	792	643
2018	Both	797	633
2038	Both	814	662
2058	Both	804	631
2078	Both	807	636
2098	Both	804	626
2118	Both	801	607
2138	Both	802	607
2158	Both	821	614
2178	Both	804	592
2198	Both	805	611
2217	Both	815	593
2237	Both	809	614
2257	Both	757	562
2277	Both	732	552
2297	Both	765	559
2317	Both	752	564
2337	Both	764	559
2357	Both	751	565
2377	Both	744	557
2397	Both	753	551
2417	Both	768	579
2437	Both	759	568
2457	Both	747	563
2477	Both	788	579
2497	Both	789	581
2517	Both	783	594
2536	Both	800	563
2556	Both	793	567
2576	Both	789	571
2596	Both	793	575
2616	Both	779	552
2636	Both	783	567
2656	Both	789	575
2676	Both	794	578
2696	Both	793	580
2716	Both	786	591
2736	Both	783	562
2756	Both	785	584
2776	Both	793	566
2796	Both	793	569
2816	Both	805	560
2836	Both	817	588
2855	Both	817	582
2875	Both	804	579
2895	Both	799	580
2915	Both	803	607
2935	Both	809	596
2955	Both	805	593
2975	Both	800	600
2995	Both	792	594
3015	Both	818	581
3035	Both	807	567
3055	Both	801	568
3075	Both	803	602
3095	Both	799	564
3115	Both	801	554
3135	Both	815	553
3154	Both	796	571
3174	Both	804	563
3194	Both	790	574
3214	Both	804	553
3234	Both	804	566
3254	Both	801	550
3274	Both	810	571
3294	Both	798	551
3314	Both	804	574
3334	Both	802	580
3354	Both	802	564
3374	Both	815	582
3394	Both	804	565
3414	Both	804	587
3434	Both	813	568
3454	Both	810	588
3473	Both	813	576
3493	Both	803	556
3513	Both	805	572
3533	Both	793	581
3553	Both	802	576
3573	Both	804	570
3593	Both	795	552
3613	Both	810	593
3633	Both	803	593
3653	Both	811	578
3673	Both	812	558
3693	Both	808	559
3713	Both	810	567
3733	Both	811	543
3753	Both	825	557
3773	Both	821	551
3792	Both	804	542
3812	Both	812	567
3832	Both	809	550
3852	Both	807	560
3872	Both	813	564
3892	Both	806	546
3912	Both	817	570
3932	Both	809	583
3952	Both	818	552
3972	Both	809	573
3992	Both	814	553
4012	Both	804	562
4032	Both	801	545
4052	Both	802	520
4072	Both	822	536
4092	Both	812	549
4111	Both	821	535
4131	Both	811	522
4151	Both	816	545
4171	Both	830	556
4191	Both	820	561
4211	Both	817	547
4231	Both	809	556
4251	Both	806	560
4271	Both	827	568
4291	Both	820	545
4311	Both	824	567
4331	Both	813	554
4351	Both	819	555
4371	Both	812	571
4391	Both	828	548
4411	Both	824	558
4430	Both	821	571
4450	Both	829	553
4470	Both	813	553
4490	Both	803	545
4510	Both	820	569
4530	Both	818	571
4550	Both	819	529
4570	Both	799	527
4590	Both	819	551
4610	Both	808	554
4630	Both	790	590
4650	Both	801	596
4670	Both	785	596
4690	Both	789	612
4709	Both	792	612
4729	Both	806	610
4749	Both	805	624
4769	Both	806	619
4789	Both	814	620
4809	Both	812	633
4829	Both	820	631
4849	Both	823	612
4869	Both	819	621
4889	Both	817	612
4909	Both	826	633
4929	Both	822	614
4949	Both	824	628
4969	Both	819	624
4989	Both	825	628
5009	Both	820	636
5028	Both	818	664
5048	Both	821	654
5068	Both	826	641
5088	Both	842	663
5108	Both	820	673
5128	Both	828	670
5148	Both	822	642
5168	Both	826	658
5188	Both	836	640
5208	Both	818	640
5228	Both	829	622
5248	Both	825	638
5268	Both	843	635
5288	Both	855	640
5308	Both	825	640
5328	Both	842	636
5347	Both	836	639
5367	Both	848	671
5387	Both	852	656
5407	Both	845	676
5427	Both	838	673
5447	Both	834	644
5467	Both	832	661
5487	Both	843	659
5507	Both	827	660
5527	Both	824	673
5547	Both	828	634
5567	Both	841	588
5587	Both	827	643
5607	Both	840	637
5627	Both	842	638
5646	Both	849	656
5666	Both	834	634
5686	Both	836	633
5706	Both	839	661
5726	Both	830	661
5746	Both	832	668
5766	Both	839	643
5786	Both	827	650
5806	Both	820	652
5826	Both	827	658
5846	Both	831	652
5866	Both	828	663
5886	Both	827	646
5906	Both	835	651
5926	Both	843	631
5946	Both	829	634
5965	Both	830	624
5985	Both	825	621
6005	Both	824	635
6025	Both	809	620
6045	Both	821	647
6065	Both	814	635
6085	Both	824	645
6105	Both	833	647
6125	Both	809	634
6145	Both	796	629
6165	Both	812	616
6185	Both	806	620
6205	Both	807	619
6225	Both	800	611
6245	Both	806	627
