Data properties:
 
Recording date: 9/8/2008
Recording time : 14:39:41:138 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: Part 4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
6	None	-1600	-1200
26	None	-1600	-1200
46	None	-1600	-1200
66	None	-1600	-1200
86	Both	805	548
106	Both	808	568
126	Both	810	584
146	Both	825	564
166	Both	842	554
186	Both	835	554
205	Both	827	528
225	Both	828	564
245	Both	826	535
265	Both	829	543
285	Both	840	508
305	Both	818	540
325	Both	807	598
345	Both	798	575
365	Both	820	623
385	Both	813	608
405	Both	795	592
425	Both	818	598
445	Both	815	586
465	Both	826	614
485	Both	825	572
504	Both	816	591
524	Both	806	605
544	Both	816	582
564	Both	805	624
584	Both	801	633
604	Both	813	611
624	Both	781	594
644	Both	818	630
664	Both	824	613
684	Both	803	606
704	Both	796	595
724	Both	801	589
744	Both	803	599
764	Both	803	579
784	Both	814	588
804	Both	797	602
824	Both	794	604
843	Both	798	624
863	Both	810	583
883	Both	799	600
903	Both	793	643
923	Both	795	602
943	Both	769	596
963	Both	795	576
983	Both	799	597
1003	Both	800	576
1023	Both	797	572
1043	Both	794	587
1063	Both	784	589
1083	Both	798	578
1103	Both	802	567
1123	Both	805	557
1143	Both	802	580
1162	Both	790	583
1182	Both	790	570
1202	Both	795	564
1222	Both	802	582
1242	Both	812	579
1262	Both	804	591
1282	Both	815	601
1302	Both	820	615
1322	None	-1600	-1200
1342	None	-1600	-1200
1362	None	-1600	-1200
1382	None	-1600	-1200
1402	None	-1600	-1200
1422	None	-1600	-1200
1442	Both	802	546
1461	Both	791	559
1481	Both	821	606
1501	Both	811	576
1521	Both	822	545
1541	Both	807	539
1561	Both	824	546
1581	Both	819	586
1601	Both	837	543
1621	Both	790	558
1641	Both	803	587
1661	Both	816	600
1681	Both	803	585
1701	Both	809	575
1721	Both	814	593
1741	Both	831	593
1761	Both	802	574
1781	Both	806	582
1800	Both	820	584
1820	Both	794	572
1840	Both	801	580
1860	Both	815	577
1880	Both	811	590
1900	Both	802	583
1920	Both	805	575
1940	Both	808	560
1960	Both	815	567
1980	Both	802	585
2000	Both	798	580
2020	Both	816	584
2040	Both	811	548
2060	Both	794	571
2080	Both	802	579
2099	Both	814	541
2119	Both	802	563
2139	Both	803	576
2159	Both	806	568
2179	Both	805	569
2199	Both	825	545
2219	Both	809	601
2239	Both	805	535
2259	Both	810	545
2279	Both	800	562
2299	Both	810	545
2319	Both	889	636
2339	Both	881	630
2359	Both	884	650
2379	Both	891	666
2399	Both	897	663
2418	Both	882	683
2438	Both	872	665
2458	Both	853	715
2478	Both	870	680
2498	Both	850	671
2518	Both	872	659
2538	Both	868	659
2558	Both	878	668
2578	Both	902	659
2598	Both	877	647
2618	Both	888	651
2638	Both	881	657
2658	Both	865	651
2678	Both	882	650
2698	Both	872	659
2718	Both	884	651
2737	Both	863	649
2757	Both	874	657
2777	Both	863	662
2797	Both	864	658
2817	Both	855	671
2837	Both	848	694
2857	Both	879	642
2877	Both	874	641
2897	Both	817	634
2917	Both	812	600
2937	Both	799	616
2957	Both	818	590
2977	Both	815	598
2997	Both	818	605
3017	Both	787	584
3037	Both	804	587
3056	Both	815	585
3076	Both	808	549
3096	Both	793	600
3116	Both	817	550
3136	Both	783	592
3156	Both	798	584
3176	Both	802	584
3196	Both	786	579
3216	Both	795	584
3236	Both	794	579
3256	Both	775	586
3276	Both	805	583
3296	Both	794	575
3316	Both	785	580
3336	Both	790	603
3356	Both	813	576
3375	Both	805	591
3395	Both	807	581
3415	Both	794	612
3435	Both	799	577
3455	Both	795	592
3475	Both	808	624
3495	Both	805	619
3515	Both	807	599
3535	Both	834	588
3555	Both	801	587
3575	Both	797	578
3595	Both	806	603
3615	Both	798	592
3635	Both	808	579
3655	Both	809	595
3675	Both	812	602
3694	Both	811	603
3714	Both	788	597
3734	Both	811	560
3754	Both	804	573
3774	Both	820	580
3794	Both	813	606
3814	Both	807	610
3834	Both	788	577
3854	Both	802	560
3874	Both	808	589
3894	Both	797	595
3914	Both	805	597
3934	Both	813	581
3954	Both	806	594
3974	Both	804	588
3993	Both	802	602
4013	Both	795	589
4033	Both	794	595
4053	Both	794	572
4073	Both	821	571
4093	Both	813	599
4113	Both	817	593
4133	Both	809	562
4153	Both	805	605
4173	Both	784	608
4193	Both	808	575
4213	Both	799	571
4233	Both	788	586
4253	Both	796	598
4273	Both	790	576
4293	Both	787	626
4313	Both	791	596
4332	Both	797	628
4352	Both	789	604
4372	Both	793	584
4392	Both	795	608
4412	Both	796	580
4432	Both	799	595
4452	Both	824	586
4472	Both	790	599
4492	Both	832	633
4512	Both	810	613
4532	Both	809	620
4552	Both	796	593
4572	Both	804	605
4592	Both	807	617
4612	Both	790	598
4632	Both	814	596
4651	Both	813	622
4671	Both	790	620
4691	Both	793	623
4711	Both	776	566
4731	Both	796	612
4751	Both	806	611
4771	Both	805	610
4791	Both	801	628
4811	Both	810	586
4831	Both	806	567
4851	Both	818	607
4871	Both	802	628
4891	Both	805	582
4911	Both	801	579
4931	Both	805	566
4951	Both	784	557
4970	Both	759	579
4990	Both	715	518
5010	Both	728	528
5030	Both	718	525
5050	Both	731	547
5070	Both	721	517
5090	Both	721	533
5110	Both	728	551
5130	Both	731	492
5150	Both	711	531
5170	Both	717	521
5190	Both	714	502
5210	Both	715	515
5230	Both	705	538
5250	Both	710	524
5269	Both	730	526
5289	Both	728	510
5309	Both	734	536
5329	Both	707	510
5349	Both	739	510
5369	Both	710	523
5389	Both	723	503
5409	Both	717	506
5429	Both	709	520
5449	Both	720	493
5469	Both	724	537
5489	Both	771	534
5509	Both	776	516
5529	Both	783	560
5549	Both	794	566
5569	Both	799	561
5589	Both	775	564
5608	Both	788	563
5628	Both	787	567
5648	Both	785	533
5668	Both	808	542
5688	Both	790	557
5708	Both	795	553
5728	Both	832	621
5748	None	-1600	-1200
5768	None	-1600	-1200
5788	None	-1600	-1200
5808	None	-1600	-1200
5828	None	-1600	-1200
5848	None	-1600	-1200
5868	Both	845	540
5888	Both	815	560
5908	Both	800	581
5927	Both	805	546
5947	Both	822	554
5967	Both	818	542
5987	Both	802	545
6007	Both	786	559
6027	Both	814	545
6047	Both	798	542
6067	Both	800	552
6087	Both	821	556
6107	Both	804	530
6127	Both	781	563
6147	Both	788	563
6167	Both	797	542
6187	Both	792	527
6207	Both	790	535
6226	Both	802	566
6246	Both	814	555
6266	Both	786	552
6286	Both	786	539
6306	Both	798	579
6326	Both	795	526
6346	Both	795	549
6366	Both	802	531
6386	Both	770	557
6406	Both	802	535
6426	Both	792	552
6446	Both	798	565
6466	Both	800	540
6486	Both	797	577
6506	Both	814	563
6526	Both	804	556
6545	Both	801	560
6565	Both	789	514
6585	Both	806	548
6605	Both	811	573
6625	Both	795	511
6645	Both	805	511
6665	Both	807	527
6685	Both	801	521
6705	Both	806	554
6725	Both	805	501
6745	Both	802	512
6765	Both	823	511
6785	Both	799	507
6805	Both	802	537
6825	Both	798	559
6845	Both	818	502
6865	Both	813	542
6884	Both	793	518
6904	Both	809	524
6924	Both	804	511
6944	Both	785	500
6964	Both	789	513
6984	Both	795	519
7004	Both	800	536
7024	Both	809	510
7044	Both	804	534
7064	Both	799	506
7084	Both	794	532
7104	Both	809	532
7124	Both	794	529
7144	Both	819	513
7164	Both	819	555
7183	Both	809	546
7203	Both	812	510
7223	Both	807	514
7243	Both	816	518
7263	Both	816	523
7283	Both	808	535
7303	Both	813	507
7323	Both	795	520
7343	Both	794	517
7363	Both	804	493
7383	Both	791	520
7403	Both	779	520
7423	Both	795	528
7443	Both	802	515
7463	Both	808	511
7483	Both	784	556
7502	Both	814	498
7522	Both	773	506
7542	Both	791	501
7562	Both	816	389
7582	Both	796	374
7602	Both	794	367
7622	Both	810	379
7642	Both	814	385
7662	Both	800	395
7682	Both	804	387
7702	Both	808	393
7722	Both	802	406
7742	Both	826	410
7762	Both	797	399
7782	Both	786	386
7802	Both	812	373
7821	Both	789	391
7841	Both	807	371
7861	Both	811	381
7881	Both	791	357
7901	Both	802	357
7921	Both	810	392
7941	Both	801	404
7961	Both	829	361
7981	Both	815	390
8001	Both	796	375
8021	Both	810	353
8041	Both	810	375
8061	Both	805	372
8081	Both	806	417
8100	Both	796	364
8120	Both	801	369
8140	Both	803	356
8160	Both	793	366
8180	Both	812	367
8200	Both	824	506
8220	Both	825	526
8240	Both	835	566
8260	Both	826	533
8280	Both	838	539
8300	Both	811	521
8320	Both	820	549
8340	Both	819	544
8360	Both	816	537
8380	Both	821	540
8399	Both	819	524
8419	Both	810	591
8439	Both	794	582
8459	Both	807	581
8479	Both	806	593
8499	Both	826	554
8519	Both	811	597
8539	Both	790	592
8559	Both	783	593
8579	Both	800	587
8599	Both	811	597
8619	Both	823	582
8639	Both	810	616
8659	Both	816	585
8679	Both	809	593
8699	Both	806	566
8719	Both	803	575
8738	Both	811	574
8758	Both	811	593
8778	Both	792	574
8798	Both	814	567
8818	Both	791	633
8838	Both	788	586
8858	Both	793	538
8878	Both	796	575
8898	Both	797	580
8918	Both	785	573
8938	Both	802	575
8958	Both	810	579
8978	Both	808	599
8998	Both	783	563
9018	Both	801	561
9038	Both	789	613
9057	Both	803	604
9077	Both	793	557
9097	Both	809	568
9117	Both	805	576
9137	Both	795	598
9157	Both	800	582
9177	Both	798	553
9197	Both	816	569
9217	Both	791	559
9237	Both	791	592
9257	Both	791	579
9277	Both	826	562
9297	Both	797	574
9317	Both	801	585
9337	Both	805	563
9356	Both	791	584
9376	Both	809	574
9396	Both	796	578
9416	Both	804	571
9436	Both	793	600
9456	Both	791	566
9476	Both	792	554
9496	Both	804	579
9516	Both	796	579
9536	Both	812	585
9556	Both	804	592
9576	Both	813	579
9596	Both	800	585
9616	Both	809	584
9636	Both	789	610
9656	Both	795	559
9675	Both	793	572
9695	Both	801	565
9715	Both	795	568
9735	Both	814	588
9755	Both	780	569
9775	Both	822	590
9795	Both	817	572
9815	Both	793	596
9835	Both	786	565
9855	Both	807	605
9875	Both	802	582
9895	Both	815	567
9915	Both	803	611
9935	Both	793	563
9955	Both	798	636
9975	Both	790	575
9995	Both	808	564
10014	Both	788	560
10034	Both	805	572
10054	Both	815	569
10074	Both	805	603
10094	Both	806	574
10114	Both	806	589
10134	Both	789	582
10154	Both	795	563
10174	Both	795	593
10194	Both	818	592
10214	Both	790	557
10234	Both	798	591
10254	Both	810	599
10274	Both	809	564
10294	Both	796	560
10313	Both	797	570
10333	Both	805	600
10353	Both	792	585
10373	Both	781	565
10393	Both	798	545
10413	Both	797	587
10433	Both	775	593
10453	Both	802	584
10473	Both	809	558
10493	Both	796	586
10513	Both	800	577
10533	Both	786	607
10553	Both	789	575
10573	Both	782	581
10593	Both	791	575
10613	Both	802	561
10632	Both	791	558
10652	Both	804	583
10672	Both	792	603
10692	Both	777	582
10712	Both	790	568
10732	Both	782	572
10752	Both	802	581
10772	Both	790	582
10792	Both	793	571
10812	Both	793	573
10832	Both	791	577
10852	Both	794	557
10872	Both	799	589
10892	Both	791	577
10912	Both	798	578
10932	Both	792	600
10952	Both	788	563
10971	Both	794	589
10991	Both	809	559
11011	Both	779	588
11031	Both	799	584
11051	Both	794	586
11071	Both	801	603
11091	Both	789	601
11111	Both	795	606
11131	Both	810	563
11151	Both	810	565
11171	Both	797	614
11191	Both	782	585
11211	Both	795	581
11231	Both	788	579
11251	Both	790	588
11270	Both	781	590
11290	Both	814	599
11310	Both	798	616
11330	Both	782	595
11350	Both	815	581
11370	Both	807	579
11390	Both	789	591
11410	Both	770	572
11430	Both	781	608
11450	Both	801	588
11470	Both	797	573
11490	Both	792	579
11510	Both	784	626
11530	Both	787	582
11550	Both	789	573
11570	Both	785	601
11589	Both	789	583
11609	Both	776	544
11629	Both	801	590
11649	Both	785	576
11669	Both	787	580
11689	Both	776	575
11709	Both	794	553
11729	Both	794	608
11749	Both	820	625
11769	Both	789	582
11789	Both	793	589
11809	Both	781	585
11829	Both	799	577
11849	Both	790	626
11869	Both	798	618
11889	Both	791	584
11908	Both	803	619
11928	Both	798	615
11948	Both	799	606
11968	Both	803	565
11988	Both	787	597
12008	Both	798	581
12028	Both	801	592
12048	Both	793	607
12068	Both	784	617
12088	Both	803	593
12108	Both	819	603
12128	Both	823	608
12148	Both	811	624
12168	Both	814	594
12188	Both	804	590
12208	Both	790	636
12227	Both	814	617
12247	Both	796	623
12267	Both	790	647
12287	Both	801	638
12307	Both	787	623
12327	Both	784	595
12347	Both	799	618
12367	Both	800	586
12387	Both	790	607
12407	Both	801	614
12427	Both	779	613
12447	Both	796	587
12467	Both	805	576
12487	Both	784	592
12507	Both	795	576
12527	Both	780	601
12546	Both	801	593
12566	Both	793	560
12586	Both	788	599
12606	Both	804	561
12626	Both	804	571
12646	Both	797	572
12666	Both	820	596
12686	Both	785	582
12706	Both	804	575
12726	Both	804	599
12746	Both	793	564
12766	Both	813	595
12786	Both	794	573
12806	Both	799	567
12826	Both	804	590
12845	Both	783	581
12865	Both	798	585
12885	Both	786	592
12905	Both	794	595
12925	Both	804	589
12945	Both	794	580
12965	Both	786	585
12985	Both	788	541
13005	Both	784	604
13025	Both	788	584
13045	Both	801	605
13065	Both	802	630
13085	Both	799	571
13105	Both	772	612
13125	Both	806	581
13145	Both	775	613
13165	Both	793	604
13184	Both	794	585
13204	Both	788	592
13224	Both	786	573
13244	Both	805	577
13264	Both	780	591
13284	Both	773	565
13304	Both	793	565
13324	Both	805	578
13344	Both	804	598
13364	Both	781	603
13384	Both	785	582
13404	Both	788	579
13424	Both	782	576
13444	Both	811	592
13464	Both	797	542
13484	Both	805	575
13503	Both	785	593
13523	Both	781	611
13543	Both	782	592
13563	Both	770	602
13583	Both	801	571
13603	Both	785	590
13623	Both	788	593
13643	Both	784	583
13663	Both	788	599
13683	Both	787	628
13703	Both	775	579
13723	Both	785	612
13743	Both	804	612
13763	Both	800	600
13783	Both	783	619
13802	Both	793	598
13822	Both	783	577
13842	Both	783	572
13862	Both	791	619
13882	Both	766	631
13902	Both	781	575
13922	Both	770	617
13942	Both	780	622
13962	Both	794	609
13982	Both	800	620
14002	Both	788	584
14022	Both	797	562
14042	Both	788	578
14062	Both	810	622
14082	Both	789	585
14102	Both	791	595
14121	Both	797	583
14141	Both	786	583
14161	Both	772	598
14181	Both	788	623
14201	Both	792	610
14221	Both	795	595
14241	Both	812	586
14261	Both	798	602
14281	Both	792	581
14301	Both	775	600
14321	Both	800	590
14341	Both	804	617
14361	Both	794	564
14381	Both	793	581
14401	Both	789	598
14421	Both	794	610
14441	Both	775	590
14460	Both	783	574
14480	Both	792	596
14500	Both	787	581
14520	Both	778	595
14540	Both	765	593
14560	Both	784	585
14580	Both	792	621
14600	Both	780	593
14620	Both	790	626
14640	Both	780	571
14660	Both	782	557
14680	Both	777	570
14700	Both	781	604
14720	Both	812	612
14740	Both	807	589
14759	Both	785	625
14779	Both	791	616
14799	Both	799	599
14819	Both	778	589
14839	Both	794	625
14859	Both	783	591
14879	Both	814	614
14899	Both	785	591
14919	Both	788	641
14939	Both	769	618
14959	Both	791	607
14979	Both	785	572
14999	Both	784	616
15019	Both	784	623
15039	Both	788	604
15059	Both	784	578
15078	Both	776	585
15098	Both	791	584
15118	Both	785	581
15138	Both	804	593
15158	Both	795	595
15178	Both	804	590
15198	Both	771	571
15218	Both	795	599
15238	Both	796	576
15258	Both	785	549
15278	Both	768	577
15298	Both	796	603
15318	Both	773	609
15338	Both	774	599
15358	Both	785	614
15378	Both	794	619
15398	Both	794	599
15417	Both	787	593
15437	Both	765	599
15457	Both	789	587
15477	Both	793	569
15497	Both	770	586
15517	Both	785	578
15537	Both	803	569
15557	Both	779	575
15577	Both	787	593
15597	Both	808	614
15617	Both	786	581
15637	Both	803	582
15657	Both	776	576
15677	Both	772	610
15697	Both	789	611
15716	Both	827	561
15736	Both	777	569
15756	Both	798	575
15776	Both	795	611
15796	Both	807	556
15816	Both	776	586
15836	Both	791	601
15856	Both	795	583
15876	Both	790	567
15896	Both	805	568
15916	Both	779	613
15936	Both	781	569
15956	Both	776	556
15976	Both	792	584
15996	Both	789	620
16016	Both	781	596
16035	Both	799	590
16055	Both	796	569
16075	Both	786	574
16095	Both	805	562
16115	Both	802	601
16135	Both	800	578
16155	Both	799	595
16175	Both	786	590
16195	Both	783	583
16215	Both	760	554
16235	Both	792	589
16255	Both	781	600
16275	Both	790	582
16295	Both	764	586
16315	Both	792	574
16335	Both	784	593
16354	Both	792	562
16374	Both	780	598
16394	Both	779	626
16414	Both	781	598
16434	Both	790	580
16454	Both	786	576
16474	Both	797	588
16494	Both	786	613
16514	Both	792	632
16534	Both	780	586
16554	Both	785	591
16574	Both	784	572
16594	Both	783	549
16614	Both	795	626
16634	Both	789	595
16654	Both	815	544
16673	Both	782	605
16693	Both	806	598
16713	Both	790	564
16733	Both	799	584
16753	Both	781	581
16773	Both	785	578
16793	Both	793	578
16813	Both	794	559
16833	Both	791	587
16853	Both	794	595
16873	Both	808	556
16893	Both	801	582
16913	Both	785	571
16933	Both	788	559
16953	Both	811	582
16973	Both	806	557
16992	Both	787	590
17012	Both	781	610
17032	Both	794	577
17052	Both	805	575
17072	Both	805	566
17092	Both	799	592
17112	Both	797	575
17132	Both	808	583
17152	Both	785	600
17172	Both	810	581
17192	Both	798	605
17212	Both	800	552
17232	Both	802	576
17252	Both	770	570
17271	Both	792	534
17291	Both	779	595
17311	Both	788	601
17331	Both	816	582
17351	Both	771	607
17371	Both	784	606
17391	Both	782	594
17411	Both	780	600
17431	Both	782	579
17451	Both	800	601
17471	Both	785	613
17491	Both	783	647
17511	Both	791	629
17531	Both	805	619
17551	Both	789	639
17571	Both	805	618
17590	Both	775	610
17610	Both	767	646
17630	Both	790	629
17650	Both	785	628
17670	Both	784	596
17690	Both	810	599
17710	Both	769	563
17730	Both	781	597
17750	Both	812	602
17770	Both	789	595
17790	Both	800	616
17810	Both	772	596
17830	Both	787	603
17850	Both	789	575
17870	Both	807	603
17889	Both	806	583
17909	Both	807	591
17929	Both	793	623
17949	Both	792	589
17969	Both	813	587
17989	Both	789	595
18009	Both	822	554
18029	Both	786	559
18049	Both	804	584
18069	Both	782	570
18089	Both	779	575
18109	Both	780	596
18129	Both	801	557
18149	Both	801	628
18169	Both	785	596
18189	Both	798	546
18209	Both	796	608
18229	Both	794	605
18248	Both	791	551
18268	Both	765	550
18288	Both	793	585
18308	Both	778	586
18328	Both	785	580
18348	Both	805	572
18368	Both	777	571
18388	Both	793	582
18408	Both	787	613
18428	Both	803	593
18448	Both	780	614
18468	Both	773	581
18488	Both	760	590
18508	Both	787	625
18528	Both	785	582
18547	Both	783	566
18567	Both	788	571
18587	Both	800	567
18607	Both	789	627
18627	Both	807	577
18647	Both	798	606
18667	Both	794	573
18687	Both	788	560
18707	Both	770	544
18727	Both	790	565
18747	Both	799	586
18767	Both	802	563
18787	Both	809	566
18807	Both	793	564
18827	Both	819	555
18846	Both	781	555
18866	Both	776	578
18886	Both	789	581
18906	Both	804	554
18926	Both	784	577
18946	Both	801	561
18966	Both	785	546
18986	Both	782	548
19006	Both	785	537
19026	Both	804	592
19046	Both	774	579
19066	Both	765	544
19086	Both	775	571
19106	Both	808	556
19126	Both	771	539
19146	Both	795	583
19165	Both	784	563
19185	Both	795	547
19205	Both	799	552
19225	Both	809	546
19245	Both	792	561
19265	Both	790	570
19285	Both	799	565
19305	Both	806	548
19325	Both	802	582
19345	Both	819	583
19365	Both	797	558
19385	Both	796	563
19405	Both	793	562
19425	Both	795	573
19445	Both	800	565
19465	Both	807	586
19485	Both	788	550
19504	Both	793	593
19524	Both	788	578
19544	Both	812	582
19564	Both	783	590
19584	Both	803	537
19604	Both	777	598
19624	Both	785	572
19644	Both	808	534
19664	Both	791	585
19684	Both	814	569
19704	Both	780	578
19724	Both	767	578
19744	Both	807	568
19764	Both	795	552
19784	Both	798	552
19803	Both	792	566
19823	Both	777	568
19843	Both	790	540
19863	Both	789	567
19883	Both	804	574
19903	Both	804	568
19923	Both	793	565
19943	Both	800	534
19963	Both	794	547
19983	Both	777	567
20003	Both	790	575
20023	Both	785	575
20043	Both	789	545
20063	Both	815	580
20083	Both	779	574
20103	Both	783	591
20122	Both	816	584
20142	Both	803	604
20162	Both	784	567
20182	Both	807	577
20202	Both	800	588
20222	Both	789	548
20242	Both	787	567
20262	Both	788	575
20282	Both	784	560
20302	Both	779	583
20322	Both	797	575
20342	Both	789	572
20362	Both	785	621
20382	Both	779	584
20402	Both	781	553
20422	Both	781	567
20441	Both	791	576
20461	Both	804	589
20481	Both	793	602
20501	Both	777	597
20521	Both	795	592
20541	Both	768	562
20561	Both	790	601
20581	Both	793	611
20601	Both	786	581
20621	Both	768	613
20641	Both	762	591
20661	Both	789	595
20681	Both	774	621
20701	Both	790	629
20721	Both	783	570
20741	Both	801	576
20760	Both	790	562
20780	Both	773	613
20800	Both	781	597
20820	Both	771	579
20840	Both	789	552
20860	Both	797	576
20880	Both	801	588
20900	Both	793	616
20920	Both	794	552
20940	Both	793	598
20960	Both	783	579
20980	Both	777	588
21000	Both	777	560
21020	Both	802	585
21040	Both	796	587
21060	Both	785	568
21079	Both	792	558
21099	Both	801	603
21119	Both	790	554
21139	Both	785	562
21159	Both	797	568
21179	Both	790	533
21199	Both	796	545
21219	Both	807	576
21239	Both	782	598
21259	Both	785	602
21279	Both	791	591
21299	Both	786	583
21319	Both	796	582
21339	Both	802	580
21359	Both	807	577
21378	Both	777	574
21398	Both	790	622
21418	Both	792	591
21438	Both	768	585
21458	Both	771	591
21478	Both	786	611
21498	Both	790	621
21518	Both	800	604
21538	Both	812	563
21558	Both	790	592
21578	Both	795	562
21598	Both	787	605
21618	Both	803	597
21638	Both	783	630
21658	Both	778	579
21678	Both	773	579
21698	Both	781	600
21717	Both	786	589
21737	Both	804	569
21757	Both	768	579
21777	Both	792	550
21797	Both	793	589
21817	Both	795	584
21837	Both	776	560
21857	Both	782	550
21877	Both	804	601
21897	Both	804	583
21917	Both	782	605
21937	Both	805	620
21957	Both	803	569
21977	Both	794	549
21997	Both	790	596
22017	Both	778	615
22036	Both	795	627
22056	Both	807	572
22076	Both	780	569
22096	Both	792	591
22116	Both	797	599
22136	Both	807	609
22156	Both	786	619
22176	Both	795	573
22196	Both	797	562
22216	Both	786	585
22236	Both	801	598
22256	Both	785	594
22276	Both	777	574
22296	Both	784	566
22316	Both	786	573
22335	Both	777	590
22355	Both	782	580
22375	Both	780	599
22395	Both	775	588
22415	Both	797	580
22435	Both	805	557
22455	Both	799	584
22475	Both	798	597
22495	Both	778	574
22515	Both	800	567
22535	Both	782	600
22555	Both	796	629
22575	Both	788	567
22595	Both	781	564
22615	Both	806	590
22635	Both	781	600
22654	Both	779	572
22674	Both	808	588
22694	Both	793	586
22714	Both	766	579
22734	Both	788	631
22754	Both	788	573
22774	Both	792	579
22794	Both	801	593
22814	Both	779	599
22834	Both	809	599
22854	Both	788	568
22874	Both	788	570
22894	Both	792	587
22914	Both	769	542
22934	Both	796	578
22954	Both	772	598
22974	Both	804	600
22993	Both	783	580
23013	Both	790	596
23033	Both	775	592
23053	Both	792	574
23073	Both	768	601
23093	Both	778	600
23113	Both	790	574
23133	Both	801	578
23153	Both	789	575
23173	Both	802	629
23193	Both	780	654
23213	Both	775	567
23233	Both	784	551
23253	Both	798	593
23273	Both	791	546
23292	Both	800	613
23312	Both	800	586
23332	Both	809	619
23352	Both	839	563
23372	Both	816	596
23392	Both	804	584
23412	Both	797	594
23432	Both	804	568
23452	Both	809	581
23472	Both	803	584
23492	Both	790	604
23512	Both	757	594
23532	Both	816	598
23552	Both	800	599
23572	Both	798	616
23592	Both	776	569
23611	Both	801	563
23631	Both	798	573
23651	Both	808	599
23671	Both	802	589
23691	Both	826	583
23711	Both	806	631
23731	Both	829	613
23751	Both	844	619
23771	Both	853	668
23791	RightOnly	750	770
23811	None	-1600	-1200
23831	None	-1600	-1200
23851	None	-1600	-1200
23871	None	-1600	-1200
23891	None	-1600	-1200
23911	None	-1600	-1200
23930	None	-1600	-1200
23950	Both	835	562
23970	Both	876	589
23990	Both	840	541
24010	Both	858	554
24030	Both	839	579
24050	Both	821	571
24070	Both	812	584
24090	Both	827	537
24110	Both	813	561
24130	Both	813	585
24150	Both	799	566
24170	Both	806	588
24190	Both	820	610
24210	Both	812	541
24230	Both	791	583
24249	Both	785	608
24269	Both	789	612
24289	Both	756	620
24309	Both	770	596
24329	Both	800	613
24349	Both	799	646
24369	Both	775	608
24389	Both	787	637
24409	Both	801	626
24429	Both	787	555
24449	Both	793	598
24469	Both	807	613
24489	Both	799	610
24509	Both	811	567
24529	Both	822	604
24549	Both	807	612
24568	Both	800	616
24588	Both	814	584
24608	Both	795	598
24628	Both	784	614
24648	Both	779	589
24668	Both	800	642
24688	Both	792	612
24708	Both	776	593
24728	Both	778	627
24748	Both	781	605
24768	Both	782	638
24788	Both	784	588
24808	Both	793	588
24828	Both	768	604
24848	Both	789	597
24868	Both	779	598
24887	Both	784	613
24907	Both	773	607
24927	Both	770	588
24947	Both	779	590
24967	Both	800	595
24987	Both	777	608
25007	Both	800	583
25027	Both	777	622
25047	Both	770	621
25067	Both	766	619
25087	Both	784	577
25107	Both	774	585
25127	Both	784	622
25147	Both	785	627
25167	Both	798	607
25187	Both	794	617
25206	Both	779	603
25226	Both	771	611
25246	Both	790	576
25266	Both	794	608
25286	Both	808	600
25306	Both	790	630
25326	Both	778	615
25346	Both	777	633
25366	Both	800	582
25386	Both	786	627
25406	Both	766	621
25426	Both	798	631
25446	Both	794	617
25466	Both	776	594
25486	Both	786	614
25506	Both	762	631
25525	Both	778	603
25545	Both	776	585
25565	Both	793	660
