Data properties:
 
Recording date: 9/8/2008
Recording time : 14:30:29:116 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
16	None	-1600	-1200
36	None	-1600	-1200
56	None	-1600	-1200
76	Both	870	626
96	Both	884	628
116	Both	875	645
136	Both	876	620
156	Both	846	646
175	Both	864	612
195	Both	890	590
215	Both	874	614
235	Both	896	609
255	Both	882	612
275	Both	904	623
295	Both	823	593
315	LeftOnly	760	557
335	Both	817	608
355	LeftOnly	718	557
375	Both	833	592
395	Both	832	625
415	Both	855	695
435	None	-1600	-1200
455	None	-1600	-1200
475	None	-1600	-1200
494	None	-1600	-1200
514	None	-1600	-1200
534	None	-1600	-1200
554	Both	1284	950
574	Both	1262	939
594	Both	1274	943
614	Both	1294	939
634	Both	1278	939
654	Both	1261	957
674	Both	1266	933
694	Both	1397	999
714	Both	1619	1131
734	Both	1612	1142
754	Both	1601	1125
774	Both	1628	1119
794	Both	1638	1102
813	Both	1604	1126
833	Both	1660	1111
853	Both	1519	1105
873	Both	1095	752
893	Both	959	656
913	Both	910	699
933	Both	928	647
953	Both	914	657
973	Both	929	626
993	Both	925	629
1013	Both	920	613
1033	Both	926	636
1053	Both	824	629
1073	Both	850	617
1093	Both	848	587
1113	Both	835	594
1132	Both	843	624
1152	Both	845	609
1172	Both	824	568
1192	Both	835	576
1212	Both	834	574
1232	Both	838	611
1252	Both	825	573
1272	Both	837	598
1292	Both	825	550
1312	Both	820	574
1332	Both	828	581
1352	Both	824	573
1372	Both	841	590
1392	Both	831	618
1412	Both	811	580
1432	Both	819	582
1451	Both	1149	750
1471	Both	1336	803
1491	Both	1302	757
1511	Both	1315	756
1531	Both	1318	741
1551	Both	1299	786
1571	Both	1304	793
1591	Both	900	618
1611	Both	897	590
1631	Both	874	573
1651	Both	872	581
1671	Both	882	594
1691	Both	869	615
1711	Both	864	612
1731	Both	863	593
1751	Both	868	607
1770	Both	884	574
1790	Both	843	570
1810	Both	840	579
1830	Both	831	587
1850	Both	830	551
1870	Both	827	589
1890	Both	843	584
1910	Both	838	605
1930	Both	844	565
1950	Both	836	563
1970	Both	841	593
1990	Both	821	591
2010	Both	825	582
2030	Both	826	591
2050	Both	828	597
2069	Both	856	600
2089	Both	839	565
2109	Both	834	593
2129	Both	819	586
2149	Both	843	604
2169	Both	823	590
2189	Both	820	619
2209	Both	840	613
2229	Both	839	572
2249	Both	834	600
2269	Both	814	557
2289	Both	831	592
2309	Both	796	587
2329	Both	831	593
2349	Both	794	585
2368	Both	831	599
2388	Both	841	560
2409	Both	830	586
2428	Both	847	566
2448	Both	825	610
2468	Both	836	596
2488	Both	827	612
2508	Both	847	584
2528	Both	837	564
2548	Both	828	619
2568	Both	829	575
2588	Both	819	616
2608	Both	862	586
2628	Both	821	611
2648	Both	816	555
2667	Both	833	596
2687	Both	823	550
2707	Both	825	570
2727	Both	846	565
2747	Both	830	590
2767	Both	850	559
2787	Both	831	569
2807	Both	842	594
2827	Both	867	566
2847	Both	818	603
2867	Both	817	549
2887	Both	830	580
2907	Both	815	579
2927	Both	852	587
2947	Both	851	574
2967	Both	826	566
2987	Both	832	556
3006	Both	838	574
3026	Both	841	580
3046	Both	840	599
3066	Both	821	570
3086	Both	835	589
3106	Both	826	539
3126	Both	829	576
3146	Both	831	567
3166	Both	824	586
3186	Both	817	613
3206	Both	824	578
3226	Both	819	621
3246	Both	802	564
3266	Both	812	580
3286	Both	827	589
3306	Both	832	602
3325	RightOnly	923	609
3345	None	-1600	-1200
3365	None	-1600	-1200
3385	None	-1600	-1200
3405	None	-1600	-1200
3425	None	-1600	-1200
3445	None	-1600	-1200
3465	Both	807	542
3485	Both	827	558
3505	Both	825	579
3525	Both	826	560
3545	Both	813	548
3565	Both	811	580
3585	Both	818	585
3605	Both	821	554
3624	Both	822	560
3645	Both	810	587
3664	Both	820	610
3684	Both	824	585
3704	Both	856	607
3724	Both	814	610
3744	Both	834	593
3764	Both	813	624
3784	Both	822	610
3804	Both	824	594
3824	Both	803	620
3844	Both	814	597
3864	Both	820	625
3884	Both	828	602
