Data properties:
 
Recording date: 9/9/2008
Recording time : 9:42:23:958 (corresponds to time 0)
Study: Alasdair SD
Subject: AlasdairClarke
Recording: AC6
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
18	None	-1600	-1200
38	None	-1600	-1200
58	None	-1600	-1200
78	Both	761	588
98	Both	761	537
117	Both	761	553
137	Both	728	550
157	Both	744	583
177	Both	767	554
197	Both	760	576
217	Both	757	578
237	Both	819	602
257	Both	808	582
277	Both	813	607
297	Both	834	609
317	Both	798	583
337	Both	797	599
357	Both	819	613
377	Both	791	590
397	Both	815	629
417	Both	828	578
436	Both	815	590
456	Both	816	624
476	Both	829	594
496	Both	824	599
516	Both	815	609
536	Both	801	595
556	Both	801	621
576	Both	836	604
596	Both	807	607
616	Both	811	596
636	Both	792	596
656	Both	817	626
676	Both	779	595
696	Both	790	566
716	Both	806	593
736	Both	793	590
755	Both	807	573
775	Both	803	575
795	Both	807	567
815	Both	790	552
835	Both	790	579
855	Both	812	575
875	Both	836	593
895	Both	1137	707
915	Both	1226	795
935	Both	1217	776
955	Both	1207	754
975	Both	1236	704
995	Both	1219	729
1015	Both	1203	696
1035	Both	922	566
1054	Both	870	596
1074	Both	860	596
1094	Both	863	636
1114	Both	850	575
1134	Both	866	622
1154	Both	864	561
1174	Both	875	591
1194	Both	869	598
1214	Both	836	566
1234	Both	802	584
1254	Both	840	591
1274	Both	843	577
1294	Both	823	571
1314	Both	802	590
1334	Both	791	546
1354	Both	791	567
1373	Both	840	602
1393	Both	827	542
1413	Both	825	581
1433	Both	805	582
1453	Both	824	569
1473	Both	789	599
1493	Both	816	562
1513	Both	813	599
1533	Both	807	569
1553	Both	830	625
1573	Both	810	560
1593	Both	788	636
1613	Both	811	572
1633	Both	821	564
1653	Both	806	612
1673	Both	791	583
1693	Both	791	583
1712	Both	813	611
1732	Both	815	584
1752	Both	802	569
1772	Both	827	599
1792	Both	807	551
1812	Both	816	577
1832	Both	763	570
1852	Both	806	551
1872	Both	816	594
1892	Both	810	565
1912	Both	807	584
1932	Both	801	601
1952	Both	810	547
1972	Both	815	551
1992	Both	809	539
2011	Both	804	555
2032	Both	829	614
2051	Both	802	526
2071	Both	788	568
2091	Both	825	571
2111	Both	818	573
2131	Both	810	599
2151	Both	812	610
2171	Both	809	596
2191	Both	810	620
2211	Both	812	594
2231	Both	810	565
2251	Both	800	562
2271	Both	818	584
2291	Both	812	648
2311	Both	794	555
2330	Both	803	581
2350	Both	806	604
2370	Both	796	591
2390	Both	824	582
2410	Both	839	658
2430	Both	805	617
2450	Both	809	599
2470	Both	815	600
2490	Both	783	634
2510	Both	812	603
2530	Both	808	620
2550	Both	806	607
2570	Both	823	549
2590	Both	793	540
2610	Both	796	598
2630	Both	800	609
2649	Both	820	587
2669	Both	817	648
2689	Both	809	579
2709	Both	815	599
2729	Both	831	627
2749	Both	809	573
2769	Both	809	618
2789	Both	803	594
2809	Both	805	569
2829	Both	806	591
2849	Both	794	543
2869	Both	799	576
2889	Both	817	617
2909	Both	829	618
2929	Both	798	569
2949	Both	796	562
2968	Both	816	577
2988	Both	814	544
3008	Both	800	611
3028	Both	796	583
3048	Both	802	588
3068	Both	794	577
3088	Both	819	551
3108	Both	828	578
3128	Both	810	639
3148	Both	803	605
3168	Both	789	566
3188	Both	821	574
3208	Both	805	534
3228	Both	800	530
3248	Both	805	559
3268	Both	807	564
3287	Both	799	552
3307	Both	797	580
3327	Both	815	570
3347	Both	823	543
3367	Both	818	534
3387	Both	819	577
3407	Both	815	550
3427	Both	814	598
3447	Both	810	580
3467	Both	795	549
3487	Both	822	561
3507	Both	784	646
3527	Both	788	577
3547	Both	805	585
3567	Both	800	572
3587	Both	799	539
3606	Both	782	540
3626	Both	805	564
3646	Both	820	543
3666	Both	806	541
3686	Both	799	605
3706	Both	818	606
3726	Both	797	553
3746	LeftOnly	835	601
3766	Both	788	602
3786	Both	824	563
3806	Both	800	566
3826	Both	807	602
3846	Both	825	613
3866	Both	792	527
3886	Both	802	601
3906	Both	797	607
3925	Both	783	592
3945	Both	805	582
3965	Both	795	604
3985	Both	790	597
4005	Both	798	613
4025	Both	806	576
4045	Both	810	586
4065	Both	788	564
4085	Both	784	590
4105	Both	787	619
4125	Both	815	563
4145	Both	792	605
4165	Both	783	579
4185	Both	801	635
4205	Both	826	592
4224	Both	828	570
4244	Both	816	606
4264	Both	808	615
4284	Both	834	584
4304	Both	791	592
4324	Both	800	581
4344	Both	815	604
4364	Both	817	577
4384	Both	835	627
4404	Both	775	589
4424	Both	815	576
4444	Both	789	582
4464	Both	793	581
4484	Both	809	572
4504	Both	774	576
4524	Both	795	632
4544	Both	793	617
4563	Both	801	609
4583	Both	773	597
4603	Both	796	556
4623	Both	790	576
4643	Both	780	567
4663	Both	799	606
4683	Both	805	650
4703	Both	788	582
4723	Both	816	567
4743	Both	805	578
4763	Both	811	549
4783	Both	814	594
4803	Both	825	597
4823	Both	799	549
4843	Both	785	623
4863	Both	809	601
4882	Both	811	578
4902	Both	773	646
4922	Both	816	573
4942	Both	820	591
4962	Both	805	586
4982	Both	827	598
5002	Both	831	599
5022	Both	817	593
5042	Both	815	598
5062	Both	813	565
5082	Both	828	544
5102	Both	818	543
5122	Both	792	564
5142	Both	815	548
5162	Both	799	586
5181	Both	817	574
5201	Both	802	591
5221	Both	825	581
5241	Both	797	624
5261	Both	820	594
5281	Both	824	584
5301	Both	805	576
5321	Both	825	616
5341	Both	802	610
5361	Both	805	571
5381	Both	836	568
5401	Both	825	618
5421	Both	821	599
5441	Both	803	582
5461	Both	818	562
5481	Both	797	562
5500	Both	782	587
5520	Both	804	540
5540	Both	827	613
5560	Both	815	604
5580	Both	790	554
5600	Both	805	598
5620	Both	820	586
5640	Both	815	570
5660	Both	819	594
5680	Both	812	567
5700	Both	831	572
5720	Both	828	582
5740	Both	834	579
5760	Both	831	570
5780	Both	830	595
5800	Both	808	626
5819	Both	817	641
5839	Both	813	592
5859	Both	839	576
5879	Both	802	611
5899	Both	809	604
5919	Both	817	585
5939	Both	810	588
5959	Both	812	562
5979	Both	813	608
5999	Both	816	578
6019	Both	817	580
6039	Both	803	560
6059	Both	817	560
6079	Both	797	570
6099	Both	831	600
6119	Both	800	567
6138	Both	806	557
6158	Both	813	557
6178	Both	818	613
6198	Both	846	637
6218	Both	806	584
6238	Both	820	606
6258	Both	804	625
6278	Both	784	569
6298	Both	806	628
6318	Both	818	600
6338	Both	815	571
6358	Both	806	574
6378	Both	801	614
6398	Both	817	594
6418	Both	818	611
6437	Both	812	586
6457	Both	822	598
6477	Both	833	587
6497	Both	806	594
6517	Both	769	562
6537	Both	809	561
6557	Both	811	603
6577	Both	797	609
6597	Both	789	614
6617	Both	820	615
6637	Both	809	586
6657	Both	825	621
6677	Both	811	607
6697	Both	817	606
6717	Both	845	591
6737	Both	806	608
6757	Both	826	563
6776	Both	802	539
6796	Both	806	555
6816	Both	812	588
6836	Both	802	556
6856	Both	822	553
6876	Both	808	599
6896	Both	788	613
6916	Both	817	611
6936	Both	822	623
6956	Both	801	613
6976	Both	809	590
6996	Both	792	618
7016	Both	802	557
7036	Both	811	569
7056	Both	781	564
7076	Both	783	611
7095	Both	827	601
7115	Both	801	567
7135	Both	824	592
7155	Both	804	616
7175	Both	823	561
7195	Both	792	591
7215	Both	815	593
7235	Both	807	617
7255	Both	830	589
7275	Both	791	634
7295	Both	801	584
7315	Both	792	575
7335	Both	803	584
7355	Both	790	584
7375	Both	806	581
7394	Both	812	583
7414	Both	808	584
7434	Both	840	581
7454	Both	820	570
7474	Both	798	608
7494	Both	786	555
7514	Both	815	611
7534	Both	798	582
7554	Both	788	569
7574	Both	794	562
7594	Both	802	570
7614	Both	816	560
7634	Both	804	567
7654	Both	796	546
7674	Both	817	549
7694	Both	785	551
7714	Both	795	562
7733	Both	803	583
7753	Both	798	570
7773	Both	805	574
7793	Both	824	541
7813	Both	791	571
7833	Both	818	604
7853	Both	794	555
7873	Both	796	586
7893	Both	813	588
7913	Both	812	560
7933	Both	807	568
7953	Both	823	603
7973	Both	805	575
7993	Both	809	558
8013	Both	805	575
8033	Both	800	584
8052	Both	795	571
8072	Both	792	601
8092	Both	816	565
8112	Both	814	550
8132	Both	831	575
8152	Both	813	567
8172	Both	795	559
8192	Both	820	550
8212	Both	811	593
8232	Both	800	554
8252	Both	800	568
8272	Both	798	552
8292	Both	826	575
8312	Both	794	575
8331	Both	820	587
8351	Both	798	639
8371	Both	819	586
8391	Both	809	621
8411	Both	819	591
8431	Both	806	587
8451	Both	812	565
8471	Both	796	561
8491	Both	813	618
8511	Both	826	609
8531	Both	795	607
8551	Both	799	655
