0.8,1.55,1,567,975
1,1.55,1,107,548
1.2,1.55,1,547,57
0.8,1.55,2,889,556
1,1.55,2,95,663
1.2,1.55,2,618,118
0.8,1.55,3,478,52
1,1.55,3,238,697
1.2,1.55,3,914,281
0.8,1.55,4,804,282
1,1.55,4,325,760
1.2,1.55,4,953,539
0.8,1.55,5,607,822
1,1.55,5,246,309
1.2,1.55,5,622,842
0.8,1.55,6,506,209
1,1.55,6,856,355
1.2,1.55,6,179,699
0.8,1.55,7,69,441
1,1.55,7,354,216
1.2,1.55,7,955,567
0.8,1.55,8,207,800
1,1.55,8,67,504
1.2,1.55,8,129,695
0.8,1.55,9,643,840
1,1.55,9,374,208
1.2,1.55,9,171,421
0.8,1.55,10,407,203
1,1.55,10,745,230
1.2,1.55,10,138,263
0.8,1.6,11,825,284
1,1.6,11,240,161
1.2,1.6,11,275,138
0.8,1.6,12,423,861
1,1.6,12,161,436
1.2,1.6,12,356,910
0.8,1.6,13,106,327
1,1.6,13,405,163
1.2,1.6,13,140,646
0.8,1.6,14,207,221
1,1.6,14,935,394
1.2,1.6,14,798,244
0.8,1.6,15,840,470
1,1.6,15,507,859
1.2,1.6,15,476,60
0.8,1.6,16,835,536
1,1.6,16,655,945
1.2,1.6,16,326,213
0.8,1.6,17,169,579
1,1.6,17,823,489
1.2,1.6,17,156,698
0.8,1.6,18,316,849
1,1.6,18,569,883
1.2,1.6,18,538,111
0.8,1.6,19,263,209
1,1.6,19,267,743
1.2,1.6,19,328,116
0.8,1.6,20,165,355
1,1.6,20,921,672
1.2,1.6,20,897,638
0.8,1.65,21,386,863
1,1.65,21,963,555
1.2,1.65,21,939,433
0.8,1.65,22,626,53
1,1.65,22,135,516
1.2,1.65,22,303,247
0.8,1.65,23,857,424
1,1.65,23,149,736
1.2,1.65,23,464,940
0.8,1.65,24,856,359
1,1.65,24,610,920
1.2,1.65,24,204,189
0.8,1.65,25,598,824
1,1.65,25,234,216
1.2,1.65,25,187,346
0.8,1.65,26,877,615
1,1.65,26,395,793
1.2,1.65,26,287,713
0.8,1.65,27,862,743
1,1.65,27,279,313
1.2,1.65,27,917,552
0.8,1.65,28,623,794
1,1.65,28,889,655
1.2,1.65,28,265,244
0.8,1.65,29,362,114
1,1.65,29,210,601
1.2,1.65,29,284,813
0.8,1.65,30,365,220
1,1.65,30,453,94
1.2,1.65,30,151,382
0.8,1.7,31,206,610
1,1.7,31,844,247
1.2,1.7,31,502,860
0.8,1.7,32,562,961
1,1.7,32,882,272
1.2,1.7,32,535,852
0.8,1.7,33,784,658
1,1.7,33,662,896
1.2,1.7,33,718,909
0.8,1.7,34,842,500
1,1.7,34,310,830
1.2,1.7,34,277,778
0.8,1.7,35,203,311
1,1.7,35,824,588
1.2,1.7,35,772,235
0.8,1.7,36,470,974
1,1.7,36,741,277
1.2,1.7,36,304,241
0.8,1.7,37,273,108
1,1.7,37,963,540
1.2,1.7,37,648,218
0.8,1.7,38,802,273
1,1.7,38,348,116
1.2,1.7,38,694,824
0.8,1.7,39,630,817
1,1.7,39,743,218
1.2,1.7,39,667,159
0.8,1.7,40,145,613
1,1.7,40,189,711
1.2,1.7,40,969,528
0.8,1.75,41,847,619
1,1.75,41,265,171
1.2,1.75,41,66,359
0.8,1.75,42,629,863
1,1.75,42,469,105
1.2,1.75,42,877,535
0.8,1.75,43,521,139
1,1.75,43,897,300
1.2,1.75,43,210,843
0.8,1.75,44,464,106
1,1.75,44,788,324
1.2,1.75,44,242,218
0.8,1.75,45,187,409
1,1.75,45,276,910
1.2,1.75,45,189,773
0.8,1.75,46,383,123
1,1.75,46,196,703
1.2,1.75,46,729,159
0.8,1.75,47,186,677
1,1.75,47,142,350
1.2,1.75,47,88,482
0.8,1.75,48,77,541
1,1.75,48,411,195
1.2,1.75,48,676,70
0.8,1.75,49,91,552
1,1.75,49,349,237
1.2,1.75,49,744,792
0.8,1.75,50,689,154
1,1.75,50,930,511
1.2,1.75,50,949,681
