Data properties:
 
Recording date: 20/06/2007
Recording time : 14:08:44:843 (corresponds to time 0)
Study: Alasdair
Subject: GW
Recording: gw1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	1213	140	801	597
2	1392	1595	832	534
3	3007	239	775	524
4	3386	139	604	139
5	3764	419	1036	198
6	4203	359	1196	306
7	4602	279	1164	222
8	4941	379	1233	731
9	5360	239	1057	889
10	5698	219	960	951
11	5978	379	1175	970
12	6416	339	612	1011
13	6815	239	705	940
14	7074	180	735	912
15	7313	399	783	852
16	7752	359	775	817
17	8171	159	659	747
18	8390	259	457	749
19	8689	319	416	599
20	9028	100	471	620
21	9227	279	412	310
22	9546	259	415	303
23	9925	199	324	282
24	10244	538	855	236
25	10842	239	768	-24
26	11201	160	752	651
27	11380	299	731	526
28	11739	120	687	699
29	11899	438	657	428
30	12457	1236	751	911
31	13733	638	905	764
32	14391	518	882	690
33	14929	259	864	612
34	15288	279	927	324
35	15587	160	898	231
36	15787	179	933	12
37	16006	299	1108	293
38	16345	279	1056	536
39	16684	319	1020	993
40	17023	160	1047	894
41	17222	419	1217	779
42	17700	319	1242	334
43	18119	140	1364	-127
44	18498	160	1218	969
45	18757	917	1205	730
46	19694	259	1122	701
47	19993	598	842	572
48	20631	219	1015	906
49	20910	698	835	544
50	21648	558	780	470
51	22266	219	629	154
52	22525	139	1158	87
53	22744	239	1115	912
54	23004	219	1033	884
55	23343	180	566	984
56	23562	140	717	1002
57	23761	438	756	1006
58	24260	359	379	954
59	24678	319	437	658
60	25077	160	1221	195
61	25456	140	1270	90
62	25715	279	1251	527
63	26054	239	1184	779
64	26433	857	1190	769
65	27470	179	868	586
66	27788	1755	843	549
67	29583	179	1128	496
68	29842	259	1182	828
69	30141	419	682	859
70	30620	459	568	668
71	31138	439	1174	988
72	31597	558	1147	974
73	32215	339	556	969
74	32633	299	501	185
75	33012	279	1215	87
76	33371	558	1143	333
77	33969	259	1065	-39
78	34288	140	678	688
79	34447	160	678	670
80	34647	279	739	512
81	34986	239	413	820
82	35385	219	1330	629
83	35624	499	1282	617
84	36641	777	871	551
85	37438	698	873	517
86	38176	160	460	533
87	38355	259	418	542
88	38654	479	858	586
89	39153	538	820	552
90	40030	1754	847	547
91	41824	299	575	627
92	42183	339	659	64
93	42542	239	666	367
94	42801	199	638	484
95	43020	299	601	521
96	43459	259	1196	143
97	43738	419	907	213
98	44197	359	1037	330
99	44595	478	642	305
100	45114	438	486	333
101	45592	279	642	436
102	45931	279	964	435
103	46270	379	1138	448
104	46768	1695	1161	532
105	48483	439	1117	492
106	48942	219	1110	551
107	49221	339	671	576
108	49600	538	373	596
109	50218	279	439	677
110	50537	439	662	713
111	51055	618	941	958
112	51713	299	952	963
113	52072	159	844	568
114	52371	499	826	590
115	52889	1435	830	548
116	54384	239	936	895
117	54683	459	925	880
118	55162	339	910	871
119	55521	439	848	841
120	56019	419	446	854
121	56478	219	386	660
122	56896	538	329	642
123	57495	498	1079	768
124	58033	319	957	619
125	58432	459	855	518
126	58950	379	737	309
127	59369	160	868	172
128	59608	459	619	250
129	60106	339	1051	185
130	60465	160	1107	190
131	60684	219	482	202
132	60964	100	614	885
133	61083	140	616	879
134	61263	319	791	575
135	61622	498	867	546
136	62160	1216	832	483
137	63436	299	873	71
138	63894	159	578	33
139	64074	239	563	123
140	64333	259	634	201
141	64612	339	605	212
142	64971	897	581	193
143	65888	339	419	162
144	66327	479	1230	199
145	66905	279	1195	532
146	67224	219	960	420
147	67483	339	660	408
148	67862	658	440	470
149	68560	279	593	481
150	68879	458	921	495
151	69357	379	961	565
152	69756	638	1145	585
153	70414	538	930	581
154	70992	479	623	581
155	71510	219	466	656
156	71769	459	938	758
157	72268	399	1003	996
158	72706	219	890	824
159	72986	339	433	976
160	73344	180	401	889
161	73624	139	598	105
162	73883	339	1117	5
163	74262	219	1321	188
164	74740	1136	809	541
165	75896	479	825	449
166	76454	359	846	495
167	76853	199	591	128
168	77113	239	1169	946
169	77431	518	1113	783
170	77990	279	1204	1032
171	78369	678	1124	790
172	79226	2093	845	499
173	81379	180	872	744
174	81618	139	871	774
175	81798	219	1075	957
176	82077	339	497	981
177	82575	179	483	107
178	82874	179	1038	7
179	83094	239	1096	144
180	83373	339	1055	-75
181	83771	139	964	227
182	83951	399	633	250
183	84409	199	653	442
184	84649	498	1089	451
185	85207	359	678	508
186	85586	219	578	534
187	85845	459	778	611
188	86343	598	954	579
189	86961	379	866	590
190	87380	399	1196	576
191	87859	140	940	831
192	88018	319	913	798
193	88417	319	580	988
194	88776	299	547	717
195	89095	439	549	721
196	89613	698	753	754
197	90371	319	792	768
198	90789	259	1116	979
199	91148	279	471	994
200	91527	259	683	394
201	91846	239	1080	194
202	92205	100	1208	61
203	92324	299	1013	180
204	92663	439	1158	1
205	93142	359	1288	335
206	93580	518	714	639
207	94278	1914	829	525
208	96232	219	719	452
209	96511	199	751	140
210	96770	299	1143	121
211	97129	100	1084	431
212	97289	558	1034	534
213	97887	359	1168	959
214	98325	219	726	1004
215	98585	399	473	1017
216	99023	459	740	917
217	99541	339	1165	927
218	99940	319	541	901
219	100279	239	566	857
220	100598	179	680	836
221	100917	378	820	808
222	101335	638	966	756
223	101994	399	985	707
224	102492	239	940	622
225	102811	379	901	603
226	103210	219	838	518
227	103489	319	462	537
228	103828	259	576	519
229	104147	219	930	420
230	104386	199	963	389
231	104625	319	1207	316
232	105503	160	541	89
233	105822	299	415	267
234	106161	219	673	581
235	106400	159	640	574
236	107157	100	457	56
237	107397	140	918	-45
238	107815	100	1252	10
239	108294	199	863	511
240	108533	1435	856	335
241	110008	439	909	225
242	110507	279	996	644
243	110846	120	939	865
244	111185	299	920	275
245	111524	100	839	520
246	112102	738	846	540
247	112919	738	802	464
248	113717	439	984	230
249	114215	199	501	490
250	114434	419	408	538
251	114873	259	695	564
252	115152	478	542	565
253	115950	1774	857	537
254	117764	160	741	468
255	118043	160	572	122
256	118282	100	356	12
257	118462	100	1155	-86
258	118701	339	1123	319
259	119060	399	945	380
260	119478	479	972	660
261	120037	199	949	637
262	120256	439	859	672
263	120734	419	935	768
264	121193	419	1015	851
265	121632	339	875	923
266	122010	459	778	740
267	122609	259	559	747
268	122987	678	519	864
269	123725	339	865	893
270	124104	718	986	852
271	124841	419	985	926
272	125300	279	1067	802
273	125659	120	687	276
274	125818	519	690	295
275	126576	718	851	540
276	127314	1236	817	540
277	128709	259	1191	388
278	129028	339	957	188
279	129407	139	859	210
280	129746	120	921	286
281	129925	259	883	30
282	130264	179	582	32
283	130563	319	1224	39
284	130942	180	922	199
285	131201	419	565	216
286	131680	339	608	575
287	132079	179	842	336
288	132278	459	969	365
289	132796	319	809	408
290	133155	239	683	483
291	133494	379	1075	453
292	133913	279	863	517
293	134232	199	697	543
294	134451	498	587	503
295	134989	259	877	519
296	135288	399	1119	533
297	135727	299	1036	421
298	136046	239	1072	490
299	136325	179	1212	541
300	136564	299	758	587
301	136923	239	898	627
302	137202	339	1141	626
303	137581	279	846	697
304	137880	219	795	685
305	138119	219	743	693
306	138379	319	534	729
307	138777	140	986	772
308	138937	439	995	763
309	139415	1077	1039	508
310	140532	299	557	535
311	140871	299	1065	492
312	141210	239	1018	502
313	141469	219	991	423
314	141708	977	1040	518
315	142745	339	1122	970
316	143104	399	906	1021
317	143542	179	533	991
318	143742	199	527	993
319	144340	598	830	585
320	144998	1216	814	480
321	146254	139	891	524
322	146473	299	909	885
323	146812	319	690	907
324	147191	120	708	781
325	147370	299	1219	440
326	147849	199	1236	116
327	148247	379	401	126
328	148666	319	287	25
329	149224	279	789	682
330	149543	120	793	526
331	149862	579	817	554
332	150481	618	1188	580
333	151198	478	1150	821
334	151816	359	1031	725
335	152235	399	460	875
336	152674	259	380	1023
337	153013	299	766	763
338	153331	319	674	712
339	153710	319	934	617
340	154069	239	1112	571
341	154368	319	1079	285
342	154747	439	598	194
343	155206	279	412	238
344	155544	478	1193	200
345	156063	239	1284	342
346	156382	339	1228	950
347	156760	239	1172	828
348	157139	139	1141	552
349	157319	219	1168	74
350	157658	159	1003	7
351	157877	419	609	394
352	158535	598	881	552
353	159173	1455	822	426
354	160668	180	710	280
355	160947	259	422	30
356	161266	459	1196	62
357	161785	379	1167	208
358	162263	359	1068	665
359	162702	159	1063	671
360	162981	219	1066	733
361	163360	179	1044	765
362	163639	199	963	489
363	163918	339	506	505
364	164277	239	428	459
365	164556	399	962	456
366	165014	399	1150	729
367	165573	439	1083	649
368	166051	160	909	650
369	166270	618	811	616
370	166948	319	967	680
371	167327	419	1112	694
372	167786	439	881	641
373	168264	399	785	848
374	168703	120	481	911
375	168962	279	1075	926
376	169281	259	985	749
377	169580	498	1242	667
378	170158	219	1156	1076
