0.031123
0.051434
0.081243
0.090024
0.088232
0.080944
0.072939
0.071744
0.065651
0.052628
0.044265
0.04086
0.037754
0.032855
0.02509
0.021864
0.022162
0.016487
0.014815
0.012246
0.010633
0.0081243
0.0065114
0.0056153
0.0049582
0.0032258
0.0020908
0.0016129
0.00083632
0.00071685
0.00035842
0.00035842
0.00011947
0.00011947
0.00E+00
0
0.00E+00
0
0.00E+00
0.00E+00
