Data properties:
 
Recording date: 01/06/2007
Recording time : 11:14:56:343 (corresponds to time 0)
Study: Alasdair
Subject: PS
Recording: ps1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	153	199	840	440
2	392	180	694	542
3	592	120	787	579
4	831	339	801	486
5	1250	379	842	483
6	1808	598	826	591
7	2645	180	855	528
8	2865	179	755	493
9	3084	259	788	319
10	3363	160	822	279
11	3562	259	596	250
12	3881	279	702	196
13	4200	359	1059	198
14	4579	299	1179	249
15	4938	239	775	434
16	5237	239	656	586
17	5496	259	571	727
18	5775	199	475	796
19	5995	120	475	791
20	6174	140	667	1012
21	6353	339	904	1030
22	6732	459	415	996
23	7211	359	397	953
24	7629	219	973	1073
25	7889	299	1117	1059
26	8228	239	1138	923
27	8487	299	1218	776
28	8806	279	1220	738
29	9145	359	831	777
30	9543	160	800	684
31	9763	379	852	562
32	10161	180	838	499
33	10361	120	833	399
34	10620	479	908	287
35	11118	219	934	194
36	11378	379	1134	147
37	11816	299	414	216
38	12235	359	350	107
39	12873	299	732	428
40	13311	299	739	387
41	13710	239	922	461
42	13989	379	628	410
43	14528	219	998	530
44	14786	319	671	336
45	15145	439	610	192
46	15624	299	726	163
47	16063	339	1091	170
48	16442	239	862	467
49	16780	179	733	583
50	17040	279	641	786
51	17339	279	526	952
52	17698	219	466	1037
53	17937	120	504	1063
54	18136	219	432	974
55	18376	259	342	971
56	18675	219	335	814
57	18914	319	349	799
58	19293	299	845	941
59	19612	100	839	943
60	19831	439	1079	1025
61	20290	219	1142	929
62	20529	159	1147	773
63	20708	518	1166	722
64	21346	299	1130	591
65	21665	259	1169	716
66	21964	159	866	591
67	22263	379	768	448
68	22742	459	927	560
69	23340	638	841	528
70	24038	319	765	703
71	24396	120	682	889
72	24596	219	679	905
73	24855	339	1182	924
74	25234	259	1145	845
75	25573	120	1094	533
76	25732	159	1090	240
77	26071	140	811	240
78	26250	120	957	144
79	26510	120	1265	221
80	26709	319	911	179
81	27686	120	346	417
82	27845	219	369	657
83	28085	299	371	798
84	28424	399	516	883
85	28882	179	1142	890
86	29102	219	1176	549
87	29361	199	1140	388
88	29580	219	1150	266
89	29839	259	1075	185
90	30138	219	811	219
91	30477	279	687	434
92	30816	279	685	733
93	31115	219	745	836
94	31374	259	551	534
95	31653	140	607	523
96	31833	219	397	515
97	32132	299	710	1005
98	32451	140	714	990
99	32790	199	749	597
100	33129	179	742	436
101	33348	180	745	454
102	33667	479	780	580
103	34504	120	1539	1082
104	34823	239	855	466
105	35102	1097	428	588
106	36438	339	598	419
107	36817	678	822	575
108	37555	499	560	592
109	38093	120	784	607
110	38273	259	435	542
111	38552	219	440	475
112	38811	319	754	355
113	39150	179	673	344
