Data properties:
 
Recording date: 01/06/2007
Recording time : 12:03:24:812 (corresponds to time 0)
Study: Alasdair
Subject: HW
Recording: HW1
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	278	279	912	508
2	736	179	816	508
3	1015	179	806	501
4	1215	379	803	494
5	1793	160	812	524
6	2012	797	820	505
7	3029	139	408	803
8	3188	100	400	796
9	3388	259	806	413
10	3786	100	1100	176
11	4145	319	893	795
12	4484	100	776	964
13	4703	279	940	1046
14	5022	219	539	1045
15	5301	339	539	299
16	5680	1057	802	521
17	6757	279	805	552
18	7056	319	807	600
19	7455	538	814	552
20	8053	219	1195	747
21	8332	439	1186	755
22	8990	498	793	547
23	9508	219	800	569
24	9767	219	865	568
25	10007	159	865	582
26	10206	199	873	587
27	10445	159	869	569
28	10665	299	834	573
29	11263	179	561	777
30	11582	100	372	818
31	12220	259	1076	240
32	12578	179	1175	454
33	12897	199	1034	863
34	13157	279	625	827
35	13595	100	794	519
36	13715	100	791	520
37	13834	498	801	502
38	14433	598	800	479
39	15130	160	788	355
40	15310	259	778	334
41	15649	120	411	509
42	15828	439	382	558
43	16366	658	774	496
44	17044	199	781	509
45	17264	239	779	500
46	17543	538	618	493
47	18101	379	596	509
48	18520	219	381	563
49	18759	199	428	574
50	19098	259	1066	618
51	19397	180	965	939
52	19616	100	922	955
53	19796	100	922	970
54	19915	219	925	971
55	20154	120	910	953
56	20473	479	781	441
57	21012	140	808	611
58	21171	219	807	616
59	21430	160	811	528
60	21610	518	804	488
61	22248	120	941	879
62	22407	279	1210	947
63	22726	120	1042	939
64	22906	219	547	920
65	23265	199	522	243
66	23544	419	713	235
67	24381	159	1117	483
68	24620	359	514	577
69	24999	159	342	561
70	25179	140	341	561
71	25378	478	794	524
72	25896	1794	801	464
73	27750	279	935	298
74	28089	299	572	193
75	28508	339	463	782
76	29007	239	632	979
77	29345	359	1122	709
78	29744	100	1283	636
79	29864	120	1290	643
80	30003	359	1278	762
81	30402	279	1176	1018
82	30781	140	1073	226
83	30940	179	1068	278
84	31259	139	1200	491
85	31419	399	1193	430
86	31837	199	973	407
87	32097	339	517	420
88	32515	498	304	396
89	33074	319	815	538
90	33572	359	808	560
91	34011	379	788	578
92	34409	279	808	551
93	34728	458	816	401
94	35227	219	706	465
95	35506	279	646	822
96	35845	319	423	567
97	36224	239	1069	817
98	36483	638	1121	788
99	37241	498	830	529
100	37759	399	825	550
101	38317	359	933	596
102	38696	379	938	580
103	39194	219	1081	678
104	39493	120	1098	622
105	39673	100	1113	625
106	39832	239	748	171
107	40430	279	1139	94
108	40769	299	424	495
109	41148	100	464	801
110	41327	199	459	788
111	41567	279	741	769
112	41945	359	890	956
113	42404	279	416	998
114	42723	160	424	991
115	42942	478	575	382
116	43461	359	402	390
117	43879	239	700	220
118	44138	120	695	230
119	44358	140	1056	446
120	44517	100	1055	458
121	44657	399	1180	658
122	45095	139	1239	728
123	45315	299	814	784
124	45714	100	818	768
125	45853	100	786	539
126	45973	100	777	519
127	46292	279	810	461
128	46611	120	799	470
129	46750	478	791	495
130	47249	140	795	499
131	47488	100	805	638
132	47687	359	807	570
133	48066	199	804	583
134	48285	239	869	531
135	48604	279	524	822
136	48983	239	1271	910
137	49242	299	1174	883
138	49601	139	1043	289
139	49761	179	1045	280
140	49980	140	1184	149
141	50159	239	1302	114
142	50458	339	498	188
143	50877	160	432	294
144	51116	498	538	473
145	51655	399	497	135
146	52173	279	610	619
147	52632	160	425	650
148	52871	199	508	926
149	53230	239	754	524
150	53489	598	834	446
151	54247	558	808	410
152	55144	100	796	533
153	55383	618	905	273
154	56041	678	893	280
155	56739	319	884	265
156	57197	359	786	516
157	57636	239	820	552
158	57975	239	802	503
159	58274	319	388	574
160	58613	180	385	559
161	58872	339	381	547
162	59271	339	809	508
163	59629	459	807	488
164	60128	159	805	494
165	60367	678	755	428
166	61105	199	1093	228
167	61324	179	1092	234
168	61563	179	1032	835
169	61882	259	658	866
170	62241	279	439	369
171	62580	239	604	154
172	62859	339	1177	180
173	63258	100	763	236
174	63377	359	763	228
175	63836	179	509	599
176	64255	159	950	784
177	64534	359	1103	821
178	65032	199	790	482
179	65252	678	781	480
180	65949	419	833	511
181	66388	219	765	498
182	66687	179	806	538
183	67026	140	829	500
184	67185	100	831	520
185	67325	339	1000	371
186	67724	100	980	151
187	67883	379	597	551
188	68302	180	485	915
189	68920	199	672	805
190	69139	299	620	810
191	69538	239	1066	612
192	69817	299	1037	477
193	70156	199	925	616
194	70575	120	1204	82
195	70774	120	502	122
196	70953	459	1126	119
197	71452	359	442	148
198	71950	199	746	436
199	72170	139	753	438
200	72329	299	748	435
201	72648	239	811	484
202	72907	219	798	505
203	73206	339	802	484
204	73565	439	802	460
205	74044	259	726	186
206	74363	379	992	123
207	74761	179	912	268
208	74981	319	417	284
209	75340	160	587	779
210	75679	239	874	644
211	76018	259	1230	823
212	76416	219	889	851
213	76675	299	479	906
214	77054	459	497	379
215	77553	518	470	527
216	78131	259	779	560
217	78450	718	806	539
218	79187	538	799	458
219	79746	120	796	487
220	79885	778	796	460
221	80683	299	673	559
222	81042	140	448	749
223	81241	139	450	749
224	81440	159	620	802
225	81620	140	617	794
226	81879	219	1184	830
227	82118	120	1191	820
228	82517	199	1124	261
229	82776	419	529	178
230	83235	279	389	395
231	83693	179	580	760
232	83912	379	361	776
233	84511	419	846	524
234	84949	857	782	526
235	85826	160	806	555
236	86006	160	800	515
237	86385	578	786	473
238	87003	359	621	391
239	87521	199	551	705
240	87940	219	499	887
241	88219	319	1059	743
242	88558	100	1053	756
243	88777	180	854	948
244	88976	259	845	972
245	89315	279	1214	665
246	89714	160	852	932
247	89953	120	840	973
248	90093	120	838	976
249	90332	259	848	978
250	90671	518	698	146
251	91269	459	787	545
252	91788	219	784	532
253	92047	419	787	529
254	92485	837	803	576
255	93402	100	861	945
256	93582	179	904	901
257	93781	658	898	909
258	94459	180	904	897
259	94758	120	883	886
260	95097	379	847	869
261	95575	239	805	558
262	96014	239	795	498
263	96493	199	1185	884
264	96772	359	742	306
265	97170	100	1108	209
266	97290	139	1099	230
