Data properties:
 
Recording date: 20/06/2007
Recording time : 14:52:12:609 (corresponds to time 0)
Study: Alasdair
Subject: GW
Recording: gw3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	183	518	747	441
2	901	100	818	567
3	1180	160	810	573
4	1419	259	782	461
5	1898	997	802	544
6	2954	159	701	425
7	3413	199	1094	1036
8	3633	100	740	1041
9	6264	140	767	707
10	6643	120	785	589
11	7061	279	865	479
12	7381	538	835	479
13	7979	319	788	318
14	8337	140	766	133
15	8537	479	1167	194
16	9154	300	1173	250
17	9554	160	791	293
18	11009	219	503	320
19	11826	199	573	449
20	12106	279	580	450
21	12425	299	849	445
22	12744	259	867	469
23	13023	179	901	489
24	13282	379	1131	482
25	13860	179	1029	529
26	14338	100	743	547
27	14558	140	737	553
28	14817	120	650	563
29	15176	359	474	574
30	15614	219	478	601
31	15874	140	758	621
32	16033	159	759	628
33	16232	219	893	616
34	16492	498	1027	630
35	17030	399	1192	638
36	17528	279	978	691
37	17847	219	1230	774
38	18146	159	1235	757
39	18326	140	1230	757
40	18944	179	673	743
41	19263	379	438	753
42	19662	279	484	782
43	19961	299	517	813
44	20300	199	795	829
45	20559	120	802	837
46	20818	120	928	851
47	20998	219	1109	873
48	21257	239	1108	869
49	21516	459	1164	889
50	22114	379	1000	896
51	22553	120	555	878
52	22792	319	557	888
53	23151	618	674	852
54	23809	419	728	1009
55	24247	239	714	982
56	24526	319	1063	1017
57	24865	339	1126	1013
58	25264	478	557	997
59	25962	179	471	836
60	26221	259	471	847
61	26520	518	709	819
62	27098	1037	931	830
63	28334	598	860	343
64	28972	1236	804	531
65	30248	658	784	451
66	30946	199	673	308
67	31165	618	621	344
68	31903	259	953	-122
69	32421	1395	625	371
70	33837	100	624	266
71	33996	1057	639	241
72	35292	1834	796	366
73	37146	219	753	339
74	37405	219	709	808
75	37665	279	1191	942
76	37984	160	1018	811
77	38203	359	380	1042
78	38721	359	385	-27
79	39160	140	698	19
80	39379	458	1011	-57
81	39858	279	1074	-51
82	40177	299	1250	39
83	41114	339	600	224
84	41492	399	889	253
85	41931	339	973	284
86	42310	279	1178	270
87	42768	359	1117	344
88	43167	319	911	403
89	43526	359	534	410
90	43905	439	401	453
91	44383	359	694	536
92	44782	319	897	540
93	45141	339	1093	530
94	45520	538	1208	582
95	46078	339	1091	660
96	46497	299	765	642
97	46836	179	507	635
98	47095	1575	825	654
99	48690	419	899	761
100	49168	439	472	738
101	49706	299	611	797
102	50065	877	1091	808
103	50962	558	1002	846
104	51561	140	1095	857
105	51939	558	1096	857
106	52537	259	836	872
107	52836	299	657	880
108	53156	100	432	892
109	53455	339	431	892
110	53853	120	421	889
111	53993	738	439	951
112	54770	299	761	967
113	55189	239	912	955
114	55468	239	1062	975
115	55747	359	1187	991
116	56186	319	636	1015
117	56525	219	443	1032
118	56844	100	710	978
119	56983	299	713	991
120	57402	239	722	980
121	57980	738	825	469
122	58798	997	774	335
123	59934	339	596	41
124	60293	439	656	18
125	60771	279	959	8
126	61090	1037	1279	78
127	62167	538	1260	232
128	62725	219	1206	267
129	62984	279	923	264
130	63303	339	723	248
131	63722	399	421	312
132	64141	698	409	346
133	64878	818	651	375
134	65736	339	975	362
135	66095	439	1088	418
136	66553	299	958	463
137	66892	399	1212	432
138	67390	339	1109	509
139	67849	279	860	465
140	68168	259	694	476
141	68467	199	793	444
142	68706	538	407	510
143	69265	279	527	535
144	69623	299	744	559
145	69962	299	885	561
146	70281	219	876	603
147	70540	219	1116	583
148	70780	179	1122	593
149	71079	219	1186	602
150	71478	199	1095	644
151	71717	379	970	685
152	72135	279	764	751
153	72454	698	502	765
154	73212	219	631	846
155	73451	259	822	827
156	73750	199	998	842
157	73970	498	865	1013
158	74648	120	674	921
159	74827	279	1140	929
160	75126	438	1168	941
161	75584	279	1146	901
162	75963	199	566	989
163	76223	179	1110	862
164	76422	558	1148	874
165	77060	618	440	980
166	77698	160	443	977
167	77937	279	425	245
168	78236	518	467	224
169	78774	199	406	259
170	79034	379	626	-93
171	79492	379	882	12
172	79891	299	1052	36
173	80270	299	1139	79
174	80628	598	778	514
175	81585	1834	803	363
176	83499	140	473	774
177	83659	200	453	783
178	83878	379	453	789
179	84297	199	551	654
180	84995	279	829	523
181	85294	937	809	473
182	86291	159	619	788
183	86470	817	524	853
184	87347	139	723	652
185	87766	359	835	538
186	88145	1057	812	488
187	89241	239	785	273
188	89520	179	796	91
189	89720	139	756	63
190	89899	897	373	70
191	90856	319	770	33
192	91235	498	1200	98
193	91773	239	1078	169
194	92052	259	907	207
195	92331	259	819	239
196	92630	319	599	264
197	92969	239	547	298
198	93288	538	399	344
199	93847	219	458	327
200	94086	299	412	431
201	94425	100	687	417
202	94624	140	697	413
203	94823	478	1052	421
204	95342	319	1260	468
205	95701	399	1002	509
206	96119	199	832	494
