Data properties:
 
Recording date: 28/05/2007
Recording time : 10:57:49:765 (corresponds to time 0)
Study: Alasdair
Subject: JF
Recording: jf2
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 30
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	78	399	856	574
2	497	1495	790	603
3	2072	160	793	592
4	2251	179	788	591
5	2530	120	790	585
6	2750	219	781	590
7	3109	359	958	383
8	3507	219	1155	685
9	3866	180	734	879
10	4165	219	420	945
11	4405	239	431	857
12	4704	179	969	1062
13	5023	160	879	802
14	5242	259	523	356
15	5621	199	1113	1004
16	5960	259	764	407
17	6259	139	800	347
18	6418	219	786	264
19	6677	219	458	338
20	6956	638	1040	669
21	7734	339	788	601
22	8093	698	811	582
23	8811	538	806	573
24	9468	159	808	579
25	9668	259	390	941
26	9987	140	1084	843
27	10186	120	1173	655
28	10326	738	1248	687
29	11143	439	801	548
30	11642	100	853	1015
31	11901	219	799	638
32	12160	957	807	554
33	13137	199	802	551
34	13496	259	342	536
35	13815	259	1066	840
36	14134	299	547	980
37	14473	179	351	993
38	14732	239	465	169
39	15170	160	365	149
40	15529	359	1093	302
41	15988	299	691	271
42	16327	339	1061	541
43	16725	279	1131	862
44	17044	259	1118	1036
45	17363	339	559	1063
46	17802	199	646	751
47	18041	259	787	616
48	18480	1017	789	556
49	19517	857	705	663
50	20434	299	1006	871
51	20793	100	468	1017
52	21052	239	1004	1019
53	21371	239	609	213
54	21630	139	514	225
55	21809	239	756	221
56	22089	259	1085	385
57	22388	199	1096	635
58	22667	319	484	658
59	23025	279	453	939
60	23345	239	830	1063
61	23624	179	1135	1087
62	23863	179	1032	603
63	24082	199	1006	396
64	24321	259	964	226
65	24660	339	408	1041
66	25039	279	498	898
67	25358	498	804	609
68	25916	339	780	561
69	26335	319	845	531
70	26674	837	796	528
71	27551	219	962	921
72	27810	100	652	929
73	27930	359	649	915
74	28329	140	643	919
75	28528	160	797	654
76	28708	538	792	563
77	29326	179	1487	746
78	29605	140	824	608
79	29824	1017	803	557
80	30901	239	1067	290
81	31260	299	462	216
82	31598	219	436	701
83	31858	259	594	983
84	32176	259	1053	987
85	32476	120	1034	802
86	32735	160	1024	483
87	32974	259	525	435
88	33293	439	408	187
89	33792	259	1187	188
90	34110	558	1118	948
91	34769	120	868	607
92	34988	139	799	557
93	35307	1396	796	538
94	36722	319	680	641
95	37081	239	343	778
96	37360	279	900	952
97	37659	259	785	835
98	38038	518	931	414
99	38616	319	483	193
100	38975	279	808	171
101	39334	239	1035	987
102	39673	180	1214	736
103	39912	259	1161	1044
104	40231	199	573	834
105	40470	199	636	550
106	40690	159	699	440
107	40869	279	890	542
108	41208	498	1180	301
109	41806	219	766	578
110	42045	1116	792	564
111	43182	259	841	548
112	43501	419	777	563
113	43979	179	487	346
114	44179	538	451	319
115	44777	319	947	438
116	45176	1236	793	581
117	46451	499	818	386
118	46990	120	438	437
119	47129	558	398	443
120	47747	219	900	498
121	47987	977	810	519
122	48983	718	774	519
123	49761	120	443	511
124	49920	239	387	204
125	50200	299	997	249
126	50538	219	748	259
127	50798	299	1192	406
128	51296	120	1061	627
129	51456	319	694	629
130	51794	399	705	861
131	52233	199	576	981
132	52512	459	1022	1017
133	53031	179	1179	568
134	53270	279	1157	340
135	53609	179	1077	221
136	53808	459	1176	262
137	54327	379	759	89
138	54805	259	393	217
139	55104	399	518	429
140	55523	259	649	406
141	55822	199	480	724
142	56041	259	408	665
143	56360	498	900	820
144	56898	279	1102	963
145	57357	199	442	1022
146	57616	259	1016	1052
147	57955	319	676	538
148	58294	100	792	561
149	58713	638	803	473
150	59370	937	798	473
151	60407	239	612	297
152	60686	160	513	773
153	60866	399	489	804
154	61324	299	946	704
155	61683	1037	795	555
156	62859	598	771	574
157	63517	219	1118	474
158	63797	259	547	910
159	64096	239	1000	802
160	64494	179	589	293
161	64694	199	571	207
162	64953	319	1015	227
163	65332	359	891	679
164	65730	459	677	882
165	66209	160	860	864
166	66408	319	1025	895
167	66747	179	1037	859
168	66986	199	774	574
169	67246	159	487	346
170	67445	379	422	156
171	67884	219	1055	212
172	68183	339	1037	1019
173	68581	199	841	707
174	68821	339	794	638
175	69179	1655	788	574
176	70874	199	584	682
177	71153	219	549	196
178	71432	279	941	235
179	71751	279	1137	505
180	72090	319	803	675
181	72489	199	950	976
182	72748	179	518	1029
183	73047	199	636	710
184	73446	239	386	380
185	73745	199	431	165
186	74044	199	1120	228
187	74343	618	1013	880
188	75001	140	1114	692
189	75260	319	1068	280
190	75619	179	763	312
191	75898	219	556	879
192	76217	259	1107	1002
193	76656	399	633	230
194	77114	279	398	725
195	77433	219	549	589
196	77752	259	773	559
197	78211	339	948	550
198	78590	259	825	535
199	78869	120	786	554
200	79028	917	781	552
201	79985	199	684	370
202	80225	140	508	313
203	80404	159	598	180
204	80643	279	1002	228
205	81022	259	1001	487
206	81321	179	989	744
207	81560	419	637	902
208	82019	239	973	1023
209	82318	179	444	1026
210	82597	319	407	537
211	82956	399	826	538
212	83414	399	716	356
213	83893	279	827	852
